Date,Team 1,FT,HT,Team 2
Fri Mar 2 2012,Drogheda,1-2,?,Shamrock Rovers
Fri Mar 2 2012,Derry City,1-0,?,Bohemians
Fri Mar 2 2012,St. Patricks,1-0,?,Bray
Fri Mar 2 2012,UC Dublin,1-0,?,Cork City
Fri Mar 2 2012,Monaghan,0-0,?,Dundalk
Fri Mar 2 2012,Shelbourne,1-1,?,Sligo Rovers
Fri Mar 9 2012,Bohemians,0-2,?,Shelbourne
Fri Mar 9 2012,Bray,0-4,?,Derry City
Fri Mar 9 2012,Cork City,2-3,?,Drogheda
Fri Mar 9 2012,Dundalk,0-2,?,St. Patricks
Fri Mar 9 2012,Shamrock Rovers,3-1,?,Monaghan
Sat Mar 10 2012,Sligo Rovers,2-1,?,UC Dublin
Fri Mar 16 2012,Cork City,1-1,?,Shamrock Rovers
Fri Mar 16 2012,Drogheda,0-0,?,Dundalk
Fri Mar 16 2012,Sligo Rovers,1-0,?,Bohemians
Fri Mar 16 2012,St. Patricks,1-1,?,Monaghan
Fri Mar 16 2012,UC Dublin,2-3,?,Bray
Fri Mar 16 2012,Shelbourne,1-0,?,Derry City
Fri Mar 23 2012,Bray,2-4,?,Drogheda
Fri Mar 23 2012,Derry City,2-0,?,Cork City
Fri Mar 23 2012,Dundalk,2-1,?,UC Dublin
Fri Mar 23 2012,Monaghan,0-1,?,Sligo Rovers
Fri Mar 23 2012,Shamrock Rovers,4-0,?,Shelbourne
Sun Mar 25 2012,Bohemians,0-0,?,St. Patricks
Fri Mar 30 2012,Shamrock Rovers,2-0,?,Bohemians
Fri Mar 30 2012,Cork City,1-1,?,Bray
Fri Mar 30 2012,Drogheda,2-0,?,Derry City
Fri Mar 30 2012,UC Dublin,3-2,?,Monaghan
Fri Mar 30 2012,Shelbourne,1-1,?,St. Patricks
Sat Mar 31 2012,Sligo Rovers,3-0,?,Dundalk
Fri Apr 6 2012,St. Patricks,5-1,?,Shamrock Rovers
Fri Apr 6 2012,Bohemians,1-0,?,Cork City
Fri Apr 6 2012,Bray,1-2,?,Sligo Rovers
Fri Apr 6 2012,Derry City,0-0,?,UC Dublin
Fri Apr 6 2012,Dundalk,0-0,?,Shelbourne
Fri Apr 6 2012,Monaghan,0-1,?,Drogheda
Fri Apr 13 2012,Sligo Rovers,1-1,?,Derry City
Fri Apr 13 2012,Cork City,6-0,?,Monaghan
Fri Apr 13 2012,Drogheda,0-0,?,St. Patricks
Fri Apr 13 2012,UC Dublin,1-2,?,Bohemians
Fri Apr 13 2012,Shamrock Rovers,6-0,?,Dundalk
Fri Apr 13 2012,Shelbourne,2-1,?,Bray
