Date,Team 1,FT,HT,Team 2
Sat Aug 7 2004,East Fife,1-0,0-0,Montrose
Sat Aug 7 2004,Gretna,6-0,2-0,Albion Rvs
Sat Aug 7 2004,Peterhead,5-0,2-0,East Stirling
Sat Aug 7 2004,Queens Park,3-2,1-1,Cowdenbeath
Sat Aug 7 2004,Stenhousemuir,0-2,0-1,Elgin
Sat Aug 14 2004,Albion Rvs,2-0,0-0,East Fife
Sat Aug 14 2004,Cowdenbeath,0-6,0-4,Stenhousemuir
Sat Aug 14 2004,East Stirling,1-2,1-2,Gretna
Sat Aug 14 2004,Elgin,1-0,1-0,Queens Park
Sat Aug 14 2004,Montrose,0-1,0-1,Peterhead
Sat Aug 21 2004,East Fife,1-1,0-1,Cowdenbeath
Sat Aug 21 2004,Gretna,1-0,0-0,Montrose
Sat Aug 21 2004,Peterhead,2-1,2-0,Elgin
Sat Aug 21 2004,Queens Park,1-1,1-0,Albion Rvs
Sat Aug 21 2004,Stenhousemuir,6-0,1-0,East Stirling
Sat Aug 28 2004,Albion Rvs,0-1,0-1,Peterhead
Sat Aug 28 2004,Cowdenbeath,2-1,0-1,East Stirling
Sat Aug 28 2004,East Fife,0-0,0-0,Stenhousemuir
Sat Aug 28 2004,Elgin,1-3,1-0,Montrose
Sat Aug 28 2004,Queens Park,3-2,0-0,Gretna
Sat Sep 4 2004,East Stirling,0-1,0-0,Elgin
Sat Sep 4 2004,Gretna,2-1,1-0,Cowdenbeath
Sat Sep 4 2004,Montrose,1-1,0-1,Albion Rvs
Sat Sep 4 2004,Peterhead,2-0,2-0,East Fife
Sat Sep 4 2004,Stenhousemuir,1-1,1-0,Queens Park
Sat Sep 11 2004,Albion Rvs,1-0,1-0,Stenhousemuir
Sat Sep 11 2004,Cowdenbeath,3-1,1-1,Elgin
Sat Sep 11 2004,East Fife,1-0,1-0,East Stirling
Sat Sep 11 2004,Peterhead,1-1,1-0,Gretna
Sat Sep 11 2004,Queens Park,1-2,1-1,Montrose
Sat Sep 18 2004,East Stirling,0-5,0-2,Queens Park
Sat Sep 18 2004,Elgin,1-0,0-0,Albion Rvs
Sat Sep 18 2004,Gretna,5-1,1-1,East Fife
Sat Sep 18 2004,Montrose,3-1,1-1,Cowdenbeath
Sat Sep 18 2004,Stenhousemuir,1-2,1-0,Peterhead
Sat Sep 25 2004,Albion Rvs,3-3,3-3,East Stirling
Sat Sep 25 2004,East Fife,1-4,0-1,Queens Park
Sat Sep 25 2004,Gretna,3-0,2-0,Elgin
Sat Sep 25 2004,Montrose,0-2,0-0,Stenhousemuir
Sat Sep 25 2004,Peterhead,3-1,2-1,Cowdenbeath
Sat Oct 2 2004,Cowdenbeath,2-0,1-0,Albion Rvs
Sat Oct 2 2004,East Stirling,1-1,1-0,Montrose
Sat Oct 2 2004,Elgin,2-1,2-1,East Fife
Sat Oct 2 2004,Queens Park,1-2,1-1,Peterhead
Sat Oct 2 2004,Stenhousemuir,0-3,0-1,Gretna
Sat Oct 16 2004,East Fife,1-0,0-0,Albion Rvs
Sat Oct 16 2004,Gretna,8-1,4-1,East Stirling
Sat Oct 16 2004,Peterhead,3-2,2-1,Montrose
Sat Oct 16 2004,Queens Park,0-1,0-1,Elgin
Sat Oct 16 2004,Stenhousemuir,2-2,2-1,Cowdenbeath
Sat Oct 23 2004,Albion Rvs,2-6,0-1,Gretna
Sat Oct 23 2004,Cowdenbeath,2-1,2-1,Queens Park
Sat Oct 23 2004,East Stirling,1-2,0-1,Peterhead
Sat Oct 23 2004,Elgin,1-1,0-0,Stenhousemuir
Sat Oct 23 2004,Montrose,2-1,1-0,East Fife
Sat Oct 30 2004,East Stirling,0-2,0-1,Cowdenbeath
Sat Oct 30 2004,Gretna,4-1,3-0,Queens Park
Sat Oct 30 2004,Montrose,2-0,1-0,Elgin
Sat Oct 30 2004,Peterhead,4-1,2-0,Albion Rvs
Sat Oct 30 2004,Stenhousemuir,5-2,1-1,East Fife
Sat Nov 6 2004,Albion Rvs,1-2,1-0,Montrose
Sat Nov 6 2004,Cowdenbeath,0-8,0-6,Gretna
Sat Nov 6 2004,East Fife,0-2,0-0,Peterhead
Sat Nov 6 2004,Elgin,1-3,0-0,East Stirling
Sat Nov 6 2004,Queens Park,4-3,0-2,Stenhousemuir
Sat Nov 13 2004,East Stirling,1-1,1-1,East Fife
Sat Nov 13 2004,Elgin,0-4,0-1,Cowdenbeath
Sat Nov 13 2004,Gretna,2-1,1-1,Peterhead
Sat Nov 13 2004,Montrose,2-4,0-3,Queens Park
Sat Nov 13 2004,Stenhousemuir,3-0,3-0,Albion Rvs
Sat Nov 20 2004,Gretna,6-2,2-1,Albion Rvs
Sat Nov 27 2004,Albion Rvs,2-2,0-1,Elgin
Sat Nov 27 2004,East Fife,1-3,1-2,Gretna
Sat Nov 27 2004,Queens Park,0-0,0-0,East Stirling
Tue Nov 30 2004,Cowdenbeath,0-0,0-0,Montrose
Tue Nov 30 2004,Peterhead,5-0,2-0,Stenhousemuir
Sat Dec 4 2004,Cowdenbeath,0-4,0-0,Peterhead
Sat Dec 4 2004,East Stirling,1-1,0-1,Albion Rvs
Sat Dec 4 2004,Elgin,1-3,0-2,Gretna
Sat Dec 4 2004,Queens Park,1-2,0-2,East Fife
Sat Dec 4 2004,Stenhousemuir,1-1,0-1,Montrose
Sat Dec 18 2004,Albion Rvs,2-3,1-1,Cowdenbeath
Sat Dec 18 2004,Gretna,3-0,2-0,Stenhousemuir
Sat Dec 18 2004,Peterhead,2-2,1-0,Queens Park
Mon Dec 27 2004,East Fife,1-0,0-0,Montrose
Mon Dec 27 2004,Peterhead,3-0,2-0,East Stirling
Mon Dec 27 2004,Queens Park,2-3,1-2,Cowdenbeath
Mon Dec 27 2004,Stenhousemuir,4-0,1-0,Elgin
Sat Jan 1 2005,Cowdenbeath,1-1,0-0,East Fife
Sat Jan 1 2005,Montrose,2-3,2-3,Gretna
Mon Jan 3 2005,Albion Rvs,0-4,0-1,Peterhead
Mon Jan 3 2005,East Fife,2-0,0-0,Stenhousemuir
Mon Jan 3 2005,Elgin,2-2,1-1,Montrose
Mon Jan 3 2005,Queens Park,1-1,1-1,Gretna
Sat Jan 8 2005,Cowdenbeath,3-2,1-2,East Stirling
Sat Jan 15 2005,East Stirling,0-3,0-1,Elgin
Sat Jan 15 2005,Gretna,2-0,2-0,Cowdenbeath
Sat Jan 15 2005,Montrose,0-1,0-1,Albion Rvs
Sat Jan 15 2005,Peterhead,0-0,0-0,East Fife
Sat Jan 15 2005,Stenhousemuir,0-0,0-0,Queens Park
Sat Jan 22 2005,Peterhead,4-2,0-0,Gretna
Sat Jan 22 2005,Queens Park,1-0,0-0,Montrose
Sat Jan 29 2005,East Stirling,3-1,3-1,Queens Park
Sat Jan 29 2005,Elgin,1-1,0-0,Albion Rvs
Sat Jan 29 2005,Gretna,4-0,2-0,East Fife
Sat Jan 29 2005,Montrose,1-2,1-1,Cowdenbeath
Sat Jan 29 2005,Stenhousemuir,1-1,0-0,Peterhead
Sat Feb 5 2005,Albion Rvs,1-1,0-0,East Stirling
Sat Feb 5 2005,East Fife,0-1,0-0,Queens Park
Sat Feb 5 2005,Gretna,2-1,1-1,Elgin
Sat Feb 5 2005,Montrose,0-3,0-2,Stenhousemuir
Sat Feb 5 2005,Peterhead,1-1,1-0,Cowdenbeath
Sat Feb 12 2005,Cowdenbeath,1-2,1-0,Albion Rvs
Sat Feb 12 2005,East Stirling,1-2,0-0,Montrose
Sat Feb 12 2005,Elgin,2-1,1-0,East Fife
Sat Feb 12 2005,Queens Park,1-1,0-0,Peterhead
Sat Feb 12 2005,Stenhousemuir,1-4,1-1,Gretna
Tue Feb 15 2005,East Fife,2-0,1-0,East Stirling
Sat Feb 19 2005,East Fife,1-1,1-1,Cowdenbeath
Sat Feb 19 2005,Gretna,4-1,1-1,Montrose
Sat Feb 19 2005,Queens Park,0-3,0-3,Albion Rvs
Sat Feb 19 2005,Stenhousemuir,3-2,1-0,East Stirling
Sat Feb 26 2005,Montrose,0-2,0-0,Peterhead
Tue Mar 1 2005,Albion Rvs,0-4,0-0,Queens Park
Tue Mar 1 2005,Montrose,4-1,1-1,East Stirling
Tue Mar 1 2005,Peterhead,3-0,2-0,Elgin
Sat Mar 5 2005,Albion Rvs,1-2,0-1,Montrose
Sat Mar 5 2005,Cowdenbeath,0-1,0-1,Gretna
Sat Mar 5 2005,East Fife,1-2,0-1,Peterhead
Sat Mar 5 2005,Elgin,0-0,0-0,East Stirling
Sat Mar 5 2005,Queens Park,0-0,0-0,Stenhousemuir
Tue Mar 8 2005,Albion Rvs,1-1,1-0,Stenhousemuir
Tue Mar 8 2005,East Stirling,0-4,0-2,Gretna
Tue Mar 8 2005,Elgin,2-2,1-1,Peterhead
Sat Mar 12 2005,East Stirling,2-1,0-1,Cowdenbeath
Sat Mar 12 2005,Gretna,4-0,3-0,Queens Park
Sat Mar 12 2005,Montrose,2-0,0-0,Elgin
Sat Mar 12 2005,Peterhead,2-3,0-0,Albion Rvs
Sat Mar 12 2005,Stenhousemuir,1-2,0-2,East Fife
Tue Mar 15 2005,Cowdenbeath,1-1,1-0,Elgin
Tue Mar 15 2005,East Stirling,3-2,2-0,Stenhousemuir
Sat Mar 19 2005,East Stirling,1-0,1-0,East Fife
Sat Mar 19 2005,Elgin,2-0,1-0,Cowdenbeath
Sat Mar 19 2005,Gretna,6-1,1-0,Peterhead
Sat Mar 19 2005,Montrose,2-0,0-0,Queens Park
Sat Mar 19 2005,Stenhousemuir,1-1,0-0,Albion Rvs
Tue Mar 22 2005,Albion Rvs,0-6,0-4,East Fife
Tue Mar 22 2005,Cowdenbeath,0-2,0-1,Stenhousemuir
Tue Mar 22 2005,Elgin,1-0,1-0,Queens Park
Sat Mar 26 2005,East Fife,2-0,0-0,Elgin
Sat Apr 2 2005,Albion Rvs,2-0,0-0,Elgin
Sat Apr 2 2005,Cowdenbeath,0-0,0-0,Montrose
Sat Apr 2 2005,East Fife,0-2,0-1,Gretna
Sat Apr 2 2005,Peterhead,1-1,1-1,Stenhousemuir
Sat Apr 2 2005,Queens Park,2-0,1-0,East Stirling
Sat Apr 9 2005,Albion Rvs,1-4,0-2,Cowdenbeath
Sat Apr 9 2005,East Fife,1-2,1-1,Elgin
Sat Apr 9 2005,Gretna,7-0,3-0,Stenhousemuir
Sat Apr 9 2005,Montrose,4-1,1-1,East Stirling
Sat Apr 9 2005,Peterhead,1-1,0-1,Queens Park
Sat Apr 16 2005,Cowdenbeath,4-0,2-0,Peterhead
Sat Apr 16 2005,East Stirling,0-2,0-1,Albion Rvs
Sat Apr 16 2005,Elgin,2-6,1-3,Gretna
Sat Apr 16 2005,Queens Park,2-1,2-1,East Fife
Sat Apr 16 2005,Stenhousemuir,0-1,0-0,Montrose
Sat Apr 23 2005,Albion Rvs,1-2,0-2,Queens Park
Sat Apr 23 2005,Cowdenbeath,4-2,2-0,East Fife
Sat Apr 23 2005,East Stirling,1-4,1-3,Stenhousemuir
Sat Apr 23 2005,Elgin,0-2,0-1,Peterhead
Sat Apr 23 2005,Montrose,0-4,0-1,Gretna
Sat Apr 30 2005,East Fife,1-1,1-1,Albion Rvs
Sat Apr 30 2005,Gretna,1-0,1-0,East Stirling
Sat Apr 30 2005,Peterhead,4-1,1-0,Montrose
Sat Apr 30 2005,Queens Park,1-0,0-0,Elgin
Sat Apr 30 2005,Stenhousemuir,1-1,0-1,Cowdenbeath
Sat May 7 2005,Albion Rvs,0-5,0-2,Gretna
Sat May 7 2005,Cowdenbeath,1-0,1-0,Queens Park
Sat May 7 2005,East Stirling,1-5,0-3,Peterhead
Sat May 7 2005,Elgin,4-2,0-2,Stenhousemuir
Sat May 7 2005,Montrose,2-2,0-0,East Fife
