Date,Team 1,FT,HT,Team 2
Sat Aug 28 2004,Ath Madrid,2-0,1-0,Malaga
Sat Aug 28 2004,Espanol,1-1,1-0,La Coruna
Sat Aug 28 2004,Numancia,1-1,1-1,Betis
Sun Aug 29 2004,Mallorca,0-1,0-0,Real Madrid
Sun Aug 29 2004,Osasuna,1-1,1-1,Ath Bilbao
Sun Aug 29 2004,Santander,0-2,0-0,Barcelona
Sun Aug 29 2004,Sevilla,1-0,0-0,Albacete
Sun Aug 29 2004,Sociedad,1-1,0-1,Levante
Sun Aug 29 2004,Zaragoza,3-1,1-1,Getafe
Mon Aug 30 2004,Valencia,2-1,2-0,Villarreal
Sat Sep 11 2004,Ath Bilbao,2-2,2-0,Valencia
Sat Sep 11 2004,Barcelona,2-0,1-0,Sevilla
Sat Sep 11 2004,Real Madrid,1-0,1-0,Numancia
Sun Sep 12 2004,Albacete,0-2,0-0,Ath Madrid
Sun Sep 12 2004,Betis,1-4,0-2,Espanol
Sun Sep 12 2004,Getafe,1-2,0-1,Mallorca
Sun Sep 12 2004,La Coruna,1-3,1-0,Osasuna
Sun Sep 12 2004,Levante,3-1,0-1,Santander
Sun Sep 12 2004,Malaga,0-0,0-0,Zaragoza
Sun Sep 12 2004,Villarreal,0-0,0-0,Sociedad
Sat Sep 18 2004,Espanol,1-0,1-0,Real Madrid
Sat Sep 18 2004,Osasuna,3-2,0-1,Betis
Sat Sep 18 2004,Valencia,3-1,1-0,Sociedad
Sun Sep 19 2004,Ath Bilbao,1-2,0-0,La Coruna
Sun Sep 19 2004,Ath Madrid,1-1,0-1,Barcelona
Sun Sep 19 2004,Mallorca,1-2,0-1,Malaga
Sun Sep 19 2004,Numancia,1-0,1-0,Getafe
Sun Sep 19 2004,Santander,1-1,0-0,Villarreal
Sun Sep 19 2004,Sevilla,3-0,1-0,Levante
Sun Sep 19 2004,Zaragoza,4-3,1-2,Albacete
Tue Sep 21 2004,Real Madrid,1-0,0-0,Osasuna
Wed Sep 22 2004,Albacete,0-0,0-0,Mallorca
Wed Sep 22 2004,Betis,2-1,1-1,Ath Bilbao
Wed Sep 22 2004,Getafe,1-0,1-0,Espanol
Wed Sep 22 2004,La Coruna,1-5,0-4,Valencia
Wed Sep 22 2004,Levante,1-0,1-0,Ath Madrid
Wed Sep 22 2004,Malaga,4-1,3-0,Numancia
Wed Sep 22 2004,Sociedad,0-1,0-1,Santander
Wed Sep 22 2004,Villarreal,0-0,0-0,Sevilla
Thu Sep 23 2004,Barcelona,4-1,1-1,Zaragoza
Sat Sep 25 2004,Ath Bilbao,2-1,2-0,Real Madrid
Sat Sep 25 2004,Ath Madrid,1-0,1-0,Villarreal
Sat Sep 25 2004,La Coruna,1-1,0-0,Betis
Sun Sep 26 2004,Espanol,1-0,0-0,Malaga
Sun Sep 26 2004,Mallorca,1-3,0-3,Barcelona
Sun Sep 26 2004,Numancia,0-0,0-0,Albacete
Sun Sep 26 2004,Osasuna,2-1,2-1,Getafe
Sun Sep 26 2004,Sevilla,2-1,1-1,Sociedad
Sun Sep 26 2004,Valencia,2-0,2-0,Santander
Sun Sep 26 2004,Zaragoza,4-3,1-2,Levante
Sat Oct 2 2004,Betis,1-1,1-1,Valencia
Sat Oct 2 2004,Sociedad,1-0,1-0,Ath Madrid
Sun Oct 3 2004,Albacete,1-0,0-0,Espanol
Sun Oct 3 2004,Barcelona,1-0,0-0,Numancia
Sun Oct 3 2004,Getafe,3-1,1-0,Ath Bilbao
Sun Oct 3 2004,Levante,2-0,2-0,Mallorca
Sun Oct 3 2004,Malaga,2-0,1-0,Osasuna
Sun Oct 3 2004,Real Madrid,0-1,0-1,La Coruna
Sun Oct 3 2004,Santander,0-0,0-0,Sevilla
Sun Oct 3 2004,Villarreal,2-0,1-0,Zaragoza
Sat Oct 16 2004,Betis,1-1,1-0,Real Madrid
Sat Oct 16 2004,Espanol,0-1,0-1,Barcelona
Sat Oct 16 2004,La Coruna,2-1,1-0,Getafe
Sun Oct 17 2004,Ath Bilbao,1-0,1-0,Malaga
Sun Oct 17 2004,Ath Madrid,1-0,1-0,Santander
Sun Oct 17 2004,Mallorca,1-1,1-1,Villarreal
Sun Oct 17 2004,Numancia,1-3,0-1,Levante
Sun Oct 17 2004,Osasuna,3-2,2-1,Albacete
Sun Oct 17 2004,Valencia,1-2,0-0,Sevilla
Sun Oct 17 2004,Zaragoza,2-1,1-1,Sociedad
Sat Oct 23 2004,Malaga,1-1,1-0,La Coruna
Sat Oct 23 2004,Real Madrid,1-0,1-0,Valencia
Sun Oct 24 2004,Albacete,1-0,1-0,Ath Bilbao
Sun Oct 24 2004,Barcelona,3-0,2-0,Osasuna
Sun Oct 24 2004,Getafe,0-2,0-0,Betis
Sun Oct 24 2004,Levante,0-2,0-0,Espanol
