Date,Team 1,FT,HT,Team 2
Sat Aug 7 2004,Burnley,1-1,1-0,Sheffield United
Sat Aug 7 2004,Coventry,2-0,0-0,Sunderland
Sat Aug 7 2004,Crewe,2-2,1-1,Cardiff
Sat Aug 7 2004,Ipswich,2-1,1-1,Gillingham
Sat Aug 7 2004,Leeds,1-0,0-0,Derby
Sat Aug 7 2004,Leicester,0-0,0-0,West Ham
Sat Aug 7 2004,Plymouth,0-0,0-0,Millwall
Sat Aug 7 2004,Preston,2-1,1-0,Watford
Sat Aug 7 2004,QPR,1-1,1-1,Rotherham
Sat Aug 7 2004,Reading,3-2,2-1,Brighton
Sat Aug 7 2004,Wigan,1-1,1-0,Nott'm Forest
Sun Aug 8 2004,Stoke,2-1,0-0,Wolves
Mon Aug 9 2004,Watford,3-0,2-0,QPR
Tue Aug 10 2004,Brighton,0-2,0-2,Plymouth
Tue Aug 10 2004,Cardiff,2-1,0-1,Coventry
Tue Aug 10 2004,Gillingham,2-1,2-0,Leeds
Tue Aug 10 2004,Millwall,0-2,0-0,Wigan
Tue Aug 10 2004,Rotherham,0-0,0-0,Burnley
Tue Aug 10 2004,Sheffield United,0-0,0-0,Stoke
Tue Aug 10 2004,Sunderland,3-1,1-1,Crewe
Tue Aug 10 2004,West Ham,1-0,0-0,Reading
Wed Aug 11 2004,Derby,1-2,0-1,Leicester
Wed Aug 11 2004,Nott'm Forest,1-1,1-0,Ipswich
Wed Aug 11 2004,Wolves,2-2,0-2,Preston
Fri Aug 13 2004,Cardiff,0-1,0-1,Plymouth
Sat Aug 14 2004,Brighton,1-1,0-0,Coventry
Sat Aug 14 2004,Derby,3-2,1-2,Ipswich
Sat Aug 14 2004,Gillingham,2-1,1-1,Preston
Sat Aug 14 2004,Millwall,2-0,1-0,Leicester
Sat Aug 14 2004,Nott'm Forest,2-2,1-2,Crewe
Sat Aug 14 2004,Rotherham,1-1,0-0,Stoke
Sat Aug 14 2004,Sheffield United,0-1,0-1,Reading
Sat Aug 14 2004,Sunderland,2-2,1-1,QPR
Sat Aug 14 2004,Watford,0-1,0-0,Burnley
Sat Aug 14 2004,Wolves,0-0,0-0,Leeds
Sun Aug 15 2004,West Ham,1-3,0-2,Wigan
Fri Aug 20 2004,Preston,0-1,0-1,Sheffield United
Sat Aug 21 2004,Burnley,1-1,1-1,Wolves
Sat Aug 21 2004,Coventry,0-1,0-0,Millwall
Sat Aug 21 2004,Crewe,2-3,1-3,West Ham
Sat Aug 21 2004,Ipswich,3-1,1-0,Cardiff
Sat Aug 21 2004,Leeds,1-1,1-0,Nott'm Forest
Sat Aug 21 2004,Leicester,0-1,0-0,Watford
Sat Aug 21 2004,Plymouth,2-1,2-0,Sunderland
Sat Aug 21 2004,QPR,0-2,0-2,Derby
Sat Aug 21 2004,Reading,1-0,1-0,Rotherham
Sat Aug 21 2004,Stoke,2-0,1-0,Gillingham
Sat Aug 21 2004,Wigan,3-0,1-0,Brighton
Fri Aug 27 2004,Gillingham,0-1,0-1,QPR
Sat Aug 28 2004,Brighton,1-0,1-0,Preston
Sat Aug 28 2004,Cardiff,0-1,0-1,Stoke
Sat Aug 28 2004,Derby,2-4,1-2,Crewe
Sat Aug 28 2004,Millwall,1-0,0-0,Reading
Sat Aug 28 2004,Nott'm Forest,1-4,0-1,Coventry
Sat Aug 28 2004,Rotherham,0-2,0-1,Ipswich
Sat Aug 28 2004,Sunderland,1-1,0-1,Wigan
Sat Aug 28 2004,Watford,3-1,1-1,Plymouth
Sat Aug 28 2004,West Ham,1-0,0-0,Burnley
Sat Aug 28 2004,Wolves,1-1,0-1,Leicester
Sun Aug 29 2004,Sheffield United,2-0,0-0,Leeds
Mon Aug 30 2004,Burnley,1-2,0-1,Gillingham
Mon Aug 30 2004,Coventry,2-1,1-1,West Ham
Mon Aug 30 2004,Ipswich,2-1,1-0,Wolves
Mon Aug 30 2004,Leicester,0-1,0-1,Brighton
Mon Aug 30 2004,Plymouth,3-2,2-1,Nott'm Forest
Mon Aug 30 2004,Preston,2-0,2-0,Rotherham
Mon Aug 30 2004,Stoke,1-0,0-0,Derby
Mon Aug 30 2004,Wigan,2-1,2-0,Cardiff
Tue Aug 31 2004,QPR,0-1,0-1,Sheffield United
Tue Aug 31 2004,Reading,1-0,1-0,Sunderland
Sat Sep 11 2004,Burnley,3-0,2-0,Crewe
Sat Sep 11 2004,Derby,2-1,0-0,Reading
Sat Sep 11 2004,Gillingham,0-4,0-3,Sunderland
Sat Sep 11 2004,Leeds,3-0,1-0,Coventry
Sat Sep 11 2004,Nott'm Forest,0-0,0-0,Cardiff
Sat Sep 11 2004,Preston,3-0,1-0,Stoke
Sat Sep 11 2004,QPR,3-2,1-1,Plymouth
Sat Sep 11 2004,Rotherham,0-2,0-1,Leicester
Sat Sep 11 2004,Sheffield United,1-2,0-1,West Ham
Sat Sep 11 2004,Watford,1-1,0-0,Brighton
Sat Sep 11 2004,Wolves,3-3,1-2,Wigan
Sun Sep 12 2004,Ipswich,2-0,0-0,Millwall
Tue Sep 14 2004,Brighton,0-1,0-1,Wolves
Tue Sep 14 2004,Cardiff,0-3,0-2,Watford
Tue Sep 14 2004,Crewe,0-2,0-1,QPR
Tue Sep 14 2004,Leicester,3-2,2-0,Sheffield United
Tue Sep 14 2004,Plymouth,0-1,0-1,Leeds
Tue Sep 14 2004,Reading,3-1,2-1,Preston
Tue Sep 14 2004,Stoke,3-2,2-1,Ipswich
Tue Sep 14 2004,Sunderland,2-0,2-0,Nott'm Forest
Tue Sep 14 2004,West Ham,1-0,0-0,Rotherham
Tue Sep 14 2004,Wigan,0-0,0-0,Burnley
Wed Sep 15 2004,Coventry,2-2,1-0,Gillingham
Sat Sep 18 2004,Brighton,2-3,2-1,QPR
Sat Sep 18 2004,Cardiff,0-2,0-1,Derby
Sat Sep 18 2004,Coventry,0-0,0-0,Rotherham
Sat Sep 18 2004,Crewe,2-2,0-0,Leeds
Sat Sep 18 2004,Leicester,0-0,0-0,Burnley
Sat Sep 18 2004,Plymouth,1-2,0-0,Wolves
Sat Sep 18 2004,Reading,3-1,3-0,Gillingham
Sat Sep 18 2004,Stoke,0-0,0-0,Nott'm Forest
Sat Sep 18 2004,Sunderland,3-1,2-1,Preston
Sat Sep 18 2004,West Ham,1-1,1-0,Ipswich
Sat Sep 18 2004,Wigan,4-0,3-0,Sheffield United
Sun Sep 19 2004,Millwall,0-2,0-0,Watford
Wed Sep 22 2004,Millwall,3-1,1-0,Derby
Fri Sep 24 2004,Leeds,0-1,0-0,Sunderland
Sat Sep 25 2004,Burnley,2-2,2-1,Stoke
Sat Sep 25 2004,Derby,1-1,1-1,Wigan
Sat Sep 25 2004,Gillingham,0-1,0-0,Brighton
Sat Sep 25 2004,Ipswich,3-2,1-2,Plymouth
Sat Sep 25 2004,Preston,1-0,1-0,Crewe
Sat Sep 25 2004,QPR,3-2,0-2,Leicester
Sat Sep 25 2004,Rotherham,1-1,0-0,Millwall
Sat Sep 25 2004,Sheffield United,1-1,1-1,Coventry
Sat Sep 25 2004,Watford,0-1,0-0,Reading
Sat Sep 25 2004,Wolves,2-3,1-1,Cardiff
