Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 6 Aug 2004 (31),Çaykur Rizespor (1),2-2,0-2,Fenerbahçe İstanbul SK (1)
?,(Sat) 7 Aug 2004 (31),Denizlispor (1),2-1,1-0,Gaziantepspor (1)
?,(Sat) 7 Aug 2004 (31),Gençlerbirliği Ankara SK (1),1-0,1-0,Sakaryaspor (1)
?,(Sat) 7 Aug 2004 (31),Kayserispor (1),0-3,0-1,Trabzonspor AŞ (1)
?,(Sat) 7 Aug 2004 (31),Malatyaspor (1),1-1,1-0,Beşiktaş İstanbul JK (1)
?,(Sun) 8 Aug 2004 (31),A. Sebatspor (1),1-3,0-1,Ankaraspor (1)
?,(Sun) 8 Aug 2004 (31),Galatasaray İstanbul AŞ (1),3-1,2-1,Konyaspor (1)
?,(Sun) 8 Aug 2004 (31),Istanbulspor (1),1-1,0-0,Diyarbakirspor (1)
?,(Sun) 8 Aug 2004 (31),Samsunspor (1),1-1,0-1,Ankaragucu (1)
?,(Fri) 13 Aug 2004 (32),Gaziantepspor (2),1-0,0-0,Galatasaray İstanbul AŞ (2)
?,(Sat) 14 Aug 2004 (32),Ankaragucu (2),0-0,0-0,Istanbulspor (2)
?,(Sat) 14 Aug 2004 (32),Ankaraspor (2),1-3,1-2,Malatyaspor (2)
?,(Sat) 14 Aug 2004 (32),Diyarbakirspor (2),2-1,1-0,Kayserispor (2)
?,(Sat) 14 Aug 2004 (32),Fenerbahçe İstanbul SK (2),2-1,0-0,Samsunspor (2)
?,(Sun) 15 Aug 2004 (32),Gençlerbirliği Ankara SK (2),1-1,0-0,Beşiktaş İstanbul JK (2)
?,(Sun) 15 Aug 2004 (32),Konyaspor (2),0-0,0-0,Çaykur Rizespor (2)
?,(Sun) 15 Aug 2004 (32),Sakaryaspor (2),1-2,1-1,Denizlispor (2)
?,(Sun) 15 Aug 2004 (32),Trabzonspor AŞ (2),3-1,1-0,A. Sebatspor (2)
?,(Sat) 21 Aug 2004 (33),Denizlispor (3),3-1,1-0,Beşiktaş İstanbul JK (3)
?,(Sat) 21 Aug 2004 (33),Gençlerbirliği Ankara SK (3),1-1,0-1,Ankaraspor (3)
?,(Sat) 21 Aug 2004 (33),Istanbulspor (3),0-3,0-0,Fenerbahçe İstanbul SK (3)
?,(Sat) 21 Aug 2004 (33),Malatyaspor (3),3-4,1-2,Trabzonspor AŞ (3)
?,(Sat) 21 Aug 2004 (33),Samsunspor (3),1-1,1-0,Konyaspor (3)
?,(Sun) 22 Aug 2004 (33),A. Sebatspor (3),2-2,2-2,Diyarbakirspor (3)
?,(Sun) 22 Aug 2004 (33),Galatasaray İstanbul AŞ (3),2-1,2-1,Çaykur Rizespor (3)
?,(Sun) 22 Aug 2004 (33),Gaziantepspor (3),1-0,0-0,Sakaryaspor (3)
?,(Sun) 22 Aug 2004 (33),Kayserispor (3),1-1,1-0,Ankaragucu (3)
?,(Sat) 28 Aug 2004 (34),Ankaraspor (4),3-2,1-1,Denizlispor (4)
?,(Sat) 28 Aug 2004 (34),Kayserispor (4),0-2,0-1,Fenerbahçe İstanbul SK (4)
?,(Sat) 28 Aug 2004 (34),Konyaspor (4),2-1,0-0,Istanbulspor (4)
?,(Sat) 28 Aug 2004 (34),Çaykur Rizespor (4),2-0,2-0,Samsunspor (4)
?,(Sat) 28 Aug 2004 (34),Sakaryaspor (4),1-2,1-1,Galatasaray İstanbul AŞ (4)
?,(Sun) 29 Aug 2004 (34),Ankaragucu (4),2-1,1-1,A. Sebatspor (4)
?,(Sun) 29 Aug 2004 (34),Beşiktaş İstanbul JK (4),3-4,0-2,Gaziantepspor (4)
?,(Sun) 29 Aug 2004 (34),Diyarbakirspor (4),1-2,0-1,Malatyaspor (4)
?,(Sun) 29 Aug 2004 (34),Trabzonspor AŞ (4),3-1,2-0,Gençlerbirliği Ankara SK (4)
?,(Sat) 11 Sep 2004 (36),A. Sebatspor (5),1-4,0-1,Fenerbahçe İstanbul SK (5)
?,(Sat) 11 Sep 2004 (36),Denizlispor (5),0-2,0-0,Trabzonspor AŞ (5)
?,(Sat) 11 Sep 2004 (36),Gaziantepspor (5),2-1,0-0,Ankaraspor (5)
?,(Sat) 11 Sep 2004 (36),Gençlerbirliği Ankara SK (5),2-0,0-0,Diyarbakirspor (5)
?,(Sun) 12 Sep 2004 (36),Galatasaray İstanbul AŞ (5),3-1,0-1,Samsunspor (5)
?,(Sun) 12 Sep 2004 (36),Istanbulspor (5),0-3,0-0,Çaykur Rizespor (5)
?,(Sun) 12 Sep 2004 (36),Kayserispor (5),2-2,1-0,Konyaspor (5)
?,(Sun) 12 Sep 2004 (36),Malatyaspor (5),1-0,0-0,Ankaragucu (5)
?,(Sun) 12 Sep 2004 (36),Sakaryaspor (5),1-4,0-1,Beşiktaş İstanbul JK (5)
?,(Fri) 17 Sep 2004 (37),Diyarbakirspor (6),0-1,0-0,Denizlispor (6)
?,(Sat) 18 Sep 2004 (37),Ankaraspor (6),1-1,1-0,Sakaryaspor (6)
?,(Sat) 18 Sep 2004 (37),Fenerbahçe İstanbul SK (6),3-1,1-1,Malatyaspor (6)
?,(Sat) 18 Sep 2004 (37),Konyaspor (6),3-3,1-2,A. Sebatspor (6)
?,(Sat) 18 Sep 2004 (37),Samsunspor (6),2-1,1-0,Istanbulspor (6)
