Date,Team 1,FT,HT,Team 2
Fri Aug 6 2004,Werder Bremen,1-0,0-0,Schalke 04
Sat Aug 7 2004,Dortmund,1-2,1-1,Wolfsburg
Sat Aug 7 2004,Freiburg,0-0,0-0,Hansa Rostock
Sat Aug 7 2004,Hamburg,0-2,0-1,Bayern Munich
Sat Aug 7 2004,Hertha,2-2,2-0,Bochum
Sat Aug 7 2004,Kaiserslautern,1-3,0-1,Nurnberg
Sat Aug 7 2004,Leverkusen,2-1,0-1,Hannover
Sun Aug 8 2004,Bielefeld,0-0,0-0,M'gladbach
Sun Aug 8 2004,Stuttgart,4-2,2-0,Mainz
Sat Aug 14 2004,Bayern Munich,1-1,0-1,Hertha
Sat Aug 14 2004,Hansa Rostock,0-4,0-0,Werder Bremen
Sat Aug 14 2004,Mainz,2-1,0-1,Hamburg
Sat Aug 14 2004,M'gladbach,2-3,2-3,Dortmund
Sat Aug 14 2004,Nurnberg,1-1,1-1,Stuttgart
Sat Aug 14 2004,Schalke 04,2-1,1-1,Kaiserslautern
Sun Aug 15 2004,Bochum,2-2,1-0,Leverkusen
Sun Aug 15 2004,Wolfsburg,0-1,0-0,Freiburg
Sat Aug 28 2004,Bielefeld,1-2,0-1,Bochum
Sat Aug 28 2004,Freiburg,1-1,1-0,M'gladbach
Sat Aug 28 2004,Hamburg,4-3,2-1,Nurnberg
Sat Aug 28 2004,Hertha,1-1,0-0,Mainz
Sat Aug 28 2004,Kaiserslautern,2-3,2-1,Stuttgart
Sat Aug 28 2004,Leverkusen,4-1,1-0,Bayern Munich
Sat Aug 28 2004,Schalke 04,0-2,0-1,Hansa Rostock
Sun Aug 29 2004,Dortmund,1-1,1-0,Hannover
Sun Aug 29 2004,Werder Bremen,1-2,0-0,Wolfsburg
Sat Sep 11 2004,Bayern Munich,1-0,1-0,Bielefeld
Sat Sep 11 2004,Bochum,2-2,1-0,Dortmund
Sat Sep 11 2004,Mainz,2-0,0-0,Leverkusen
Sat Sep 11 2004,M'gladbach,3-1,1-0,Werder Bremen
Sat Sep 11 2004,Nurnberg,0-0,0-0,Hertha
Sat Sep 11 2004,Stuttgart,2-0,1-0,Hamburg
Sat Sep 11 2004,Wolfsburg,3-0,2-0,Schalke 04
Sun Sep 12 2004,Hannover,2-2,2-0,Freiburg
Sun Sep 12 2004,Hansa Rostock,2-3,0-2,Kaiserslautern
Sat Sep 18 2004,Bielefeld,1-1,0-0,Mainz
Sat Sep 18 2004,Dortmund,2-2,1-0,Bayern Munich
Sat Sep 18 2004,Hansa Rostock,1-2,1-1,Wolfsburg
Sat Sep 18 2004,Kaiserslautern,2-1,1-0,Hamburg
Sat Sep 18 2004,Leverkusen,2-2,0-1,Nurnberg
Sat Sep 18 2004,Schalke 04,3-2,1-1,M'gladbach
Sat Sep 18 2004,Werder Bremen,3-0,1-0,Hannover
Sun Sep 19 2004,Freiburg,1-1,0-0,Bochum
Sun Sep 19 2004,Hertha,0-0,0-0,Stuttgart
Sat Sep 25 2004,Bayern Munich,3-1,2-1,Freiburg
Sat Sep 25 2004,Bochum,1-4,0-0,Werder Bremen
Sat Sep 25 2004,Hannover,1-0,0-0,Schalke 04
Sat Sep 25 2004,M'gladbach,2-2,2-0,Hansa Rostock
Sat Sep 25 2004,Nurnberg,1-2,0-1,Bielefeld
Sat Sep 25 2004,Stuttgart,3-0,2-0,Leverkusen
Sat Sep 25 2004,Wolfsburg,2-1,1-0,Kaiserslautern
Sun Sep 26 2004,Hamburg,2-1,1-1,Hertha
Sun Sep 26 2004,Mainz,1-1,0-1,Dortmund
Tue Sep 28 2004,Hannover,0-1,0-0,Bielefeld
Sat Oct 2 2004,Dortmund,2-2,2-2,Nurnberg
Sat Oct 2 2004,Freiburg,1-2,0-1,Mainz
Sat Oct 2 2004,Hansa Rostock,1-3,0-2,Hannover
Sat Oct 2 2004,Kaiserslautern,0-2,0-1,Hertha
Sat Oct 2 2004,Leverkusen,3-0,1-0,Hamburg
Sat Oct 2 2004,Werder Bremen,1-2,0-1,Bayern Munich
Sat Oct 2 2004,Wolfsburg,2-1,2-1,M'gladbach
Sun Oct 3 2004,Bielefeld,0-2,0-1,Stuttgart
Sun Oct 3 2004,Schalke 04,3-2,3-0,Bochum
Sat Oct 16 2004,Bayern Munich,0-1,0-0,Schalke 04
Sat Oct 16 2004,Bochum,0-1,0-0,Hansa Rostock
Sat Oct 16 2004,Hamburg,0-2,0-0,Bielefeld
Sat Oct 16 2004,Hertha,3-1,1-0,Leverkusen
Sat Oct 16 2004,Mainz,2-1,0-0,Werder Bremen
Sat Oct 16 2004,Nurnberg,3-0,1-0,Freiburg
Sat Oct 16 2004,Stuttgart,2-0,0-0,Dortmund
Sun Oct 17 2004,Hannover,3-0,1-0,Wolfsburg
Sun Oct 17 2004,M'gladbach,2-0,0-0,Kaiserslautern
Sat Oct 23 2004,Bielefeld,1-0,1-0,Hertha
Sat Oct 23 2004,Dortmund,0-2,0-1,Hamburg
Sat Oct 23 2004,Hansa Rostock,0-2,0-0,Bayern Munich
Sat Oct 23 2004,Kaiserslautern,0-0,0-0,Leverkusen
Sat Oct 23 2004,M'gladbach,0-2,0-2,Hannover
Sat Oct 23 2004,Werder Bremen,4-1,2-0,Nurnberg
Sat Oct 23 2004,Wolfsburg,3-0,3-0,Bochum
Sun Oct 24 2004,Freiburg,2-0,1-0,Stuttgart
Sun Oct 24 2004,Schalke 04,2-1,1-0,Mainz
Tue Oct 26 2004,Bayern Munich,2-0,2-0,Wolfsburg
Tue Oct 26 2004,Bochum,3-0,0-0,M'gladbach
Tue Oct 26 2004,Hannover,3-1,1-1,Kaiserslautern
Tue Oct 26 2004,Hertha,0-1,0-1,Dortmund
Wed Oct 27 2004,Hamburg,4-0,2-0,Freiburg
Wed Oct 27 2004,Leverkusen,3-2,0-1,Bielefeld
Wed Oct 27 2004,Mainz,3-1,0-0,Hansa Rostock
Wed Oct 27 2004,Nurnberg,0-2,0-2,Schalke 04
