Date,Team 1,FT,HT,Team 2
Sat Aug 7 2004,Berwick,2-1,2-0,Morton
Sat Aug 7 2004,Dumbarton,1-0,1-0,Ayr
Sat Aug 7 2004,Forfar,1-0,1-0,Brechin
Sat Aug 7 2004,Stirling,5-2,2-0,Arbroath
Sat Aug 7 2004,Stranraer,3-0,0-0,Alloa
Sat Aug 14 2004,Alloa,2-3,0-0,Forfar
Sat Aug 14 2004,Arbroath,0-2,0-1,Dumbarton
Sat Aug 14 2004,Ayr,2-1,2-0,Berwick
Sat Aug 14 2004,Brechin,0-3,0-2,Stirling
Sat Aug 14 2004,Morton,3-1,2-0,Stranraer
Sat Aug 21 2004,Berwick,0-2,0-0,Brechin
Sat Aug 21 2004,Dumbarton,0-3,0-1,Morton
Sat Aug 21 2004,Forfar,5-0,1-0,Arbroath
Sat Aug 21 2004,Stirling,2-0,0-0,Alloa
Sat Aug 21 2004,Stranraer,2-1,0-1,Ayr
Sat Aug 28 2004,Arbroath,0-1,0-0,Stranraer
Sat Aug 28 2004,Ayr,2-0,0-0,Morton
Sat Aug 28 2004,Brechin,4-0,3-0,Alloa
Sat Aug 28 2004,Dumbarton,0-1,0-0,Forfar
Sat Aug 28 2004,Stirling,3-1,2-0,Berwick
Sat Sep 4 2004,Alloa,1-3,1-2,Ayr
Sat Sep 4 2004,Berwick,0-4,0-2,Dumbarton
Sat Sep 4 2004,Forfar,0-2,0-0,Stirling
Sat Sep 4 2004,Morton,2-1,1-0,Arbroath
Sat Sep 4 2004,Stranraer,4-2,2-0,Brechin
Sat Sep 11 2004,Ayr,3-3,2-2,Forfar
Sat Sep 11 2004,Berwick,2-3,1-2,Alloa
Sat Sep 11 2004,Brechin,4-1,1-1,Arbroath
Sat Sep 11 2004,Dumbarton,1-3,0-1,Stranraer
Sat Sep 11 2004,Stirling,1-1,1-1,Morton
Sat Sep 18 2004,Alloa,3-2,0-1,Dumbarton
Sat Sep 18 2004,Arbroath,0-0,0-0,Ayr
Sat Sep 18 2004,Forfar,1-1,1-0,Berwick
Sat Sep 18 2004,Morton,0-3,0-1,Brechin
Sat Sep 18 2004,Stranraer,0-0,0-0,Stirling
Sat Sep 25 2004,Alloa,1-6,0-1,Morton
Sat Sep 25 2004,Ayr,0-1,0-0,Brechin
Sat Sep 25 2004,Berwick,0-3,0-0,Arbroath
Sat Sep 25 2004,Dumbarton,1-1,1-0,Stirling
Sat Sep 25 2004,Forfar,0-1,0-0,Stranraer
Sat Oct 2 2004,Arbroath,0-3,0-1,Alloa
Sat Oct 2 2004,Brechin,4-0,0-0,Dumbarton
Sat Oct 2 2004,Morton,2-1,0-1,Forfar
Sat Oct 2 2004,Stirling,1-1,0-0,Ayr
Sat Oct 2 2004,Stranraer,2-2,1-2,Berwick
Sat Oct 16 2004,Berwick,0-1,0-0,Ayr
Sat Oct 16 2004,Dumbarton,1-3,0-2,Arbroath
