Date,Team 1,FT,HT,Team 2
Fri Aug 13 2004,Roda JC,2-3,2-1,Vitesse
Sat Aug 14 2004,AZ Alkmaar,1-1,1-0,Heerenveen
Sat Aug 14 2004,NAC Breda,3-2,1-2,Utrecht
Sat Aug 14 2004,Nijmegen,2-0,2-0,Willem II
Sat Aug 14 2004,Roosendaal,2-5,2-1,PSV Eindhoven
Sun Aug 15 2004,Den Bosch,1-0,0-0,Den Haag
Sun Aug 15 2004,Feyenoord,6-1,2-1,Graafschap
Sun Aug 15 2004,Groningen,0-0,0-0,Waalwijk
Sun Aug 15 2004,Twente,2-3,0-2,Ajax
Fri Aug 20 2004,Vitesse,1-0,1-0,Groningen
Sat Aug 21 2004,Den Haag,1-2,1-0,Nijmegen
Sat Aug 21 2004,Heerenveen,3-4,1-2,Roda JC
Sat Aug 21 2004,PSV Eindhoven,5-1,1-0,AZ Alkmaar
Sat Aug 21 2004,Waalwijk,1-0,0-0,Twente
Sun Aug 22 2004,Ajax,6-2,2-1,NAC Breda
Sun Aug 22 2004,Graafschap,1-1,1-1,Den Bosch
Sun Aug 22 2004,Utrecht,5-1,1-1,Roosendaal
Sun Aug 22 2004,Willem II,0-4,0-0,Feyenoord
Fri Aug 27 2004,Den Bosch,1-2,0-2,Willem II
Sat Aug 28 2004,NAC Breda,2-2,1-1,PSV Eindhoven
Sat Aug 28 2004,Nijmegen,1-2,0-1,AZ Alkmaar
Sat Aug 28 2004,Roda JC,2-1,0-1,Graafschap
Sat Aug 28 2004,Twente,4-1,3-1,Heerenveen
Sun Aug 29 2004,Ajax,1-1,0-1,Utrecht
Sun Aug 29 2004,Roosendaal,2-2,1-1,Groningen
Sun Aug 29 2004,Vitesse,1-1,0-1,Feyenoord
Sun Aug 29 2004,Waalwijk,1-3,1-1,Den Haag
Fri Sep 10 2004,AZ Alkmaar,5-0,3-0,Den Bosch
Sat Sep 11 2004,Heerenveen,2-0,0-0,Graafschap
Sat Sep 11 2004,PSV Eindhoven,1-0,0-0,Waalwijk
Sat Sep 11 2004,Roosendaal,4-1,0-1,Vitesse
Sat Sep 11 2004,Willem II,3-1,2-0,Roda JC
Sun Sep 12 2004,Den Haag,3-3,1-3,Ajax
Sun Sep 12 2004,Feyenoord,3-1,1-1,Twente
Sun Sep 12 2004,Groningen,2-3,1-2,NAC Breda
Sun Sep 12 2004,Utrecht,1-0,0-0,Nijmegen
Fri Sep 17 2004,Den Haag,0-4,0-1,Vitesse
Sat Sep 18 2004,Graafschap,2-2,0-0,Groningen
Sat Sep 18 2004,Heerenveen,3-0,1-0,NAC Breda
Sat Sep 18 2004,Nijmegen,0-3,0-1,PSV Eindhoven
Sat Sep 18 2004,Twente,0-0,0-0,Willem II
Sat Sep 18 2004,Waalwijk,2-0,1-0,Roosendaal
Sun Sep 19 2004,Den Bosch,0-5,0-2,Ajax
Sun Sep 19 2004,Feyenoord,0-3,0-1,Utrecht
Sun Sep 19 2004,Roda JC,1-1,0-1,AZ Alkmaar
Sat Sep 25 2004,Ajax,1-0,0-0,Roda JC
Sat Sep 25 2004,AZ Alkmaar,3-1,2-1,Willem II
Sat Sep 25 2004,PSV Eindhoven,4-0,0-0,Heerenveen
Sat Sep 25 2004,Roosendaal,0-4,0-2,Feyenoord
Sat Sep 25 2004,Vitesse,0-0,0-0,Den Bosch
Sun Sep 26 2004,Graafschap,0-0,0-0,Twente
Sun Sep 26 2004,Groningen,0-0,0-0,Nijmegen
Sun Sep 26 2004,NAC Breda,0-4,0-3,Waalwijk
Sun Sep 26 2004,Utrecht,2-0,1-0,Den Haag
Fri Oct 1 2004,Nijmegen,3-0,3-0,Roosendaal
Sat Oct 2 2004,NAC Breda,3-2,3-1,Graafschap
Sat Oct 2 2004,PSV Eindhoven,3-0,2-0,Groningen
Sat Oct 2 2004,Twente,2-3,1-2,Roda JC
Sat Oct 2 2004,Willem II,3-2,3-0,Vitesse
Sun Oct 3 2004,AZ Alkmaar,0-0,0-0,Ajax
Sun Oct 3 2004,Feyenoord,4-2,2-1,Den Bosch
Sun Oct 3 2004,Heerenveen,1-0,0-0,Den Haag
Sun Oct 3 2004,Utrecht,3-2,0-1,Waalwijk
Fri Oct 15 2004,Graafschap,1-3,0-1,AZ Alkmaar
Sat Oct 16 2004,Ajax,1-3,1-0,Heerenveen
Sat Oct 16 2004,Den Bosch,2-1,1-0,Roosendaal
Sat Oct 16 2004,Den Haag,0-2,0-1,PSV Eindhoven
Sun Oct 17 2004,Groningen,3-0,1-0,Utrecht
Sun Oct 17 2004,Roda JC,0-2,0-0,Feyenoord
Sun Oct 17 2004,Vitesse,1-2,1-2,NAC Breda
Sun Oct 17 2004,Waalwijk,2-2,2-1,Nijmegen
Fri Oct 22 2004,Willem II,4-2,1-1,Groningen
Sat Oct 23 2004,Nijmegen,3-3,2-1,NAC Breda
Sat Oct 23 2004,Roosendaal,0-1,0-0,Twente
Sat Oct 23 2004,Vitesse,0-3,0-1,AZ Alkmaar
Sun Oct 24 2004,Feyenoord,4-0,1-0,Waalwijk
Sun Oct 24 2004,Graafschap,1-2,0-1,Den Haag
Sun Oct 24 2004,Heerenveen,2-1,0-0,Utrecht
Sun Oct 24 2004,PSV Eindhoven,2-0,1-0,Ajax
