Date,Team 1,FT,HT,Team 2
Sat Aug 9 2008,Auxerre,2-1,1-0,Nantes
Sat Aug 9 2008,Bordeaux,2-1,0-1,Caen
Sat Aug 9 2008,Le Havre,1-0,0-0,Nice
Sat Aug 9 2008,Le Mans,0-1,0-0,Lorient
Sat Aug 9 2008,Monaco,1-0,0-0,Paris SG
Sat Aug 9 2008,Nancy,0-0,0-0,Lille
Sat Aug 9 2008,Rennes,4-4,1-3,Marseille
Sat Aug 9 2008,Sochaux,1-2,0-0,Grenoble
Sat Aug 9 2008,Valenciennes,1-0,1-0,St Etienne
Sun Aug 10 2008,Lyon,3-0,1-0,Toulouse
Sat Aug 16 2008,Caen,3-1,3-1,Valenciennes
Sat Aug 16 2008,Lille,1-3,0-2,Le Mans
Sat Aug 16 2008,Nantes,1-1,0-1,Monaco
Sat Aug 16 2008,Nice,2-1,1-1,Nancy
Sat Aug 16 2008,Paris SG,1-0,0-0,Bordeaux
Sat Aug 16 2008,St Etienne,2-1,2-0,Sochaux
Sat Aug 16 2008,Toulouse,2-1,0-1,Le Havre
Sun Aug 17 2008,Grenoble,1-0,1-0,Rennes
Sun Aug 17 2008,Lorient,0-0,0-0,Lyon
Sun Aug 17 2008,Marseille,4-0,1-0,Auxerre
Sat Aug 23 2008,Le Havre,0-1,0-0,Marseille
Sat Aug 23 2008,Le Mans,1-0,1-0,St Etienne
Sat Aug 23 2008,Lyon,2-0,2-0,Grenoble
Sat Aug 23 2008,Monaco,1-1,0-0,Caen
Sat Aug 23 2008,Nancy,0-0,0-0,Toulouse
Sat Aug 23 2008,Sochaux,1-1,0-0,Paris SG
Sat Aug 23 2008,Valenciennes,3-1,2-0,Lorient
Sun Aug 24 2008,Auxerre,0-1,0-1,Nice
Sun Aug 24 2008,Bordeaux,2-0,1-0,Nantes
Sun Aug 24 2008,Rennes,2-1,0-1,Lille
Sat Aug 30 2008,Caen,0-1,0-1,Paris SG
Sat Aug 30 2008,Grenoble,1-0,1-0,Monaco
Sat Aug 30 2008,Lorient,0-2,0-1,Auxerre
Sat Aug 30 2008,Marseille,2-1,1-0,Sochaux
Sat Aug 30 2008,Nancy,2-1,0-1,Le Havre
Sat Aug 30 2008,Nantes,1-4,1-2,Le Mans
