Date,Team 1,FT,HT,Team 2
Fri Aug 29 2008,Vitesse,0-4,0-1,Groningen
Sat Aug 30 2008,Nijmegen,2-0,0-0,Graafschap
Sat Aug 30 2008,Roda JC,1-1,0-0,Twente
Sat Aug 30 2008,Utrecht,1-5,0-3,PSV Eindhoven
Sat Aug 30 2008,Willem II,2-1,0-1,Ajax
Sun Aug 31 2008,AZ Alkmaar,1-2,1-1,NAC Breda
Sun Aug 31 2008,Heracles,3-1,1-1,Feyenoord
Sun Aug 31 2008,Sparta,2-5,1-3,Den Haag
Sun Aug 31 2008,Volendam,2-3,0-1,Heerenveen
Fri Sep 12 2008,Heerenveen,2-2,2-1,Heracles
Sat Sep 13 2008,Den Haag,3-0,0-0,AZ Alkmaar
Sat Sep 13 2008,Feyenoord,5-0,2-0,Volendam
Sat Sep 13 2008,PSV Eindhoven,1-0,0-0,Sparta
Sat Sep 13 2008,Twente,1-1,1-0,Nijmegen
Sun Sep 14 2008,Ajax,1-0,0-0,Roda JC
Sun Sep 14 2008,Graafschap,1-0,1-0,Vitesse
Sun Sep 14 2008,Groningen,2-0,1-0,Utrecht
Sun Sep 14 2008,NAC Breda,1-3,0-0,Willem II
Fri Sep 19 2008,Utrecht,1-0,1-0,Willem II
Sat Sep 20 2008,AZ Alkmaar,1-0,0-0,PSV Eindhoven
Sat Sep 20 2008,Heracles,1-1,0-0,Groningen
Sat Sep 20 2008,Vitesse,1-1,0-0,Sparta
Sun Sep 21 2008,Feyenoord,2-2,0-1,Ajax
Sun Sep 21 2008,Graafschap,2-0,1-0,Den Haag
Sun Sep 21 2008,Heerenveen,2-1,0-0,Nijmegen
Sun Sep 21 2008,Roda JC,0-3,0-0,NAC Breda
Sun Sep 21 2008,Volendam,1-2,0-0,Twente
Sat Sep 27 2008,NAC Breda,4-2,4-1,Heerenveen
Sat Sep 27 2008,PSV Eindhoven,1-0,0-0,Volendam
Sat Sep 27 2008,Twente,3-0,1-0,Graafschap
Sat Sep 27 2008,Willem II,2-5,1-5,AZ Alkmaar
Sun Sep 28 2008,Ajax,3-0,0-0,Vitesse
Sun Sep 28 2008,Den Haag,0-0,0-0,Utrecht
Sun Sep 28 2008,Groningen,3-1,1-0,Feyenoord
Sun Sep 28 2008,Nijmegen,1-1,0-0,Heracles
Sun Sep 28 2008,Sparta,2-2,1-0,Roda JC
Fri Oct 3 2008,AZ Alkmaar,6-0,4-0,Sparta
Sat Oct 4 2008,Heracles,2-0,0-0,Roda JC
Sat Oct 4 2008,PSV Eindhoven,3-0,1-0,Graafschap
Sat Oct 4 2008,Vitesse,2-2,0-1,Willem II
Sun Oct 5 2008,Feyenoord,0-2,0-0,Nijmegen
Sun Oct 5 2008,Groningen,3-0,2-0,Den Haag
Sun Oct 5 2008,Heerenveen,5-2,2-0,Ajax
Sun Oct 5 2008,Utrecht,3-0,1-0,Twente
Sun Oct 5 2008,Volendam,2-4,0-2,NAC Breda
Fri Oct 17 2008,Den Haag,2-0,0-0,Volendam
Sat Oct 18 2008,Ajax,1-0,1-0,Groningen
Sat Oct 18 2008,NAC Breda,2-1,1-0,PSV Eindhoven
Sat Oct 18 2008,Roda JC,2-2,0-1,Heerenveen
Sat Oct 18 2008,Twente,2-0,0-0,Heracles
Sun Oct 19 2008,Graafschap,0-2,0-1,AZ Alkmaar
Sun Oct 19 2008,Nijmegen,3-1,0-1,Vitesse
Sun Oct 19 2008,Sparta,1-0,1-0,Utrecht
Sun Oct 19 2008,Willem II,1-0,1-0,Feyenoord
Fri Oct 24 2008,Heracles,3-1,2-0,Den Haag
Sat Oct 25 2008,AZ Alkmaar,3-0,1-0,Volendam
Sat Oct 25 2008,Groningen,3-0,3-0,Sparta
Sat Oct 25 2008,PSV Eindhoven,2-3,0-1,Roda JC
Sat Oct 25 2008,Willem II,1-1,0-1,Graafschap
Sun Oct 26 2008,Ajax,2-0,1-0,Nijmegen
Sun Oct 26 2008,Feyenoord,2-2,0-1,Heerenveen
Sun Oct 26 2008,Utrecht,0-0,0-0,NAC Breda
Sun Oct 26 2008,Vitesse,0-2,0-1,Twente
Tue Oct 28 2008,Den Haag,0-2,0-0,PSV Eindhoven
Tue Oct 28 2008,Roda JC,0-2,0-1,AZ Alkmaar
Tue Oct 28 2008,Volendam,2-2,1-0,Willem II
Wed Oct 29 2008,Heerenveen,0-2,0-0,Vitesse
Wed Oct 29 2008,Heracles,1-3,1-1,Ajax
Wed Oct 29 2008,NAC Breda,0-1,0-1,Twente
Wed Oct 29 2008,Nijmegen,2-2,0-1,Groningen
Wed Oct 29 2008,Sparta,2-1,1-1,Feyenoord
Thu Oct 30 2008,Graafschap,0-2,0-1,Utrecht
Sat Nov 1 2008,Heerenveen,3-3,1-0,AZ Alkmaar
Sat Nov 1 2008,NAC Breda,1-0,0-0,Groningen
Sat Nov 1 2008,PSV Eindhoven,2-0,1-0,Willem II
Sat Nov 1 2008,Twente,0-2,0-1,Ajax
Sun Nov 2 2008,Roda JC,0-4,0-0,Feyenoord
Sun Nov 2 2008,Sparta,0-2,0-1,Nijmegen
Sun Nov 2 2008,Utrecht,2-0,0-0,Heracles
Sun Nov 2 2008,Vitesse,3-1,2-1,Den Haag
Sun Nov 2 2008,Volendam,3-1,1-1,Graafschap
Fri Nov 7 2008,Graafschap,0-2,0-0,NAC Breda
Sat Nov 8 2008,Heracles,0-0,0-0,Vitesse
Sat Nov 8 2008,Nijmegen,1-0,1-0,PSV Eindhoven
Sat Nov 8 2008,Willem II,2-1,1-0,Roda JC
Sun Nov 9 2008,Ajax,5-2,3-0,Sparta
Sun Nov 9 2008,AZ Alkmaar,3-0,2-0,Twente
Sun Nov 9 2008,Den Haag,0-1,0-0,Heerenveen
