Date,Team 1,FT,HT,Team 2
Sat Aug 30 2008,Espanol,1-0,0-0,Valladolid
Sat Aug 30 2008,Valencia,3-0,2-0,Mallorca
Sun Aug 31 2008,Ath Bilbao,1-3,0-2,Almeria
Sun Aug 31 2008,Ath Madrid,4-0,3-0,Malaga
Sun Aug 31 2008,Betis,0-1,0-1,Recreativo
Sun Aug 31 2008,La Coruna,2-1,1-0,Real Madrid
Sun Aug 31 2008,Numancia,1-0,1-0,Barcelona
Sun Aug 31 2008,Osasuna,1-1,0-0,Villarreal
Sun Aug 31 2008,Santander,1-1,0-0,Sevilla
Sun Aug 31 2008,Sp Gijon,1-2,1-1,Getafe
Sat Sep 13 2008,Barcelona,1-1,0-0,Santander
Sat Sep 13 2008,Valladolid,2-1,2-0,Ath Madrid
Sun Sep 14 2008,Almeria,2-2,2-1,Valencia
Sun Sep 14 2008,Getafe,0-0,0-0,Betis
Sun Sep 14 2008,Malaga,0-0,0-0,Ath Bilbao
Sun Sep 14 2008,Mallorca,1-1,1-0,Osasuna
Sun Sep 14 2008,Real Madrid,4-3,4-2,Numancia
Sun Sep 14 2008,Recreativo,0-1,0-0,Espanol
Sun Sep 14 2008,Sevilla,4-3,3-3,Sp Gijon
Sun Sep 14 2008,Villarreal,1-0,1-0,La Coruna
Sat Sep 20 2008,Ath Madrid,4-0,1-0,Recreativo
Sat Sep 20 2008,Espanol,1-1,0-0,Getafe
Sun Sep 21 2008,Almeria,1-0,0-0,Malaga
Sun Sep 21 2008,Ath Bilbao,2-0,0-0,Valladolid
Sun Sep 21 2008,Betis,0-0,0-0,Sevilla
Sun Sep 21 2008,La Coruna,0-0,0-0,Mallorca
Sun Sep 21 2008,Numancia,1-2,1-0,Villarreal
Sun Sep 21 2008,Santander,0-2,0-0,Real Madrid
Sun Sep 21 2008,Sp Gijon,1-6,0-2,Barcelona
Sun Sep 21 2008,Valencia,1-0,0-0,Osasuna
Wed Sep 24 2008,Barcelona,3-2,2-0,Betis
Wed Sep 24 2008,Getafe,1-2,0-1,Ath Madrid
Wed Sep 24 2008,Osasuna,0-0,0-0,La Coruna
Wed Sep 24 2008,Real Madrid,7-1,3-0,Sp Gijon
Wed Sep 24 2008,Sevilla,2-0,0-0,Espanol
Wed Sep 24 2008,Villarreal,2-0,2-0,Santander
Thu Sep 25 2008,Malaga,0-2,0-0,Valencia
Thu Sep 25 2008,Mallorca,2-0,1-0,Numancia
Thu Sep 25 2008,Recreativo,1-1,0-0,Ath Bilbao
Thu Sep 25 2008,Valladolid,2-0,0-0,Almeria
Sat Sep 27 2008,Betis,1-2,0-1,Real Madrid
Sat Sep 27 2008,Espanol,1-2,1-0,Barcelona
Sat Sep 27 2008,Sp Gijon,0-1,0-0,Villarreal
Sun Sep 28 2008,Almeria,1-0,0-0,Recreativo
Sun Sep 28 2008,Ath Bilbao,0-1,0-0,Getafe
Sun Sep 28 2008,Ath Madrid,0-1,0-1,Sevilla
Sun Sep 28 2008,Malaga,2-1,1-0,Valladolid
Sun Sep 28 2008,Numancia,0-0,0-0,Osasuna
Sun Sep 28 2008,Santander,1-2,1-1,Mallorca
Sun Sep 28 2008,Valencia,4-2,1-1,La Coruna
Sat Oct 4 2008,Barcelona,6-1,5-1,Ath Madrid
Sat Oct 4 2008,Villarreal,2-1,0-1,Betis
Sun Oct 5 2008,Getafe,2-2,0-0,Almeria
Sun Oct 5 2008,La Coruna,1-0,1-0,Numancia
Sun Oct 5 2008,Mallorca,0-2,0-1,Sp Gijon
Sun Oct 5 2008,Osasuna,0-1,0-0,Santander
Sun Oct 5 2008,Real Madrid,2-2,2-2,Espanol
Sun Oct 5 2008,Recreativo,0-4,0-2,Malaga
Sun Oct 5 2008,Sevilla,4-0,2-0,Ath Bilbao
Sun Oct 5 2008,Valladolid,0-1,0-0,Valencia
Sat Oct 18 2008,Ath Madrid,1-2,0-1,Real Madrid
Sat Oct 18 2008,Espanol,0-0,0-0,Villarreal
Sun Oct 19 2008,Almeria,0-1,0-0,Sevilla
Sun Oct 19 2008,Ath Bilbao,0-1,0-0,Barcelona
Sun Oct 19 2008,Betis,3-0,2-0,Mallorca
Sun Oct 19 2008,Malaga,2-1,2-1,Getafe
Sun Oct 19 2008,Santander,0-0,0-0,La Coruna
Sun Oct 19 2008,Sp Gijon,2-1,2-1,Osasuna
Sun Oct 19 2008,Valencia,4-0,1-0,Numancia
Sun Oct 19 2008,Valladolid,1-1,0-1,Recreativo
Sat Oct 25 2008,Barcelona,5-0,5-0,Almeria
Sat Oct 25 2008,Osasuna,0-2,0-0,Betis
Sun Oct 26 2008,Getafe,1-0,1-0,Valladolid
Sun Oct 26 2008,La Coruna,0-3,0-2,Sp Gijon
Sun Oct 26 2008,Mallorca,3-0,0-0,Espanol
Sun Oct 26 2008,Numancia,2-1,1-0,Santander
Sun Oct 26 2008,Real Madrid,3-2,2-2,Ath Bilbao
Sun Oct 26 2008,Recreativo,1-1,0-0,Valencia
Sun Oct 26 2008,Sevilla,0-1,0-1,Malaga
Sun Oct 26 2008,Villarreal,4-4,0-2,Ath Madrid
Sat Nov 1 2008,Ath Bilbao,1-4,1-1,Villarreal
Sat Nov 1 2008,Ath Madrid,2-0,2-0,Mallorca
Sat Nov 1 2008,Malaga,1-4,1-2,Barcelona
Sat Nov 1 2008,Valencia,2-4,1-1,Santander
Sun Nov 2 2008,Almeria,1-1,0-1,Real Madrid
Sun Nov 2 2008,Betis,0-3,0-0,La Coruna
Sun Nov 2 2008,Espanol,1-0,0-0,Osasuna
Sun Nov 2 2008,Recreativo,1-1,0-0,Getafe
Sun Nov 2 2008,Sp Gijon,3-1,1-1,Numancia
Sun Nov 2 2008,Valladolid,3-2,1-2,Sevilla
Sat Nov 8 2008,Barcelona,6-0,4-0,Valladolid
Sat Nov 8 2008,Real Madrid,4-3,2-2,Malaga
Sun Nov 9 2008,Getafe,0-3,0-1,Valencia
Sun Nov 9 2008,La Coruna,1-0,1-0,Espanol
Sun Nov 9 2008,Mallorca,3-3,1-1,Ath Bilbao
Sun Nov 9 2008,Numancia,2-4,1-3,Betis
Sun Nov 9 2008,Osasuna,0-0,0-0,Ath Madrid
Sun Nov 9 2008,Santander,1-0,0-0,Sp Gijon
