Date,Team 1,FT,HT,Team 2
Fri Aug 22 2008,Guimaraes,1-1,1-0,Setubal
Sat Aug 23 2008,Pacos Ferreira,0-2,0-0,Sp Braga
Sat Aug 23 2008,Sp Lisbon,3-1,3-0,Trofense
Sun Aug 24 2008,Est Amadora,1-0,0-0,Academica
Sun Aug 24 2008,Leixoes,1-3,1-1,Nacional
Sun Aug 24 2008,Naval,1-0,1-0,Maritimo
Sun Aug 24 2008,Porto,2-0,1-0,Belenenses
Sun Aug 24 2008,Rio Ave,1-1,0-0,Benfica
Fri Aug 29 2008,Belenenses,2-2,1-0,Pacos Ferreira
Sat Aug 30 2008,Benfica,1-1,0-1,Porto
Sun Aug 31 2008,Academica,1-0,1-0,Rio Ave
Sun Aug 31 2008,Nacional,2-1,0-0,Naval
Sun Aug 31 2008,Setubal,1-0,1-0,Est Amadora
Sun Aug 31 2008,Trofense,1-2,0-1,Leixoes
Mon Sep 1 2008,Maritimo,0-1,0-1,Guimaraes
Mon Sep 1 2008,Sp Braga,0-1,0-1,Sp Lisbon
Sat Sep 20 2008,Sp Lisbon,2-0,1-0,Belenenses
Sun Sep 21 2008,Academica,1-0,0-0,Setubal
Sun Sep 21 2008,Est Amadora,0-0,0-0,Maritimo
Sun Sep 21 2008,Leixoes,2-0,1-0,Sp Braga
Sun Sep 21 2008,Naval,3-1,2-1,Trofense
Sun Sep 21 2008,Rio Ave,0-0,0-0,Porto
Mon Sep 22 2008,Guimaraes,0-2,0-1,Nacional
Mon Sep 22 2008,Pacos Ferreira,3-4,1-3,Benfica
Fri Sep 26 2008,Porto,2-0,1-0,Pacos Ferreira
Sat Sep 27 2008,Benfica,2-0,0-0,Sp Lisbon
Sat Sep 27 2008,Setubal,1-0,0-0,Rio Ave
Sat Sep 27 2008,Sp Braga,1-1,1-0,Naval
Sun Sep 28 2008,Maritimo,2-0,1-0,Academica
Sun Sep 28 2008,Nacional,1-2,0-1,Est Amadora
Sun Sep 28 2008,Trofense,1-3,0-2,Guimaraes
Mon Sep 29 2008,Belenenses,0-1,0-0,Leixoes
Sat Oct 4 2008,Naval,1-1,0-0,Belenenses
Sun Oct 5 2008,Academica,1-1,0-1,Nacional
Sun Oct 5 2008,Est Amadora,1-0,0-0,Trofense
Sun Oct 5 2008,Rio Ave,3-2,1-0,Pacos Ferreira
Sun Oct 5 2008,Sp Lisbon,1-2,1-2,Porto
Mon Oct 6 2008,Guimaraes,0-0,0-0,Sp Braga
Mon Oct 6 2008,Leixoes,1-1,0-1,Benfica
Tue Oct 7 2008,Setubal,0-2,0-0,Maritimo
Fri Oct 24 2008,Trofense,0-0,0-0,Academica
Sat Oct 25 2008,Belenenses,1-1,0-1,Guimaraes
Sat Oct 25 2008,Porto,2-3,1-2,Leixoes
Sun Oct 26 2008,Benfica,2-1,0-0,Naval
Sun Oct 26 2008,Maritimo,1-1,0-0,Rio Ave
Sun Oct 26 2008,Nacional,1-0,0-0,Setubal
Sun Oct 26 2008,Pacos Ferreira,0-0,0-0,Sp Lisbon
Mon Oct 27 2008,Sp Braga,5-0,2-0,Est Amadora
Fri Oct 31 2008,Setubal,0-2,0-1,Trofense
Sat Nov 1 2008,Naval,1-0,0-0,Porto
Sat Nov 1 2008,Rio Ave,0-1,0-1,Sp Lisbon
Sun Nov 2 2008,Academica,1-1,0-0,Sp Braga
Sun Nov 2 2008,Est Amadora,1-1,1-1,Belenenses
Sun Nov 2 2008,Guimaraes,1-2,1-2,Benfica
Sun Nov 2 2008,Leixoes,2-1,2-0,Pacos Ferreira
Mon Nov 3 2008,Maritimo,4-2,1-1,Nacional
Fri Nov 14 2008,Trofense,0-2,0-0,Maritimo
Sat Nov 15 2008,Porto,2-0,0-0,Guimaraes
Sat Nov 15 2008,Sp Lisbon,0-1,0-0,Leixoes
Sun Nov 16 2008,Benfica,1-0,0-0,Est Amadora
Sun Nov 16 2008,Nacional,0-0,0-0,Rio Ave
Sun Nov 16 2008,Pacos Ferreira,2-1,2-1,Naval
Sun Nov 16 2008,Sp Braga,1-0,1-0,Setubal
Mon Nov 17 2008,Belenenses,1-0,1-0,Academica
Fri Nov 21 2008,Rio Ave,1-2,1-1,Leixoes
Sat Nov 22 2008,Maritimo,0-0,0-0,Sp Braga
Sat Nov 22 2008,Naval,0-1,0-1,Sp Lisbon
Sun Nov 23 2008,Academica,0-2,0-1,Benfica
Sun Nov 23 2008,Guimaraes,0-0,0-0,Pacos Ferreira
Sun Nov 23 2008,Nacional,1-0,1-0,Trofense
Mon Nov 24 2008,Setubal,2-0,1-0,Belenenses
Fri Nov 28 2008,Leixoes,1-1,0-0,Naval
Sat Nov 29 2008,Belenenses,0-2,0-1,Maritimo
Sun Nov 30 2008,Pacos Ferreira,1-0,0-0,Est Amadora
Sun Nov 30 2008,Sp Braga,1-0,1-0,Nacional
Sun Nov 30 2008,Sp Lisbon,2-0,2-0,Guimaraes
Sun Nov 30 2008,Trofense,2-0,0-0,Rio Ave
Mon Dec 1 2008,Benfica,2-2,1-0,Setubal
Mon Dec 1 2008,Porto,2-1,1-1,Academica
Fri Dec 5 2008,Est Amadora,1-3,1-1,Sp Lisbon
Sat Dec 6 2008,Academica,2-1,1-0,Pacos Ferreira
Sat Dec 6 2008,Nacional,4-2,2-0,Belenenses
Sat Dec 6 2008,Setubal,0-3,0-0,Porto
Sun Dec 7 2008,Maritimo,0-6,0-2,Benfica
Sun Dec 7 2008,Rio Ave,2-0,1-0,Naval
Mon Dec 8 2008,Guimaraes,1-0,0-0,Leixoes
Mon Dec 8 2008,Trofense,0-0,0-0,Sp Braga
Wed Dec 17 2008,Est Amadora,2-4,1-2,Porto
Fri Dec 19 2008,Naval,0-0,0-0,Guimaraes
Sat Dec 20 2008,Sp Braga,1-0,0-0,Rio Ave
Sat Dec 20 2008,Sp Lisbon,0-0,0-0,Academica
Sun Dec 21 2008,Belenenses,3-2,0-2,Trofense
Sun Dec 21 2008,Leixoes,1-1,0-0,Est Amadora
Sun Dec 21 2008,Pacos Ferreira,2-0,2-0,Setubal
Sun Dec 21 2008,Porto,0-0,0-0,Maritimo
