Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 23 Aug 2008 (W34),İstanbul Başakşehir (1),0-0,0-0,Eskişehirspor (1)
?,(Sat) 23 Aug 2008 (W34),Galatasaray İstanbul AŞ (1),4-1,1-1,Denizlispor (1)
?,(Sat) 23 Aug 2008 (W34),Gaziantepspor (1),1-0,0-0,Fenerbahçe İstanbul SK (1)
?,(Sat) 23 Aug 2008 (W34),Hacettepespor (1),1-2,1-1,Bursaspor (1)
?,(Sat) 23 Aug 2008 (W34),Sivasspor (1),0-0,0-0,Kayserispor (1)
?,(Sun) 24 Aug 2008 (W34),Antalyaspor (1),2-3,2-0,Beşiktaş İstanbul JK (1)
?,(Sun) 24 Aug 2008 (W34),Gençlerbirliği Ankara SK (1),1-1,1-1,Kocaelispor (1)
?,(Sun) 24 Aug 2008 (W34),Konyaspor (1),3-2,2-1,Ankaragucu (1)
?,(Sun) 24 Aug 2008 (W34),Trabzonspor AŞ (1),2-0,0-0,Ankaraspor (1)
?,(Fri) 29 Aug 2008 (W35),Ankaragucu (2),1-2,0-2,Trabzonspor AŞ (2)
?,(Sat) 30 Aug 2008 (W35),Ankaraspor (2),0-2,0-1,Gaziantepspor (2)
?,(Sat) 30 Aug 2008 (W35),Fenerbahçe İstanbul SK (2),2-0,0-0,İstanbul Başakşehir (2)
?,(Sat) 30 Aug 2008 (W35),Kocaelispor (2),0-2,0-0,Sivasspor (2)
?,(Sun) 31 Aug 2008 (W35),Bursaspor (2),2-0,0-0,Gençlerbirliği Ankara SK (2)
?,(Sun) 31 Aug 2008 (W35),Denizlispor (2),3-2,1-0,Antalyaspor (2)
?,(Sun) 31 Aug 2008 (W35),Eskişehirspor (2),0-0,0-0,Hacettepespor (2)
?,(Sun) 31 Aug 2008 (W35),Kayserispor (2),0-0,0-0,Galatasaray İstanbul AŞ (2)
?,(Mon) 1 Sep 2008 (W36),Beşiktaş İstanbul JK (2),2-0,0-0,Konyaspor (2)
?,(Sat) 13 Sep 2008 (W37),Galatasaray İstanbul AŞ (3),1-1,1-1,Antalyaspor (3)
?,(Sat) 13 Sep 2008 (W37),Hacettepespor (3),2-1,1-1,Fenerbahçe İstanbul SK (3)
?,(Sat) 13 Sep 2008 (W37),Kayserispor (3),1-0,0-0,Kocaelispor (3)
?,(Sat) 13 Sep 2008 (W37),Konyaspor (3),1-1,0-0,Denizlispor (3)
?,(Sun) 14 Sep 2008 (W37),İstanbul Başakşehir (3),1-2,0-0,Ankaraspor (3)
?,(Sun) 14 Sep 2008 (W37),Gaziantepspor (3),2-2,1-0,Ankaragucu (3)
?,(Sun) 14 Sep 2008 (W37),Gençlerbirliği Ankara SK (3),3-1,2-0,Eskişehirspor (3)
?,(Sun) 14 Sep 2008 (W37),Sivasspor (3),3-1,3-1,Bursaspor (3)
?,(Sun) 14 Sep 2008 (W37),Trabzonspor AŞ (3),0-0,0-0,Beşiktaş İstanbul JK (3)
?,(Fri) 19 Sep 2008 (W38),Denizlispor (4),0-1,0-0,Trabzonspor AŞ (4)
?,(Sat) 20 Sep 2008 (W38),Ankaragucu (4),0-0,0-0,İstanbul Başakşehir (4)
?,(Sat) 20 Sep 2008 (W38),Eskişehirspor (4),2-2,1-0,Sivasspor (4)
?,(Sat) 20 Sep 2008 (W38),Fenerbahçe İstanbul SK (4),3-0,1-0,Gençlerbirliği Ankara SK (4)
?,(Sun) 21 Sep 2008 (W38),Ankaraspor (4),4-0,4-0,Hacettepespor (4)
?,(Sun) 21 Sep 2008 (W38),Antalyaspor (4),0-1,0-0,Konyaspor (4)
?,(Sun) 21 Sep 2008 (W38),Beşiktaş İstanbul JK (4),3-0,1-0,Gaziantepspor (4)
?,(Sun) 21 Sep 2008 (W38),Bursaspor (4),1-0,1-0,Kayserispor (4)
?,(Sun) 21 Sep 2008 (W38),Kocaelispor (4),1-4,1-1,Galatasaray İstanbul AŞ (4)
?,(Fri) 26 Sep 2008 (W39),Sivasspor (5),2-1,0-1,Fenerbahçe İstanbul SK (5)
?,(Sat) 27 Sep 2008 (W39),İstanbul Başakşehir (5),1-1,0-1,Beşiktaş İstanbul JK (5)
?,(Sat) 27 Sep 2008 (W39),Gençlerbirliği Ankara SK (5),1-1,0-0,Ankaraspor (5)
?,(Sat) 27 Sep 2008 (W39),Kocaelispor (5),2-3,2-2,Bursaspor (5)
?,(Sat) 27 Sep 2008 (W39),Trabzonspor AŞ (5),3-2,1-1,Antalyaspor (5)
?,(Sun) 28 Sep 2008 (W39),Galatasaray İstanbul AŞ (5),4-1,1-1,Konyaspor (5)
?,(Sun) 28 Sep 2008 (W39),Gaziantepspor (5),2-1,1-0,Denizlispor (5)
