Date,Team 1,FT,HT,Team 2
Fri Aug 15 2008,Bayern Munich,2-2,2-1,Hamburg
Sat Aug 16 2008,Bielefeld,2-2,0-0,Werder Bremen
Sat Aug 16 2008,Cottbus,0-3,0-1,Hoffenheim
Sat Aug 16 2008,Karlsruhe,1-0,1-0,Bochum
Sat Aug 16 2008,Leverkusen,2-3,1-2,Dortmund
Sat Aug 16 2008,Schalke 04,3-0,2-0,Hannover
Sat Aug 16 2008,Wolfsburg,2-1,0-1,FC Koln
Sun Aug 17 2008,Ein Frankfurt,0-2,0-1,Hertha
Sun Aug 17 2008,M'gladbach,1-3,0-3,Stuttgart
Fri Aug 22 2008,Hannover,0-0,0-0,Cottbus
Sat Aug 23 2008,Dortmund,1-1,1-0,Bayern Munich
Sat Aug 23 2008,Hamburg,2-1,1-0,Karlsruhe
Sat Aug 23 2008,Hertha,1-1,1-1,Bielefeld
Sat Aug 23 2008,Hoffenheim,1-0,1-0,M'gladbach
Sat Aug 23 2008,Stuttgart,0-2,0-1,Leverkusen
Sat Aug 23 2008,Werder Bremen,1-1,0-0,Schalke 04
Sun Aug 24 2008,Bochum,2-2,1-0,Wolfsburg
Sun Aug 24 2008,FC Koln,1-1,1-0,Ein Frankfurt
Fri Aug 29 2008,Karlsruhe,0-2,0-0,FC Koln
Sat Aug 30 2008,Bielefeld,2-4,2-1,Hamburg
Sat Aug 30 2008,Cottbus,0-1,0-1,Dortmund
Sat Aug 30 2008,Leverkusen,5-2,3-1,Hoffenheim
Sat Aug 30 2008,M'gladbach,3-2,2-0,Werder Bremen
Sat Aug 30 2008,Schalke 04,1-0,1-0,Bochum
Sat Aug 30 2008,Wolfsburg,2-2,1-1,Ein Frankfurt
Sun Aug 31 2008,Bayern Munich,4-1,1-0,Hertha
Sun Aug 31 2008,Stuttgart,2-0,2-0,Hannover
Sat Sep 13 2008,Dortmund,3-3,0-2,Schalke 04
Sat Sep 13 2008,FC Koln,0-3,0-0,Bayern Munich
Sat Sep 13 2008,Hamburg,3-2,1-2,Leverkusen
Sat Sep 13 2008,Hertha,2-2,0-1,Wolfsburg
Sat Sep 13 2008,Hoffenheim,0-0,0-0,Stuttgart
Sat Sep 13 2008,Werder Bremen,3-0,0-0,Cottbus
Sun Sep 14 2008,Bochum,2-0,2-0,Bielefeld
Sun Sep 14 2008,Hannover,5-1,2-0,M'gladbach
Fri Sep 19 2008,Leverkusen,4-0,2-0,Hannover
Sat Sep 20 2008,Bayern Munich,2-5,0-2,Werder Bremen
Sat Sep 20 2008,Bielefeld,2-0,0-0,FC Koln
Sat Sep 20 2008,Cottbus,1-1,1-0,Bochum
Sat Sep 20 2008,M'gladbach,0-1,0-1,Hertha
Sat Sep 20 2008,Schalke 04,1-0,1-0,Ein Frankfurt
Sun Sep 21 2008,Hoffenheim,4-1,2-0,Dortmund
Sun Sep 21 2008,Stuttgart,3-1,1-1,Karlsruhe
Sun Sep 21 2008,Wolfsburg,3-0,3-0,Hamburg
Fri Sep 26 2008,FC Koln,1-0,1-0,Schalke 04
Sat Sep 27 2008,Bochum,2-3,0-2,Leverkusen
Sat Sep 27 2008,Dortmund,3-0,2-0,Stuttgart
Sat Sep 27 2008,Hamburg,1-0,1-0,M'gladbach
Sat Sep 27 2008,Hannover,1-0,1-0,Bayern Munich
Sat Sep 27 2008,Hertha,0-1,0-1,Cottbus
Sat Sep 27 2008,Werder Bremen,5-4,4-2,Hoffenheim
Sun Sep 28 2008,Ein Frankfurt,1-1,0-1,Bielefeld
Sun Sep 28 2008,Karlsruhe,2-1,0-0,Wolfsburg
Fri Oct 3 2008,Bielefeld,1-2,0-1,Karlsruhe
Sat Oct 4 2008,Bayern Munich,3-3,2-1,Bochum
Sat Oct 4 2008,Hoffenheim,2-1,0-0,Ein Frankfurt
Sat Oct 4 2008,Leverkusen,0-1,0-0,Hertha
Sat Oct 4 2008,M'gladbach,1-2,1-1,FC Koln
Sat Oct 4 2008,Stuttgart,4-1,2-0,Werder Bremen
Sun Oct 5 2008,Cottbus,1-2,0-0,Hamburg
Sun Oct 5 2008,Dortmund,1-1,1-1,Hannover
Sun Oct 5 2008,Schalke 04,2-2,1-0,Wolfsburg
Fri Oct 17 2008,Bochum,2-2,0-1,M'gladbach
Sat Oct 18 2008,Ein Frankfurt,0-2,0-1,Leverkusen
Sat Oct 18 2008,FC Koln,1-0,1-0,Cottbus
Sat Oct 18 2008,Hannover,2-5,0-1,Hoffenheim
Sat Oct 18 2008,Hertha,2-1,1-0,Stuttgart
Sat Oct 18 2008,Karlsruhe,0-1,0-0,Bayern Munich
Sat Oct 18 2008,Werder Bremen,3-3,0-0,Dortmund
Sat Oct 18 2008,Wolfsburg,4-1,2-0,Bielefeld
Sun Oct 19 2008,Hamburg,1-1,1-0,Schalke 04
Wed Oct 22 2008,Ein Frankfurt,2-1,0-0,Karlsruhe
Fri Oct 24 2008,Leverkusen,2-0,0-0,FC Koln
