Date,Team 1,FT,HT,Team 2
Sat Aug 13 1994,Barnsley,2-1,?,Derby
Sat Aug 13 1994,Bristol City,0-0,?,Sunderland
Sat Aug 13 1994,Grimsby,3-3,?,Bolton
Sat Aug 13 1994,Luton,1-1,?,West Brom
Sat Aug 13 1994,Middlesbrough,2-0,?,Burnley
Sat Aug 13 1994,Millwall,3-1,?,Southend
Sat Aug 13 1994,Oldham,5-2,?,Charlton
Sat Aug 13 1994,Portsmouth,2-1,?,Notts County
Sat Aug 13 1994,Sheffield United,3-0,?,Watford
Sat Aug 13 1994,Stoke,1-0,?,Tranmere
Sat Aug 13 1994,Wolves,1-0,?,Reading
Sun Aug 14 1994,Swindon,2-0,?,Port Vale
Sat Aug 20 1994,Bolton,0-2,?,Bristol City
Sat Aug 20 1994,Burnley,1-1,?,Stoke
Sat Aug 20 1994,Charlton,2-2,?,Barnsley
Sat Aug 20 1994,Derby,0-0,?,Luton
Sat Aug 20 1994,Port Vale,3-1,?,Oldham
Sat Aug 20 1994,Reading,0-0,?,Portsmouth
Sat Aug 20 1994,Southend,0-2,?,Middlesbrough
Sat Aug 20 1994,Sunderland,1-1,?,Millwall
Sat Aug 20 1994,Tranmere,3-2,?,Swindon
Sat Aug 20 1994,Watford,0-0,?,Grimsby
Sun Aug 21 1994,Notts County,1-1,?,Wolves
Sat Aug 27 1994,Barnsley,0-2,?,Reading
Sat Aug 27 1994,Bristol City,0-0,?,Port Vale
Sat Aug 27 1994,Grimsby,3-1,?,Tranmere
Sat Aug 27 1994,Luton,2-2,?,Southend
Sat Aug 27 1994,Middlesbrough,1-0,?,Bolton
Sat Aug 27 1994,Millwall,4-1,?,Derby
Sat Aug 27 1994,Oldham,3-0,?,Burnley
Sat Aug 27 1994,Portsmouth,1-1,?,Charlton
Sat Aug 27 1994,Sheffield United,1-3,?,Notts County
Sat Aug 27 1994,Stoke,0-1,?,Sunderland
Sat Aug 27 1994,Swindon,1-0,?,Watford
Sun Aug 28 1994,Wolves,2-0,?,West Brom
Tue Aug 30 1994,Bolton,1-0,?,Millwall
Tue Aug 30 1994,Burnley,1-1,?,Bristol City
Tue Aug 30 1994,Charlton,1-1,?,Sheffield United
Tue Aug 30 1994,Notts County,1-3,?,Oldham
Tue Aug 30 1994,Port Vale,2-1,?,Barnsley
Tue Aug 30 1994,Reading,4-0,?,Stoke
Tue Aug 30 1994,Southend,1-2,?,Portsmouth
Tue Aug 30 1994,Sunderland,2-2,?,Grimsby
Tue Aug 30 1994,Tranmere,4-2,?,Luton
Tue Aug 30 1994,Watford,2-1,?,Wolves
Wed Aug 31 1994,Derby,0-1,?,Middlesbrough
Wed Aug 31 1994,West Brom,0-0,?,Swindon
Sat Sep 3 1994,Bolton,4-0,?,Stoke
Sat Sep 3 1994,Burnley,0-1,?,Barnsley
Sat Sep 3 1994,Charlton,3-2,?,Bristol City
Sat Sep 3 1994,Derby,2-1,?,Grimsby
Sat Sep 3 1994,Notts County,0-1,?,Swindon
Sat Sep 3 1994,Port Vale,0-1,?,Luton
Sat Sep 3 1994,Reading,0-0,?,Millwall
Sat Sep 3 1994,Southend,1-0,?,Oldham
Sat Sep 3 1994,Sunderland,1-1,?,Wolves
Sat Sep 3 1994,Tranmere,2-1,?,Sheffield United
Sat Sep 3 1994,Watford,1-1,?,Middlesbrough
Sat Sep 10 1994,Barnsley,0-0,?,Watford
Sat Sep 10 1994,Bristol City,2-1,?,Notts County
Sat Sep 10 1994,Grimsby,0-1,?,Charlton
Sat Sep 10 1994,Luton,0-1,?,Burnley
Sat Sep 10 1994,Millwall,2-2,?,West Brom
Sat Sep 10 1994,Oldham,1-3,?,Reading
Sat Sep 10 1994,Portsmouth,0-2,?,Port Vale
Sat Sep 10 1994,Sheffield United,3-1,?,Bolton
Sat Sep 10 1994,Stoke,4-1,?,Southend
Sat Sep 10 1994,Wolves,2-0,?,Tranmere
Sun Sep 11 1994,Middlesbrough,2-2,?,Sunderland
Sun Sep 11 1994,Swindon,1-1,?,Derby
Tue Sep 13 1994,Barnsley,1-1,?,Notts County
Tue Sep 13 1994,Bristol City,0-2,?,Derby
Tue Sep 13 1994,Grimsby,4-1,?,Port Vale
Tue Sep 13 1994,Luton,0-3,?,Bolton
Tue Sep 13 1994,Oldham,0-2,?,Watford
Tue Sep 13 1994,Sheffield United,0-0,?,Sunderland
