Date,Team 1,FT,HT,Team 2
Thu Jul 28 1994,Bordeaux,1-0,?,Nice
Fri Jul 29 1994,Cannes,0-0,?,Bastia
Fri Jul 29 1994,Le Havre,0-0,?,Paris SG
Fri Jul 29 1994,Lens,1-1,?,Lille
Fri Jul 29 1994,Monaco,0-1,?,Metz
Fri Jul 29 1994,Montpellier,0-1,?,Martigues
Fri Jul 29 1994,Nantes,1-1,?,Lyon
Fri Jul 29 1994,Sochaux,2-0,?,Caen
Fri Jul 29 1994,St Etienne,1-1,?,Rennes
Fri Jul 29 1994,Strasbourg,1-1,?,Auxerre
Mon Aug 1 1994,Auxerre,1-2,?,Nantes
Tue Aug 2 1994,Caen,0-1,?,Cannes
Tue Aug 2 1994,Lille,1-0,?,Strasbourg
Tue Aug 2 1994,Lyon,3-1,?,Monaco
Tue Aug 2 1994,Martigues,1-1,?,St Etienne
Tue Aug 2 1994,Metz,1-2,?,Bastia
Tue Aug 2 1994,Montpellier,0-1,?,Bordeaux
Tue Aug 2 1994,Nice,1-0,?,Sochaux
Tue Aug 2 1994,Paris SG,1-0,?,Lens
Tue Aug 2 1994,Rennes,0-0,?,Le Havre
Fri Aug 5 1994,Bordeaux,1-1,?,Martigues
Fri Aug 5 1994,Cannes,1-0,?,Metz
Fri Aug 5 1994,Le Havre,1-1,?,Nice
Fri Aug 5 1994,Lens,5-0,?,Rennes
Fri Aug 5 1994,Monaco,0-0,?,Auxerre
Fri Aug 5 1994,Nantes,2-1,?,Caen
Fri Aug 5 1994,Sochaux,3-0,?,Lille
Fri Aug 5 1994,St Etienne,4-0,?,Montpellier
Fri Aug 5 1994,Strasbourg,2-0,?,Paris SG
Sat Aug 6 1994,Bastia,0-1,?,Lyon
Fri Aug 12 1994,Caen,0-1,?,Monaco
Sat Aug 13 1994,Auxerre,2-1,?,Bastia
Sat Aug 13 1994,Lille,1-2,?,Nantes
Sat Aug 13 1994,Lyon,1-0,?,Metz
Sat Aug 13 1994,Martigues,2-1,?,Le Havre
Sat Aug 13 1994,Montpellier,1-2,?,Lens
Sat Aug 13 1994,Nice,2-1,?,Cannes
Sat Aug 13 1994,Paris SG,1-1,?,Sochaux
Sat Aug 13 1994,Rennes,2-0,?,Bordeaux
Sat Aug 13 1994,St Etienne,2-0,?,Strasbourg
Fri Aug 19 1994,Nantes,1-0,?,Paris SG
Sat Aug 20 1994,Bastia,1-0,?,Caen
Sat Aug 20 1994,Bordeaux,2-1,?,St Etienne
Sat Aug 20 1994,Cannes,5-1,?,Lyon
Sat Aug 20 1994,Le Havre,1-2,?,Montpellier
Sat Aug 20 1994,Lens,2-1,?,Martigues
Sat Aug 20 1994,Metz,1-1,?,Auxerre
Sat Aug 20 1994,Monaco,2-0,?,Lille
Sat Aug 20 1994,Sochaux,1-3,?,Rennes
Sat Aug 20 1994,Strasbourg,3-2,?,Nice
Fri Aug 26 1994,Rennes,1-1,?,Strasbourg
Sat Aug 27 1994,Auxerre,0-0,?,Lyon
Sat Aug 27 1994,Bordeaux,0-2,?,Cannes
Sat Aug 27 1994,Caen,2-0,?,Metz
Sat Aug 27 1994,Lille,3-0,?,Bastia
Sat Aug 27 1994,Martigues,2-0,?,Sochaux
Sat Aug 27 1994,Montpellier,2-2,?,Nantes
Sat Aug 27 1994,Nice,1-1,?,Lens
Sat Aug 27 1994,Paris SG,1-0,?,Monaco
Sat Aug 27 1994,St Etienne,4-1,?,Le Havre
Tue Aug 30 1994,Cannes,3-1,?,Auxerre
Wed Aug 31 1994,Bastia,1-2,?,Paris SG
