Date,Team 1,FT,HT,Team 2
Sun Sep 4 1994,Bari,0-1,?,Lazio
Sun Sep 4 1994,Brescia,1-1,?,Juventus
Sun Sep 4 1994,Fiorentina,2-1,?,Cagliari
Sun Sep 4 1994,Milan,1-0,?,Genoa
Sun Sep 4 1994,Napoli,1-0,?,Reggiana
Sun Sep 4 1994,Parma,2-0,?,Cremonese
Sun Sep 4 1994,Roma,1-1,?,Foggia
Sun Sep 4 1994,Sampdoria,5-0,?,Padova
Sun Sep 4 1994,Torino,0-2,?,Inter
Sun Sep 11 1994,Cagliari,1-1,?,Milan
Sun Sep 11 1994,Cremonese,2-0,?,Napoli
Sun Sep 11 1994,Foggia,3-1,?,Brescia
Sun Sep 11 1994,Genoa,1-1,?,Fiorentina
Sun Sep 11 1994,Inter,0-1,?,Roma
Sun Sep 11 1994,Juventus,2-0,?,Bari
Sun Sep 11 1994,Lazio,3-0,?,Torino
Sun Sep 11 1994,Padova,0-3,?,Parma
Sun Sep 11 1994,Reggiana,0-2,?,Sampdoria
Sun Sep 18 1994,Bari,1-0,?,Reggiana
Sun Sep 18 1994,Brescia,0-0,?,Inter
Sun Sep 18 1994,Fiorentina,3-1,?,Cremonese
Sun Sep 18 1994,Milan,2-1,?,Lazio
Sun Sep 18 1994,Napoli,0-2,?,Juventus
Sun Sep 18 1994,Parma,2-1,?,Cagliari
Sun Sep 18 1994,Roma,3-0,?,Genoa
Sun Sep 18 1994,Sampdoria,1-1,?,Foggia
Sun Sep 18 1994,Torino,2-0,?,Padova
Sun Sep 25 1994,Cagliari,2-0,?,Brescia
Sun Sep 25 1994,Cremonese,1-0,?,Milan
Sun Sep 25 1994,Foggia,0-2,?,Torino
Sun Sep 25 1994,Genoa,3-3,?,Napoli
Sun Sep 25 1994,Inter,3-1,?,Fiorentina
Sun Sep 25 1994,Juventus,1-0,?,Sampdoria
Sun Sep 25 1994,Lazio,2-2,?,Parma
Sun Sep 25 1994,Padova,0-2,?,Bari
Sun Sep 25 1994,Reggiana,1-4,?,Roma
Sun Oct 2 1994,Bari,0-0,?,Cagliari
Sun Oct 2 1994,Cremonese,1-3,?,Foggia
Sun Oct 2 1994,Fiorentina,1-1,?,Lazio
Sun Oct 2 1994,Genoa,3-1,?,Reggiana
Sun Oct 2 1994,Juventus,0-0,?,Inter
Sun Oct 2 1994,Milan,1-0,?,Brescia
Sun Oct 2 1994,Napoli,3-3,?,Padova
