Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 13 Aug 1994 (32),Zeytinburnu (1),1-4,?,Fenerbahçe (1)
?,(Sun) 14 Aug 1994 (32),Ad. Demirspor (1),1-0,?,Antalya (1)
?,(Sun) 14 Aug 1994 (32),Ankaragucu (1),1-0,?,Gaziantepspor (1)
?,(Sun) 14 Aug 1994 (32),Bursaspor (1),5-2,?,P. Ofisi (1)
?,(Sun) 14 Aug 1994 (32),Denizlispor (1),1-3,?,Beşiktaş (1)
?,(Sun) 14 Aug 1994 (32),Galatasaray (1),3-1,?,Gençlerbirliği (1)
?,(Sun) 14 Aug 1994 (32),Kocaelispor (1),0-0,?,Samsunspor (1)
?,(Sun) 14 Aug 1994 (32),Trabzonspor (1),3-1,?,Altay (1)
?,(Sun) 14 Aug 1994 (32),Vanspor (1),3-0,?,Kayseri (1)
?,(Sat) 20 Aug 1994 (33),Fenerbahçe (2),2-1,?,Ankaragucu (2)
?,(Sat) 20 Aug 1994 (33),P. Ofisi (2),0-3,?,Galatasaray (2)
?,(Sun) 21 Aug 1994 (33),Altay (2),1-1,?,Bursaspor (2)
?,(Sun) 21 Aug 1994 (33),Antalya (2),1-3,?,Trabzonspor (2)
?,(Sun) 21 Aug 1994 (33),Beşiktaş (2),7-1,?,Kocaelispor (2)
?,(Sun) 21 Aug 1994 (33),Gaziantepspor (2),3-1,?,Denizlispor (2)
?,(Sun) 21 Aug 1994 (33),Gençlerbirliği (2),1-1,?,Zeytinburnu (2)
?,(Sun) 21 Aug 1994 (33),Kayseri (2),4-2,?,Ad. Demirspor (2)
?,(Sun) 21 Aug 1994 (33),Samsunspor (2),2-1,?,Vanspor (2)
?,(Sat) 27 Aug 1994 (34),Denizlispor (3),2-3,?,Fenerbahçe (3)
?,(Sun) 28 Aug 1994 (34),Ad. Demirspor (3),2-0,?,Samsunspor (3)
?,(Sun) 28 Aug 1994 (34),Bursaspor (3),2-1,?,Antalya (3)
?,(Sun) 28 Aug 1994 (34),Galatasaray (3),3-1,?,Altay (3)
?,(Sun) 28 Aug 1994 (34),Gençlerbirliği (3),1-0,?,P. Ofisi (3)
?,(Sun) 28 Aug 1994 (34),Kocaelispor (3),2-1,?,Gaziantepspor (3)
?,(Sun) 28 Aug 1994 (34),Trabzonspor (3),5-2,?,Kayseri (3)
?,(Sun) 28 Aug 1994 (34),Vanspor (3),0-2,?,Beşiktaş (3)
?,(Sun) 28 Aug 1994 (34),Zeytinburnu (3),2-0,?,Ankaragucu (3)
?,(Sat) 10 Sep 1994 (36),Ankaragucu (4),2-1,?,Denizlispor (4)
?,(Sat) 10 Sep 1994 (36),Fenerbahçe (4),5-1,?,Kocaelispor (4)
?,(Sat) 10 Sep 1994 (36),Samsunspor (4),3-1,?,Trabzonspor (4)
