Date,Team 1,Team 2,FT,HT
1994-08-13,Zeytinburnu,Fenerbahçe,1-4,
1994-08-14,Ad. Demirspor,Antalya,1-0,
1994-08-14,Ankaragucu,Gaziantepspor,1-0,
1994-08-14,Bursaspor,P. Ofisi,5-2,
1994-08-14,Denizlispor,Beşiktaş,1-3,
1994-08-14,Galatasaray,Gençlerbirliği,3-1,
1994-08-14,Kocaelispor,Samsunspor,0-0,
1994-08-14,Trabzonspor,Altay,3-1,
1994-08-14,Vanspor,Kayseri,3-0,
1994-08-20,Fenerbahçe,Ankaragucu,2-1,
1994-08-20,P. Ofisi,Galatasaray,0-3,
1994-08-21,Altay,Bursaspor,1-1,
1994-08-21,Antalya,Trabzonspor,1-3,
1994-08-21,Beşiktaş,Kocaelispor,7-1,
1994-08-21,Gaziantepspor,Denizlispor,3-1,
1994-08-21,Gençlerbirliği,Zeytinburnu,1-1,
1994-08-21,Kayseri,Ad. Demirspor,4-2,
1994-08-21,Samsunspor,Vanspor,2-1,
1994-08-27,Denizlispor,Fenerbahçe,2-3,
1994-08-28,Ad. Demirspor,Samsunspor,2-0,
1994-08-28,Bursaspor,Antalya,2-1,
1994-08-28,Galatasaray,Altay,3-1,
1994-08-28,Gençlerbirliği,P. Ofisi,1-0,
1994-08-28,Kocaelispor,Gaziantepspor,2-1,
1994-08-28,Trabzonspor,Kayseri,5-2,
1994-08-28,Vanspor,Beşiktaş,0-2,
1994-08-28,Zeytinburnu,Ankaragucu,2-0,
1994-09-10,Ankaragucu,Denizlispor,2-1,
1994-09-10,Fenerbahçe,Kocaelispor,5-1,
1994-09-10,Samsunspor,Trabzonspor,3-1,
1994-09-11,Altay,Gençlerbirliği,1-1,
1994-09-11,Antalya,Galatasaray,0-5,
1994-09-11,Beşiktaş,Ad. Demirspor,3-0,
1994-09-11,Gaziantepspor,Vanspor,1-0,
1994-09-11,Kayseri,Bursaspor,2-1,
1994-09-11,P. Ofisi,Zeytinburnu,2-0,
1994-09-17,P. Ofisi,Altay,2-2,
1994-09-17,Vanspor,Fenerbahçe,1-0,
1994-09-18,Ad. Demirspor,Gaziantepspor,3-2,
1994-09-18,Bursaspor,Samsunspor,1-1,
1994-09-18,Galatasaray,Kayseri,2-1,
1994-09-18,Gençlerbirliği,Antalya,3-1,
1994-09-18,Kocaelispor,Ankaragucu,2-0,
1994-09-18,Trabzonspor,Beşiktaş,0-2,
1994-09-18,Zeytinburnu,Denizlispor,1-0,
1994-09-24,Fenerbahçe,Ad. Demirspor,3-0,
1994-09-24,Gaziantepspor,Trabzonspor,0-2,
1994-09-24,Samsunspor,Galatasaray,2-2,
1994-09-25,Altay,Zeytinburnu,2-0,
1994-09-25,Ankaragucu,Vanspor,1-0,
1994-09-25,Antalya,P. Ofisi,0-1,
1994-09-25,Beşiktaş,Bursaspor,1-2,
1994-09-25,Denizlispor,Kocaelispor,4-3,
1994-09-25,Kayseri,Gençlerbirliği,3-4,
1994-10-01,Gençlerbirliği,Samsunspor,5-1,
1994-10-02,Ad. Demirspor,Ankaragucu,2-3,
1994-10-02,Altay,Antalya,1-1,
1994-10-02,Bursaspor,Gaziantepspor,3-0,
1994-10-02,Galatasaray,Beşiktaş,3-1,
1994-10-02,P. Ofisi,Kayseri,0-1,
1994-10-02,Trabzonspor,Fenerbahçe,1-0,
1994-10-02,Vanspor,Denizlispor,2-1,
1994-10-02,Zeytinburnu,Kocaelispor,3-2,
1994-10-08,Ankaragucu,Trabzonspor,1-1,
1994-10-08,Beşiktaş,Gençlerbirliği,2-0,
1994-10-08,Fenerbahçe,Bursaspor,1-1,
1994-10-08,Gaziantepspor,Galatasaray,2-2,
1994-10-09,Antalya,Zeytinburnu,4-0,
1994-10-09,Denizlispor,Ad. Demirspor,2-0,
1994-10-09,Kayseri,Altay,1-1,
1994-10-09,Kocaelispor,Vanspor,2-0,
1994-10-09,Samsunspor,P. Ofisi,8-2,
1994-10-15,Galatasaray,Fenerbahçe,1-1,
1994-10-15,Gençlerbirliği,Gaziantepspor,3-2,
1994-10-15,Trabzonspor,Denizlispor,3-1,
1994-10-16,Ad. Demirspor,Kocaelispor,1-1,
1994-10-16,Altay,Samsunspor,3-2,
1994-10-16,Antalya,Kayseri,2-0,
1994-10-16,Bursaspor,Ankaragucu,1-0,
1994-10-16,P. Ofisi,Beşiktaş,0-2,
1994-10-16,Zeytinburnu,Vanspor,0-2,
1994-10-22,Fenerbahçe,Gençlerbirliği,2-3,
1994-10-22,Kocaelispor,Trabzonspor,2-2,
1994-10-23,Ankaragucu,Galatasaray,2-1,
1994-10-23,Beşiktaş,Altay,1-0,
1994-10-23,Denizlispor,Bursaspor,3-1,
1994-10-23,Gaziantepspor,P. Ofisi,1-0,
1994-10-23,Kayseri,Zeytinburnu,2-1,
1994-10-23,Samsunspor,Antalya,1-0,
1994-10-23,Vanspor,Ad. Demirspor,2-0,
1994-10-29,Galatasaray,Denizlispor,4-0,
1994-10-29,P. Ofisi,Fenerbahçe,0-4,
1994-10-29,Trabzonspor,Vanspor,0-0,
1994-10-30,Altay,Gaziantepspor,5-2,
1994-10-30,Antalya,Beşiktaş,1-1,
1994-10-30,Bursaspor,Kocaelispor,1-0,
1994-10-30,Gençlerbirliği,Ankaragucu,1-0,
1994-10-30,Kayseri,Samsunspor,2-2,
1994-10-30,Zeytinburnu,Ad. Demirspor,4-2,
1994-11-05,Ad. Demirspor,Trabzonspor,0-3,
1994-11-05,Fenerbahçe,Altay,2-1,
1994-11-06,Ankaragucu,P. Ofisi,1-2,
1994-11-06,Beşiktaş,Kayseri,4-1,
1994-11-06,Denizlispor,Gençlerbirliği,0-0,
1994-11-06,Gaziantepspor,Antalya,2-0,
1994-11-06,Kocaelispor,Galatasaray,0-2,
1994-11-06,Samsunspor,Zeytinburnu,1-1,
1994-11-06,Vanspor,Bursaspor,2-0,
1994-11-12,Gençlerbirliği,Kocaelispor,1-1,
1994-11-13,Altay,Ankaragucu,1-1,
1994-11-13,Antalya,Fenerbahçe,2-1,
1994-11-13,Bursaspor,Ad. Demirspor,2-0,
1994-11-13,Galatasaray,Vanspor,4-1,
1994-11-13,Kayseri,Gaziantepspor,1-1,
1994-11-13,P. Ofisi,Denizlispor,1-3,
1994-11-13,Samsunspor,Beşiktaş,2-3,
1994-11-13,Zeytinburnu,Trabzonspor,1-6,
1994-11-19,Ad. Demirspor,Galatasaray,1-2,
1994-11-19,Trabzonspor,Bursaspor,1-0,
1994-11-20,Ankaragucu,Antalya,2-2,
1994-11-20,Beşiktaş,Zeytinburnu,3-1,
1994-11-20,Denizlispor,Altay,1-1,
1994-11-20,Fenerbahçe,Kayseri,8-1,
1994-11-20,Gaziantepspor,Samsunspor,1-2,
1994-11-20,Kocaelispor,P. Ofisi,4-0,
1994-11-20,Vanspor,Gençlerbirliği,2-1,
1994-11-26,P. Ofisi,Vanspor,1-0,
1994-11-27,Altay,Kocaelispor,0-2,
1994-11-27,Antalya,Denizlispor,1-1,
1994-11-27,Bursaspor,Zeytinburnu,3-0,
1994-11-27,Galatasaray,Trabzonspor,2-1,
1994-11-27,Gaziantepspor,Beşiktaş,0-0,
1994-11-27,Gençlerbirliği,Ad. Demirspor,0-0,
1994-11-27,Kayseri,Ankaragucu,4-2,
1994-11-27,Samsunspor,Fenerbahçe,1-2,
1994-12-03,Bursaspor,Galatasaray,2-1,
1994-12-04,Ad. Demirspor,P. Ofisi,1-1,
1994-12-04,Ankaragucu,Samsunspor,1-0,
1994-12-04,Denizlispor,Kayseri,3-0,
1994-12-04,Fenerbahçe,Beşiktaş,1-1,
1994-12-04,Kocaelispor,Antalya,2-1,
1994-12-04,Trabzonspor,Gençlerbirliği,4-0,
1994-12-04,Zeytinburnu,Gaziantepspor,1-1,
1994-12-17,Gençlerbirliği,Bursaspor,1-0,
1994-12-18,Altay,Ad. Demirspor,3-2,
1994-12-18,Antalya,Vanspor,1-0,
1994-12-18,Beşiktaş,Ankaragucu,5-1,
1994-12-18,Galatasaray,Zeytinburnu,4-0,
1994-12-18,Gaziantepspor,Fenerbahçe,1-1,
1994-12-18,Kayseri,Kocaelispor,4-2,
1994-12-18,P. Ofisi,Trabzonspor,2-5,
1994-12-18,Samsunspor,Denizlispor,1-1,
1995-01-23,Altay,Trabzonspor,0-1,
1995-01-23,Antalya,Ad. Demirspor,2-1,
1995-01-23,Beşiktaş,Denizlispor,2-0,
1995-01-23,Fenerbahçe,Zeytinburnu,3-0,
1995-01-23,Gaziantepspor,Ankaragucu,3-2,
1995-01-23,Gençlerbirliği,Galatasaray,3-1,
1995-01-23,Kayseri,Vanspor,4-1,
1995-01-23,P. Ofisi,Bursaspor,1-0,
1995-01-23,Samsunspor,Kocaelispor,1-0,
1995-01-26,Vanspor,Altay,1-1,
1995-01-29,Ad. Demirspor,Kayseri,0-2,
1995-01-29,Ankaragucu,Fenerbahçe,2-3,
1995-01-29,Bursaspor,Altay,1-1,
1995-01-29,Denizlispor,Gaziantepspor,2-1,
1995-01-29,Galatasaray,P. Ofisi,2-0,
1995-01-29,Kocaelispor,Beşiktaş,1-1,
1995-01-29,Trabzonspor,Antalya,0-0,
1995-01-29,Vanspor,Samsunspor,5-1,
1995-01-29,Zeytinburnu,Gençlerbirliği,0-0,
1995-02-05,Altay,Galatasaray,0-3,
1995-02-05,Ankaragucu,Zeytinburnu,2-2,
1995-02-05,Antalya,Bursaspor,0-1,
1995-02-05,Beşiktaş,Vanspor,3-0,
1995-02-05,Fenerbahçe,Denizlispor,3-0,
1995-02-05,Gaziantepspor,Kocaelispor,2-0,
1995-02-05,Kayseri,Trabzonspor,0-0,
1995-02-05,P. Ofisi,Gençlerbirliği,1-2,
1995-02-05,Samsunspor,Ad. Demirspor,5-1,
1995-02-12,Ad. Demirspor,Beşiktaş,0-1,
1995-02-12,Bursaspor,Kayseri,1-1,
1995-02-12,Denizlispor,Ankaragucu,0-0,
1995-02-12,Gençlerbirliği,Altay,2-0,
1995-02-12,Trabzonspor,Samsunspor,5-0,
1995-02-12,Vanspor,Gaziantepspor,2-0,
1995-02-12,Zeytinburnu,P. Ofisi,2-1,
1995-02-19,Altay,P. Ofisi,1-0,
1995-02-19,Ankaragucu,Kocaelispor,2-1,
1995-02-19,Antalya,Gençlerbirliği,0-0,
1995-02-19,Beşiktaş,Trabzonspor,4-0,
1995-02-19,Denizlispor,Zeytinburnu,1-0,
1995-02-19,Fenerbahçe,Vanspor,2-1,
1995-02-19,Gaziantepspor,Ad. Demirspor,2-0,
1995-02-19,Kayseri,Galatasaray,0-2,
1995-02-19,Samsunspor,Bursaspor,1-1,
