Date,Team 1,FT,HT,Team 2
Fri Aug 19 1994,Leverkusen,0-1,?,Kaiserslautern
Fri Aug 19 1994,Schalke 04,1-1,?,M'gladbach
Fri Aug 19 1994,Stuttgart,2-1,?,Hamburg
Sat Aug 20 1994,Bayern Munich,3-1,?,Bochum
Sat Aug 20 1994,Dortmund,4-0,?,Munich 1860
Sat Aug 20 1994,Dresden,1-1,?,Werder Bremen
Sat Aug 20 1994,Ein Frankfurt,0-0,?,FC Koln
Sat Aug 20 1994,Karlsruhe,2-0,?,Freiburg
Sat Aug 20 1994,Uerdingen,1-1,?,Duisburg
Tue Aug 23 1994,Bochum,2-0,?,Dresden
Tue Aug 23 1994,FC Koln,1-6,?,Dortmund
Tue Aug 23 1994,Freiburg,5-1,?,Bayern Munich
Tue Aug 23 1994,Kaiserslautern,1-1,?,Ein Frankfurt
Tue Aug 23 1994,Munich 1860,0-2,?,Stuttgart
Wed Aug 24 1994,Duisburg,2-2,?,Schalke 04
Wed Aug 24 1994,Hamburg,0-0,?,Uerdingen
Wed Aug 24 1994,M'gladbach,2-2,?,Karlsruhe
Wed Aug 24 1994,Werder Bremen,3-2,?,Leverkusen
Fri Aug 26 1994,Dortmund,2-1,?,Kaiserslautern
Fri Aug 26 1994,Dresden,1-3,?,Freiburg
Sat Aug 27 1994,Bayern Munich,3-0,?,M'gladbach
Sat Aug 27 1994,Karlsruhe,4-1,?,Duisburg
Sat Aug 27 1994,Schalke 04,0-1,?,Hamburg
Sat Aug 27 1994,Stuttgart,2-2,?,FC Koln
Sat Aug 27 1994,Uerdingen,1-1,?,Munich 1860
Sat Aug 27 1994,Werder Bremen,3-0,?,Bochum
Sun Aug 28 1994,Leverkusen,4-0,?,Ein Frankfurt
Fri Sep 2 1994,Duisburg,0-3,?,Bayern Munich
Fri Sep 2 1994,Freiburg,1-3,?,Werder Bremen
Fri Sep 2 1994,M'gladbach,2-0,?,Dresden
Sat Sep 3 1994,Bochum,1-3,?,Leverkusen
Sat Sep 3 1994,Ein Frankfurt,4-1,?,Dortmund
Sat Sep 3 1994,FC Koln,2-0,?,Uerdingen
Sat Sep 3 1994,Hamburg,3-1,?,Karlsruhe
Sat Sep 3 1994,Kaiserslautern,3-2,?,Stuttgart
Sat Sep 3 1994,Munich 1860,0-1,?,Schalke 04
Sat Sep 17 1994,Bayern Munich,1-1,?,Hamburg
Sat Sep 17 1994,Bochum,1-3,?,Freiburg
Sat Sep 17 1994,Dresden,4-2,?,Duisburg
Sat Sep 17 1994,Karlsruhe,3-1,?,Munich 1860
Sat Sep 17 1994,Leverkusen,2-2,?,Dortmund
Sat Sep 17 1994,Schalke 04,3-1,?,FC Koln
Sat Sep 17 1994,Stuttgart,4-1,?,Ein Frankfurt
Sat Sep 17 1994,Uerdingen,1-3,?,Kaiserslautern
Sat Sep 17 1994,Werder Bremen,1-0,?,M'gladbach
Wed Sep 21 1994,Munich 1860,1-3,?,Bayern Munich
Fri Sep 23 1994,Ein Frankfurt,0-3,?,Uerdingen
Fri Sep 23 1994,FC Koln,3-4,?,Karlsruhe
Sat Sep 24 1994,Dortmund,5-0,?,Stuttgart
Sat Sep 24 1994,Duisburg,0-2,?,Werder Bremen
Sat Sep 24 1994,Freiburg,1-1,?,Leverkusen
Sat Sep 24 1994,Hamburg,2-1,?,Dresden
Sat Sep 24 1994,Kaiserslautern,3-1,?,Schalke 04
Sat Sep 24 1994,M'gladbach,7-1,?,Bochum
Fri Sep 30 1994,Bochum,1-0,?,Duisburg
Fri Sep 30 1994,Dresden,1-1,?,Munich 1860
Sat Oct 1 1994,Bayern Munich,2-2,?,FC Koln
Sat Oct 1 1994,Karlsruhe,3-3,?,Kaiserslautern
Sat Oct 1 1994,Leverkusen,3-1,?,Stuttgart
Sat Oct 1 1994,Schalke 04,0-0,?,Ein Frankfurt
Sat Oct 1 1994,Uerdingen,0-2,?,Dortmund
Sun Oct 2 1994,Freiburg,1-1,?,M'gladbach
Wed Oct 5 1994,Kaiserslautern,1-1,?,Bayern Munich
Thu Oct 6 1994,Werder Bremen,1-4,?,Hamburg
Sat Oct 8 1994,Dortmund,3-2,?,Schalke 04
