Date,Team 1,FT,HT,Team 2
Fri Aug 26 1994,Heerenveen,2-0,?,Groningen
Sat Aug 27 1994,Roda JC,1-1,?,Twente
Sat Aug 27 1994,Willem II,2-0,?,NAC Breda
Sun Aug 28 1994,Ajax,3-1,?,Waalwijk
Sun Aug 28 1994,Dordrecht,1-1,?,Feyenoord
Sun Aug 28 1994,Nijmegen,2-3,?,Utrecht
Sun Aug 28 1994,Vitesse,2-4,?,PSV Eindhoven
Sun Aug 28 1994,Volendam,3-0,?,Go Ahead Eagles
Wed Aug 31 1994,Groningen,3-1,?,Willem II
Wed Aug 31 1994,MVV Maastricht,1-2,?,Nijmegen
Wed Aug 31 1994,NAC Breda,0-0,?,Vitesse
Wed Aug 31 1994,PSV Eindhoven,4-1,?,Go Ahead Eagles
Wed Aug 31 1994,Sparta,0-1,?,Feyenoord
Wed Aug 31 1994,Twente,2-2,?,Dordrecht
Wed Aug 31 1994,Utrecht,4-0,?,Heerenveen
Wed Aug 31 1994,Waalwijk,1-1,?,Roda JC
Sat Sep 10 1994,Dordrecht,0-1,?,Waalwijk
Sat Sep 10 1994,Heerenveen,0-4,?,MVV Maastricht
Sat Sep 10 1994,Sparta,3-4,?,Twente
Sun Sep 11 1994,Ajax,5-0,?,Vitesse
Sun Sep 11 1994,Go Ahead Eagles,2-2,?,Feyenoord
Sun Sep 11 1994,Groningen,3-4,?,NAC Breda
Sun Sep 11 1994,Nijmegen,0-0,?,Volendam
Sun Sep 11 1994,Willem II,0-1,?,Utrecht
Sat Sep 17 1994,MVV Maastricht,3-0,?,Willem II
Sat Sep 17 1994,PSV Eindhoven,4-0,?,Dordrecht
Sun Sep 18 1994,Twente,3-0,?,Go Ahead Eagles
Sun Sep 18 1994,Utrecht,2-1,?,Groningen
Sun Sep 18 1994,Vitesse,1-1,?,Roda JC
Sun Sep 18 1994,Volendam,1-2,?,Heerenveen
Sun Sep 18 1994,Waalwijk,2-2,?,Sparta
Wed Sep 21 1994,Dordrecht,0-0,?,Vitesse
Wed Sep 21 1994,Go Ahead Eagles,4-2,?,Waalwijk
Wed Sep 21 1994,Groningen,0-1,?,MVV Maastricht
Wed Sep 21 1994,Heerenveen,0-4,?,Feyenoord
Wed Sep 21 1994,Nijmegen,0-1,?,Twente
Wed Sep 21 1994,Roda JC,1-1,?,Ajax
Wed Sep 21 1994,Sparta,1-1,?,PSV Eindhoven
Wed Sep 21 1994,Willem II,4-0,?,Volendam
Sat Sep 24 1994,Ajax,3-0,?,Dordrecht
Sat Sep 24 1994,MVV Maastricht,3-2,?,Utrecht
Sat Sep 24 1994,NAC Breda,2-4,?,Roda JC
Sat Sep 24 1994,Twente,4-3,?,Heerenveen
Sat Sep 24 1994,Vitesse,2-0,?,Sparta
Sun Sep 25 1994,Feyenoord,0-2,?,Willem II
Sun Sep 25 1994,Volendam,1-1,?,Groningen
Sun Sep 25 1994,Waalwijk,1-3,?,Nijmegen
Fri Sep 30 1994,Nijmegen,2-2,?,PSV Eindhoven
Sat Oct 1 1994,Dordrecht,0-3,?,Roda JC
Sat Oct 1 1994,Go Ahead Eagles,0-0,?,Vitesse
Sat Oct 1 1994,Heerenveen,1-0,?,Waalwijk
Sat Oct 1 1994,MVV Maastricht,2-3,?,NAC Breda
Sat Oct 1 1994,Willem II,2-2,?,Twente
Sun Oct 2 1994,Groningen,1-1,?,Feyenoord
Sun Oct 2 1994,Sparta,0-2,?,Ajax
Sun Oct 2 1994,Utrecht,0-0,?,Volendam
Sat Oct 8 1994,Go Ahead Eagles,1-1,?,MVV Maastricht
Sun Oct 9 1994,Sparta,2-0,?,Volendam
Sun Oct 9 1994,Utrecht,2-2,?,NAC Breda
Fri Oct 14 1994,Roda JC,1-0,?,Sparta
Sat Oct 15 1994,NAC Breda,1-1,?,Dordrecht
Sat Oct 15 1994,PSV Eindhoven,3-1,?,Heerenveen
Sun Oct 16 1994,Ajax,4-0,?,Go Ahead Eagles
Sun Oct 16 1994,Feyenoord,3-0,?,Utrecht
Sun Oct 16 1994,Twente,2-2,?,Groningen
Sun Oct 16 1994,Vitesse,2-0,?,Nijmegen
Sun Oct 16 1994,Volendam,1-1,?,MVV Maastricht
Sun Oct 16 1994,Waalwijk,1-1,?,Willem II
Fri Oct 21 1994,Heerenveen,3-0,?,Vitesse
Sat Oct 22 1994,NAC Breda,1-3,?,Sparta
Sat Oct 22 1994,Roda JC,3-1,?,Nijmegen
Sun Oct 23 1994,PSV Eindhoven,1-4,?,Ajax
Wed Oct 26 1994,Ajax,5-1,?,Heerenveen
Wed Oct 26 1994,Go Ahead Eagles,0-4,?,Roda JC
Wed Oct 26 1994,Groningen,3-1,?,Waalwijk
Wed Oct 26 1994,MVV Maastricht,1-4,?,Feyenoord
Wed Oct 26 1994,Sparta,3-1,?,Dordrecht
Wed Oct 26 1994,Volendam,1-1,?,NAC Breda
Wed Oct 26 1994,Willem II,2-1,?,PSV Eindhoven
Sat Oct 29 1994,Dordrecht,1-1,?,Go Ahead Eagles
Sat Oct 29 1994,PSV Eindhoven,5-0,?,Groningen
Sun Oct 30 1994,Feyenoord,5-2,?,Volendam
Tue Nov 1 1994,Roda JC,3-0,?,PSV Eindhoven
Sat Nov 5 1994,Go Ahead Eagles,1-1,?,Sparta
Sat Nov 5 1994,Heerenveen,0-0,?,Roda JC
Sat Nov 5 1994,MVV Maastricht,2-1,?,Waalwijk
Sun Nov 6 1994,Feyenoord,1-0,?,NAC Breda
Sun Nov 6 1994,Groningen,1-1,?,Vitesse
Sun Nov 6 1994,Nijmegen,4-0,?,Dordrecht
Sun Nov 6 1994,Utrecht,1-2,?,PSV Eindhoven
Sun Nov 6 1994,Volendam,0-2,?,Twente
Sun Nov 6 1994,Willem II,1-4,?,Ajax
Wed Nov 9 1994,Ajax,3-1,?,Groningen
Wed Nov 9 1994,NAC Breda,3-0,?,Go Ahead Eagles
Wed Nov 9 1994,PSV Eindhoven,4-0,?,MVV Maastricht
Wed Nov 9 1994,Roda JC,3-0,?,Willem II
Wed Nov 9 1994,Vitesse,2-1,?,Utrecht
Wed Nov 9 1994,Waalwijk,2-3,?,Volendam
Thu Nov 10 1994,Feyenoord,3-2,?,Nijmegen
Sat Nov 12 1994,Dordrecht,1-1,?,Heerenveen
Sun Nov 13 1994,Sparta,2-0,?,Nijmegen
Sun Nov 13 1994,Utrecht,0-4,?,Twente
Sat Nov 19 1994,Heerenveen,1-0,?,Sparta
Sat Nov 19 1994,MVV Maastricht,2-3,?,Vitesse
Sat Nov 19 1994,Volendam,0-0,?,PSV Eindhoven
Sat Nov 19 1994,Willem II,1-0,?,Dordrecht
Sun Nov 20 1994,Groningen,0-2,?,Roda JC
Sun Nov 20 1994,Nijmegen,2-1,?,Go Ahead Eagles
Sun Nov 20 1994,Twente,5-1,?,Feyenoord
Sun Nov 20 1994,Utrecht,0-0,?,Ajax
Tue Nov 22 1994,Twente,2-1,?,NAC Breda
Sat Nov 26 1994,Dordrecht,0-1,?,Groningen
Sat Nov 26 1994,Go Ahead Eagles,0-4,?,Heerenveen
Sat Nov 26 1994,NAC Breda,2-0,?,Nijmegen
Sun Nov 27 1994,Ajax,3-1,?,MVV Maastricht
Sun Nov 27 1994,PSV Eindhoven,4-1,?,Feyenoord
Sun Nov 27 1994,Roda JC,1-0,?,Utrecht
Sun Nov 27 1994,Sparta,0-2,?,Willem II
Sun Nov 27 1994,Vitesse,0-0,?,Volendam
Sun Nov 27 1994,Waalwijk,1-0,?,Twente
Fri Dec 2 1994,MVV Maastricht,1-1,?,Roda JC
Sat Dec 3 1994,Heerenveen,4-2,?,Nijmegen
Sat Dec 3 1994,Willem II,4-0,?,Go Ahead Eagles
Sun Dec 4 1994,Feyenoord,0-3,?,Vitesse
Sun Dec 4 1994,Groningen,4-0,?,Sparta
Sun Dec 4 1994,Twente,2-2,?,PSV Eindhoven
Sun Dec 4 1994,Utrecht,3-1,?,Dordrecht
Sun Dec 4 1994,Volendam,2-2,?,Ajax
Sun Dec 4 1994,Waalwijk,2-0,?,NAC Breda
Tue Dec 6 1994,PSV Eindhoven,2-2,?,Waalwijk
Fri Dec 9 1994,Heerenveen,4-3,?,NAC Breda
Sun Dec 11 1994,Sparta,5-0,?,Utrecht
Sun Dec 11 1994,Twente,3-0,?,MVV Maastricht
Sun Dec 11 1994,Vitesse,3-1,?,Willem II
Sat Dec 17 1994,Dordrecht,1-2,?,MVV Maastricht
Sat Dec 17 1994,Go Ahead Eagles,2-4,?,Groningen
Sat Dec 17 1994,Roda JC,2-1,?,Volendam
Sun Dec 18 1994,Feyenoord,1-0,?,Waalwijk
Sun Dec 18 1994,NAC Breda,2-2,?,Ajax
Sun Dec 18 1994,Nijmegen,2-2,?,Willem II
Sun Dec 18 1994,Vitesse,6-1,?,Twente
Wed Dec 21 1994,Nijmegen,0-2,?,Ajax
Fri Jan 13 1995,Waalwijk,1-1,?,Ajax
Sat Jan 14 1995,MVV Maastricht,1-1,?,Go Ahead Eagles
Sat Jan 14 1995,NAC Breda,0-0,?,Willem II
Sun Jan 15 1995,Feyenoord,5-4,?,Dordrecht
Sun Jan 15 1995,Groningen,0-0,?,Heerenveen
Sun Jan 15 1995,Utrecht,2-2,?,Nijmegen
Sun Jan 15 1995,Volendam,1-0,?,Sparta
Sat Jan 21 1995,Dordrecht,1-2,?,Twente
Sat Jan 21 1995,Go Ahead Eagles,0-2,?,Volendam
Sat Jan 21 1995,Heerenveen,2-0,?,Utrecht
Sat Jan 21 1995,Roda JC,2-0,?,Waalwijk
Sat Jan 21 1995,Willem II,3-0,?,Groningen
Sun Jan 22 1995,Ajax,1-0,?,PSV Eindhoven
Sun Jan 22 1995,Feyenoord,4-0,?,Sparta
Sun Jan 22 1995,Nijmegen,4-0,?,MVV Maastricht
Sun Jan 22 1995,Vitesse,1-1,?,NAC Breda
Fri Jan 27 1995,Twente,3-3,?,Sparta
Sat Jan 28 1995,PSV Eindhoven,5-0,?,Roda JC
Sun Jan 29 1995,Utrecht,0-0,?,Willem II
Sun Jan 29 1995,Vitesse,2-3,?,Ajax
Sun Jan 29 1995,Volendam,5-1,?,Nijmegen
Sun Jan 29 1995,Waalwijk,4-1,?,Dordrecht
Fri Feb 3 1995,Dordrecht,0-2,?,PSV Eindhoven
Sat Feb 4 1995,Heerenveen,4-0,?,Volendam
Sat Feb 4 1995,Roda JC,5-0,?,Vitesse
Sat Feb 4 1995,Willem II,1-0,?,MVV Maastricht
Sun Feb 5 1995,Ajax,3-1,?,NAC Breda
Sun Feb 5 1995,Sparta,5-2,?,Waalwijk
Fri Feb 10 1995,Heerenveen,1-4,?,Twente
Fri Feb 10 1995,Volendam,0-0,?,Willem II
Sat Feb 11 1995,MVV Maastricht,0-0,?,Sparta
Sat Feb 11 1995,PSV Eindhoven,3-2,?,Vitesse
Sun Feb 12 1995,Ajax,4-1,?,Feyenoord
Sun Feb 12 1995,Groningen,2-2,?,Nijmegen
Sun Feb 12 1995,Waalwijk,2-1,?,Utrecht
Wed Feb 15 1995,Ajax,1-1,?,Roda JC
Wed Feb 15 1995,Feyenoord,2-1,?,Heerenveen
Wed Feb 15 1995,MVV Maastricht,0-1,?,Groningen
Wed Feb 15 1995,NAC Breda,4-0,?,Utrecht
Wed Feb 15 1995,PSV Eindhoven,4-0,?,Sparta
Wed Feb 15 1995,Twente,1-1,?,Nijmegen
Wed Feb 15 1995,Vitesse,2-0,?,Dordrecht
Wed Feb 15 1995,Waalwijk,2-1,?,Go Ahead Eagles
Sat Feb 18 1995,Roda JC,2-0,?,NAC Breda
Sun Feb 19 1995,Dordrecht,1-3,?,Ajax
Sun Feb 19 1995,Go Ahead Eagles,1-1,?,PSV Eindhoven
Sun Feb 19 1995,Groningen,2-2,?,Volendam
Sun Feb 19 1995,Nijmegen,1-2,?,Waalwijk
Sun Feb 19 1995,Sparta,1-1,?,Vitesse
Sun Feb 19 1995,Utrecht,7-2,?,MVV Maastricht
Sun Feb 19 1995,Willem II,1-2,?,Feyenoord
Sat Feb 25 1995,Feyenoord,0-0,?,Go Ahead Eagles
Sat Feb 25 1995,Twente,1-2,?,Roda JC
Sun Feb 26 1995,Groningen,1-1,?,Utrecht
Fri Mar 3 1995,Waalwijk,1-1,?,Heerenveen
Sat Mar 4 1995,NAC Breda,2-1,?,MVV Maastricht
Sat Mar 4 1995,PSV Eindhoven,3-0,?,Nijmegen
Sat Mar 4 1995,Roda JC,2-0,?,Dordrecht
Sun Mar 5 1995,Feyenoord,4-2,?,Groningen
Sun Mar 5 1995,Twente,0-3,?,Willem II
Sun Mar 5 1995,Vitesse,5-0,?,Go Ahead Eagles
Tue Mar 7 1995,NAC Breda,1-2,?,PSV Eindhoven
Wed Mar 8 1995,Go Ahead Eagles,0-2,?,Twente
Wed Mar 8 1995,Volendam,1-0,?,Dordrecht
Wed Mar 8 1995,Waalwijk,0-0,?,Vitesse
Wed Mar 8 1995,Willem II,3-1,?,Heerenveen
Sat Mar 11 1995,Heerenveen,1-2,?,PSV Eindhoven
Sat Mar 11 1995,MVV Maastricht,1-1,?,Volendam
Sat Mar 11 1995,Willem II,1-0,?,Waalwijk
Sun Mar 12 1995,Dordrecht,2-5,?,NAC Breda
Sun Mar 12 1995,Go Ahead Eagles,1-2,?,Ajax
Sun Mar 12 1995,Groningen,1-2,?,Twente
Sun Mar 12 1995,Nijmegen,0-1,?,Vitesse
Sun Mar 12 1995,Sparta,0-0,?,Roda JC
Sun Mar 12 1995,Utrecht,0-0,?,Feyenoord
Sat Mar 18 1995,Dordrecht,3-1,?,Sparta
Sat Mar 18 1995,NAC Breda,0-1,?,Volendam
Sat Mar 18 1995,PSV Eindhoven,3-2,?,Willem II
Sun Mar 19 1995,Ajax,5-1,?,Nijmegen
Sun Mar 19 1995,Feyenoord,6-1,?,MVV Maastricht
Sun Mar 19 1995,Roda JC,3-2,?,Go Ahead Eagles
Sun Mar 19 1995,Twente,2-1,?,Utrecht
Sun Mar 19 1995,Vitesse,3-1,?,Heerenveen
Sun Mar 19 1995,Waalwijk,3-0,?,Groningen
Wed Mar 22 1995,Ajax,8-0,?,Sparta
Fri Mar 24 1995,Dordrecht,3-0,?,Willem II
