Date,Team 1,FT,HT,Team 2
Sat Sep 24 1994,AEK,0-0,?,Athinaikos
Sat Sep 24 1994,Apollon,2-3,?,Panathinaikos
Sat Sep 24 1994,Doxa,0-1,?,Olympiakos
Sat Sep 24 1994,Edessaikos,1-0,?,Levadiakos
Sat Sep 24 1994,Ethnikos,1-1,?,OFI
Sat Sep 24 1994,Iraklis,6-1,?,Ionikos
Sat Sep 24 1994,Larisa,0-0,?,Aris
Sat Sep 24 1994,PAOK,4-0,?,Kavala
Sat Sep 24 1994,Xanthi,4-1,?,Panionios
Sat Oct 1 1994,Aris,3-1,?,Doxa
Sat Oct 1 1994,Athinaikos,1-1,?,Ethnikos
Sat Oct 1 1994,Ionikos,2-0,?,Levadiakos
Sat Oct 1 1994,Kavala,0-0,?,AEK
Sat Oct 1 1994,OFI,2-1,?,Iraklis
Sat Oct 1 1994,Olympiakos,3-1,?,Apollon
Sat Oct 1 1994,Panathinaikos,4-1,?,Edessaikos
Sat Oct 1 1994,Panionios,2-1,?,Larisa
Sat Oct 1 1994,PAOK,2-0,?,Xanthi
Sat Oct 8 1994,AEK,4-3,?,PAOK
Sat Oct 8 1994,Apollon,2-0,?,Aris
Sat Oct 8 1994,Doxa,1-1,?,Panionios
Sat Oct 8 1994,Edessaikos,1-1,?,Olympiakos
Sat Oct 8 1994,Ethnikos,4-0,?,Kavala
Sat Oct 8 1994,Ionikos,2-5,?,Panathinaikos
Sat Oct 8 1994,Iraklis,2-0,?,Athinaikos
Sat Oct 8 1994,Levadiakos,1-3,?,OFI
Sat Oct 8 1994,Xanthi,2-3,?,Larisa
Sat Oct 15 1994,AEK,1-1,?,Xanthi
Sat Oct 15 1994,Aris,4-0,?,Edessaikos
Sat Oct 15 1994,Athinaikos,2-0,?,Levadiakos
Sat Oct 15 1994,Kavala,0-1,?,Iraklis
Sat Oct 15 1994,Larisa,3-1,?,Doxa
Sat Oct 15 1994,OFI,0-2,?,Panathinaikos
Sat Oct 15 1994,Olympiakos,6-1,?,Ionikos
Sat Oct 15 1994,Panionios,0-0,?,Apollon
Sat Oct 15 1994,PAOK,4-0,?,Ethnikos
Sat Oct 22 1994,Apollon,2-1,?,Larisa
Sat Oct 22 1994,Edessaikos,0-0,?,Panionios
Sat Oct 22 1994,Ethnikos,0-2,?,AEK
Sat Oct 22 1994,Ionikos,2-0,?,Aris
Sat Oct 22 1994,Iraklis,1-2,?,PAOK
Sat Oct 22 1994,Levadiakos,2-1,?,Kavala
Sat Oct 22 1994,OFI,1-0,?,Olympiakos
Sat Oct 22 1994,Panathinaikos,1-0,?,Athinaikos
Sat Oct 22 1994,Xanthi,5-1,?,Doxa
Sat Oct 29 1994,AEK,4-1,?,Iraklis
Sat Oct 29 1994,Aris,0-1,?,OFI
Sat Oct 29 1994,Athinaikos,1-0,?,Olympiakos
Sat Oct 29 1994,Doxa,2-1,?,Apollon
Sat Oct 29 1994,Ethnikos,0-0,?,Xanthi
Sat Oct 29 1994,Kavala,1-5,?,Panathinaikos
Sat Oct 29 1994,Larisa,0-1,?,Edessaikos
Sat Oct 29 1994,Panionios,4-2,?,Ionikos
Sat Oct 29 1994,PAOK,0-0,?,Levadiakos
Sat Nov 5 1994,Athinaikos,0-1,?,Aris
Sat Nov 5 1994,Edessaikos,5-1,?,Doxa
Sat Nov 5 1994,Ionikos,0-0,?,Larisa
Sat Nov 5 1994,Iraklis,4-0,?,Ethnikos
Sat Nov 5 1994,Levadiakos,2-1,?,AEK
Sat Nov 5 1994,OFI,2-0,?,Panionios
Sat Nov 5 1994,Olympiakos,7-1,?,Kavala
Sat Nov 5 1994,Panathinaikos,3-0,?,PAOK
Sat Nov 5 1994,Xanthi,2-2,?,Apollon
Sat Nov 12 1994,AEK,0-1,?,Panathinaikos
Sat Nov 12 1994,Apollon,3-1,?,Edessaikos
Sat Nov 12 1994,Doxa,0-0,?,Ionikos
Sat Nov 12 1994,Ethnikos,1-1,?,Levadiakos
Sat Nov 12 1994,Iraklis,3-2,?,Xanthi
Sat Nov 12 1994,Kavala,0-2,?,Aris
Sat Nov 12 1994,Larisa,1-1,?,OFI
Sat Nov 12 1994,Panionios,0-0,?,Athinaikos
Sat Nov 12 1994,PAOK,3-0,?,Olympiakos
Sat Nov 19 1994,Olympiakos,0-1,?,AEK
Sun Nov 20 1994,Athinaikos,0-0,?,Larisa
Sun Nov 20 1994,Ionikos,0-3,?,Apollon
Sun Nov 20 1994,Kavala,1-0,?,Panionios
Sun Nov 20 1994,Levadiakos,1-2,?,Iraklis
Sun Nov 20 1994,OFI,5-0,?,Doxa
Sun Nov 20 1994,Panathinaikos,3-0,?,Ethnikos
Sun Nov 20 1994,Xanthi,1-0,?,Edessaikos
Sun Nov 27 1994,AEK,3-1,?,Aris
Sun Nov 27 1994,Apollon,1-2,?,OFI
Sun Nov 27 1994,Doxa,1-0,?,Athinaikos
Sun Nov 27 1994,Edessaikos,2-0,?,Ionikos
Sun Nov 27 1994,Ethnikos,0-1,?,Olympiakos
Sun Nov 27 1994,Iraklis,0-0,?,Panathinaikos
Sun Nov 27 1994,Larisa,1-0,?,Kavala
Sun Nov 27 1994,Levadiakos,0-0,?,Xanthi
Sun Nov 27 1994,Panionios,3-1,?,PAOK
Sun Dec 4 1994,Aris,0-0,?,Ethnikos
Sun Dec 4 1994,Athinaikos,0-1,?,Apollon
Sun Dec 4 1994,Kavala,1-1,?,Doxa
Sun Dec 4 1994,OFI,1-0,?,Edessaikos
Sun Dec 4 1994,Olympiakos,0-0,?,Iraklis
Sun Dec 4 1994,Panathinaikos,5-0,?,Levadiakos
Sun Dec 4 1994,Panionios,2-3,?,AEK
Sun Dec 4 1994,PAOK,5-0,?,Larisa
Sun Dec 4 1994,Xanthi,1-0,?,Ionikos
Sat Dec 10 1994,Levadiakos,0-2,?,Olympiakos
Sun Dec 11 1994,Apollon,2-0,?,Kavala
Sun Dec 11 1994,Doxa,0-0,?,PAOK
Sun Dec 11 1994,Edessaikos,1-0,?,Athinaikos
Sun Dec 11 1994,Ethnikos,1-1,?,Panionios
Sun Dec 11 1994,Ionikos,1-0,?,OFI
Sun Dec 11 1994,Iraklis,3-1,?,Aris
Sun Dec 11 1994,Larisa,0-0,?,AEK
Sun Dec 11 1994,Panathinaikos,3-1,?,Xanthi
Tue Dec 27 1994,AEK,5-1,?,Doxa
Wed Dec 28 1994,Aris,2-1,?,Levadiakos
Wed Dec 28 1994,Athinaikos,1-0,?,Ionikos
Wed Dec 28 1994,Kavala,1-0,?,Edessaikos
Wed Dec 28 1994,Larisa,2-1,?,Ethnikos
Wed Dec 28 1994,Olympiakos,1-1,?,Panathinaikos
Wed Dec 28 1994,Panionios,2-1,?,Iraklis
Wed Dec 28 1994,PAOK,1-1,?,Apollon
Wed Dec 28 1994,Xanthi,1-1,?,OFI
Sat Jan 7 1995,Apollon,1-2,?,AEK
Sun Jan 8 1995,Doxa,2-0,?,Ethnikos
Sun Jan 8 1995,Edessaikos,2-0,?,PAOK
Sun Jan 8 1995,Ionikos,2-1,?,Kavala
Sun Jan 8 1995,Iraklis,1-0,?,Larisa
Sun Jan 8 1995,Levadiakos,1-0,?,Panionios
Sun Jan 8 1995,OFI,1-0,?,Athinaikos
Sun Jan 8 1995,Olympiakos,5-1,?,Xanthi
Sun Jan 8 1995,Panathinaikos,1-1,?,Aris
Sun Jan 15 1995,AEK,5-2,?,Edessaikos
Sun Jan 15 1995,Doxa,2-1,?,Iraklis
Sun Jan 15 1995,Ethnikos,1-0,?,Apollon
Sun Jan 15 1995,Larisa,3-0,?,Levadiakos
Sun Jan 15 1995,Panionios,0-6,?,Panathinaikos
Sat Jan 21 1995,Ionikos,0-0,?,AEK
Sun Jan 22 1995,Apollon,3-0,?,Iraklis
Sun Jan 22 1995,Aris,0-1,?,Xanthi
Sun Jan 22 1995,Athinaikos,3-0,?,Kavala
Sun Jan 22 1995,Levadiakos,4-1,?,Doxa
Sun Jan 22 1995,OFI,2-1,?,PAOK
Sun Jan 22 1995,Olympiakos,2-0,?,Panionios
Sun Jan 22 1995,Panathinaikos,2-0,?,Larisa
Sat Jan 28 1995,Doxa,0-1,?,Panathinaikos
Sun Jan 29 1995,AEK,4-0,?,OFI
Sun Jan 29 1995,Apollon,3-0,?,Levadiakos
Sun Jan 29 1995,Ethnikos,1-0,?,Ionikos
Sun Jan 29 1995,Iraklis,4-1,?,Edessaikos
Sun Jan 29 1995,Larisa,2-1,?,Olympiakos
Sun Jan 29 1995,Panionios,0-1,?,Aris
Sun Jan 29 1995,PAOK,2-0,?,Athinaikos
Sun Jan 29 1995,Xanthi,1-0,?,Kavala
Wed Feb 1 1995,Aris,2-1,?,Olympiakos
Wed Feb 1 1995,PAOK,2-0,?,Ionikos
Wed Feb 1 1995,Xanthi,1-1,?,Athinaikos
Sat Feb 4 1995,Athinaikos,0-0,?,AEK
Sun Feb 5 1995,Aris,1-0,?,Larisa
Sun Feb 5 1995,Ionikos,1-1,?,Iraklis
Sun Feb 5 1995,Kavala,0-1,?,PAOK
Sun Feb 5 1995,Levadiakos,1-2,?,Edessaikos
Sun Feb 5 1995,OFI,3-1,?,Ethnikos
Sun Feb 5 1995,Olympiakos,2-0,?,Doxa
Sun Feb 5 1995,Panathinaikos,1-0,?,Apollon
Sun Feb 5 1995,Panionios,2-0,?,Xanthi
Wed Feb 8 1995,Aris,0-4,?,PAOK
Wed Feb 8 1995,Edessaikos,2-2,?,Ethnikos
Sat Feb 11 1995,Edessaikos,0-2,?,Panathinaikos
Sun Feb 12 1995,AEK,3-0,?,Kavala
Sun Feb 12 1995,Apollon,0-2,?,Olympiakos
Sun Feb 12 1995,Doxa,1-0,?,Aris
Sun Feb 12 1995,Ethnikos,1-2,?,Athinaikos
Sun Feb 12 1995,Iraklis,2-1,?,OFI
Sun Feb 12 1995,Larisa,1-0,?,Panionios
Sun Feb 12 1995,Levadiakos,1-0,?,Ionikos
Sun Feb 12 1995,Xanthi,3-0,?,PAOK
Sat Feb 18 1995,Athinaikos,1-1,?,Iraklis
Sun Feb 19 1995,Aris,4-1,?,Apollon
Sun Feb 19 1995,Kavala,1-2,?,Ethnikos
Sun Feb 19 1995,Larisa,6-1,?,Xanthi
Sun Feb 19 1995,OFI,0-0,?,Levadiakos
Sun Feb 19 1995,Olympiakos,1-0,?,Edessaikos
Sun Feb 19 1995,Panathinaikos,2-0,?,Ionikos
Sun Feb 19 1995,Panionios,3-0,?,Doxa
Sun Feb 19 1995,PAOK,1-1,?,AEK
Sat Feb 25 1995,Apollon,2-1,?,Panionios
Sat Feb 25 1995,Xanthi,1-1,?,AEK
Sun Feb 26 1995,Doxa,2-1,?,Larisa
Sun Feb 26 1995,Edessaikos,2-3,?,Aris
Sun Feb 26 1995,Ethnikos,3-1,?,PAOK
Sun Feb 26 1995,Ionikos,2-2,?,Olympiakos
Sun Feb 26 1995,Iraklis,2-0,?,Kavala
Sun Feb 26 1995,Levadiakos,0-2,?,Athinaikos
Sun Feb 26 1995,Panathinaikos,2-0,?,OFI
Sat Mar 4 1995,Athinaikos,0-0,?,Panathinaikos
Sun Mar 5 1995,AEK,2-1,?,Ethnikos
Sun Mar 5 1995,Aris,1-0,?,Ionikos
Sun Mar 5 1995,Doxa,0-1,?,Xanthi
Sun Mar 5 1995,Kavala,3-1,?,Levadiakos
Sun Mar 5 1995,Larisa,2-0,?,Apollon
Sun Mar 5 1995,Olympiakos,2-1,?,OFI
Sun Mar 5 1995,Panionios,3-1,?,Edessaikos
Sun Mar 5 1995,PAOK,0-0,?,Iraklis
Sun Mar 12 1995,Apollon,5-0,?,Doxa
Sun Mar 12 1995,Edessaikos,3-2,?,Larisa
Sun Mar 12 1995,Ionikos,0-2,?,Panionios
Sun Mar 12 1995,Iraklis,3-3,?,AEK
Sun Mar 12 1995,Levadiakos,0-1,?,PAOK
Sun Mar 12 1995,OFI,0-1,?,Aris
Sun Mar 12 1995,Olympiakos,4-1,?,Athinaikos
Sun Mar 12 1995,Panathinaikos,3-2,?,Kavala
Sun Mar 12 1995,Xanthi,2-1,?,Ethnikos
Sat Mar 18 1995,Kavala,0-2,?,Olympiakos
Sun Mar 19 1995,AEK,4-0,?,Levadiakos
Sun Mar 19 1995,Apollon,3-1,?,Xanthi
Sun Mar 19 1995,Aris,2-0,?,Athinaikos
Sun Mar 19 1995,Doxa,1-2,?,Edessaikos
Sun Mar 19 1995,Ethnikos,0-1,?,Iraklis
Sun Mar 19 1995,Larisa,0-1,?,Ionikos
Sun Mar 19 1995,Panionios,1-0,?,OFI
Sun Mar 19 1995,PAOK,2-0,?,Panathinaikos
Sat Mar 25 1995,Panathinaikos,3-0,?,AEK
Sun Mar 26 1995,Aris,3-1,?,Kavala
Sun Mar 26 1995,Athinaikos,3-1,?,Panionios
Sun Mar 26 1995,Edessaikos,0-1,?,Apollon
Sun Mar 26 1995,Ionikos,2-0,?,Doxa
Sun Mar 26 1995,Levadiakos,1-3,?,Ethnikos
Sun Mar 26 1995,Olympiakos,2-0,?,PAOK
Sun Mar 26 1995,Xanthi,2-1,?,Iraklis
Wed Mar 29 1995,Kavala,0-1,?,OFI
Sat Apr 1 1995,AEK,2-2,?,Olympiakos
Sun Apr 2 1995,Apollon,2-1,?,Ionikos
Sun Apr 2 1995,Doxa,2-1,?,OFI
Sun Apr 2 1995,Edessaikos,2-0,?,Xanthi
Sun Apr 2 1995,Ethnikos,1-2,?,Panathinaikos
Sun Apr 2 1995,Iraklis,3-1,?,Levadiakos
Sun Apr 2 1995,Larisa,1-1,?,Athinaikos
Sun Apr 2 1995,Panionios,2-5,?,Kavala
Sun Apr 2 1995,PAOK,2-0,?,Aris
Sat Apr 8 1995,Panathinaikos,3-0,?,Iraklis
Sun Apr 9 1995,Aris,2-1,?,AEK
Sun Apr 9 1995,Athinaikos,4-0,?,Doxa
Sun Apr 9 1995,Ionikos,1-0,?,Edessaikos
Sun Apr 9 1995,Kavala,2-2,?,Larisa
Sun Apr 9 1995,OFI,1-4,?,Apollon
Sun Apr 9 1995,Olympiakos,3-1,?,Ethnikos
Sun Apr 9 1995,PAOK,2-0,?,Panionios
Sun Apr 9 1995,Xanthi,2-1,?,Levadiakos
Sun Apr 16 1995,AEK,2-0,?,Panionios
Sun Apr 16 1995,Apollon,4-0,?,Athinaikos
Sun Apr 16 1995,Doxa,4-1,?,Kavala
Sun Apr 16 1995,Edessaikos,3-1,?,OFI
Sun Apr 16 1995,Ethnikos,1-1,?,Aris
Sun Apr 16 1995,Ionikos,4-1,?,Xanthi
Sun Apr 16 1995,Iraklis,0-0,?,Olympiakos
Sun Apr 16 1995,Larisa,0-2,?,PAOK
Sun Apr 16 1995,Levadiakos,0-3,?,Panathinaikos
Sun Apr 23 1995,OFI,0-1,?,Larisa
Sat Apr 29 1995,Xanthi,3-2,?,Panathinaikos
Sun Apr 30 1995,AEK,2-0,?,Larisa
Sun Apr 30 1995,Aris,1-1,?,Iraklis
Sun Apr 30 1995,Athinaikos,2-1,?,Edessaikos
