Date,Team 1,FT,HT,Team 2
Fri Jun 28 2013,Shelbourne,0-2,?,Sligo Rovers
Sat Jun 29 2013,Limerick,3-2,?,Dundalk
Fri Jul 5 2013,Bohemians,0-1,?,Limerick
Fri Jul 5 2013,Bray,0-0,?,Shamrock Rovers
Fri Jul 5 2013,Cork City,3-1,?,Sligo Rovers
Fri Jul 5 2013,Derry City,0-1,?,Dundalk
Sun Jul 7 2013,Drogheda,0-0,?,Shelbourne
Tue Jul 9 2013,Limerick,4-4,?,Bray
Fri Jul 12 2013,Dundalk,3-0,?,Bohemians
Fri Jul 12 2013,Shamrock Rovers,2-1,?,Derry City
Fri Jul 12 2013,Shelbourne,2-1,?,Cork City
Sun Jul 14 2013,Sligo Rovers,1-1,?,St. Patricks
Sun Jul 14 2013,UC Dublin,2-2,?,Drogheda
Fri Jul 19 2013,Bray,1-3,?,Bohemians
Fri Jul 19 2013,Shamrock Rovers,1-1,?,UC Dublin
Fri Jul 19 2013,Shelbourne,2-1,?,Limerick
Fri Jul 19 2013,Cork City,2-2,?,Dundalk
Fri Jul 26 2013,Bohemians,1-1,?,Drogheda
Fri Jul 26 2013,Dundalk,1-0,?,Bray
Fri Jul 26 2013,St. Patricks,2-1,?,Cork City
Fri Jul 26 2013,UC Dublin,1-2,?,Shelbourne
Sat Jul 27 2013,Sligo Rovers,0-0,?,Shamrock Rovers
Sun Jul 28 2013,Limerick,0-1,?,Derry City
Fri Aug 2 2013,Bohemians,1-3,?,UC Dublin
Fri Aug 2 2013,Derry City,1-2,?,Sligo Rovers
Fri Aug 2 2013,Dundalk,3-1,?,Shamrock Rovers
Fri Aug 2 2013,Limerick,2-1,?,Cork City
Fri Aug 2 2013,St. Patricks,0-0,?,Drogheda
Sun Aug 4 2013,Bray,1-1,?,Shelbourne
Fri Aug 9 2013,Cork City,1-0,?,Bohemians
Fri Aug 9 2013,Drogheda,3-0,?,Limerick
Fri Aug 9 2013,UC Dublin,1-3,?,Derry City
Fri Aug 9 2013,Shamrock Rovers,0-4,?,St. Patricks
Fri Aug 9 2013,Shelbourne,1-2,?,Dundalk
Sat Aug 10 2013,Sligo Rovers,2-0,?,Bray
Fri Aug 16 2013,Bohemians,1-0,?,Shamrock Rovers
Fri Aug 16 2013,Bray,1-2,?,Cork City
Fri Aug 16 2013,Derry City,0-2,?,Drogheda
Fri Aug 16 2013,Dundalk,2-0,?,Sligo Rovers
Fri Aug 16 2013,Limerick,1-3,?,UC Dublin
Fri Aug 16 2013,St. Patricks,1-0,?,Shelbourne
Fri Aug 30 2013,Cork City,4-1,?,Derry City
Fri Aug 30 2013,Drogheda,2-0,?,Bray
Fri Aug 30 2013,St. Patricks,1-1,?,Bohemians
Fri Aug 30 2013,UC Dublin,0-2,?,Dundalk
Fri Aug 30 2013,Shelbourne,1-2,?,Shamrock Rovers
Sat Aug 31 2013,Sligo Rovers,2-0,?,Limerick
Tue Sep 3 2013,Derry City,0-1,?,St. Patricks
Tue Sep 3 2013,Drogheda,1-1,?,Sligo Rovers
Sat Sep 7 2013,Shamrock Rovers,2-1,?,Cork City
Sat Sep 7 2013,Bohemians,0-2,?,Sligo Rovers
Sat Sep 7 2013,Limerick,0-0,?,St. Patricks
Sun Sep 8 2013,Bray,1-1,?,UC Dublin
Sun Sep 8 2013,Dundalk,1-0,?,Drogheda
Fri Sep 20 2013,St. Patricks,2-0,?,Dundalk
Fri Sep 20 2013,Derry City,2-0,?,Bray
Fri Sep 20 2013,UC Dublin,0-3,?,Sligo Rovers
Fri Sep 20 2013,Shelbourne,0-3,?,Bohemians
Tue Sep 24 2013,Drogheda,2-3,?,Cork City
Tue Sep 24 2013,Limerick,2-0,?,Shamrock Rovers
Thu Sep 26 2013,Bray,1-3,?,St. Patricks
Fri Sep 27 2013,Bohemians,2-0,?,Derry City
Fri Sep 27 2013,Cork City,2-0,?,UC Dublin
Fri Sep 27 2013,Dundalk,1-2,?,Limerick
Fri Sep 27 2013,Sligo Rovers,2-0,?,Shelbourne
Fri Sep 27 2013,Shamrock Rovers,3-1,?,Drogheda
Mon Sep 30 2013,Dundalk,3-0,?,Derry City
Mon Sep 30 2013,Limerick,1-0,?,Bohemians
Mon Sep 30 2013,Sligo Rovers,0-0,?,Cork City
Mon Sep 30 2013,Shamrock Rovers,3-0,?,Bray
Mon Sep 30 2013,Shelbourne,2-2,?,Drogheda
Fri Oct 4 2013,Derry City,3-1,?,Shelbourne
Fri Oct 4 2013,UC Dublin,1-3,?,St. Patricks
Thu Oct 10 2013,Cork City,5-3,?,Shelbourne
Sat Oct 12 2013,Derry City,0-0,?,Shamrock Rovers
Sat Oct 12 2013,Drogheda,1-1,?,UC Dublin
Sat Oct 12 2013,Bohemians,1-1,?,Dundalk
Sun Oct 13 2013,Bray,1-0,?,Limerick
Sun Oct 13 2013,St. Patricks,2-0,?,Sligo Rovers
Wed Oct 16 2013,Limerick,1-0,?,Shelbourne
Fri Oct 18 2013,Bohemians,0-1,?,Bray
Fri Oct 18 2013,Dundalk,4-0,?,Cork City
Fri Oct 18 2013,Mervue,1-0,?,Longford
Fri Oct 18 2013,St. Patricks,1-1,?,Derry City
Fri Oct 18 2013,UC Dublin,1-4,?,Shamrock Rovers
Sat Oct 19 2013,Sligo Rovers,3-1,?,Drogheda
Fri Oct 25 2013,Bray,0-2,?,Dundalk
Fri Oct 25 2013,Cork City,4-2,?,St. Patricks
Fri Oct 25 2013,Derry City,6-0,?,Limerick
Fri Oct 25 2013,Drogheda,1-0,?,Bohemians
Fri Oct 25 2013,Longford,2-1,?,Mervue
Fri Oct 25 2013,Shamrock Rovers,1-2,?,Sligo Rovers
Fri Oct 25 2013,Shelbourne,1-2,?,UC Dublin
Mon Oct 28 2013,Bray,2-2,?,Longford
Fri Nov 1 2013,Longford,2-3,?,Bray
