Date,Team 1,Team 2,FT,HT
2007-10-20,Buyuksehyr,Kasımpaşa,2-0,0-0
2007-10-20,Fenerbahçe,Konyaspor,4-1,3-1
2007-10-20,Gaziantepspor,Denizlispor,1-2,0-0
2007-10-20,Gençlerbirliği,Kayserispor,1-1,0-0
2007-10-20,Rizespor,Bursaspor,2-0,1-0
2007-10-20,Trabzonspor,Beşiktaş,2-3,2-2
2007-10-21,Galatasaray,Ankaraspor,0-0,0-0
2007-10-22,Oftasspor,Ankaragucu,2-1,2-0
2007-10-22,Sivasspor,Manisaspor,1-0,1-0
2007-10-26,Kayserispor,Trabzonspor,1-0,0-0
2007-10-27,Ankaraspor,Gençlerbirliği,2-0,1-0
2007-10-27,Bursaspor,Gaziantepspor,1-1,1-1
2007-10-27,Kasımpaşa,Fenerbahçe,1-2,1-2
2007-10-27,Manisaspor,Oftasspor,0-2,0-1
2007-10-28,Ankaragucu,Rizespor,1-0,0-0
2007-10-28,Beşiktaş,Buyuksehyr,0-0,0-0
2007-10-28,Denizlispor,Galatasaray,1-2,0-1
2007-10-28,Konyaspor,Sivasspor,2-1,1-1
2007-11-02,Trabzonspor,Ankaraspor,2-1,1-0
2007-11-03,Fenerbahçe,Beşiktaş,2-1,1-1
2007-11-03,Oftasspor,Konyaspor,0-1,0-0
2007-11-04,Bursaspor,Ankaragucu,2-1,1-0
2007-11-04,Buyuksehyr,Kayserispor,1-1,1-0
2007-11-04,Gaziantepspor,Galatasaray,1-1,0-0
2007-11-04,Gençlerbirliği,Denizlispor,1-2,0-0
2007-11-04,Rizespor,Manisaspor,1-4,1-1
2007-11-04,Sivasspor,Kasımpaşa,4-0,3-0
2007-11-09,Denizlispor,Trabzonspor,2-0,1-0
2007-11-10,Ankaragucu,Gaziantepspor,1-0,0-0
2007-11-10,Ankaraspor,Buyuksehyr,1-1,1-0
2007-11-10,Beşiktaş,Sivasspor,1-2,1-0
2007-11-10,Kasımpaşa,Oftasspor,1-3,1-0
2007-11-10,Konyaspor,Rizespor,2-1,1-1
2007-11-10,Manisaspor,Bursaspor,1-1,0-1
2007-11-11,Galatasaray,Gençlerbirliği,3-2,2-1
2007-11-11,Kayserispor,Fenerbahçe,2-1,1-1
2007-11-24,Buyuksehyr,Denizlispor,0-2,0-0
2007-11-24,Fenerbahçe,Ankaraspor,4-2,2-0
2007-11-24,Oftasspor,Beşiktaş,0-1,0-1
2007-11-25,Ankaragucu,Manisaspor,1-0,0-0
2007-11-25,Bursaspor,Konyaspor,1-0,1-0
2007-11-25,Gaziantepspor,Gençlerbirliği,2-2,0-1
2007-11-25,Rizespor,Kasımpaşa,2-0,1-0
2007-11-25,Sivasspor,Kayserispor,1-0,0-0
2007-11-25,Trabzonspor,Galatasaray,0-1,0-0
2007-11-30,Gençlerbirliği,Trabzonspor,2-1,1-0
2007-12-01,Denizlispor,Fenerbahçe,0-1,0-1
2007-12-01,Kasımpaşa,Bursaspor,0-2,0-0
2007-12-01,Konyaspor,Ankaragucu,1-0,1-0
2007-12-02,Ankaraspor,Sivasspor,2-0,1-0
2007-12-02,Beşiktaş,Rizespor,1-1,0-0
2007-12-02,Galatasaray,Buyuksehyr,2-2,0-2
2007-12-02,Kayserispor,Oftasspor,1-1,1-1
2007-12-02,Manisaspor,Gaziantepspor,1-0,0-0
2007-12-07,Bursaspor,Beşiktaş,0-1,0-0
2007-12-08,Ankaragucu,Kasımpaşa,2-2,0-2
2007-12-08,Fenerbahçe,Galatasaray,2-0,1-0
2007-12-08,Rizespor,Kayserispor,0-0,0-0
2007-12-09,Buyuksehyr,Gençlerbirliği,0-0,0-0
2007-12-09,Konyaspor,Manisaspor,4-2,1-2
2007-12-09,Oftasspor,Ankaraspor,0-0,0-0
2007-12-09,Sivasspor,Denizlispor,2-0,0-0
2007-12-09,Trabzonspor,Gaziantepspor,3-2,2-0
2007-12-14,Galatasaray,Sivasspor,2-0,0-0
2007-12-15,Ankaraspor,Rizespor,1-2,0-1
2007-12-15,Gaziantepspor,Konyaspor,2-1,1-0
2007-12-15,Trabzonspor,Buyuksehyr,2-1,0-0
2007-12-16,Beşiktaş,Ankaragucu,3-1,2-0
2007-12-16,Denizlispor,Oftasspor,2-1,1-1
2007-12-16,Gençlerbirliği,Fenerbahçe,1-2,1-0
2007-12-16,Kasımpaşa,Manisaspor,2-2,2-1
2007-12-16,Kayserispor,Bursaspor,4-1,3-1
2007-12-21,Manisaspor,Beşiktaş,1-2,1-1
2007-12-22,Ankaragucu,Kayserispor,1-1,1-0
2007-12-22,Fenerbahçe,Trabzonspor,3-2,3-2
2007-12-22,Konyaspor,Kasımpaşa,2-1,2-1
2007-12-23,Bursaspor,Ankaraspor,0-0,0-0
2007-12-23,Buyuksehyr,Gaziantepspor,1-2,0-1
2007-12-23,Oftasspor,Galatasaray,0-0,0-0
2007-12-23,Rizespor,Denizlispor,2-0,0-0
2007-12-23,Sivasspor,Gençlerbirliği,2-0,1-0
2008-01-12,Kasımpaşa,Gaziantepspor,0-1,0-0
2008-01-12,Konyaspor,Beşiktaş,1-2,1-0
2008-01-12,Oftasspor,Gençlerbirliği,1-1,1-0
2008-01-12,Rizespor,Galatasaray,2-5,1-3
2008-01-13,Ankaragucu,Ankaraspor,1-1,1-1
2008-01-13,Bursaspor,Denizlispor,1-1,1-0
2008-01-13,Fenerbahçe,Buyuksehyr,2-2,0-0
2008-01-13,Manisaspor,Kayserispor,0-1,0-1
2008-01-13,Sivasspor,Trabzonspor,2-0,0-0
2008-01-19,Beşiktaş,Kasımpaşa,4-2,2-2
2008-01-19,Buyuksehyr,Sivasspor,0-2,0-1
2008-01-19,Trabzonspor,Oftasspor,1-2,1-0
2008-01-20,Ankaraspor,Manisaspor,1-0,0-0
2008-01-20,Denizlispor,Ankaragucu,1-1,0-0
2008-01-20,Galatasaray,Bursaspor,1-0,1-0
2008-01-20,Gaziantepspor,Fenerbahçe,0-5,0-3
2008-01-20,Gençlerbirliği,Rizespor,4-1,1-0
2008-01-20,Kayserispor,Konyaspor,3-0,1-0
2008-01-26,Beşiktaş,Gaziantepspor,3-1,1-1
2008-01-26,Oftasspor,Buyuksehyr,3-2,0-2
2008-01-27,Ankaragucu,Galatasaray,0-4,0-3
2008-01-27,Kasımpaşa,Kayserispor,0-2,0-1
2008-01-27,Konyaspor,Ankaraspor,1-3,1-0
2008-01-27,Manisaspor,Denizlispor,3-2,1-0
2008-01-27,Sivasspor,Fenerbahçe,1-4,0-2
2008-01-28,Bursaspor,Gençlerbirliği,2-1,1-1
2008-01-28,Rizespor,Trabzonspor,0-4,0-1
2008-02-09,Ankaraspor,Kasımpaşa,2-0,0-0
2008-02-09,Buyuksehyr,Rizespor,2-1,1-1
2008-02-09,Galatasaray,Manisaspor,6-3,3-0
2008-02-09,Kayserispor,Beşiktaş,2-0,1-0
2008-02-10,Denizlispor,Konyaspor,2-1,1-0
2008-02-10,Fenerbahçe,Oftasspor,3-1,2-0
2008-02-10,Gaziantepspor,Sivasspor,0-0,0-0
2008-02-10,Gençlerbirliği,Ankaragucu,1-0,1-0
2008-02-10,Trabzonspor,Bursaspor,2-1,2-0
2008-02-15,Rizespor,Fenerbahçe,2-4,1-4
2008-02-16,Beşiktaş,Ankaraspor,3-2,1-0
2008-02-16,Bursaspor,Buyuksehyr,2-2,2-2
2008-02-16,Oftasspor,Sivasspor,0-1,0-1
2008-02-17,Ankaragucu,Trabzonspor,0-2,0-1
2008-02-17,Kasımpaşa,Denizlispor,1-0,0-0
2008-02-17,Kayserispor,Gaziantepspor,3-1,1-1
2008-02-17,Manisaspor,Gençlerbirliği,1-2,0-1
2008-02-17,Konyaspor,Galatasaray,0-1,0-0
2008-02-22,Denizlispor,Beşiktaş,1-2,0-2
2008-02-23,Fenerbahçe,Bursaspor,0-2,0-1
2008-02-23,Gaziantepspor,Oftasspor,1-1,1-1
2008-02-23,Gençlerbirliği,Konyaspor,6-1,3-1
2008-02-24,Ankaraspor,Kayserispor,0-3,0-2
2008-02-24,Buyuksehyr,Ankaragucu,1-2,1-2
2008-02-24,Galatasaray,Kasımpaşa,0-1,0-1
2008-02-24,Sivasspor,Rizespor,0-0,0-0
2008-02-24,Trabzonspor,Manisaspor,2-2,0-2
2008-02-29,Konyaspor,Trabzonspor,1-0,1-0
2008-03-01,Ankaragucu,Fenerbahçe,0-0,0-0
2008-03-01,Kasımpaşa,Gençlerbirliği,0-0,0-0
2008-03-01,Manisaspor,Buyuksehyr,1-1,0-0
2008-03-02,Ankaraspor,Gaziantepspor,1-1,1-0
2008-03-02,Beşiktaş,Galatasaray,1-0,0-0
2008-03-02,Bursaspor,Sivasspor,0-1,0-0
2008-03-02,Kayserispor,Denizlispor,1-1,0-0
2008-03-02,Rizespor,Oftasspor,0-0,0-0
2008-03-07,Gençlerbirliği,Beşiktaş,1-2,0-0
2008-03-08,Buyuksehyr,Konyaspor,5-0,2-0
2008-03-08,Denizlispor,Ankaraspor,1-0,1-0
2008-03-08,Galatasaray,Kayserispor,2-0,2-0
2008-03-09,Fenerbahçe,Manisaspor,4-1,3-0
2008-03-09,Gaziantepspor,Rizespor,1-1,0-1
2008-03-09,Oftasspor,Bursaspor,2-2,2-2
2008-03-09,Sivasspor,Ankaragucu,3-2,2-1
2008-03-09,Trabzonspor,Kasımpaşa,2-1,2-0
2008-03-14,Manisaspor,Sivasspor,1-1,0-0
2008-03-15,Ankaraspor,Galatasaray,0-1,0-1
2008-03-15,Bursaspor,Rizespor,2-1,0-1
2008-03-15,Kayserispor,Gençlerbirliği,3-0,2-0
2008-03-16,Ankaragucu,Oftasspor,2-0,1-0
2008-03-16,Beşiktaş,Trabzonspor,3-0,2-0
2008-03-16,Denizlispor,Gaziantepspor,2-1,1-1
2008-03-16,Kasımpaşa,Buyuksehyr,1-0,1-0
2008-03-16,Konyaspor,Fenerbahçe,1-4,0-0
2008-03-21,Fenerbahçe,Kasımpaşa,3-0,0-0
2008-03-22,Buyuksehyr,Beşiktaş,2-1,1-1
2008-03-22,Gaziantepspor,Bursaspor,1-0,1-0
2008-03-22,Oftasspor,Manisaspor,1-0,1-0
2008-03-23,Galatasaray,Denizlispor,2-1,1-1
2008-03-23,Gençlerbirliği,Ankaraspor,1-3,0-1
2008-03-23,Rizespor,Ankaragucu,0-0,0-0
2008-03-23,Sivasspor,Konyaspor,3-0,0-0
2008-03-23,Trabzonspor,Kayserispor,2-1,1-0
2008-03-29,Ankaraspor,Trabzonspor,1-0,1-0
2008-03-29,Beşiktaş,Fenerbahçe,1-2,0-1
2008-03-29,Denizlispor,Gençlerbirliği,3-2,1-1
2008-03-30,Ankaragucu,Bursaspor,2-0,0-0
2008-03-30,Galatasaray,Gaziantepspor,0-0,0-0
2008-03-30,Kasımpaşa,Sivasspor,0-4,0-2
2008-03-30,Kayserispor,Buyuksehyr,1-2,1-0
2008-03-30,Konyaspor,Oftasspor,0-1,0-0
2008-03-30,Manisaspor,Rizespor,2-1,2-1
2008-04-04,Trabzonspor,Denizlispor,2-0,1-0
2008-04-05,Fenerbahçe,Kayserispor,2-1,0-1
2008-04-05,Oftasspor,Kasımpaşa,0-1,0-1
2008-04-06,Bursaspor,Manisaspor,1-0,1-0
2008-04-06,Buyuksehyr,Ankaraspor,0-1,0-1
2008-04-06,Gaziantepspor,Ankaragucu,2-1,1-0
2008-04-06,Gençlerbirliği,Galatasaray,0-1,0-0
2008-04-06,Rizespor,Konyaspor,2-2,0-1
2008-04-06,Sivasspor,Beşiktaş,1-2,0-2
2008-04-11,Beşiktaş,Oftasspor,0-1,0-0
2008-04-12,Denizlispor,Buyuksehyr,2-3,1-1
2008-04-12,Galatasaray,Trabzonspor,1-0,0-0
2008-04-12,Gençlerbirliği,Gaziantepspor,2-0,0-0
2008-04-13,Ankaraspor,Fenerbahçe,2-2,1-1
2008-04-13,Kasımpaşa,Rizespor,0-1,0-1
2008-04-13,Kayserispor,Sivasspor,0-1,0-0
2008-04-13,Konyaspor,Bursaspor,2-0,0-0
2008-04-13,Manisaspor,Ankaragucu,1-2,0-0
2008-04-19,Ankaragucu,Konyaspor,0-3,0-0
2008-04-19,Bursaspor,Kasımpaşa,1-0,1-0
2008-04-19,Fenerbahçe,Denizlispor,4-1,1-0
2008-04-19,Gaziantepspor,Manisaspor,1-0,0-0
2008-04-19,Sivasspor,Ankaraspor,2-1,0-0
2008-04-19,Trabzonspor,Gençlerbirliği,0-0,0-0
2008-04-20,Buyuksehyr,Galatasaray,0-3,0-1
2008-04-20,Oftasspor,Kayserispor,1-1,1-0
2008-04-20,Rizespor,Beşiktaş,1-2,1-1
2008-04-26,Ankaraspor,Oftasspor,1-0,1-0
2008-04-26,Beşiktaş,Bursaspor,3-0,2-0
2008-04-26,Denizlispor,Sivasspor,1-2,0-1
2008-04-26,Gaziantepspor,Trabzonspor,1-1,0-1
2008-04-26,Gençlerbirliği,Buyuksehyr,2-1,2-0
2008-04-26,Kasımpaşa,Ankaragucu,2-2,2-1
2008-04-26,Kayserispor,Rizespor,3-0,2-0
2008-04-26,Manisaspor,Konyaspor,2-0,2-0
2008-04-27,Galatasaray,Fenerbahçe,1-0,1-0
2008-05-03,Buyuksehyr,Trabzonspor,1-2,1-2
2008-05-03,Oftasspor,Denizlispor,0-2,0-2
2008-05-03,Rizespor,Ankaraspor,0-1,0-0
2008-05-04,Ankaragucu,Beşiktaş,0-2,0-1
2008-05-04,Bursaspor,Kayserispor,0-1,0-1
2008-05-04,Fenerbahçe,Gençlerbirliği,3-2,1-1
2008-05-04,Konyaspor,Gaziantepspor,1-1,0-0
2008-05-04,Manisaspor,Kasımpaşa,1-2,0-2
2008-05-04,Sivasspor,Galatasaray,3-5,1-2
2008-05-10,Ankaraspor,Bursaspor,1-1,1-1
2008-05-10,Beşiktaş,Manisaspor,5-1,4-0
2008-05-10,Denizlispor,Rizespor,5-1,1-1
2008-05-10,Galatasaray,Oftasspor,2-0,2-0
2008-05-10,Gaziantepspor,Buyuksehyr,1-0,1-0
2008-05-10,Gençlerbirliği,Sivasspor,0-2,0-0
2008-05-10,Kasımpaşa,Konyaspor,2-1,1-0
2008-05-10,Kayserispor,Ankaragucu,0-2,0-2
2008-05-10,Trabzonspor,Fenerbahçe,2-0,2-0
