Date,Team 1,FT,HT,Team 2
Fri Aug 10 2007,Aachen,2-2,2-1,CZ Jena
Fri Aug 10 2007,Osnabruck,2-1,1-0,Freiburg
Fri Aug 10 2007,St Pauli,0-2,0-0,FC Koln
Sun Aug 12 2007,Augsburg,2-6,1-3,Munich 1860
Sun Aug 12 2007,Erzgebirge Aue,1-1,0-0,Greuther Furth
Sun Aug 12 2007,Hoffenheim,2-3,2-1,Wehen
Sun Aug 12 2007,Mainz,4-1,1-1,Koblenz
Sun Aug 12 2007,Paderborn,0-2,0-0,Offenbach
Mon Aug 13 2007,Kaiserslautern,1-1,0-0,M'gladbach
Fri Aug 17 2007,Freiburg,1-0,0-0,Paderborn
Fri Aug 17 2007,Koblenz,2-1,1-0,Augsburg
Fri Aug 17 2007,Wehen,1-1,0-1,Osnabruck
Sun Aug 19 2007,CZ Jena,0-1,0-1,St Pauli
Sun Aug 19 2007,Greuther Furth,3-0,1-0,Mainz
Sun Aug 19 2007,M'gladbach,0-0,0-0,Hoffenheim
Sun Aug 19 2007,Munich 1860,3-1,0-1,Kaiserslautern
Sun Aug 19 2007,Offenbach,3-2,2-1,Erzgebirge Aue
Mon Aug 20 2007,FC Koln,0-1,0-1,Aachen
Fri Aug 24 2007,FC Koln,4-3,1-2,CZ Jena
Fri Aug 24 2007,Mainz,4-1,2-0,M'gladbach
Fri Aug 24 2007,Osnabruck,0-0,0-0,Paderborn
Sun Aug 26 2007,Aachen,4-0,0-0,Offenbach
Sun Aug 26 2007,Erzgebirge Aue,3-0,0-0,Wehen
Sun Aug 26 2007,Hoffenheim,0-3,0-2,Munich 1860
Sun Aug 26 2007,Kaiserslautern,0-1,0-1,Greuther Furth
Sun Aug 26 2007,St Pauli,1-0,0-0,Koblenz
Mon Aug 27 2007,Augsburg,1-1,1-0,Freiburg
Fri Aug 31 2007,Koblenz,2-2,1-1,Kaiserslautern
Fri Aug 31 2007,Munich 1860,1-1,0-0,FC Koln
Fri Aug 31 2007,Offenbach,1-0,0-0,Augsburg
Sun Sep 2 2007,CZ Jena,1-2,0-1,Mainz
Sun Sep 2 2007,Greuther Furth,2-1,1-1,St Pauli
