Date,Team 1,FT,HT,Team 2
Fri Aug 17 2007,Heerenveen,0-0,0-0,Willem II
Sat Aug 18 2007,AZ Alkmaar,4-0,2-0,VVV Venlo
Sat Aug 18 2007,Excelsior,0-2,0-1,Twente
Sat Aug 18 2007,NAC Breda,0-3,0-1,Groningen
Sat Aug 18 2007,Nijmegen,1-1,1-0,Roda JC
Sun Aug 19 2007,Graafschap,1-8,0-2,Ajax
Sun Aug 19 2007,Heracles,0-2,0-0,PSV Eindhoven
Sun Aug 19 2007,Sparta,1-2,1-0,Vitesse
Sun Aug 19 2007,Utrecht,0-3,0-1,Feyenoord
Fri Aug 24 2007,Roda JC,2-1,1-0,Heracles
Sat Aug 25 2007,PSV Eindhoven,5-0,2-0,Nijmegen
Sat Aug 25 2007,Vitesse,1-0,1-0,AZ Alkmaar
Sat Aug 25 2007,VVV Venlo,3-1,1-1,Excelsior
Sat Aug 25 2007,Willem II,2-2,2-1,Sparta
Sun Aug 26 2007,Ajax,4-1,2-1,Heerenveen
Sun Aug 26 2007,Feyenoord,5-0,1-0,NAC Breda
Sun Aug 26 2007,Groningen,0-2,0-0,Graafschap
Sun Aug 26 2007,Twente,2-2,1-1,Utrecht
Fri Aug 31 2007,AZ Alkmaar,3-0,2-0,Excelsior
Sat Sep 1 2007,Feyenoord,2-0,2-0,Willem II
Sat Sep 1 2007,Heerenveen,3-3,1-1,Sparta
Sat Sep 1 2007,NAC Breda,4-1,0-0,Heracles
Sat Sep 1 2007,Twente,0-0,0-0,PSV Eindhoven
Sun Sep 2 2007,Ajax,2-2,1-1,Groningen
Sun Sep 2 2007,Utrecht,2-2,1-0,Graafschap
Sun Sep 2 2007,Vitesse,1-0,1-0,Nijmegen
Sun Sep 2 2007,VVV Venlo,3-5,3-2,Roda JC
Fri Sep 14 2007,Groningen,0-2,0-0,Utrecht
Sat Sep 15 2007,Excelsior,2-5,2-3,Heerenveen
Sat Sep 15 2007,Graafschap,3-2,2-0,VVV Venlo
Sat Sep 15 2007,Heracles,0-1,0-0,Ajax
Sat Sep 15 2007,PSV Eindhoven,1-0,1-0,Vitesse
Sun Sep 16 2007,Nijmegen,0-1,0-1,NAC Breda
Sun Sep 16 2007,Roda JC,1-3,1-0,Feyenoord
Sun Sep 16 2007,Sparta,2-2,1-0,AZ Alkmaar
Sun Sep 16 2007,Willem II,1-3,1-2,Twente
Fri Sep 21 2007,VVV Venlo,1-3,0-1,NAC Breda
Sat Sep 22 2007,Sparta,1-1,1-0,Heracles
Sat Sep 22 2007,Vitesse,0-2,0-0,Graafschap
Sat Sep 22 2007,Willem II,1-0,1-0,Roda JC
Sun Sep 23 2007,AZ Alkmaar,2-3,1-2,Ajax
Sun Sep 23 2007,Excelsior,1-3,1-1,Groningen
Sun Sep 23 2007,Heerenveen,2-3,0-1,Utrecht
Sun Sep 23 2007,PSV Eindhoven,4-0,3-0,Feyenoord
Sun Sep 23 2007,Twente,3-0,2-0,Nijmegen
Sat Sep 29 2007,Feyenoord,2-0,2-0,Heerenveen
Sat Sep 29 2007,Groningen,1-0,0-0,Sparta
Sat Sep 29 2007,NAC Breda,1-1,0-0,PSV Eindhoven
Sat Sep 29 2007,Roda JC,3-3,2-0,Excelsior
Sun Sep 30 2007,Ajax,6-1,4-1,VVV Venlo
Sun Sep 30 2007,Graafschap,0-0,0-0,Twente
Sun Sep 30 2007,Heracles,2-1,1-1,AZ Alkmaar
Sun Sep 30 2007,Nijmegen,1-0,0-0,Willem II
Sun Sep 30 2007,Utrecht,2-4,0-2,Vitesse
Fri Oct 5 2007,VVV Venlo,1-2,0-1,Utrecht
