Date,Team 1,FT,HT,Team 2
Sat Aug 4 2007,Dundee United,1-0,0-0,Aberdeen
Sat Aug 4 2007,Gretna,0-4,0-2,Falkirk
Sat Aug 4 2007,Inverness C,0-3,0-1,Rangers
Sat Aug 4 2007,St Mirren,0-1,0-1,Motherwell
Sun Aug 5 2007,Celtic,0-0,0-0,Kilmarnock
Mon Aug 6 2007,Hearts,0-1,0-1,Hibernian
Sat Aug 11 2007,Falkirk,1-4,1-1,Celtic
Sat Aug 11 2007,Hibernian,4-2,0-1,Gretna
Sat Aug 11 2007,Motherwell,2-1,0-0,Inverness C
Sat Aug 11 2007,Rangers,2-0,0-0,St Mirren
Sun Aug 12 2007,Aberdeen,1-1,1-1,Hearts
Mon Aug 13 2007,Kilmarnock,2-1,0-0,Dundee United
Sat Aug 18 2007,Dundee United,0-0,0-0,Hibernian
Sat Aug 18 2007,Hearts,1-1,0-0,Gretna
Sat Aug 18 2007,Motherwell,1-2,1-0,Kilmarnock
Sat Aug 18 2007,Rangers,7-2,2-1,Falkirk
Sat Aug 18 2007,St Mirren,2-1,1-0,Inverness C
Sun Aug 19 2007,Aberdeen,1-3,1-0,Celtic
Sat Aug 25 2007,Celtic,5-0,2-0,Hearts
Sat Aug 25 2007,Falkirk,0-1,0-0,St Mirren
Sat Aug 25 2007,Gretna,1-2,1-1,Motherwell
Sat Aug 25 2007,Hibernian,3-3,1-2,Aberdeen
Sat Aug 25 2007,Inverness C,0-3,0-0,Dundee United
Sat Aug 25 2007,Kilmarnock,1-2,0-0,Rangers
Sat Sep 1 2007,Dundee United,2-0,0-0,Falkirk
Sat Sep 1 2007,Hibernian,1-0,1-0,Inverness C
Sat Sep 1 2007,Kilmarnock,0-1,0-0,Aberdeen
Sat Sep 1 2007,Rangers,4-0,1-0,Gretna
Sun Sep 2 2007,St Mirren,1-5,0-2,Celtic
Mon Sep 3 2007,Motherwell,0-2,0-1,Hearts
Sat Sep 15 2007,Aberdeen,1-2,0-2,Motherwell
Sat Sep 15 2007,Celtic,5-0,2-0,Inverness C
Sat Sep 15 2007,Falkirk,1-1,0-1,Hibernian
Sat Sep 15 2007,Gretna,1-2,0-2,Kilmarnock
Sat Sep 15 2007,Hearts,4-2,2-0,Rangers
Sun Sep 16 2007,Dundee United,2-0,1-0,St Mirren
Sat Sep 22 2007,Falkirk,1-0,0-0,Motherwell
Sat Sep 22 2007,Gretna,3-2,2-1,Dundee United
Sat Sep 22 2007,Inverness C,2-1,0-1,Hearts
Sat Sep 22 2007,Kilmarnock,0-0,0-0,St Mirren
Sun Sep 23 2007,Hibernian,3-2,2-1,Celtic
Sun Sep 23 2007,Rangers,3-0,0-0,Aberdeen
Sat Sep 29 2007,Aberdeen,2-0,2-0,Gretna
Sat Sep 29 2007,Celtic,3-0,1-0,Dundee United
Sat Sep 29 2007,Hibernian,4-1,2-0,Kilmarnock
Sat Sep 29 2007,Inverness C,4-2,3-1,Falkirk
Sat Sep 29 2007,Motherwell,1-1,1-0,Rangers
Sun Sep 30 2007,St Mirren,1-3,0-1,Hearts
Sat Oct 6 2007,Dundee United,1-0,0-0,Motherwell
Sat Oct 6 2007,Hearts,4-2,2-0,Falkirk
Sat Oct 6 2007,Kilmarnock,2-2,1-1,Inverness C
Sat Oct 6 2007,Rangers,0-1,0-0,Hibernian
Sun Oct 7 2007,Aberdeen,4-0,1-0,St Mirren
Sun Oct 7 2007,Gretna,1-2,1-0,Celtic
Sat Oct 20 2007,Falkirk,1-1,1-1,Kilmarnock
Sat Oct 20 2007,Hearts,1-3,0-2,Dundee United
Sat Oct 20 2007,Motherwell,2-1,2-1,Hibernian
Sat Oct 20 2007,Rangers,3-0,1-0,Celtic
Sat Oct 20 2007,St Mirren,1-0,1-0,Gretna
Sun Oct 21 2007,Inverness C,1-2,0-1,Aberdeen
Sat Oct 27 2007,Celtic,3-0,1-0,Motherwell
Sat Oct 27 2007,Gretna,0-4,0-2,Inverness C
Sat Oct 27 2007,Hibernian,0-1,0-1,St Mirren
Sat Oct 27 2007,Kilmarnock,3-1,0-0,Hearts
Sun Oct 28 2007,Aberdeen,1-1,1-0,Falkirk
Sun Oct 28 2007,Dundee United,2-1,1-0,Rangers
Sat Nov 3 2007,Aberdeen,2-0,1-0,Dundee United
Sat Nov 3 2007,Falkirk,2-0,1-0,Gretna
Sat Nov 3 2007,Kilmarnock,1-2,0-2,Celtic
Sat Nov 3 2007,Motherwell,1-1,1-1,St Mirren
Sat Nov 3 2007,Rangers,2-0,1-0,Inverness C
Sun Nov 4 2007,Hibernian,1-1,1-0,Hearts
Sat Nov 10 2007,Dundee United,2-0,1-0,Kilmarnock
Sat Nov 10 2007,Gretna,0-1,0-0,Hibernian
Sat Nov 10 2007,Inverness C,0-3,0-1,Motherwell
Sun Nov 11 2007,Hearts,4-1,2-1,Aberdeen
Sat Nov 24 2007,Celtic,3-0,2-0,Aberdeen
Sat Nov 24 2007,Falkirk,1-3,0-1,Rangers
Sat Nov 24 2007,Hibernian,2-2,0-0,Dundee United
Sat Nov 24 2007,Inverness C,1-0,1-0,St Mirren
Sat Nov 24 2007,Kilmarnock,0-1,0-0,Motherwell
Sun Nov 25 2007,Gretna,1-1,0-1,Hearts
Sat Dec 1 2007,Dundee United,0-1,0-1,Inverness C
Sat Dec 1 2007,Hearts,1-1,0-0,Celtic
Sat Dec 1 2007,Motherwell,3-0,1-0,Gretna
Sat Dec 1 2007,Rangers,2-0,1-0,Kilmarnock
Sat Dec 1 2007,St Mirren,1-5,0-3,Falkirk
Sun Dec 2 2007,Aberdeen,3-1,1-1,Hibernian
Sat Dec 8 2007,Aberdeen,2-1,0-1,Kilmarnock
Sat Dec 8 2007,Celtic,1-1,0-0,St Mirren
Sat Dec 8 2007,Falkirk,3-0,2-0,Dundee United
Sat Dec 8 2007,Hearts,1-2,1-0,Motherwell
Sat Dec 8 2007,Inverness C,2-0,1-0,Hibernian
Tue Dec 11 2007,Celtic,4-0,2-0,Falkirk
Sat Dec 15 2007,Hibernian,1-1,1-0,Falkirk
Sat Dec 15 2007,Kilmarnock,3-3,1-1,Gretna
Sat Dec 15 2007,Motherwell,3-0,3-0,Aberdeen
Sat Dec 15 2007,Rangers,2-1,1-0,Hearts
Sat Dec 15 2007,St Mirren,0-3,0-0,Dundee United
Sun Dec 16 2007,Inverness C,3-2,1-2,Celtic
Sat Dec 22 2007,Celtic,1-1,0-1,Hibernian
Sat Dec 22 2007,Dundee United,1-2,1-2,Gretna
Sat Dec 22 2007,Hearts,2-3,0-1,Inverness C
Sat Dec 22 2007,Motherwell,0-3,0-0,Falkirk
Sat Dec 22 2007,St Mirren,0-0,0-0,Kilmarnock
Sun Dec 23 2007,Aberdeen,1-1,1-1,Rangers
Wed Dec 26 2007,Dundee United,0-2,0-0,Celtic
Wed Dec 26 2007,Falkirk,1-0,1-0,Inverness C
Wed Dec 26 2007,Gretna,1-1,0-0,Aberdeen
Wed Dec 26 2007,Hearts,0-1,0-1,St Mirren
Wed Dec 26 2007,Kilmarnock,2-1,1-0,Hibernian
Wed Dec 26 2007,Rangers,3-1,1-0,Motherwell
Sat Dec 29 2007,Celtic,3-0,1-0,Gretna
Sat Dec 29 2007,Falkirk,2-1,0-1,Hearts
Sat Dec 29 2007,Hibernian,1-2,0-1,Rangers
Sat Dec 29 2007,Inverness C,3-1,1-0,Kilmarnock
Sat Dec 29 2007,Motherwell,5-3,3-1,Dundee United
Sat Dec 29 2007,St Mirren,0-1,0-0,Aberdeen
Wed Jan 2 2008,Aberdeen,1-0,0-0,Inverness C
Wed Jan 2 2008,Dundee United,4-1,1-1,Hearts
Wed Jan 2 2008,Kilmarnock,0-1,0-1,Falkirk
Sat Jan 5 2008,Falkirk,0-0,0-0,Aberdeen
Sat Jan 5 2008,Hearts,1-1,0-1,Kilmarnock
Sat Jan 5 2008,Inverness C,3-0,3-0,Gretna
Sat Jan 5 2008,Rangers,2-0,2-0,Dundee United
Sat Jan 5 2008,St Mirren,2-1,2-0,Hibernian
Wed Jan 16 2008,Gretna,1-2,0-1,Rangers
Sat Jan 19 2008,Celtic,1-0,0-0,Kilmarnock
Sat Jan 19 2008,Dundee United,3-0,0-0,Aberdeen
Sat Jan 19 2008,Gretna,2-0,1-0,Falkirk
Sat Jan 19 2008,Hearts,1-0,1-0,Hibernian
Sat Jan 19 2008,St Mirren,3-1,2-1,Motherwell
Sun Jan 20 2008,Inverness C,0-1,0-0,Rangers
Sat Jan 26 2008,Aberdeen,0-1,0-0,Hearts
Sat Jan 26 2008,Kilmarnock,1-2,0-1,Dundee United
Sat Jan 26 2008,Rangers,4-0,3-0,St Mirren
Sun Jan 27 2008,Falkirk,0-1,0-1,Celtic
Sat Feb 9 2008,Dundee United,1-1,1-0,Hibernian
Sat Feb 9 2008,Hearts,2-0,2-0,Gretna
Sat Feb 9 2008,Motherwell,1-0,0-0,Kilmarnock
Sat Feb 9 2008,Rangers,2-0,1-0,Falkirk
Sat Feb 9 2008,St Mirren,1-1,0-1,Inverness C
Sun Feb 10 2008,Aberdeen,1-5,0-3,Celtic
Wed Feb 13 2008,Hibernian,4-2,2-0,Gretna
Sat Feb 16 2008,Celtic,3-0,1-0,Hearts
Sat Feb 16 2008,Falkirk,4-0,1-0,St Mirren
Sat Feb 16 2008,Gretna,1-3,0-1,Motherwell
Sat Feb 16 2008,Inverness C,1-1,0-0,Dundee United
Sun Feb 17 2008,Hibernian,3-1,0-1,Aberdeen
Sun Feb 17 2008,Kilmarnock,0-2,0-1,Rangers
Wed Feb 20 2008,Motherwell,3-1,3-1,Inverness C
Sat Feb 23 2008,Dundee United,0-0,0-0,Falkirk
Sat Feb 23 2008,Hibernian,2-0,2-0,Inverness C
Sat Feb 23 2008,Motherwell,0-1,0-1,Hearts
Sun Feb 24 2008,Kilmarnock,3-1,2-0,Aberdeen
Sun Feb 24 2008,Rangers,4-2,2-0,Gretna
Sun Feb 24 2008,St Mirren,0-1,0-0,Celtic
Wed Feb 27 2008,Aberdeen,1-1,1-0,Motherwell
Wed Feb 27 2008,Celtic,2-1,1-0,Inverness C
Wed Feb 27 2008,Dundee United,1-1,0-0,St Mirren
Wed Feb 27 2008,Falkirk,0-2,0-1,Hibernian
Wed Feb 27 2008,Gretna,4-2,3-0,Kilmarnock
Wed Feb 27 2008,Hearts,0-4,0-2,Rangers
Sat Mar 1 2008,Falkirk,0-0,0-0,Motherwell
Sat Mar 1 2008,Hibernian,0-2,0-0,Celtic
Sat Mar 1 2008,Inverness C,0-3,0-2,Hearts
Sat Mar 1 2008,Kilmarnock,1-0,1-0,St Mirren
Sat Mar 1 2008,Rangers,3-1,1-1,Aberdeen
Thu Mar 6 2008,Gretna,0-3,0-1,Dundee United
Wed Mar 12 2008,Celtic,0-0,0-0,Dundee United
Wed Mar 12 2008,Hibernian,1-0,0-0,Motherwell
Sat Mar 15 2008,Aberdeen,3-0,1-0,Gretna
Sat Mar 15 2008,Hibernian,2-0,1-0,Kilmarnock
Sat Mar 15 2008,Inverness C,0-1,0-0,Falkirk
Sat Mar 15 2008,St Mirren,1-1,0-0,Hearts
Sat Mar 22 2008,Aberdeen,1-1,1-1,St Mirren
Sat Mar 22 2008,Dundee United,2-0,0-0,Motherwell
Sat Mar 22 2008,Hearts,0-0,0-0,Falkirk
Sat Mar 22 2008,Kilmarnock,4-1,1-1,Inverness C
Sat Mar 22 2008,Rangers,2-1,1-0,Hibernian
Sun Mar 23 2008,Gretna,0-3,0-1,Celtic
Sat Mar 29 2008,Falkirk,0-0,0-0,Kilmarnock
Sat Mar 29 2008,Hearts,1-0,1-0,Dundee United
Sat Mar 29 2008,Inverness C,3-4,2-2,Aberdeen
Sat Mar 29 2008,Motherwell,1-0,1-0,Hibernian
Sat Mar 29 2008,Rangers,1-0,1-0,Celtic
Sat Mar 29 2008,St Mirren,2-0,1-0,Gretna
Sat Apr 5 2008,Celtic,0-1,0-1,Motherwell
Sat Apr 5 2008,Gretna,1-2,0-0,Inverness C
Sat Apr 5 2008,Hibernian,2-0,2-0,St Mirren
Sat Apr 5 2008,Kilmarnock,0-0,0-0,Hearts
Sun Apr 6 2008,Dundee United,3-3,1-1,Rangers
Mon Apr 7 2008,Aberdeen,2-1,1-0,Falkirk
Wed Apr 9 2008,Gretna,0-0,0-0,St Mirren
Sun Apr 13 2008,Motherwell,1-4,1-3,Celtic
Wed Apr 16 2008,Celtic,2-1,1-0,Rangers
Sat Apr 19 2008,Celtic,1-0,0-0,Aberdeen
Sat Apr 19 2008,Falkirk,0-0,0-0,Gretna
Sat Apr 19 2008,Hearts,3-2,2-1,St Mirren
Sat Apr 19 2008,Inverness C,3-0,1-0,Kilmarnock
Sun Apr 20 2008,Dundee United,1-1,0-0,Hibernian
Sat Apr 26 2008,Aberdeen,2-1,0-0,Hibernian
Sat Apr 26 2008,Hearts,1-0,0-0,Inverness C
Sat Apr 26 2008,Kilmarnock,1-1,0-0,Gretna
Sat Apr 26 2008,Motherwell,2-2,1-1,Dundee United
Sat Apr 26 2008,St Mirren,1-0,0-0,Falkirk
Sun Apr 27 2008,Celtic,3-2,2-2,Rangers
Sat May 3 2008,Aberdeen,2-1,1-0,Dundee United
Sat May 3 2008,Inverness C,6-1,2-1,Gretna
Sat May 3 2008,Motherwell,1-2,0-0,Celtic
Sat May 3 2008,St Mirren,1-0,0-0,Kilmarnock
Sun May 4 2008,Hibernian,0-0,0-0,Rangers
Mon May 5 2008,Falkirk,2-1,1-0,Hearts
