Date,Team 1,FT,HT,Team 2
Sat Aug 25 2007,Real Madrid,2-1,1-1,Ath Madrid
Sat Aug 25 2007,Sevilla,4-1,0-1,Getafe
Sun Aug 26 2007,Ath Bilbao,0-0,0-0,Osasuna
Sun Aug 26 2007,Espanol,0-1,0-0,Valladolid
Sun Aug 26 2007,La Coruna,0-3,0-2,Almeria
Sun Aug 26 2007,Mallorca,3-0,1-0,Levante
Sun Aug 26 2007,Murcia,2-1,1-1,Zaragoza
Sun Aug 26 2007,Recreativo,1-1,1-1,Betis
Sun Aug 26 2007,Santander,0-0,0-0,Barcelona
Sun Aug 26 2007,Valencia,0-3,0-1,Villarreal
Sat Sep 1 2007,Levante,0-0,0-0,Murcia
Sat Sep 1 2007,Zaragoza,1-1,0-0,Santander
Sun Sep 2 2007,Almeria,1-2,0-0,Valencia
Sun Sep 2 2007,Ath Madrid,1-1,0-1,Mallorca
Sun Sep 2 2007,Barcelona,3-1,2-0,Ath Bilbao
Sun Sep 2 2007,Betis,2-2,0-2,Espanol
Sun Sep 2 2007,Getafe,1-1,0-0,Recreativo
Sun Sep 2 2007,Valladolid,2-2,1-0,La Coruna
Sun Sep 2 2007,Villarreal,0-5,0-1,Real Madrid
Sat Sep 15 2007,Ath Bilbao,1-1,1-1,Zaragoza
Sat Sep 15 2007,Real Madrid,3-1,1-0,Almeria
Sat Sep 15 2007,Valencia,2-1,1-1,Valladolid
Sun Sep 16 2007,Espanol,1-0,0-0,Getafe
Sun Sep 16 2007,La Coruna,1-0,1-0,Betis
Sun Sep 16 2007,Mallorca,0-1,0-0,Villarreal
Sun Sep 16 2007,Murcia,1-1,0-1,Ath Madrid
Sun Sep 16 2007,Osasuna,0-0,0-0,Barcelona
Sun Sep 16 2007,Santander,1-0,1-0,Levante
Sun Sep 16 2007,Sevilla,4-1,2-0,Recreativo
Sat Sep 22 2007,Barcelona,2-1,0-0,Sevilla
Sat Sep 22 2007,Recreativo,2-1,0-1,Espanol
Sun Sep 23 2007,Almeria,1-1,1-0,Mallorca
Sun Sep 23 2007,Ath Madrid,4-0,1-0,Santander
Sun Sep 23 2007,Betis,1-2,0-0,Valencia
Sun Sep 23 2007,Getafe,0-0,0-0,La Coruna
Sun Sep 23 2007,Levante,1-2,0-1,Ath Bilbao
Sun Sep 23 2007,Valladolid,1-1,0-0,Real Madrid
Sun Sep 23 2007,Villarreal,2-0,0-0,Murcia
Sun Sep 23 2007,Zaragoza,2-1,1-1,Osasuna
Tue Sep 25 2007,Sevilla,2-3,0-1,Espanol
Wed Sep 26 2007,Ath Bilbao,0-2,0-1,Ath Madrid
Wed Sep 26 2007,Barcelona,4-1,4-1,Zaragoza
Wed Sep 26 2007,La Coruna,0-2,0-1,Recreativo
Wed Sep 26 2007,Mallorca,4-2,0-2,Valladolid
Wed Sep 26 2007,Murcia,0-1,0-1,Almeria
Wed Sep 26 2007,Osasuna,4-1,1-1,Levante
Wed Sep 26 2007,Santander,0-2,0-1,Villarreal
Wed Sep 26 2007,Valencia,2-1,2-0,Getafe
Thu Sep 27 2007,Real Madrid,2-0,0-0,Betis
Sat Sep 29 2007,Levante,1-4,0-2,Barcelona
Sat Sep 29 2007,Zaragoza,2-0,0-0,Sevilla
Sun Sep 30 2007,Almeria,0-1,0-1,Santander
Sun Sep 30 2007,Ath Madrid,2-0,1-0,Osasuna
Sun Sep 30 2007,Betis,3-0,0-0,Mallorca
Sun Sep 30 2007,Espanol,1-0,1-0,La Coruna
Sun Sep 30 2007,Getafe,0-1,0-0,Real Madrid
Sun Sep 30 2007,Recreativo,0-1,0-1,Valencia
Sun Sep 30 2007,Valladolid,1-4,0-1,Murcia
Sun Sep 30 2007,Villarreal,1-0,0-0,Ath Bilbao
Sat Oct 6 2007,Valencia,1-2,1-1,Espanol
Sun Oct 7 2007,Ath Bilbao,1-1,1-0,Almeria
Sun Oct 7 2007,Barcelona,3-0,2-0,Ath Madrid
Sun Oct 7 2007,Mallorca,4-2,0-1,Getafe
Sun Oct 7 2007,Murcia,0-0,0-0,Betis
Sun Oct 7 2007,Osasuna,3-2,2-2,Villarreal
Sun Oct 7 2007,Real Madrid,2-0,0-0,Recreativo
Sun Oct 7 2007,Santander,2-0,0-0,Valladolid
Sun Oct 7 2007,Sevilla,0-1,0-0,La Coruna
Sun Oct 7 2007,Zaragoza,3-0,0-0,Levante
Sat Oct 20 2007,Espanol,2-1,1-0,Real Madrid
Sat Oct 20 2007,La Coruna,2-4,1-3,Valencia
Sat Oct 20 2007,Levante,0-2,0-2,Sevilla
Sat Oct 20 2007,Villarreal,3-1,3-1,Barcelona
Sun Oct 21 2007,Almeria,2-0,0-0,Osasuna
Sun Oct 21 2007,Ath Madrid,4-0,2-0,Zaragoza
Sun Oct 21 2007,Betis,1-1,0-0,Santander
Sun Oct 21 2007,Getafe,2-0,0-0,Murcia
Sun Oct 21 2007,Recreativo,0-2,0-1,Mallorca
Sun Oct 21 2007,Valladolid,1-2,0-2,Ath Bilbao
Sat Oct 27 2007,Ath Bilbao,0-0,0-0,Betis
Sat Oct 27 2007,Mallorca,2-2,1-2,Espanol
Sat Oct 27 2007,Real Madrid,3-1,1-1,La Coruna
Sun Oct 28 2007,Barcelona,2-0,1-0,Almeria
Sun Oct 28 2007,Levante,0-1,0-1,Ath Madrid
Sun Oct 28 2007,Murcia,1-0,0-0,Recreativo
Sun Oct 28 2007,Osasuna,2-2,0-1,Valladolid
Sun Oct 28 2007,Santander,2-0,1-0,Getafe
Sun Oct 28 2007,Sevilla,3-0,1-0,Valencia
Sun Oct 28 2007,Zaragoza,4-1,1-0,Villarreal
Wed Oct 31 2007,Almeria,0-1,0-0,Zaragoza
Wed Oct 31 2007,Ath Madrid,4-3,2-2,Sevilla
Wed Oct 31 2007,Betis,0-3,0-1,Osasuna
Wed Oct 31 2007,Getafe,2-0,2-0,Ath Bilbao
Wed Oct 31 2007,La Coruna,1-1,1-1,Mallorca
Wed Oct 31 2007,Recreativo,0-0,0-0,Santander
Wed Oct 31 2007,Valencia,1-5,0-4,Real Madrid
Wed Oct 31 2007,Villarreal,3-0,3-0,Levante
Thu Nov 1 2007,Espanol,0-0,0-0,Murcia
Thu Nov 1 2007,Valladolid,1-1,1-1,Barcelona
Sat Nov 3 2007,Mallorca,0-2,0-1,Valencia
