Date,Team 1,FT,HT,Team 2
Sat Sep 1 2007,Aris,0-0,0-0,Panionios
Sat Sep 1 2007,Xanthi,1-0,0-0,PAOK
Sun Sep 2 2007,Asteras Tripolis,0-1,0-0,Larisa
Sun Sep 2 2007,Atromitos,2-1,2-1,Levadeiakos
Sun Sep 2 2007,Iraklis,0-1,0-0,Ergotelis
Sun Sep 2 2007,OFI,3-2,0-0,Kalamaria
Sun Sep 2 2007,Panathinaikos,0-0,0-0,Olympiakos
Sat Sep 22 2007,PAOK,3-0,1-0,Iraklis
Sat Sep 22 2007,Xanthi,2-0,0-0,Asteras Tripolis
Sun Sep 23 2007,AEK,2-0,0-0,Atromitos
Sun Sep 23 2007,Ergotelis,0-3,0-1,Panathinaikos
Sun Sep 23 2007,Kalamaria,0-0,0-0,Aris
Sun Sep 23 2007,Larisa,1-1,0-1,Veria
Sun Sep 23 2007,Olympiakos,6-2,5-1,OFI
Sun Sep 23 2007,Panionios,2-0,2-0,Levadeiakos
Wed Sep 26 2007,Veria,0-1,0-1,AEK
Sat Sep 29 2007,Aris,1-1,0-1,Olympiakos
Sat Sep 29 2007,Atromitos,2-0,0-0,Larisa
Sat Sep 29 2007,Panathinaikos,2-0,1-0,PAOK
Sun Sep 30 2007,Asteras Tripolis,0-0,0-0,Iraklis
Sun Sep 30 2007,Kalamaria,0-2,0-0,Panionios
Sun Sep 30 2007,Levadeiakos,0-4,0-2,AEK
Sun Sep 30 2007,OFI,4-1,4-0,Ergotelis
Sun Sep 30 2007,Veria,1-1,1-1,Xanthi
Sat Oct 6 2007,Olympiakos,1-0,1-0,Kalamaria
Sat Oct 6 2007,PAOK,2-2,2-2,OFI
Sun Oct 7 2007,Asteras Tripolis,1-0,0-0,Panathinaikos
Sun Oct 7 2007,Ergotelis,0-1,0-0,Aris
Sun Oct 7 2007,Iraklis,1-1,0-0,Veria
Sun Oct 7 2007,Larisa,3-3,2-2,Levadeiakos
