Date,Team 1,FT,HT,Team 2
Sat Aug 25 2007,Juventus,5-1,1-0,Livorno
Sat Aug 25 2007,Lazio,2-2,0-1,Torino
Sun Aug 26 2007,Fiorentina,3-1,0-0,Empoli
Sun Aug 26 2007,Genoa,0-3,0-3,Milan
Sun Aug 26 2007,Inter,1-1,1-0,Udinese
Sun Aug 26 2007,Napoli,0-2,0-0,Cagliari
Sun Aug 26 2007,Palermo,0-2,0-2,Roma
Sun Aug 26 2007,Parma,2-2,2-2,Catania
Sun Aug 26 2007,Reggina,1-1,0-0,Atalanta
Sun Aug 26 2007,Siena,1-2,0-1,Sampdoria
Sat Sep 1 2007,Empoli,0-2,0-1,Inter
Sun Sep 2 2007,Atalanta,2-0,1-0,Parma
Sun Sep 2 2007,Cagliari,2-3,0-0,Juventus
Sun Sep 2 2007,Catania,0-0,0-0,Genoa
Sun Sep 2 2007,Livorno,2-4,0-4,Palermo
Sun Sep 2 2007,Roma,3-0,1-0,Siena
Sun Sep 2 2007,Sampdoria,0-0,0-0,Lazio
Sun Sep 2 2007,Torino,2-2,1-1,Reggina
Sun Sep 2 2007,Udinese,0-5,0-2,Napoli
Mon Sep 3 2007,Milan,1-1,1-0,Fiorentina
Sat Sep 15 2007,Lazio,0-0,0-0,Empoli
Sat Sep 15 2007,Siena,1-1,1-0,Milan
Sun Sep 16 2007,Fiorentina,2-2,1-0,Atalanta
Sun Sep 16 2007,Genoa,1-1,0-0,Livorno
Sun Sep 16 2007,Inter,2-0,1-0,Catania
Sun Sep 16 2007,Juventus,0-1,0-0,Udinese
Sun Sep 16 2007,Napoli,2-0,1-0,Sampdoria
Sun Sep 16 2007,Palermo,1-1,1-0,Torino
Sun Sep 16 2007,Parma,1-1,0-1,Cagliari
Sun Sep 16 2007,Reggina,0-2,0-0,Roma
Sat Sep 22 2007,Milan,1-1,1-0,Parma
Sat Sep 22 2007,Udinese,2-0,1-0,Reggina
Sun Sep 23 2007,Atalanta,2-1,1-0,Lazio
Sun Sep 23 2007,Cagliari,0-1,0-1,Palermo
Sun Sep 23 2007,Catania,0-1,0-1,Fiorentina
Sun Sep 23 2007,Empoli,0-0,0-0,Napoli
Sun Sep 23 2007,Livorno,2-2,1-1,Inter
Sun Sep 23 2007,Roma,2-2,2-1,Juventus
Sun Sep 23 2007,Sampdoria,0-0,0-0,Genoa
Sun Sep 23 2007,Torino,1-1,1-0,Siena
Wed Sep 26 2007,Catania,1-0,0-0,Empoli
Wed Sep 26 2007,Fiorentina,2-2,1-2,Roma
Wed Sep 26 2007,Genoa,3-2,1-0,Udinese
Wed Sep 26 2007,Inter,3-0,1-0,Sampdoria
Wed Sep 26 2007,Juventus,4-0,0-0,Reggina
Wed Sep 26 2007,Lazio,3-1,0-0,Cagliari
Wed Sep 26 2007,Napoli,1-0,0-0,Livorno
Wed Sep 26 2007,Palermo,2-1,0-1,Milan
Wed Sep 26 2007,Parma,2-0,0-0,Torino
Wed Sep 26 2007,Siena,1-1,1-0,Atalanta
Sat Sep 29 2007,Livorno,0-3,0-1,Fiorentina
Sat Sep 29 2007,Roma,1-4,0-1,Inter
Sun Sep 30 2007,Cagliari,1-0,1-0,Siena
Sun Sep 30 2007,Empoli,3-1,0-1,Palermo
Sun Sep 30 2007,Milan,1-1,0-1,Catania
Sun Sep 30 2007,Napoli,1-2,0-1,Genoa
Sun Sep 30 2007,Reggina,1-1,1-0,Lazio
Sun Sep 30 2007,Sampdoria,3-0,1-0,Atalanta
Sun Sep 30 2007,Torino,0-1,0-0,Juventus
Sun Sep 30 2007,Udinese,2-1,0-0,Parma
Sat Oct 6 2007,Atalanta,0-0,0-0,Udinese
Sat Oct 6 2007,Inter,2-1,2-0,Napoli
Sun Oct 7 2007,Catania,1-0,1-0,Livorno
Sun Oct 7 2007,Fiorentina,1-1,0-1,Juventus
Sun Oct 7 2007,Genoa,2-0,0-0,Cagliari
Sun Oct 7 2007,Lazio,1-5,1-2,Milan
Sun Oct 7 2007,Palermo,1-1,0-0,Reggina
Sun Oct 7 2007,Parma,0-3,0-2,Roma
Sun Oct 7 2007,Siena,3-0,0-0,Empoli
Sun Oct 7 2007,Torino,1-0,0-0,Sampdoria
Sat Oct 20 2007,Reggina,0-1,0-1,Inter
Sat Oct 20 2007,Roma,4-4,2-1,Napoli
Sun Oct 21 2007,Atalanta,2-2,1-0,Torino
Sun Oct 21 2007,Cagliari,1-1,0-1,Catania
Sun Oct 21 2007,Fiorentina,3-0,2-0,Siena
Sun Oct 21 2007,Juventus,1-0,1-0,Genoa
Sun Oct 21 2007,Livorno,0-1,0-1,Lazio
Sun Oct 21 2007,Milan,0-1,0-0,Empoli
Sun Oct 21 2007,Sampdoria,3-0,1-0,Parma
Sun Oct 21 2007,Udinese,1-1,0-1,Palermo
Sat Oct 27 2007,Napoli,3-1,0-0,Juventus
Sat Oct 27 2007,Torino,2-0,0-0,Cagliari
Sun Oct 28 2007,Catania,2-0,2-0,Sampdoria
Sun Oct 28 2007,Empoli,0-1,0-0,Atalanta
Sun Oct 28 2007,Genoa,0-0,0-0,Fiorentina
Sun Oct 28 2007,Lazio,0-1,0-0,Udinese
Sun Oct 28 2007,Milan,0-1,0-0,Roma
