Date,Team 1,FT,HT,Team 2
Sat Apr 1 2017,Kristiansund,0-1,?,Molde
Sun Apr 2 2017,Lillestrom,2-1,?,Sandefjord
Sun Apr 2 2017,Sarpsborg 08,3-1,?,Sogndal
Sun Apr 2 2017,Stabaek,3-1,?,Aalesund
Sun Apr 2 2017,Stromsgodset,3-1,?,Haugesund
Sun Apr 2 2017,Tromso,1-1,?,Brann
Sun Apr 2 2017,Rosenborg,3-0,?,Odd
Mon Apr 3 2017,Valerenga,1-0,?,Viking
Wed Apr 5 2017,Aalesund,1-3,?,Sarpsborg 08
Wed Apr 5 2017,Molde,2-1,?,Lillestrom
Wed Apr 5 2017,Odd,2-0,?,Kristiansund
Wed Apr 5 2017,Sandefjord,0-3,?,Rosenborg
Wed Apr 5 2017,Sogndal,4-1,?,Stabaek
Thu Apr 6 2017,Brann,3-0,?,Stromsgodset
Thu Apr 6 2017,Haugesund,4-3,?,Valerenga
Thu Apr 6 2017,Viking,1-2,?,Tromso
Sat Apr 8 2017,Rosenborg,2-1,?,Molde
Sun Apr 9 2017,Lillestrom,0-2,?,Haugesund
Sun Apr 9 2017,Sarpsborg 08,3-0,?,Viking
Sun Apr 9 2017,Stabaek,2-0,?,Odd
Sun Apr 9 2017,Tromso,3-0,?,Sogndal
Sun Apr 9 2017,Valerenga,1-2,?,Sandefjord
Sun Apr 9 2017,Stromsgodset,1-1,?,Aalesund
Mon Apr 10 2017,Kristiansund,1-0,?,Brann
Mon Apr 17 2017,Aalesund,3-1,?,Lillestrom
Mon Apr 17 2017,Brann,3-1,?,Haugesund
Mon Apr 17 2017,Molde,4-0,?,Valerenga
Mon Apr 17 2017,Sandefjord,2-0,?,Kristiansund
Mon Apr 17 2017,Sogndal,1-1,?,Stromsgodset
Mon Apr 17 2017,Stabaek,3-0,?,Sarpsborg 08
Mon Apr 17 2017,Odd,1-0,?,Tromso
Mon Apr 17 2017,Viking,0-1,?,Rosenborg
Sat Apr 22 2017,Stromsgodset,1-0,?,Sandefjord
Sun Apr 23 2017,Rosenborg,0-0,?,Aalesund
Sun Apr 23 2017,Sarpsborg 08,5-1,?,Kristiansund
Sun Apr 23 2017,Tromso,0-3,?,Stabaek
Sun Apr 23 2017,Valerenga,3-0,?,Sogndal
Sun Apr 23 2017,Viking,3-0,?,Odd
Sun Apr 23 2017,Lillestrom,0-2,?,Brann
Mon Apr 24 2017,Haugesund,0-0,?,Molde
Sat Apr 29 2017,Brann,1-1,?,Viking
Sun Apr 30 2017,Aalesund,3-1,?,Tromso
Sun Apr 30 2017,Kristiansund,2-0,?,Stromsgodset
Sun Apr 30 2017,Sandefjord,3-3,?,Molde
Sun Apr 30 2017,Sogndal,0-1,?,Lillestrom
Sun Apr 30 2017,Stabaek,0-3,?,Haugesund
Sun Apr 30 2017,Odd,2-1,?,Valerenga
Mon May 1 2017,Sarpsborg 08,1-2,?,Rosenborg
Sat May 6 2017,Molde,0-1,?,Aalesund
Sun May 7 2017,Haugesund,0-0,?,Sogndal
Sun May 7 2017,Stromsgodset,1-1,?,Sarpsborg 08
Sun May 7 2017,Tromso,1-1,?,Kristiansund
Sun May 7 2017,Valerenga,1-1,?,Stabaek
Sun May 7 2017,Viking,0-2,?,Sandefjord
Sun May 7 2017,Rosenborg,2-1,?,Brann
Mon May 8 2017,Lillestrom,0-1,?,Odd
Fri May 12 2017,Aalesund,0-1,?,Valerenga
Sat May 13 2017,Stabaek,0-0,?,Rosenborg
Sat May 13 2017,Kristiansund,1-1,?,Lillestrom
Sat May 13 2017,Odd,2-0,?,Stromsgodset
Sat May 13 2017,Sandefjord,2-0,?,Haugesund
Sat May 13 2017,Sarpsborg 08,1-1,?,Tromso
Sat May 13 2017,Sogndal,4-0,?,Viking
Sat May 13 2017,Brann,4-1,?,Molde
Tue May 16 2017,Brann,5-0,?,Sandefjord
Tue May 16 2017,Haugesund,0-2,?,Odd
Tue May 16 2017,Lillestrom,1-2,?,Sarpsborg 08
Tue May 16 2017,Molde,1-2,?,Sogndal
Tue May 16 2017,Valerenga,1-0,?,Kristiansund
Tue May 16 2017,Viking,1-2,?,Aalesund
Tue May 16 2017,Rosenborg,1-2,?,Tromso
Tue May 16 2017,Stromsgodset,1-2,?,Stabaek
Sat May 20 2017,Rosenborg,1-1,?,Lillestrom
Sat May 20 2017,Sogndal,2-3,?,Brann
Sun May 21 2017,Aalesund,2-0,?,Sandefjord
Sun May 21 2017,Kristiansund,3-2,?,Haugesund
Sun May 21 2017,Sarpsborg 08,2-0,?,Valerenga
Sun May 21 2017,Tromso,1-1,?,Stromsgodset
Sun May 21 2017,Odd,1-2,?,Molde
Mon May 22 2017,Stabaek,1-1,?,Viking
Sat May 27 2017,Sandefjord,0-0,?,Odd
Sun May 28 2017,Brann,1-1,?,Aalesund
Sun May 28 2017,Haugesund,0-0,?,Sarpsborg 08
Sun May 28 2017,Kristiansund,1-1,?,Sogndal
Sun May 28 2017,Lillestrom,4-1,?,Tromso
Sun May 28 2017,Molde,3-1,?,Stabaek
Sun May 28 2017,Valerenga,1-1,?,Rosenborg
Mon May 29 2017,Stromsgodset,4-2,?,Viking
Sat Jun 3 2017,Tromso,2-4,?,Valerenga
Sat Jun 3 2017,Stabaek,2-4,?,Lillestrom
Sun Jun 4 2017,Aalesund,0-1,?,Haugesund
Sun Jun 4 2017,Rosenborg,3-1,?,Stromsgodset
Sun Jun 4 2017,Sarpsborg 08,1-0,?,Molde
Sun Jun 4 2017,Sogndal,3-2,?,Sandefjord
Sun Jun 4 2017,Viking,2-1,?,Kristiansund
Sun Jun 4 2017,Odd,0-0,?,Brann
Sat Jun 17 2017,Kristiansund,1-1,?,Aalesund
Sun Jun 18 2017,Haugesund,1-0,?,Rosenborg
Sun Jun 18 2017,Lillestrom,1-0,?,Viking
Sun Jun 18 2017,Molde,3-0,?,Tromso
Sun Jun 18 2017,Sandefjord,1-0,?,Sarpsborg 08
Sun Jun 18 2017,Sogndal,0-0,?,Odd
Sun Jun 18 2017,Valerenga,1-1,?,Stromsgodset
Mon Jun 19 2017,Brann,5-0,?,Stabaek
Sat Jun 24 2017,Valerenga,3-1,?,Lillestrom
Sun Jun 25 2017,Aalesund,5-1,?,Odd
Sun Jun 25 2017,Rosenborg,3-0,?,Sogndal
Sun Jun 25 2017,Sarpsborg 08,1-1,?,Brann
Sun Jun 25 2017,Stabaek,1-4,?,Kristiansund
Sun Jun 25 2017,Tromso,1-1,?,Sandefjord
Sun Jun 25 2017,Viking,1-1,?,Haugesund
Mon Jun 26 2017,Stromsgodset,1-1,?,Molde
Sat Jul 1 2017,Lillestrom,2-0,?,Stromsgodset
Sat Jul 1 2017,Sogndal,1-0,?,Aalesund
Sun Jul 2 2017,Haugesund,2-0,?,Tromso
Sun Jul 2 2017,Molde,3-2,?,Viking
Sun Jul 2 2017,Odd,0-0,?,Sarpsborg 08
Sun Jul 2 2017,Sandefjord,1-2,?,Stabaek
Sun Jul 2 2017,Brann,0-0,?,Valerenga
Mon Jul 3 2017,Kristiansund,3-3,?,Rosenborg
Sat Jul 8 2017,Rosenborg,5-1,?,Sandefjord
Sat Jul 8 2017,Aalesund,0-3,?,Molde
Sun Jul 9 2017,Stromsgodset,4-2,?,Kristiansund
