Date,Team 1,Team 2,FT,HT
1996-08-11,Ankaragucu,Zeytinburnu,4-1,
1996-08-11,Bursaspor,Beşiktaş,2-0,
1996-08-11,Fenerbahçe,Samsunspor,4-1,
1996-08-11,Gençlerbirliği,Dardanelspor,1-1,
1996-08-11,Istanbulspor,Antalyaspor,1-0,
1996-08-11,Kocaelispor,Gaziantepspor,3-1,
1996-08-11,Sariyer,Denizlispor,2-1,
1996-08-11,Trabzonspor,Altay,1-0,
1996-08-11,Vanspor,Galatasaray,1-2,
1996-08-18,Altay,Kocaelispor,0-0,
1996-08-18,Ankaragucu,Antalyaspor,1-3,
1996-08-18,Beşiktaş,Vanspor,7-0,
1996-08-18,Denizlispor,Dardanelspor,0-1,
1996-08-18,Galatasaray,Trabzonspor,1-0,
1996-08-18,Gaziantepspor,Fenerbahçe,2-0,
1996-08-18,Gençlerbirliği,Istanbulspor,1-0,
1996-08-18,Samsunspor,Sariyer,2-2,
1996-08-18,Zeytinburnu,Bursaspor,0-1,
1996-08-25,Bursaspor,Antalyaspor,0-0,
1996-08-25,Fenerbahçe,Altay,5-1,
1996-08-25,Gençlerbirliği,Denizlispor,3-2,
1996-08-25,Istanbulspor,Ankaragucu,1-2,
1996-08-25,Kocaelispor,Galatasaray,1-1,
1996-08-25,Samsunspor,Dardanelspor,2-0,
1996-08-25,Sariyer,Gaziantepspor,0-0,
1996-08-25,Trabzonspor,Beşiktaş,3-3,
1996-08-25,Vanspor,Zeytinburnu,1-1,
1996-09-08,Altay,Sariyer,4-3,
1996-09-08,Ankaragucu,Bursaspor,0-2,
1996-09-08,Beşiktaş,Kocaelispor,1-1,
1996-09-08,Denizlispor,Istanbulspor,1-1,
1996-09-08,Galatasaray,Fenerbahçe,0-4,
1996-09-08,Gaziantepspor,Dardanelspor,1-1,
1996-09-08,Samsunspor,Gençlerbirliği,1-0,
1996-09-08,Vanspor,Antalyaspor,1-0,
1996-09-08,Zeytinburnu,Trabzonspor,1-5,
1996-09-15,Altay,Dardanelspor,2-1,
1996-09-15,Denizlispor,Samsunspor,2-2,
1996-09-15,Fenerbahçe,Beşiktaş,0-1,
1996-09-15,Gençlerbirliği,Gaziantepspor,1-1,
1996-09-15,Istanbulspor,Bursaspor,1-1,
1996-09-15,Kocaelispor,Zeytinburnu,2-1,
1996-09-15,Sariyer,Galatasaray,0-4,
1996-09-15,Trabzonspor,Antalyaspor,2-0,
1996-09-15,Vanspor,Ankaragucu,2-0,
1996-09-22,Altay,Gençlerbirliği,1-0,
1996-09-22,Ankaragucu,Trabzonspor,0-1,
1996-09-22,Beşiktaş,Sariyer,2-0,
1996-09-22,Bursaspor,Vanspor,2-0,
1996-09-22,Galatasaray,Dardanelspor,1-0,
1996-09-22,Gaziantepspor,Denizlispor,2-0,
1996-09-22,Kocaelispor,Antalyaspor,0-1,
