Date,Team 1,FT,HT,Team 2
Fri Aug 16 1996,M'gladbach,0-0,0-0,Bielefeld
Fri Aug 16 1996,St Pauli,1-2,1-2,Bayern Munich
Sat Aug 17 1996,Bochum,1-0,1-0,Duisburg
Sat Aug 17 1996,Freiburg,3-2,2-0,Werder Bremen
Sat Aug 17 1996,Hansa Rostock,2-2,0-1,Karlsruhe
Sat Aug 17 1996,Leverkusen,4-2,2-2,Dortmund
Sat Aug 17 1996,Munich 1860,2-1,0-0,Hamburg
Sat Aug 17 1996,Stuttgart,4-0,2-0,Schalke 04
Sun Aug 18 1996,Dusseldorf,0-3,0-1,FC Koln
Tue Aug 20 1996,Bielefeld,1-2,0-1,St Pauli
Tue Aug 20 1996,Hamburg,5-1,4-0,Freiburg
Tue Aug 20 1996,Schalke 04,0-0,0-0,M'gladbach
Tue Aug 20 1996,Werder Bremen,1-1,0-1,Hansa Rostock
Wed Aug 21 1996,Bayern Munich,1-1,0-0,Bochum
Wed Aug 21 1996,Dortmund,4-0,2-0,Dusseldorf
Wed Aug 21 1996,Duisburg,1-3,0-0,Leverkusen
Wed Aug 21 1996,FC Koln,1-0,1-0,Munich 1860
Fri Aug 23 1996,Hansa Rostock,0-1,0-0,Hamburg
Fri Aug 23 1996,St Pauli,4-4,1-3,Schalke 04
Sat Aug 24 1996,Bochum,1-1,0-0,Bielefeld
Sat Aug 24 1996,Freiburg,1-3,0-1,FC Koln
Sat Aug 24 1996,Leverkusen,0-1,0-0,Dusseldorf
Sat Aug 24 1996,M'gladbach,1-3,1-2,Karlsruhe
Sat Aug 24 1996,Munich 1860,1-3,1-0,Dortmund
Sat Aug 24 1996,Stuttgart,2-1,0-0,Werder Bremen
Sun Aug 25 1996,Duisburg,0-4,0-2,Bayern Munich
Tue Aug 27 1996,Dortmund,3-1,2-0,Freiburg
Tue Aug 27 1996,Hamburg,0-4,0-1,Stuttgart
Tue Aug 27 1996,Schalke 04,1-1,1-0,Bochum
Tue Aug 27 1996,Werder Bremen,1-0,1-0,M'gladbach
Wed Aug 28 1996,Bayern Munich,4-2,3-1,Leverkusen
Wed Aug 28 1996,Bielefeld,1-1,0-0,Duisburg
Wed Aug 28 1996,Dusseldorf,0-0,0-0,Munich 1860
Wed Aug 28 1996,FC Koln,0-2,0-1,Hansa Rostock
Wed Aug 28 1996,Karlsruhe,4-0,1-0,St Pauli
Fri Sep 6 1996,Freiburg,1-2,1-1,Dusseldorf
