Round,Date,Team 1,FT,HT,Team 2
?,(Sun) 11 Aug 1996 (W32),Ankaragucu (1),4-1,?,Zeytinburnu (1)
?,(Sun) 11 Aug 1996 (W32),Bursaspor (1),2-0,?,Beşiktaş İstanbul JK (1)
?,(Sun) 11 Aug 1996 (W32),Fenerbahçe İstanbul SK (1),4-1,?,Samsunspor (1)
?,(Sun) 11 Aug 1996 (W32),Gençlerbirliği Ankara SK (1),1-1,?,Dardanelspor (1)
?,(Sun) 11 Aug 1996 (W32),Istanbulspor (1),1-0,?,Antalyaspor (1)
?,(Sun) 11 Aug 1996 (W32),Kocaelispor (1),3-1,?,Gaziantepspor (1)
?,(Sun) 11 Aug 1996 (W32),Sariyer (1),2-1,?,Denizlispor (1)
?,(Sun) 11 Aug 1996 (W32),Trabzonspor AŞ (1),1-0,?,Altay (1)
?,(Sun) 11 Aug 1996 (W32),Vanspor (1),1-2,?,Galatasaray İstanbul AŞ (1)
?,(Sun) 18 Aug 1996 (W33),Altay (2),0-0,?,Kocaelispor (2)
?,(Sun) 18 Aug 1996 (W33),Ankaragucu (2),1-3,?,Antalyaspor (2)
?,(Sun) 18 Aug 1996 (W33),Beşiktaş İstanbul JK (2),7-0,?,Vanspor (2)
?,(Sun) 18 Aug 1996 (W33),Denizlispor (2),0-1,?,Dardanelspor (2)
?,(Sun) 18 Aug 1996 (W33),Galatasaray İstanbul AŞ (2),1-0,?,Trabzonspor AŞ (2)
?,(Sun) 18 Aug 1996 (W33),Gaziantepspor (2),2-0,?,Fenerbahçe İstanbul SK (2)
?,(Sun) 18 Aug 1996 (W33),Gençlerbirliği Ankara SK (2),1-0,?,Istanbulspor (2)
?,(Sun) 18 Aug 1996 (W33),Samsunspor (2),2-2,?,Sariyer (2)
?,(Sun) 18 Aug 1996 (W33),Zeytinburnu (2),0-1,?,Bursaspor (2)
?,(Sun) 25 Aug 1996 (W34),Bursaspor (3),0-0,?,Antalyaspor (3)
?,(Sun) 25 Aug 1996 (W34),Fenerbahçe İstanbul SK (3),5-1,?,Altay (3)
