Date,Team 1,FT,HT,Team 2
Sat Aug 31 1996,Almeria,0-0,?,Las Palmas
Sat Aug 31 1996,Leganes,5-0,?,Orense
Sat Aug 31 1996,Levante,2-2,?,Salamanca
Sat Aug 31 1996,Lleida,0-0,?,Osasuna
Sun Sep 1 1996,Alaves,2-1,?,Villarreal
Sun Sep 1 1996,Eibar,1-0,?,Barcelona B
Sun Sep 1 1996,Mallorca,2-1,?,Ath Madrid B
Sun Sep 1 1996,Merida,4-0,?,Albacete
Sun Sep 1 1996,Real Madrid B,1-3,?,Badajoz
Sun Sep 1 1996,Toledo,4-0,?,Ecija
Sat Sep 7 1996,Ath Madrid B,1-2,?,Alaves
Sat Sep 7 1996,Barcelona B,0-0,?,Lleida
Sat Sep 7 1996,Salamanca,0-1,?,Eibar
Sun Sep 8 1996,Albacete,2-2,?,Real Madrid B
Sun Sep 8 1996,Badajoz,3-1,?,Mallorca
Sun Sep 8 1996,Ecija,0-1,?,Almeria
Sun Sep 8 1996,Las Palmas,2-0,?,Leganes
Sun Sep 8 1996,Orense,2-0,?,Merida
Sun Sep 8 1996,Osasuna,0-1,?,Toledo
Sun Sep 8 1996,Villarreal,2-0,?,Levante
Sat Sep 14 1996,Albacete,2-0,?,Orense
Sat Sep 14 1996,Almeria,0-3,?,Osasuna
Sat Sep 14 1996,Levante,3-2,?,Ath Madrid B
Sat Sep 14 1996,Real Madrid B,0-1,?,Mallorca
Sun Sep 15 1996,Alaves,1-0,?,Badajoz
Sun Sep 15 1996,Eibar,2-0,?,Villarreal
Sun Sep 15 1996,Leganes,4-1,?,Ecija
Sun Sep 15 1996,Lleida,3-1,?,Salamanca
Sun Sep 15 1996,Merida,2-0,?,Las Palmas
Sun Sep 15 1996,Toledo,2-2,?,Barcelona B
Sat Sep 21 1996,Ath Madrid B,0-1,?,Eibar
Sat Sep 21 1996,Ecija,0-2,?,Merida
Sat Sep 21 1996,Villarreal,2-1,?,Lleida
Sun Sep 22 1996,Badajoz,1-1,?,Levante
Sun Sep 22 1996,Barcelona B,3-2,?,Almeria
Sun Sep 22 1996,Las Palmas,3-1,?,Albacete
Sun Sep 22 1996,Mallorca,3-1,?,Alaves
Sun Sep 22 1996,Orense,1-2,?,Real Madrid B
Sun Sep 22 1996,Osasuna,0-0,?,Leganes
Sun Sep 22 1996,Salamanca,3-1,?,Toledo
Sat Sep 28 1996,Eibar,0-0,?,Badajoz
Sat Sep 28 1996,Leganes,2-2,?,Barcelona B
Sun Sep 29 1996,Albacete,2-0,?,Ecija
Sun Sep 29 1996,Almeria,2-2,?,Salamanca
Sun Sep 29 1996,Levante,1-2,?,Mallorca
Sun Sep 29 1996,Lleida,5-1,?,Ath Madrid B
Sun Sep 29 1996,Merida,2-1,?,Osasuna
Sun Sep 29 1996,Orense,2-0,?,Las Palmas
Sun Sep 29 1996,Real Madrid B,1-0,?,Alaves
Sun Sep 29 1996,Toledo,1-2,?,Villarreal
Sat Oct 12 1996,Alaves,0-2,?,Levante
Sat Oct 12 1996,Barcelona B,0-1,?,Merida
Sat Oct 12 1996,Las Palmas,3-4,?,Real Madrid B
Sat Oct 12 1996,Salamanca,0-1,?,Leganes
Sun Oct 13 1996,Ath Madrid B,3-2,?,Toledo
Sun Oct 13 1996,Badajoz,0-0,?,Lleida
Sun Oct 13 1996,Ecija,1-1,?,Orense
Sun Oct 13 1996,Mallorca,1-1,?,Eibar
Sun Oct 13 1996,Osasuna,1-1,?,Albacete
Sun Oct 13 1996,Villarreal,2-0,?,Almeria
Sat Oct 19 1996,Almeria,1-1,?,Ath Madrid B
Sat Oct 19 1996,Las Palmas,2-1,?,Ecija
Sat Oct 19 1996,Lleida,1-1,?,Mallorca
Sat Oct 19 1996,Orense,1-0,?,Osasuna
Sun Oct 20 1996,Albacete,0-1,?,Barcelona B
Sun Oct 20 1996,Eibar,1-0,?,Alaves
Sun Oct 20 1996,Leganes,1-1,?,Villarreal
Sun Oct 20 1996,Merida,1-0,?,Salamanca
Sun Oct 20 1996,Real Madrid B,0-1,?,Levante
Sun Oct 20 1996,Toledo,0-1,?,Badajoz
Sat Oct 26 1996,Alaves,3-1,?,Lleida
Sat Oct 26 1996,Barcelona B,1-1,?,Orense
Sat Oct 26 1996,Ecija,0-2,?,Real Madrid B
Sun Oct 27 1996,Ath Madrid B,1-2,?,Leganes
Sun Oct 27 1996,Badajoz,0-0,?,Almeria
Sun Oct 27 1996,Levante,0-1,?,Eibar
Sun Oct 27 1996,Mallorca,4-0,?,Toledo
Sun Oct 27 1996,Osasuna,1-1,?,Las Palmas
Sun Oct 27 1996,Salamanca,1-2,?,Albacete
Sun Oct 27 1996,Villarreal,0-1,?,Merida
Sat Nov 2 1996,Almeria,2-1,?,Mallorca
Sat Nov 2 1996,Las Palmas,2-1,?,Barcelona B
Sat Nov 2 1996,Real Madrid B,3-3,?,Eibar
Sun Nov 3 1996,Albacete,2-0,?,Villarreal
Sun Nov 3 1996,Ecija,2-0,?,Osasuna
Sun Nov 3 1996,Leganes,0-0,?,Badajoz
Sun Nov 3 1996,Lleida,2-1,?,Levante
Sun Nov 3 1996,Merida,3-2,?,Ath Madrid B
Sun Nov 3 1996,Orense,1-3,?,Salamanca
Sun Nov 3 1996,Toledo,1-1,?,Alaves
Sat Nov 9 1996,Barcelona B,2-1,?,Ecija
Sat Nov 9 1996,Osasuna,2-0,?,Real Madrid B
Sun Nov 10 1996,Alaves,1-1,?,Almeria
Sun Nov 10 1996,Ath Madrid B,1-3,?,Albacete
Sun Nov 10 1996,Badajoz,0-1,?,Merida
Sun Nov 10 1996,Eibar,2-0,?,Lleida
Sun Nov 10 1996,Levante,5-1,?,Toledo
Sun Nov 10 1996,Mallorca,3-0,?,Leganes
Sun Nov 10 1996,Salamanca,4-2,?,Las Palmas
Sun Nov 10 1996,Villarreal,2-1,?,Orense
Sat Nov 16 1996,Las Palmas,0-0,?,Villarreal
Sat Nov 16 1996,Leganes,0-0,?,Alaves
