Date,Team 1,FT,HT,Team 2
Sun Aug 11 1996,Bastia,2-0,1-0,Rennes
Sun Aug 11 1996,Bordeaux,1-0,1-0,Le Havre
Sun Aug 11 1996,Caen,0-2,0-1,Lens
Sun Aug 11 1996,Guingamp,0-0,0-0,Montpellier
Sun Aug 11 1996,Lille,1-0,0-0,Metz
Sun Aug 11 1996,Marseille,3-1,1-1,Lyon
Sun Aug 11 1996,Nancy,1-2,0-1,Cannes
Sun Aug 11 1996,Nantes,1-3,0-1,Monaco
Sun Aug 11 1996,Nice,0-1,0-1,Auxerre
Sun Aug 11 1996,Strasbourg,0-1,0-1,Paris SG
Sat Aug 17 1996,Auxerre,2-0,0-0,Lille
Sat Aug 17 1996,Bastia,1-0,1-0,Guingamp
Sat Aug 17 1996,Cannes,1-1,1-0,Nantes
Sat Aug 17 1996,Le Havre,1-1,0-1,Marseille
Sat Aug 17 1996,Lens,3-1,0-1,Nancy
Sat Aug 17 1996,Lyon,2-0,1-0,Strasbourg
Sat Aug 17 1996,Metz,1-1,0-0,Bordeaux
Sat Aug 17 1996,Monaco,1-1,1-1,Montpellier
Sat Aug 17 1996,Paris SG,2-0,0-0,Caen
Sat Aug 17 1996,Rennes,3-1,1-0,Nice
Fri Aug 23 1996,Nancy,0-0,0-0,Paris SG
Sat Aug 24 1996,Bordeaux,0-0,0-0,Auxerre
Sat Aug 24 1996,Caen,1-1,0-0,Lyon
Sat Aug 24 1996,Guingamp,2-1,2-1,Monaco
Sat Aug 24 1996,Lille,3-1,0-0,Rennes
Sat Aug 24 1996,Marseille,1-2,1-0,Metz
Sat Aug 24 1996,Montpellier,0-1,0-1,Cannes
Sat Aug 24 1996,Nantes,0-1,0-0,Lens
Sat Aug 24 1996,Nice,1-1,1-0,Bastia
Sat Aug 24 1996,Strasbourg,1-0,0-0,Le Havre
Tue Aug 27 1996,Auxerre,0-0,0-0,Marseille
Wed Aug 28 1996,Bastia,0-0,0-0,Lille
Wed Aug 28 1996,Cannes,0-2,0-1,Monaco
Wed Aug 28 1996,Le Havre,1-1,1-1,Caen
Wed Aug 28 1996,Lens,3-2,1-2,Montpellier
Wed Aug 28 1996,Lyon,2-0,2-0,Nancy
Wed Aug 28 1996,Metz,3-1,1-0,Strasbourg
Wed Aug 28 1996,Nice,1-2,0-1,Guingamp
Wed Aug 28 1996,Paris SG,1-0,1-0,Nantes
Wed Aug 28 1996,Rennes,1-1,1-0,Bordeaux
Mon Sep 2 1996,Nantes,2-2,1-1,Lyon
Tue Sep 3 1996,Bordeaux,3-1,1-0,Bastia
Tue Sep 3 1996,Caen,0-0,0-0,Metz
Tue Sep 3 1996,Guingamp,0-1,0-0,Cannes
Tue Sep 3 1996,Lille,3-2,1-1,Nice
Tue Sep 3 1996,Marseille,3-1,3-0,Rennes
Tue Sep 3 1996,Monaco,5-1,4-0,Lens
Tue Sep 3 1996,Montpellier,0-3,0-0,Paris SG
Tue Sep 3 1996,Nancy,0-1,0-1,Le Havre
Tue Sep 3 1996,Strasbourg,2-1,2-0,Auxerre
Fri Sep 6 1996,Auxerre,2-0,2-0,Caen
Fri Sep 6 1996,Le Havre,3-1,1-1,Nantes
Fri Sep 6 1996,Lens,0-0,0-0,Cannes
Fri Sep 6 1996,Lille,1-1,0-0,Guingamp
Fri Sep 6 1996,Lyon,1-1,1-0,Montpellier
Fri Sep 6 1996,Metz,1-0,0-0,Nancy
Fri Sep 6 1996,Paris SG,0-0,0-0,Monaco
Fri Sep 6 1996,Rennes,2-0,1-0,Strasbourg
Sun Sep 8 1996,Bastia,2-0,2-0,Marseille
Mon Sep 9 1996,Nice,0-1,0-1,Bordeaux
Sat Sep 14 1996,Bordeaux,3-0,0-0,Lille
Sat Sep 14 1996,Caen,0-0,0-0,Rennes
Sat Sep 14 1996,Guingamp,1-0,0-0,Lens
Sat Sep 14 1996,Marseille,1-0,0-0,Nice
Sat Sep 14 1996,Monaco,0-0,0-0,Lyon
Sat Sep 14 1996,Montpellier,2-1,1-1,Le Havre
Sat Sep 14 1996,Nancy,0-0,0-0,Auxerre
Sat Sep 14 1996,Nantes,0-1,0-1,Metz
Sat Sep 14 1996,Strasbourg,1-3,1-1,Bastia
Sun Sep 15 1996,Cannes,0-1,0-0,Paris SG
Thu Sep 19 1996,Auxerre,2-2,2-2,Nantes
Fri Sep 20 1996,Bastia,4-2,1-1,Caen
Fri Sep 20 1996,Bordeaux,0-0,0-0,Guingamp
Fri Sep 20 1996,Le Havre,1-2,0-0,Monaco
Fri Sep 20 1996,Lille,1-1,1-0,Marseille
Fri Sep 20 1996,Lyon,3-1,2-0,Cannes
Fri Sep 20 1996,Metz,1-1,1-1,Montpellier
Fri Sep 20 1996,Nice,1-1,0-1,Strasbourg
Fri Sep 20 1996,Paris SG,4-0,2-0,Lens
Fri Sep 20 1996,Rennes,1-0,0-0,Nancy
Sat Sep 28 1996,Caen,1-2,?,Nice
Sat Sep 28 1996,Cannes,2-0,2-0,Le Havre
Sat Sep 28 1996,Lens,0-1,0-0,Lyon
Sat Sep 28 1996,Marseille,0-0,0-0,Bordeaux
Sat Sep 28 1996,Monaco,1-1,0-1,Metz
Sat Sep 28 1996,Montpellier,0-0,0-0,Auxerre
Sat Sep 28 1996,Nancy,2-2,2-1,Bastia
Sat Sep 28 1996,Nantes,3-3,1-1,Rennes
Sat Sep 28 1996,Strasbourg,3-0,0-0,Lille
Sun Sep 29 1996,Guingamp,2-2,2-1,Paris SG
Tue Oct 1 1996,Le Havre,0-0,0-0,Lens
Wed Oct 2 1996,Auxerre,2-0,0-0,Monaco
Wed Oct 2 1996,Bastia,0-0,0-0,Nantes
Wed Oct 2 1996,Bordeaux,1-2,0-0,Strasbourg
Wed Oct 2 1996,Lille,1-0,1-0,Caen
Wed Oct 2 1996,Lyon,1-1,0-0,Paris SG
Wed Oct 2 1996,Marseille,2-1,1-0,Guingamp
Wed Oct 2 1996,Metz,0-0,0-0,Cannes
Wed Oct 2 1996,Nice,1-0,1-0,Nancy
Wed Oct 2 1996,Rennes,2-0,1-0,Montpellier
Sat Oct 5 1996,Caen,0-0,0-0,Bordeaux
Sat Oct 5 1996,Cannes,1-1,1-0,Auxerre
Sat Oct 5 1996,Guingamp,1-0,1-0,Lyon
Sat Oct 5 1996,Lens,2-2,0-2,Metz
Sat Oct 5 1996,Monaco,3-1,2-1,Rennes
Sat Oct 5 1996,Montpellier,3-1,2-0,Bastia
Sat Oct 5 1996,Nancy,2-2,1-1,Lille
Sat Oct 5 1996,Nantes,7-0,3-0,Nice
Sat Oct 5 1996,Paris SG,2-0,1-0,Le Havre
Sat Oct 5 1996,Strasbourg,2-1,0-0,Marseille
Sat Oct 12 1996,Auxerre,1-0,0-0,Lens
Sat Oct 12 1996,Bastia,0-0,0-0,Monaco
Sat Oct 12 1996,Bordeaux,0-1,0-1,Nancy
Sat Oct 12 1996,Le Havre,4-1,2-1,Lyon
Sat Oct 12 1996,Lille,3-3,2-1,Nantes
Sat Oct 12 1996,Marseille,0-1,0-0,Caen
Sat Oct 12 1996,Metz,0-1,0-1,Paris SG
Sat Oct 12 1996,Nice,1-1,1-1,Montpellier
Sat Oct 12 1996,Strasbourg,2-1,2-1,Guingamp
Sun Oct 13 1996,Rennes,3-0,1-0,Cannes
Sat Oct 19 1996,Caen,3-0,1-0,Strasbourg
Sat Oct 19 1996,Cannes,1-1,1-0,Bastia
Sat Oct 19 1996,Guingamp,2-2,1-0,Le Havre
Sat Oct 19 1996,Lens,2-0,1-0,Rennes
Sat Oct 19 1996,Lyon,0-0,0-0,Metz
Sat Oct 19 1996,Monaco,4-1,1-1,Nice
Sat Oct 19 1996,Montpellier,0-1,0-1,Lille
Sat Oct 19 1996,Nancy,0-0,0-0,Marseille
Sat Oct 19 1996,Nantes,3-1,2-0,Bordeaux
Sat Oct 19 1996,Paris SG,1-1,1-0,Auxerre
Fri Oct 25 1996,Bordeaux,3-1,2-0,Montpellier
Sat Oct 26 1996,Auxerre,7-0,1-0,Lyon
Sat Oct 26 1996,Bastia,0-1,0-1,Lens
Sat Oct 26 1996,Caen,0-1,0-0,Guingamp
Sat Oct 26 1996,Lille,1-4,0-1,Monaco
Sat Oct 26 1996,Marseille,0-1,0-0,Nantes
Sat Oct 26 1996,Metz,1-2,1-1,Le Havre
Sat Oct 26 1996,Nice,0-0,0-0,Cannes
Sat Oct 26 1996,Rennes,2-1,0-0,Paris SG
Sat Oct 26 1996,Strasbourg,3-1,1-1,Nancy
Sat Nov 2 1996,Cannes,0-1,0-1,Lille
Sat Nov 2 1996,Guingamp,0-1,0-0,Metz
Sat Nov 2 1996,Le Havre,0-2,0-1,Auxerre
Sat Nov 2 1996,Lens,3-2,0-1,Nice
Sat Nov 2 1996,Lyon,2-0,1-0,Rennes
Sat Nov 2 1996,Monaco,3-1,2-0,Bordeaux
Sat Nov 2 1996,Montpellier,2-0,1-0,Marseille
Sat Nov 2 1996,Nancy,1-2,0-0,Caen
