Date,Team 1,FT,HT,Team 2
Fri Aug 16 1996,Man City,1-0,?,Ipswich
Sat Aug 17 1996,Bradford,3-1,?,Portsmouth
Sat Aug 17 1996,Grimsby,1-3,?,Wolves
Sat Aug 17 1996,Huddersfield,2-0,?,Charlton
Sat Aug 17 1996,Norwich,2-0,?,Swindon
Sat Aug 17 1996,Oldham,1-2,?,Stoke
Sat Aug 17 1996,Port Vale,1-1,?,Bolton
Sat Aug 17 1996,QPR,2-1,?,Oxford
Sat Aug 17 1996,Reading,1-0,?,Sheffield United
Sat Aug 17 1996,Southend,1-1,?,Tranmere
Sat Aug 17 1996,West Brom,1-2,?,Barnsley
Sun Aug 18 1996,Birmingham,1-0,?,Crystal Palace
Tue Aug 20 1996,Bolton,1-0,?,Man City
Fri Aug 23 1996,Portsmouth,1-2,?,QPR
Fri Aug 23 1996,Tranmere,3-2,?,Grimsby
Sat Aug 24 1996,Bolton,3-1,?,Norwich
Sat Aug 24 1996,Charlton,1-1,?,West Brom
Sat Aug 24 1996,Crystal Palace,3-1,?,Oldham
Sat Aug 24 1996,Ipswich,5-2,?,Reading
Sat Aug 24 1996,Oxford,5-0,?,Southend
Sat Aug 24 1996,Sheffield United,4-4,?,Birmingham
Sat Aug 24 1996,Stoke,2-1,?,Man City
Sat Aug 24 1996,Swindon,1-1,?,Port Vale
Sat Aug 24 1996,Wolves,1-0,?,Bradford
Sun Aug 25 1996,Barnsley,3-1,?,Huddersfield
Tue Aug 27 1996,Crystal Palace,0-0,?,West Brom
Tue Aug 27 1996,Ipswich,1-1,?,Grimsby
Tue Aug 27 1996,Oxford,0-1,?,Norwich
Tue Aug 27 1996,Portsmouth,1-0,?,Southend
Tue Aug 27 1996,Tranmere,2-0,?,Port Vale
Wed Aug 28 1996,Barnsley,3-0,?,Reading
Wed Aug 28 1996,Stoke,1-0,?,Bradford
Wed Aug 28 1996,Swindon,1-0,?,Oldham
Wed Aug 28 1996,Wolves,1-1,?,QPR
Sat Aug 31 1996,Bradford,1-0,?,Tranmere
Sat Aug 31 1996,Grimsby,0-1,?,Portsmouth
Sat Aug 31 1996,Huddersfield,1-1,?,Crystal Palace
Sat Aug 31 1996,Norwich,1-0,?,Wolves
Sat Aug 31 1996,Oldham,3-3,?,Ipswich
Sat Aug 31 1996,Port Vale,2-0,?,Oxford
Sat Aug 31 1996,Reading,2-2,?,Stoke
Sat Aug 31 1996,Southend,1-3,?,Swindon
Sun Sep 1 1996,QPR,1-2,?,Bolton
Tue Sep 3 1996,Man City,2-1,?,Charlton
Fri Sep 6 1996,Wolves,1-0,?,Charlton
Sat Sep 7 1996,Bradford,0-2,?,Norwich
Sat Sep 7 1996,Grimsby,2-1,?,Swindon
Sat Sep 7 1996,Ipswich,1-3,?,Huddersfield
Sat Sep 7 1996,Man City,1-2,?,Barnsley
Sat Sep 7 1996,Oldham,0-2,?,Sheffield United
Sat Sep 7 1996,Portsmouth,1-1,?,Port Vale
Sat Sep 7 1996,QPR,0-2,?,West Brom
Sat Sep 7 1996,Southend,5-2,?,Bolton
Sat Sep 7 1996,Stoke,2-2,?,Crystal Palace
Sat Sep 7 1996,Tranmere,1-0,?,Birmingham
Sun Sep 8 1996,Reading,2-0,?,Oxford
Tue Sep 10 1996,Barnsley,3-0,?,Stoke
Tue Sep 10 1996,Birmingham,0-0,?,Oldham
Tue Sep 10 1996,Bolton,6-1,?,Grimsby
Tue Sep 10 1996,Charlton,2-0,?,Southend
Tue Sep 10 1996,Crystal Palace,0-0,?,Ipswich
Tue Sep 10 1996,Huddersfield,0-1,?,Tranmere
Tue Sep 10 1996,Oxford,1-1,?,Wolves
Tue Sep 10 1996,Port Vale,0-2,?,Man City
Tue Sep 10 1996,Sheffield United,3-0,?,Bradford
Tue Sep 10 1996,West Brom,3-2,?,Reading
Wed Sep 11 1996,Norwich,1-1,?,QPR
Wed Sep 11 1996,Swindon,0-1,?,Portsmouth
Fri Sep 13 1996,Huddersfield,3-2,?,Oldham
Sat Sep 14 1996,Barnsley,1-3,?,QPR
Sat Sep 14 1996,Birmingham,3-1,?,Stoke
Sat Sep 14 1996,Bolton,2-0,?,Portsmouth
Sat Sep 14 1996,Charlton,1-0,?,Reading
Sat Sep 14 1996,Crystal Palace,3-1,?,Man City
Sat Sep 14 1996,Norwich,0-0,?,Southend
Sat Sep 14 1996,Oxford,2-0,?,Bradford
Sat Sep 14 1996,Port Vale,1-1,?,Grimsby
Sat Sep 14 1996,Sheffield United,1-3,?,Ipswich
Sat Sep 14 1996,Swindon,2-1,?,Tranmere
Sun Sep 15 1996,West Brom,2-4,?,Wolves
Fri Sep 20 1996,Ipswich,2-1,?,Charlton
Sat Sep 21 1996,Bradford,2-4,?,Bolton
Sat Sep 21 1996,Grimsby,0-2,?,Oxford
Sat Sep 21 1996,Man City,1-0,?,Birmingham
Sat Sep 21 1996,Oldham,0-1,?,Barnsley
Sat Sep 21 1996,Portsmouth,0-1,?,Norwich
Sat Sep 21 1996,QPR,1-1,?,Swindon
Sat Sep 21 1996,Reading,1-6,?,Crystal Palace
Sat Sep 21 1996,Southend,0-0,?,Port Vale
Sat Sep 21 1996,Tranmere,2-3,?,West Brom
Sat Sep 21 1996,Wolves,1-2,?,Sheffield United
Sun Sep 22 1996,Stoke,3-2,?,Huddersfield
Fri Sep 27 1996,Swindon,1-2,?,Wolves
Sat Sep 28 1996,Barnsley,1-3,?,Grimsby
Sat Sep 28 1996,Birmingham,0-0,?,QPR
