Date,Team 1,FT,HT,Team 2
Sat Aug 10 1996,Amiens,0-0,?,Martigues
Sat Aug 10 1996,Charleville,2-1,?,Lorient
Sat Aug 10 1996,Le Mans,1-1,?,Chateauroux
Sat Aug 10 1996,Louhans-Cuis.,0-0,?,Niort
Sat Aug 10 1996,Mulhouse,1-2,?,Gueugnon
Sat Aug 10 1996,Red Star 93,0-2,?,Perpignan
Sat Aug 10 1996,Sochaux,2-0,?,Laval
Sat Aug 10 1996,St Brieuc,1-2,?,Toulon
Sat Aug 10 1996,Toulouse,1-0,?,Epinal
Sat Aug 10 1996,Valence,1-0,?,Beauvais
Sun Aug 11 1996,Troyes,0-2,?,St Etienne
Sat Aug 17 1996,Beauvais,1-0,?,Troyes
Sat Aug 17 1996,Chateauroux,2-1,?,Toulouse
Sat Aug 17 1996,Epinal,0-3,?,Amiens
Sat Aug 17 1996,Gueugnon,1-0,?,Sochaux
Sat Aug 17 1996,Le Mans,0-1,?,Red Star 93
Sat Aug 17 1996,Lorient,1-0,?,Valence
Sat Aug 17 1996,Martigues,2-1,?,St Brieuc
Sat Aug 17 1996,Niort,2-0,?,Charleville
Sat Aug 17 1996,Perpignan,4-0,?,Louhans-Cuis.
Sat Aug 17 1996,St Etienne,4-0,?,Laval
Sat Aug 17 1996,Toulon,1-0,?,Mulhouse
Tue Aug 20 1996,Amiens,0-2,?,Chateauroux
Tue Aug 20 1996,Charleville,0-2,?,Perpignan
Tue Aug 20 1996,Laval,2-1,?,Beauvais
Tue Aug 20 1996,Louhans-Cuis.,1-1,?,Gueugnon
Tue Aug 20 1996,Mulhouse,1-0,?,Martigues
Tue Aug 20 1996,Red Star 93,2-1,?,Toulon
Tue Aug 20 1996,Sochaux,4-1,?,St Etienne
Tue Aug 20 1996,St Brieuc,1-0,?,Epinal
Tue Aug 20 1996,Toulouse,2-1,?,Le Mans
Tue Aug 20 1996,Troyes,2-0,?,Lorient
Tue Aug 20 1996,Valence,1-2,?,Niort
Sat Aug 24 1996,Beauvais,0-0,?,St Etienne
Sat Aug 24 1996,Chateauroux,2-0,?,St Brieuc
Sat Aug 24 1996,Epinal,3-1,?,Mulhouse
Sat Aug 24 1996,Gueugnon,1-1,?,Red Star 93
Sat Aug 24 1996,Le Mans,2-0,?,Amiens
Sat Aug 24 1996,Lorient,2-2,?,Laval
Sat Aug 24 1996,Martigues,3-0,?,Charleville
Sat Aug 24 1996,Niort,3-1,?,Troyes
Sat Aug 24 1996,Perpignan,0-0,?,Sochaux
Sat Aug 24 1996,Toulon,2-2,?,Louhans-Cuis.
Sat Aug 24 1996,Toulouse,2-0,?,Valence
Tue Aug 27 1996,Amiens,1-3,?,Toulouse
Tue Aug 27 1996,Charleville,0-3,?,Toulon
Tue Aug 27 1996,Laval,1-1,?,Niort
Tue Aug 27 1996,Louhans-Cuis.,0-0,?,Martigues
Tue Aug 27 1996,Mulhouse,2-0,?,Chateauroux
Tue Aug 27 1996,Red Star 93,1-0,?,Epinal
Tue Aug 27 1996,Sochaux,4-1,?,Beauvais
Tue Aug 27 1996,St Brieuc,0-0,?,Le Mans
Tue Aug 27 1996,St Etienne,2-2,?,Lorient
Tue Aug 27 1996,Troyes,1-0,?,Perpignan
Tue Aug 27 1996,Valence,0-2,?,Gueugnon
Wed Sep 4 1996,Amiens,1-2,?,Sochaux
Wed Sep 4 1996,Chateauroux,0-0,?,Red Star 93
Wed Sep 4 1996,Epinal,0-1,?,Louhans-Cuis.
Wed Sep 4 1996,Gueugnon,0-0,?,Charleville
Wed Sep 4 1996,Le Mans,2-0,?,Mulhouse
Wed Sep 4 1996,Lorient,1-0,?,Beauvais
Wed Sep 4 1996,Martigues,1-1,?,Troyes
Wed Sep 4 1996,Niort,0-0,?,St Etienne
Wed Sep 4 1996,Perpignan,0-4,?,Laval
Wed Sep 4 1996,Toulon,1-1,?,Valence
Wed Sep 4 1996,Toulouse,0-1,?,St Brieuc
Sat Sep 7 1996,Beauvais,0-2,?,Niort
Sat Sep 7 1996,Charleville,2-2,?,Epinal
Sat Sep 7 1996,Laval,3-0,?,Gueugnon
Sat Sep 7 1996,Louhans-Cuis.,0-1,?,Chateauroux
Sat Sep 7 1996,Mulhouse,1-2,?,Toulouse
Sat Sep 7 1996,Red Star 93,1-1,?,Martigues
Sat Sep 7 1996,Sochaux,0-1,?,Lorient
Sat Sep 7 1996,St Brieuc,1-0,?,Amiens
Sat Sep 7 1996,St Etienne,2-1,?,Toulon
Sat Sep 7 1996,Troyes,1-1,?,Le Mans
Sat Sep 7 1996,Valence,2-1,?,Perpignan
Fri Sep 13 1996,Le Mans,0-1,?,Louhans-Cuis.
Fri Sep 13 1996,St Brieuc,1-2,?,Sochaux
Sat Sep 14 1996,Amiens,1-0,?,Mulhouse
Sat Sep 14 1996,Chateauroux,1-0,?,Charleville
Sat Sep 14 1996,Epinal,1-0,?,Valence
Sat Sep 14 1996,Gueugnon,0-2,?,Troyes
Sat Sep 14 1996,Martigues,4-0,?,Beauvais
Sat Sep 14 1996,Niort,2-0,?,Lorient
Sat Sep 14 1996,Perpignan,1-0,?,St Etienne
Sat Sep 14 1996,Toulon,4-1,?,Laval
Sat Sep 14 1996,Toulouse,3-2,?,Red Star 93
Wed Sep 18 1996,Beauvais,2-1,?,Gueugnon
Wed Sep 18 1996,Charleville,2-2,?,Le Mans
Wed Sep 18 1996,Laval,0-1,?,Martigues
Wed Sep 18 1996,Lorient,0-0,?,Perpignan
Wed Sep 18 1996,Louhans-Cuis.,2-0,?,Toulouse
Wed Sep 18 1996,Mulhouse,0-1,?,St Brieuc
Wed Sep 18 1996,Red Star 93,1-1,?,Amiens
Wed Sep 18 1996,Sochaux,0-0,?,Niort
Wed Sep 18 1996,St Etienne,3-0,?,Epinal
Wed Sep 18 1996,Troyes,5-0,?,Toulon
Wed Sep 18 1996,Valence,1-0,?,Chateauroux
Sat Sep 21 1996,Amiens,2-0,?,Louhans-Cuis.
Sat Sep 21 1996,Chateauroux,0-0,?,Troyes
Sat Sep 21 1996,Epinal,1-1,?,Laval
Sat Sep 21 1996,Gueugnon,1-0,?,Lorient
Sat Sep 21 1996,Le Mans,2-0,?,Valence
Sat Sep 21 1996,Martigues,0-0,?,St Etienne
Sat Sep 21 1996,Mulhouse,0-0,?,Sochaux
Sat Sep 21 1996,Perpignan,3-0,?,Niort
Sat Sep 21 1996,St Brieuc,1-1,?,Red Star 93
Sat Sep 21 1996,Toulon,1-1,?,Beauvais
Sat Sep 21 1996,Toulouse,2-0,?,Charleville
Fri Sep 27 1996,Sochaux,0-0,?,Toulouse
Sat Sep 28 1996,Charleville,0-0,?,Amiens
Sat Sep 28 1996,Laval,1-2,?,Le Mans
Sat Sep 28 1996,Lorient,2-1,?,Toulon
Sat Sep 28 1996,Louhans-Cuis.,1-1,?,St Brieuc
Sat Sep 28 1996,Niort,0-0,?,Gueugnon
Sat Sep 28 1996,Red Star 93,2-2,?,Mulhouse
Sat Sep 28 1996,St Etienne,2-0,?,Chateauroux
Sat Sep 28 1996,Troyes,2-0,?,Epinal
Sun Sep 29 1996,Beauvais,1-0,?,Perpignan
Sun Sep 29 1996,Valence,2-2,?,Martigues
Wed Oct 2 1996,Amiens,2-2,?,Valence
Wed Oct 2 1996,Chateauroux,4-1,?,Laval
Wed Oct 2 1996,Epinal,2-0,?,Beauvais
Wed Oct 2 1996,Gueugnon,3-1,?,Perpignan
Wed Oct 2 1996,Le Mans,2-0,?,St Etienne
Wed Oct 2 1996,Martigues,3-1,?,Lorient
Wed Oct 2 1996,Mulhouse,2-0,?,Louhans-Cuis.
Wed Oct 2 1996,Red Star 93,7-2,?,Sochaux
Wed Oct 2 1996,St Brieuc,4-1,?,Charleville
Wed Oct 2 1996,Toulon,2-2,?,Niort
Wed Oct 2 1996,Toulouse,0-1,?,Troyes
Sat Oct 5 1996,Beauvais,0-0,?,Chateauroux
Sat Oct 5 1996,Charleville,0-1,?,Mulhouse
Sat Oct 5 1996,Laval,2-1,?,Toulouse
Sat Oct 5 1996,Lorient,0-0,?,Epinal
Sat Oct 5 1996,Louhans-Cuis.,0-1,?,Red Star 93
Sat Oct 5 1996,Perpignan,1-1,?,Toulon
Sat Oct 5 1996,Sochaux,1-1,?,Le Mans
Sat Oct 5 1996,St Etienne,2-1,?,Gueugnon
Sat Oct 5 1996,Troyes,2-2,?,Amiens
Sat Oct 5 1996,Valence,0-1,?,St Brieuc
Sun Oct 6 1996,Niort,1-1,?,Martigues
Sat Oct 12 1996,Amiens,1-0,?,Laval
Sat Oct 12 1996,Chateauroux,1-0,?,Sochaux
Sat Oct 12 1996,Epinal,1-3,?,Niort
Sat Oct 12 1996,Le Mans,0-3,?,Lorient
Sat Oct 12 1996,Louhans-Cuis.,2-1,?,Beauvais
Sat Oct 12 1996,Martigues,2-1,?,Perpignan
Sat Oct 12 1996,Mulhouse,1-2,?,Valence
Sat Oct 12 1996,Red Star 93,0-0,?,Charleville
Sat Oct 12 1996,St Brieuc,1-1,?,Troyes
Sat Oct 12 1996,Toulon,2-0,?,Gueugnon
Sat Oct 12 1996,Toulouse,3-1,?,St Etienne
Sat Oct 19 1996,Beauvais,1-2,?,Le Mans
Sat Oct 19 1996,Charleville,2-1,?,Louhans-Cuis.
Sat Oct 19 1996,Gueugnon,1-0,?,Martigues
Sat Oct 19 1996,Laval,4-1,?,St Brieuc
Sat Oct 19 1996,Lorient,1-1,?,Toulouse
Sat Oct 19 1996,Niort,1-1,?,Chateauroux
Sat Oct 19 1996,Perpignan,2-0,?,Epinal
Sat Oct 19 1996,Sochaux,7-2,?,Toulon
Sat Oct 19 1996,St Etienne,0-2,?,Amiens
Sat Oct 19 1996,Troyes,2-2,?,Mulhouse
Sat Oct 19 1996,Valence,3-2,?,Red Star 93
Sat Oct 26 1996,Amiens,1-1,?,Lorient
Sat Oct 26 1996,Charleville,1-1,?,Sochaux
Sat Oct 26 1996,Chateauroux,0-0,?,Perpignan
Sat Oct 26 1996,Epinal,0-1,?,Gueugnon
Sat Oct 26 1996,Le Mans,0-0,?,Niort
Sat Oct 26 1996,Louhans-Cuis.,3-0,?,Valence
Sat Oct 26 1996,Martigues,3-1,?,Toulon
Sat Oct 26 1996,Mulhouse,0-0,?,Laval
Sat Oct 26 1996,Red Star 93,1-0,?,Troyes
Sat Oct 26 1996,St Brieuc,2-2,?,St Etienne
Sat Oct 26 1996,Toulouse,0-1,?,Beauvais
Sat Nov 2 1996,Beauvais,2-0,?,Amiens
Sat Nov 2 1996,Gueugnon,1-1,?,Chateauroux
Sat Nov 2 1996,Laval,3-1,?,Red Star 93
Sat Nov 2 1996,Lorient,1-1,?,St Brieuc
Sat Nov 2 1996,Niort,1-2,?,Toulouse
Sat Nov 2 1996,Perpignan,0-0,?,Le Mans
Sat Nov 2 1996,Sochaux,0-0,?,Martigues
Sat Nov 2 1996,St Etienne,2-0,?,Mulhouse
Sat Nov 2 1996,Toulon,3-1,?,Epinal
Sat Nov 2 1996,Troyes,1-0,?,Louhans-Cuis.
Sat Nov 2 1996,Valence,1-2,?,Charleville
Wed Nov 6 1996,Amiens,2-1,?,Niort
Wed Nov 6 1996,Charleville,2-2,?,Troyes
Wed Nov 6 1996,Epinal,3-3,?,Martigues
Wed Nov 6 1996,Le Mans,2-1,?,Gueugnon
Wed Nov 6 1996,Louhans-Cuis.,1-1,?,Laval
Wed Nov 6 1996,Mulhouse,2-1,?,Lorient
Wed Nov 6 1996,Red Star 93,1-1,?,St Etienne
Wed Nov 6 1996,St Brieuc,4-0,?,Beauvais
Wed Nov 6 1996,Toulouse,0-0,?,Perpignan
Wed Nov 6 1996,Valence,3-0,?,Sochaux
Thu Nov 7 1996,Chateauroux,1-0,?,Toulon
Wed Nov 13 1996,Beauvais,1-2,?,Mulhouse
Wed Nov 13 1996,Gueugnon,0-1,?,Toulouse
Wed Nov 13 1996,Laval,0-0,?,Charleville
Wed Nov 13 1996,Lorient,2-1,?,Red Star 93
Wed Nov 13 1996,Martigues,2-0,?,Chateauroux
Wed Nov 13 1996,Niort,0-1,?,St Brieuc
Wed Nov 13 1996,Perpignan,0-0,?,Amiens
Wed Nov 13 1996,Sochaux,0-0,?,Epinal
Wed Nov 13 1996,St Etienne,0-3,?,Louhans-Cuis.
Wed Nov 13 1996,Toulon,1-2,?,Le Mans
Wed Nov 13 1996,Troyes,0-1,?,Valence
Sat Nov 16 1996,Amiens,1-0,?,Gueugnon
Sat Nov 16 1996,Charleville,0-1,?,St Etienne
Sat Nov 16 1996,Chateauroux,2-0,?,Epinal
Sat Nov 16 1996,Le Mans,0-0,?,Martigues
Sat Nov 16 1996,Louhans-Cuis.,2-2,?,Lorient
Sat Nov 16 1996,Mulhouse,0-2,?,Niort
Sat Nov 16 1996,Red Star 93,0-1,?,Beauvais
Sat Nov 16 1996,St Brieuc,2-2,?,Perpignan
Sat Nov 16 1996,Toulouse,2-0,?,Toulon
Sat Nov 16 1996,Troyes,0-0,?,Sochaux
Sat Nov 16 1996,Valence,2-1,?,Laval
Sat Nov 23 1996,Beauvais,1-0,?,Charleville
Sat Nov 23 1996,Epinal,0-2,?,Le Mans
Sat Nov 23 1996,Gueugnon,2-1,?,St Brieuc
Sat Nov 23 1996,Laval,2-0,?,Troyes
Sat Nov 23 1996,Lorient,1-0,?,Chateauroux
Sat Nov 23 1996,Martigues,1-0,?,Toulouse
Sat Nov 23 1996,Niort,1-0,?,Red Star 93
Sat Nov 23 1996,Perpignan,3-0,?,Mulhouse
Sat Nov 23 1996,Sochaux,2-1,?,Louhans-Cuis.
Sat Nov 23 1996,Toulon,1-3,?,Amiens
Wed Nov 27 1996,St Etienne,1-0,?,Valence
Fri Dec 6 1996,Amiens,6-1,?,Epinal
Fri Dec 6 1996,Mulhouse,2-1,?,Toulon
Sat Dec 7 1996,Charleville,1-1,?,Niort
Sat Dec 7 1996,Laval,0-0,?,St Etienne
Sat Dec 7 1996,Red Star 93,0-0,?,Le Mans
Sat Dec 7 1996,Sochaux,2-2,?,Gueugnon
Sat Dec 7 1996,St Brieuc,1-2,?,Martigues
Sat Dec 7 1996,Troyes,1-1,?,Beauvais
Sun Dec 8 1996,Louhans-Cuis.,1-1,?,Perpignan
Sun Dec 8 1996,Toulouse,2-0,?,Chateauroux
Sat Dec 14 1996,Beauvais,1-1,?,Laval
Sat Dec 14 1996,Chateauroux,3-1,?,Amiens
Sat Dec 14 1996,Epinal,1-1,?,St Brieuc
Sat Dec 14 1996,Gueugnon,0-1,?,Louhans-Cuis.
Sat Dec 14 1996,Le Mans,0-0,?,Toulouse
Sat Dec 14 1996,Lorient,1-0,?,Troyes
Sat Dec 14 1996,Martigues,2-0,?,Mulhouse
Sat Dec 14 1996,Niort,2-0,?,Valence
Sat Dec 14 1996,Perpignan,0-0,?,Charleville
Sat Dec 14 1996,St Etienne,1-1,?,Sochaux
Sat Dec 14 1996,Toulon,1-0,?,Red Star 93
Wed Jan 15 1997,Valence,4-3,?,Lorient
Sat Jan 25 1997,Amiens,2-2,?,Le Mans
Sat Jan 25 1997,Laval,1-2,?,Lorient
Sat Jan 25 1997,Louhans-Cuis.,0-1,?,Toulon
Sat Jan 25 1997,Mulhouse,3-1,?,Epinal
Sat Jan 25 1997,Red Star 93,0-0,?,Gueugnon
Sat Jan 25 1997,Sochaux,3-0,?,Perpignan
Sat Jan 25 1997,St Brieuc,0-4,?,Chateauroux
Sat Jan 25 1997,St Etienne,2-2,?,Beauvais
Sat Jan 25 1997,Troyes,0-0,?,Niort
Sat Jan 25 1997,Valence,0-0,?,Toulouse
Sat Feb 1 1997,Beauvais,1-0,?,Sochaux
