Date,Team 1,FT,HT,Team 2
Thu Aug 1 1996,Club Brugge,1-0,1-0,Harelbeke
Fri Aug 2 1996,Aalst,0-0,0-0,Anderlecht
Sat Aug 3 1996,Charleroi,3-0,2-0,Antwerp
Sat Aug 3 1996,Germinal,1-2,0-1,Gent
Sat Aug 3 1996,Lokeren,1-0,1-0,Genk
Sat Aug 3 1996,Lommel,0-2,0-0,Mouscron
Sat Aug 3 1996,Mechelen,0-0,0-0,Cercle Brugge
Sat Aug 3 1996,Molenbeek,0-0,0-0,Lierse
Sat Aug 3 1996,Standard,2-0,1-0,St Truiden
Sat Aug 10 1996,Anderlecht,6-0,3-0,Lommel
Sat Aug 10 1996,Antwerp,3-2,0-1,Mechelen
Sat Aug 10 1996,Cercle Brugge,1-2,0-0,Aalst
Sat Aug 10 1996,Genk,3-1,0-0,Standard
Sat Aug 10 1996,Gent,3-1,1-0,Charleroi
Sat Aug 10 1996,Mouscron,2-1,0-0,Lokeren
Sat Aug 10 1996,St Truiden,0-2,0-0,Molenbeek
Sun Aug 11 1996,Harelbeke,2-3,1-2,Germinal
Sun Aug 11 1996,Lierse,2-2,0-1,Club Brugge
Fri Aug 16 1996,Mouscron,1-1,0-0,Anderlecht
Sat Aug 17 1996,Charleroi,0-1,0-0,Harelbeke
Sat Aug 17 1996,Germinal,1-1,0-0,Lierse
Sat Aug 17 1996,Lokeren,0-1,0-0,Standard
Sat Aug 17 1996,Lommel,1-1,1-1,Cercle Brugge
Sat Aug 17 1996,Mechelen,1-1,0-1,Gent
Sat Aug 17 1996,Molenbeek,2-2,1-1,Genk
Sun Aug 18 1996,Aalst,1-2,1-1,Antwerp
Sun Aug 18 1996,Club Brugge,6-1,4-1,St Truiden
Sat Aug 24 1996,Anderlecht,2-2,1-1,Lokeren
Sat Aug 24 1996,Antwerp,1-4,1-2,Lommel
Sat Aug 24 1996,Cercle Brugge,2-2,2-1,Mouscron
Sat Aug 24 1996,Genk,1-1,0-1,Club Brugge
Sat Aug 24 1996,Gent,3-2,1-1,Aalst
Sat Aug 24 1996,Harelbeke,3-3,2-2,Mechelen
Sat Aug 24 1996,Lierse,4-0,1-0,Charleroi
Sat Aug 24 1996,St Truiden,3-1,1-1,Germinal
Sat Aug 24 1996,Standard,3-0,1-0,Molenbeek
Fri Sep 6 1996,Club Brugge,3-0,2-0,Standard
Sat Sep 7 1996,Anderlecht,4-0,1-0,Cercle Brugge
Sat Sep 7 1996,Charleroi,1-1,1-1,St Truiden
Sat Sep 7 1996,Germinal,0-1,0-1,Genk
Sat Sep 7 1996,Lokeren,0-0,0-0,Molenbeek
Sat Sep 7 1996,Lommel,2-2,1-2,Gent
Sat Sep 7 1996,Mechelen,2-2,1-1,Lierse
Sat Sep 7 1996,Mouscron,2-2,1-1,Antwerp
Sun Sep 8 1996,Aalst,1-1,0-0,Harelbeke
Sat Sep 14 1996,Cercle Brugge,2-6,1-4,Lokeren
Sun Sep 15 1996,Antwerp,0-2,0-0,Anderlecht
Sun Sep 15 1996,Genk,1-4,0-3,Charleroi
Sun Sep 15 1996,Gent,2-4,0-3,Mouscron
Sun Sep 15 1996,Harelbeke,0-2,0-0,Lommel
Sun Sep 15 1996,Lierse,0-1,0-1,Aalst
Sun Sep 15 1996,Molenbeek,1-3,0-2,Club Brugge
Sun Sep 15 1996,St Truiden,2-3,2-2,Mechelen
Sun Sep 15 1996,Standard,2-1,0-1,Germinal
Sat Sep 21 1996,Anderlecht,2-1,2-1,Gent
Sat Sep 21 1996,Cercle Brugge,0-1,0-1,Antwerp
Sat Sep 21 1996,Charleroi,1-2,0-0,Standard
Sat Sep 21 1996,Germinal,0-0,0-0,Molenbeek
Sat Sep 21 1996,Lokeren,1-1,1-1,Club Brugge
Sat Sep 21 1996,Lommel,1-1,0-0,Lierse
Sat Sep 21 1996,Mechelen,0-0,0-0,Genk
Sat Sep 21 1996,Mouscron,1-0,1-0,Harelbeke
Sun Sep 22 1996,Aalst,3-3,2-0,St Truiden
Sat Sep 28 1996,Genk,1-1,0-0,Aalst
Sat Sep 28 1996,Lierse,1-0,1-0,Mouscron
Sat Sep 28 1996,Molenbeek,1-3,0-2,Charleroi
Sat Sep 28 1996,St Truiden,2-4,0-2,Lommel
Sat Sep 28 1996,Standard,3-1,2-1,Mechelen
Sun Sep 29 1996,Club Brugge,2-0,1-0,Germinal
Sun Sep 29 1996,Gent,2-1,0-1,Cercle Brugge
Sun Sep 29 1996,Harelbeke,0-0,0-0,Anderlecht
Mon Sep 30 1996,Antwerp,4-1,2-0,Lokeren
Sat Oct 5 1996,Aalst,1-2,0-2,Standard
Sat Oct 5 1996,Anderlecht,0-0,0-0,Lierse
Sat Oct 5 1996,Antwerp,3-1,0-0,Gent
