Date,Team 1,FT,HT,Team 2
Fri Aug 2 1996,F Koln,2-0,1-0,Wolfsburg
Sat Aug 3 1996,Essen,0-4,0-4,Stuttgarter K
Sat Aug 3 1996,Hertha,1-0,0-0,Mainz
Sat Aug 3 1996,Leipzig,3-1,2-0,Uerdingen
Sat Aug 3 1996,Zwickau,2-0,1-0,Mannheim
Sun Aug 4 1996,Gutersloh,0-0,0-0,CZ Jena
Sun Aug 4 1996,Lubeck,1-1,0-0,Ein Frankfurt
Sun Aug 4 1996,Oldenburg,1-1,1-0,Meppen
Tue Aug 6 1996,Mainz,2-1,0-0,Leipzig
Wed Aug 7 1996,CZ Jena,4-0,1-0,Essen
Wed Aug 7 1996,Ein Frankfurt,2-1,1-1,Zwickau
Wed Aug 7 1996,Mannheim,3-3,2-1,F Koln
Wed Aug 7 1996,Meppen,2-0,0-0,Lubeck
Wed Aug 7 1996,Stuttgarter K,0-2,0-1,Kaiserslautern
Wed Aug 7 1996,Uerdingen,0-2,0-1,Gutersloh
Wed Aug 7 1996,Unterhaching,1-1,1-1,Oldenburg
Wed Aug 7 1996,Wolfsburg,1-1,0-1,Hertha
Fri Aug 16 1996,F Koln,2-0,0-0,Hertha
Sat Aug 17 1996,Kaiserslautern,2-0,2-0,CZ Jena
Sat Aug 17 1996,Zwickau,1-1,1-1,Meppen
Sun Aug 18 1996,Essen,1-2,0-0,Uerdingen
Sun Aug 18 1996,Gutersloh,0-0,0-0,Mainz
Sun Aug 18 1996,Leipzig,0-2,0-1,Wolfsburg
Sun Aug 18 1996,Lubeck,0-0,0-0,Unterhaching
Sun Aug 18 1996,Oldenburg,1-1,1-0,Stuttgarter K
Mon Aug 19 1996,Mannheim,1-2,1-1,Ein Frankfurt
Fri Aug 23 1996,Mainz,2-1,1-1,Essen
Fri Aug 23 1996,Unterhaching,2-1,2-1,Zwickau
Sat Aug 24 1996,Wolfsburg,3-0,1-0,Gutersloh
Sun Aug 25 1996,CZ Jena,3-1,2-1,Oldenburg
Sun Aug 25 1996,Ein Frankfurt,3-1,0-0,F Koln
Sun Aug 25 1996,Meppen,1-1,1-0,Mannheim
Sun Aug 25 1996,Stuttgarter K,2-3,1-1,Lubeck
Sun Aug 25 1996,Uerdingen,0-1,0-0,Kaiserslautern
Mon Aug 26 1996,Hertha,1-1,0-1,Leipzig
Fri Sep 6 1996,Essen,0-1,0-1,Wolfsburg
Fri Sep 6 1996,Kaiserslautern,1-1,0-0,Mainz
Sat Sep 7 1996,F Koln,2-3,0-0,Leipzig
Sat Sep 7 1996,Mannheim,1-1,0-0,Unterhaching
Sun Sep 8 1996,Gutersloh,1-0,1-0,Hertha
Sun Sep 8 1996,Lubeck,1-0,0-0,CZ Jena
Sun Sep 8 1996,Oldenburg,1-2,0-0,Uerdingen
Mon Sep 9 1996,Ein Frankfurt,0-1,0-1,Meppen
Tue Sep 10 1996,Zwickau,0-1,0-1,Stuttgarter K
Fri Sep 13 1996,Mainz,3-0,2-0,Oldenburg
Sat Sep 14 1996,Leipzig,3-1,3-0,Gutersloh
Sat Sep 14 1996,Stuttgarter K,2-1,1-0,Mannheim
Sat Sep 14 1996,Uerdingen,5-0,2-0,Lubeck
Sun Sep 15 1996,CZ Jena,2-1,0-0,Zwickau
Sun Sep 15 1996,Hertha,7-3,4-1,Essen
Sun Sep 15 1996,Meppen,0-3,0-1,F Koln
Sun Sep 15 1996,Unterhaching,2-1,1-0,Ein Frankfurt
Mon Sep 16 1996,Wolfsburg,0-0,0-0,Kaiserslautern
Fri Sep 20 1996,F Koln,3-0,1-0,Gutersloh
Fri Sep 20 1996,Kaiserslautern,0-0,0-0,Hertha
Fri Sep 20 1996,Lubeck,0-2,0-0,Mainz
Sat Sep 21 1996,Mannheim,4-0,1-0,CZ Jena
Sun Sep 22 1996,Ein Frankfurt,0-1,0-1,Stuttgarter K
Sun Sep 22 1996,Meppen,1-1,1-0,Unterhaching
Sun Sep 22 1996,Oldenburg,1-4,0-2,Wolfsburg
Sun Sep 22 1996,Zwickau,2-1,0-1,Uerdingen
Mon Sep 23 1996,Essen,4-1,1-1,Leipzig
Fri Sep 27 1996,Uerdingen,4-1,0-0,Mannheim
Fri Sep 27 1996,Wolfsburg,0-0,0-0,Lubeck
Sat Sep 28 1996,Stuttgarter K,0-0,0-0,Meppen
Sun Sep 29 1996,Gutersloh,2-3,2-1,Essen
