Date,Team 1,FT,HT,Team 2
Sat Aug 7 1999,Albion Rvs,1-3,?,Dumbarton
Sat Aug 7 1999,East Fife,1-2,?,Berwick
Sat Aug 7 1999,Forfar,0-0,?,Brechin
Sat Aug 7 1999,Montrose,0-1,?,Cowdenbeath
Sat Aug 7 1999,Queens Park,2-1,?,East Stirling
Sat Aug 14 1999,Berwick,1-1,?,Albion Rvs
Sat Aug 14 1999,Brechin,1-2,?,Queens Park
Sat Aug 14 1999,Cowdenbeath,0-3,?,Forfar
Sat Aug 14 1999,Dumbarton,3-4,?,Montrose
Sat Aug 14 1999,East Stirling,0-2,?,East Fife
Sat Aug 21 1999,Albion Rvs,0-0,?,Brechin
Sat Aug 21 1999,East Fife,1-0,?,Dumbarton
Sat Aug 21 1999,Forfar,1-1,?,East Stirling
Sat Aug 21 1999,Montrose,1-2,?,Berwick
Sat Aug 21 1999,Queens Park,1-0,?,Cowdenbeath
Sat Aug 28 1999,Berwick,1-2,?,Queens Park
Sat Aug 28 1999,Brechin,0-2,?,Dumbarton
Sat Aug 28 1999,East Fife,0-0,?,Montrose
Sat Aug 28 1999,East Stirling,0-1,?,Cowdenbeath
Sat Aug 28 1999,Forfar,2-0,?,Albion Rvs
Sat Sep 4 1999,Albion Rvs,1-3,?,East Fife
Sat Sep 4 1999,Cowdenbeath,6-1,?,Brechin
Sat Sep 4 1999,Dumbarton,2-1,?,Berwick
Sat Sep 4 1999,Montrose,1-2,?,East Stirling
Sat Sep 4 1999,Queens Park,1-1,?,Forfar
Sat Sep 11 1999,Albion Rvs,1-3,?,Montrose
Sat Sep 11 1999,Berwick,0-2,?,Cowdenbeath
Sat Sep 11 1999,Brechin,1-2,?,East Stirling
Sat Sep 11 1999,Dumbarton,0-1,?,Queens Park
Sat Sep 11 1999,East Fife,2-0,?,Forfar
Sat Sep 18 1999,Cowdenbeath,4-0,?,East Fife
Sat Sep 18 1999,East Stirling,1-3,?,Dumbarton
Sat Sep 18 1999,Forfar,1-1,?,Berwick
Sat Sep 18 1999,Montrose,0-1,?,Brechin
Sat Sep 18 1999,Queens Park,2-0,?,Albion Rvs
Sat Sep 25 1999,Albion Rvs,1-1,?,East Stirling
Sat Sep 25 1999,Berwick,2-0,?,Brechin
Sat Sep 25 1999,Dumbarton,1-1,?,Cowdenbeath
Sat Sep 25 1999,East Fife,0-0,?,Queens Park
Tue Sep 28 1999,Montrose,2-0,?,Forfar
Sat Oct 2 1999,Brechin,1-3,?,East Fife
Sat Oct 2 1999,Cowdenbeath,0-0,?,Albion Rvs
