Date,Team 1,FT,HT,Team 2
Sun Aug 22 1999,Albacete,3-1,1-1,Eibar
Sun Aug 22 1999,Badajoz,2-1,0-1,Getafe
Sun Aug 22 1999,Compostela,3-0,0-0,Recreativo
Sun Aug 22 1999,Cordoba,0-1,0-1,Sp Gijon
Sun Aug 22 1999,Extremadura,1-0,0-0,Ath Madrid B
Sun Aug 22 1999,Las Palmas,2-0,1-0,Tenerife
Sun Aug 22 1999,Leganes,1-1,0-0,Merida
Sun Aug 22 1999,Lleida,2-2,1-0,Villarreal
Sun Aug 22 1999,Logrones,3-3,2-0,Levante
Sun Aug 22 1999,Osasuna,3-0,2-0,Toledo
Sun Aug 22 1999,Salamanca,2-1,0-1,Elche
Sun Aug 29 1999,Ath Madrid B,4-3,1-2,Leganes
Sun Aug 29 1999,Eibar,0-0,0-0,Badajoz
Sun Aug 29 1999,Elche,1-1,1-0,Albacete
Sun Aug 29 1999,Getafe,1-2,0-0,Extremadura
Sun Aug 29 1999,Levante,3-0,2-0,Lleida
Sun Aug 29 1999,Merida,2-0,2-0,Osasuna
Sun Aug 29 1999,Recreativo,1-0,0-0,Cordoba
Sun Aug 29 1999,Sp Gijon,1-2,1-2,Las Palmas
Sun Aug 29 1999,Tenerife,2-1,1-0,Logrones
Sun Aug 29 1999,Toledo,0-1,0-0,Compostela
Sun Aug 29 1999,Villarreal,0-0,0-0,Salamanca
Sat Sep 4 1999,Badajoz,1-1,1-0,Elche
Sat Sep 4 1999,Compostela,1-2,0-0,Merida
Sat Sep 4 1999,Extremadura,2-0,2-0,Leganes
Sat Sep 4 1999,Osasuna,1-0,1-0,Ath Madrid B
Sun Sep 5 1999,Albacete,0-2,0-0,Villarreal
Sun Sep 5 1999,Cordoba,0-2,0-0,Toledo
Sun Sep 5 1999,Getafe,1-1,0-0,Eibar
Sun Sep 5 1999,Las Palmas,1-2,1-1,Recreativo
Sun Sep 5 1999,Lleida,1-2,1-0,Tenerife
Sun Sep 5 1999,Logrones,2-3,1-0,Sp Gijon
Sun Sep 5 1999,Salamanca,3-0,0-0,Levante
Sat Sep 11 1999,Ath Madrid B,1-3,0-2,Compostela
Sat Sep 11 1999,Eibar,0-1,0-1,Extremadura
Sat Sep 11 1999,Elche,1-1,1-0,Getafe
Sat Sep 11 1999,Toledo,1-3,1-1,Las Palmas
Sun Sep 12 1999,Leganes,0-1,0-1,Osasuna
Sun Sep 12 1999,Levante,2-0,1-0,Albacete
Sun Sep 12 1999,Merida,0-0,0-0,Cordoba
Sun Sep 12 1999,Recreativo,1-1,1-0,Logrones
Sun Sep 12 1999,Sp Gijon,2-1,0-1,Lleida
