Date,Team 1,FT,HT,Team 2
Sat Aug 28 1999,Bologna,0-0,0-0,Torino
Sun Aug 29 1999,Fiorentina,1-0,0-0,Bari
Sun Aug 29 1999,Inter,3-0,1-0,Verona
Sun Aug 29 1999,Juventus,1-1,1-0,Reggina
Sun Aug 29 1999,Lecce,2-2,0-0,Milan
Sun Aug 29 1999,Perugia,1-1,0-0,Parma
Sun Aug 29 1999,Piacenza,1-1,0-1,Roma
Sun Aug 29 1999,Venezia,1-1,0-0,Udinese
Mon Aug 30 1999,Lazio,2-1,1-0,Cagliari
Sat Sep 11 1999,Bari,0-0,0-0,Lazio
Sat Sep 11 1999,Reggina,2-2,1-2,Fiorentina
Sat Sep 11 1999,Udinese,3-0,1-0,Piacenza
Sun Sep 12 1999,Cagliari,0-1,0-0,Juventus
Sun Sep 12 1999,Milan,3-1,1-1,Perugia
Sun Sep 12 1999,Parma,1-1,0-0,Bologna
Sun Sep 12 1999,Roma,0-0,0-0,Inter
Sun Sep 12 1999,Torino,2-1,0-1,Venezia
Sun Sep 12 1999,Verona,2-0,2-0,Lecce
Sat Sep 18 1999,Bari,1-1,1-1,Milan
Sat Sep 18 1999,Perugia,3-0,3-0,Cagliari
Sun Sep 19 1999,Bologna,0-1,0-0,Reggina
Sun Sep 19 1999,Fiorentina,4-1,2-0,Verona
Sun Sep 19 1999,Inter,5-1,3-1,Parma
Sun Sep 19 1999,Juventus,4-1,3-0,Udinese
Sun Sep 19 1999,Lazio,3-0,2-0,Torino
Sun Sep 19 1999,Piacenza,1-1,1-1,Lecce
Sun Sep 19 1999,Venezia,1-3,0-1,Roma
Sat Sep 25 1999,Lecce,2-0,1-0,Juventus
Sat Sep 25 1999,Milan,4-0,2-0,Bologna
Sun Sep 26 1999,Cagliari,1-1,1-1,Venezia
Sun Sep 26 1999,Parma,1-2,0-1,Lazio
Sun Sep 26 1999,Reggina,1-0,0-0,Piacenza
Sun Sep 26 1999,Roma,3-1,1-0,Perugia
Sun Sep 26 1999,Torino,0-1,0-0,Inter
Sun Sep 26 1999,Udinese,1-1,0-1,Fiorentina
Sun Sep 26 1999,Verona,0-1,0-1,Bari
Sat Oct 2 1999,Cagliari,1-1,1-0,Torino
Sat Oct 2 1999,Inter,2-1,0-0,Piacenza
Sun Oct 3 1999,Bari,1-1,1-0,Udinese
Sun Oct 3 1999,Bologna,2-0,2-0,Lecce
Sun Oct 3 1999,Fiorentina,1-3,0-1,Roma
Sun Oct 3 1999,Juventus,1-0,0-0,Venezia
Sun Oct 3 1999,Lazio,4-4,3-2,Milan
Sun Oct 3 1999,Parma,3-0,3-0,Verona
Sun Oct 3 1999,Perugia,2-1,2-0,Reggina
Sat Oct 16 1999,Fiorentina,0-2,0-0,Parma
Sat Oct 16 1999,Udinese,0-3,0-2,Lazio
Sun Oct 17 1999,Lecce,2-1,0-1,Reggina
Sun Oct 17 1999,Milan,2-2,1-2,Cagliari
Sun Oct 17 1999,Piacenza,0-0,0-0,Bologna
Sun Oct 17 1999,Roma,0-1,0-0,Juventus
Sun Oct 17 1999,Torino,3-1,1-0,Bari
Sun Oct 17 1999,Venezia,1-0,0-0,Inter
Sun Oct 17 1999,Verona,2-0,1-0,Perugia
Sat Oct 23 1999,Inter,1-2,1-0,Milan
Sat Oct 23 1999,Perugia,2-1,0-1,Venezia
Sun Oct 24 1999,Bari,1-1,0-1,Juventus
Sun Oct 24 1999,Bologna,0-0,0-0,Verona
Sun Oct 24 1999,Cagliari,0-3,0-2,Udinese
Sun Oct 24 1999,Lazio,4-2,3-2,Lecce
Sun Oct 24 1999,Piacenza,2-0,0-0,Fiorentina
Sun Oct 24 1999,Reggina,2-2,0-1,Parma
Sun Oct 24 1999,Torino,1-1,1-0,Roma
Sat Oct 30 1999,Fiorentina,1-1,0-0,Torino
Sat Oct 30 1999,Inter,1-1,1-0,Lazio
Sat Oct 30 1999,Venezia,0-1,0-1,Bologna
Sun Oct 31 1999,Juventus,1-0,0-0,Piacenza
Sun Oct 31 1999,Lecce,0-1,0-0,Perugia
Sun Oct 31 1999,Parma,2-1,2-0,Bari
Sun Oct 31 1999,Roma,2-2,2-1,Cagliari
Sun Oct 31 1999,Udinese,3-2,1-0,Reggina
Sun Oct 31 1999,Verona,0-0,0-0,Milan
Sat Nov 6 1999,Cagliari,1-1,0-1,Fiorentina
Sat Nov 6 1999,Perugia,1-2,0-1,Bari
Sun Nov 7 1999,Bologna,3-0,1-0,Inter
Sun Nov 7 1999,Lazio,4-0,3-0,Verona
Sun Nov 7 1999,Lecce,1-0,0-0,Udinese
Sun Nov 7 1999,Milan,3-0,0-0,Venezia
Sun Nov 7 1999,Piacenza,1-2,1-2,Parma
Sun Nov 7 1999,Reggina,0-4,0-4,Roma
Sun Nov 7 1999,Torino,0-0,0-0,Juventus
Sat Nov 20 1999,Fiorentina,1-0,0-0,Perugia
Sat Nov 20 1999,Udinese,2-1,0-0,Bologna
Sun Nov 21 1999,Bari,1-1,0-1,Reggina
Sun Nov 21 1999,Inter,6-0,3-0,Lecce
Sun Nov 21 1999,Juventus,3-1,1-1,Milan
Sun Nov 21 1999,Parma,3-1,1-0,Cagliari
Sun Nov 21 1999,Roma,4-1,4-0,Lazio
Sun Nov 21 1999,Venezia,0-0,0-0,Piacenza
Sun Nov 21 1999,Verona,0-1,0-1,Torino
Sat Nov 27 1999,Bologna,0-0,0-0,Fiorentina
Sat Nov 27 1999,Piacenza,1-0,1-0,Verona
Sun Nov 28 1999,Cagliari,2-3,2-2,Bari
Sun Nov 28 1999,Lazio,0-0,0-0,Juventus
Sun Nov 28 1999,Lecce,2-1,0-1,Venezia
Sun Nov 28 1999,Milan,2-1,1-0,Parma
Sun Nov 28 1999,Reggina,0-1,0-0,Inter
Sun Nov 28 1999,Torino,0-1,0-1,Perugia
Sun Nov 28 1999,Udinese,0-2,0-0,Roma
Sat Dec 4 1999,Juventus,2-0,0-0,Bologna
Sat Dec 4 1999,Perugia,0-2,0-1,Lazio
Sun Dec 5 1999,Bari,3-2,1-1,Piacenza
Sun Dec 5 1999,Fiorentina,2-1,2-1,Milan
Sun Dec 5 1999,Inter,3-0,1-0,Udinese
Sun Dec 5 1999,Parma,4-1,2-0,Torino
Sun Dec 5 1999,Roma,3-2,1-0,Lecce
Sun Dec 5 1999,Venezia,2-0,0-0,Reggina
Sun Dec 5 1999,Verona,2-0,2-0,Cagliari
Sat Dec 11 1999,Lecce,1-0,0-0,Bari
Sat Dec 11 1999,Milan,2-0,1-0,Torino
Sun Dec 12 1999,Bologna,1-0,1-0,Roma
Sun Dec 12 1999,Juventus,1-0,1-0,Inter
Sun Dec 12 1999,Lazio,2-0,1-0,Fiorentina
Sun Dec 12 1999,Piacenza,0-0,0-0,Perugia
Sun Dec 12 1999,Reggina,1-1,0-1,Cagliari
Sun Dec 12 1999,Udinese,3-3,1-2,Verona
Sun Dec 12 1999,Venezia,0-2,0-1,Parma
Sat Dec 18 1999,Bari,2-1,1-1,Inter
Sat Dec 18 1999,Verona,1-0,0-0,Venezia
Sun Dec 19 1999,Cagliari,0-0,0-0,Lecce
Sun Dec 19 1999,Fiorentina,1-1,1-1,Juventus
Sun Dec 19 1999,Lazio,2-0,1-0,Piacenza
Sun Dec 19 1999,Milan,2-2,0-1,Reggina
Sun Dec 19 1999,Parma,2-0,2-0,Roma
Sun Dec 19 1999,Perugia,3-2,1-0,Bologna
Sun Dec 19 1999,Torino,0-1,0-1,Udinese
Wed Jan 5 2000,Venezia,2-0,1-0,Lazio
Thu Jan 6 2000,Bologna,1-0,1-0,Cagliari
Thu Jan 6 2000,Inter,5-0,2-0,Perugia
Thu Jan 6 2000,Juventus,1-0,0-0,Verona
Thu Jan 6 2000,Lecce,0-0,0-0,Fiorentina
Thu Jan 6 2000,Piacenza,0-1,0-1,Milan
Thu Jan 6 2000,Reggina,2-1,1-0,Torino
Thu Jan 6 2000,Roma,3-1,2-1,Bari
Thu Jan 6 2000,Udinese,0-1,0-0,Parma
Sun Jan 9 2000,Bari,3-0,1-0,Venezia
Sun Jan 9 2000,Cagliari,3-0,0-0,Piacenza
Sun Jan 9 2000,Fiorentina,2-1,1-0,Inter
Sun Jan 9 2000,Lazio,3-1,1-0,Bologna
Sun Jan 9 2000,Milan,2-2,1-1,Roma
Sun Jan 9 2000,Parma,1-1,0-0,Juventus
Sun Jan 9 2000,Perugia,0-5,0-4,Udinese
Sun Jan 9 2000,Torino,1-2,0-0,Lecce
Sun Jan 9 2000,Verona,1-1,0-1,Reggina
Sat Jan 15 2000,Bologna,1-0,0-0,Bari
Sat Jan 15 2000,Venezia,2-1,1-0,Fiorentina
Sun Jan 16 2000,Inter,2-1,1-1,Cagliari
Sun Jan 16 2000,Juventus,3-0,1-0,Perugia
Sun Jan 16 2000,Lecce,0-0,0-0,Parma
Sun Jan 16 2000,Piacenza,0-2,0-0,Torino
Sun Jan 16 2000,Reggina,0-0,0-0,Lazio
Sun Jan 16 2000,Roma,3-1,3-1,Verona
Sun Jan 16 2000,Udinese,1-2,0-1,Milan
Sat Jan 22 2000,Cagliari,0-0,0-0,Lazio
Sat Jan 22 2000,Roma,2-1,0-0,Piacenza
Sun Jan 23 2000,Bari,1-0,0-0,Fiorentina
Sun Jan 23 2000,Milan,2-2,0-1,Lecce
Sun Jan 23 2000,Parma,1-2,0-2,Perugia
Sun Jan 23 2000,Reggina,0-2,0-1,Juventus
Sun Jan 23 2000,Torino,2-1,1-0,Bologna
Sun Jan 23 2000,Udinese,5-2,3-2,Venezia
Sun Jan 23 2000,Verona,1-2,1-0,Inter
Sat Jan 29 2000,Lecce,2-1,1-1,Verona
Sat Jan 29 2000,Piacenza,0-1,0-0,Udinese
Sun Jan 30 2000,Bologna,1-0,0-0,Parma
Sun Jan 30 2000,Fiorentina,1-0,0-0,Reggina
Sun Jan 30 2000,Inter,2-1,2-1,Roma
Sun Jan 30 2000,Juventus,1-1,1-1,Cagliari
Sun Jan 30 2000,Lazio,3-1,3-1,Bari
Sun Jan 30 2000,Perugia,0-3,0-0,Milan
Sun Jan 30 2000,Venezia,2-2,2-0,Torino
Sat Feb 5 2000,Cagliari,2-1,2-1,Perugia
Sat Feb 5 2000,Udinese,1-1,1-0,Juventus
Sun Feb 6 2000,Lecce,0-1,0-0,Piacenza
Sun Feb 6 2000,Milan,4-1,1-0,Bari
Sun Feb 6 2000,Parma,1-1,0-0,Inter
Sun Feb 6 2000,Reggina,1-0,1-0,Bologna
Sun Feb 6 2000,Roma,5-0,3-0,Venezia
Sun Feb 6 2000,Torino,2-4,0-1,Lazio
Sun Feb 6 2000,Verona,2-2,0-1,Fiorentina
Sat Feb 12 2000,Bari,1-1,0-1,Verona
Sat Feb 12 2000,Bologna,2-3,0-1,Milan
Sun Feb 13 2000,Fiorentina,1-1,0-0,Udinese
Sun Feb 13 2000,Inter,1-1,1-1,Torino
Sun Feb 13 2000,Juventus,1-0,1-0,Lecce
Sun Feb 13 2000,Lazio,0-0,0-0,Parma
Sun Feb 13 2000,Perugia,2-2,0-2,Roma
Sun Feb 13 2000,Piacenza,0-0,0-0,Reggina
Sun Feb 13 2000,Venezia,3-0,0-0,Cagliari
Sat Feb 19 2000,Reggina,1-1,0-1,Perugia
Sat Feb 19 2000,Roma,4-0,2-0,Fiorentina
Sun Feb 20 2000,Lecce,1-1,0-0,Bologna
Sun Feb 20 2000,Milan,2-1,1-0,Lazio
Sun Feb 20 2000,Piacenza,1-3,0-1,Inter
Sun Feb 20 2000,Torino,1-1,1-1,Cagliari
Sun Feb 20 2000,Udinese,5-1,4-1,Bari
Sun Feb 20 2000,Venezia,0-4,0-1,Juventus
Sun Feb 20 2000,Verona,4-3,1-3,Parma
Sat Feb 26 2000,Lazio,2-1,1-0,Udinese
Sat Feb 26 2000,Parma,0-4,0-1,Fiorentina
Sun Feb 27 2000,Bari,1-1,0-0,Torino
Sun Feb 27 2000,Bologna,0-0,0-0,Piacenza
Sun Feb 27 2000,Cagliari,0-0,0-0,Milan
Sun Feb 27 2000,Inter,3-0,1-0,Venezia
Sun Feb 27 2000,Juventus,2-1,1-1,Roma
Sun Feb 27 2000,Perugia,0-0,0-0,Verona
Sun Feb 27 2000,Reggina,2-1,2-0,Lecce
Sat Mar 4 2000,Fiorentina,2-1,0-0,Piacenza
Sat Mar 4 2000,Udinese,5-2,1-0,Cagliari
Sun Mar 5 2000,Juventus,2-0,1-0,Bari
Sun Mar 5 2000,Lecce,0-1,0-1,Lazio
Sun Mar 5 2000,Milan,1-2,0-1,Inter
Sun Mar 5 2000,Parma,3-0,3-0,Reggina
Sun Mar 5 2000,Roma,1-0,0-0,Torino
Sun Mar 5 2000,Venezia,1-2,0-1,Perugia
Sun Mar 5 2000,Verona,0-0,0-0,Bologna
Sat Mar 11 2000,Bologna,1-1,0-1,Venezia
Sat Mar 11 2000,Lazio,2-2,0-1,Inter
Sun Mar 12 2000,Bari,0-1,0-0,Parma
Sun Mar 12 2000,Cagliari,1-0,1-0,Roma
Sun Mar 12 2000,Milan,3-3,2-0,Verona
Sun Mar 12 2000,Perugia,2-2,0-0,Lecce
Sun Mar 12 2000,Piacenza,0-2,0-0,Juventus
Sun Mar 12 2000,Reggina,0-0,0-0,Udinese
Sun Mar 12 2000,Torino,1-0,1-0,Fiorentina
Sat Mar 18 2000,Fiorentina,2-0,1-0,Cagliari
Sat Mar 18 2000,Inter,1-1,0-0,Bologna
Sun Mar 19 2000,Bari,0-2,0-2,Perugia
Sun Mar 19 2000,Juventus,3-2,1-1,Torino
Sun Mar 19 2000,Parma,1-0,0-0,Piacenza
Sun Mar 19 2000,Roma,0-2,0-1,Reggina
Sun Mar 19 2000,Udinese,2-1,1-1,Lecce
Sun Mar 19 2000,Venezia,1-0,1-0,Milan
Sun Mar 19 2000,Verona,1-0,1-0,Lazio
Fri Mar 24 2000,Milan,2-0,1-0,Juventus
Sat Mar 25 2000,Bologna,2-1,2-0,Udinese
Sat Mar 25 2000,Cagliari,2-3,0-2,Parma
Sat Mar 25 2000,Lazio,2-1,2-1,Roma
Sat Mar 25 2000,Lecce,1-0,1-0,Inter
Sat Mar 25 2000,Perugia,1-2,1-1,Fiorentina
Sat Mar 25 2000,Piacenza,2-2,1-2,Venezia
Sat Mar 25 2000,Reggina,1-0,1-0,Bari
Sat Mar 25 2000,Torino,0-3,0-3,Verona
Sat Apr 1 2000,Fiorentina,2-2,1-1,Bologna
Sat Apr 1 2000,Juventus,0-1,0-0,Lazio
Sun Apr 2 2000,Bari,1-0,1-0,Cagliari
Sun Apr 2 2000,Inter,1-1,1-0,Reggina
Sun Apr 2 2000,Parma,1-0,0-0,Milan
Sun Apr 2 2000,Perugia,1-0,1-0,Torino
Sun Apr 2 2000,Roma,1-1,1-0,Udinese
Sun Apr 2 2000,Venezia,0-0,0-0,Lecce
Sun Apr 2 2000,Verona,1-0,0-0,Piacenza
Sat Apr 8 2000,Torino,2-2,1-0,Parma
Sat Apr 8 2000,Udinese,3-0,2-0,Inter
Sun Apr 9 2000,Bologna,0-2,0-0,Juventus
Sun Apr 9 2000,Cagliari,0-1,0-1,Verona
Sun Apr 9 2000,Lazio,1-0,0-0,Perugia
Sun Apr 9 2000,Lecce,0-0,0-0,Roma
Sun Apr 9 2000,Milan,1-1,0-0,Fiorentina
Sun Apr 9 2000,Piacenza,2-1,1-0,Bari
Sun Apr 9 2000,Reggina,1-0,0-0,Venezia
Sat Apr 15 2000,Fiorentina,3-3,1-2,Lazio
Sat Apr 15 2000,Verona,2-2,0-0,Udinese
Sun Apr 16 2000,Bari,3-1,3-0,Lecce
Sun Apr 16 2000,Cagliari,0-1,0-1,Reggina
Sun Apr 16 2000,Inter,1-2,0-0,Juventus
Sun Apr 16 2000,Parma,3-1,1-1,Venezia
Sun Apr 16 2000,Perugia,2-0,1-0,Piacenza
Sun Apr 16 2000,Roma,2-0,1-0,Bologna
Sun Apr 16 2000,Torino,2-2,1-1,Milan
Sat Apr 22 2000,Bologna,2-1,2-1,Perugia
Sat Apr 22 2000,Inter,3-0,2-0,Bari
