Date,Team 1,FT,HT,Team 2
Sat Aug 7 1999,Clyde,0-1,?,Alloa
Sat Aug 7 1999,Partick,0-1,?,Stenhousemuir
Sat Aug 7 1999,Queen of Sth,2-3,?,Arbroath
Sat Aug 7 1999,Ross County,2-1,?,Hamilton
Sat Aug 7 1999,Stirling,1-1,?,Stranraer
Sat Aug 14 1999,Alloa,1-0,?,Partick
Sat Aug 14 1999,Arbroath,2-1,?,Clyde
Sat Aug 14 1999,Hamilton,0-3,?,Queen of Sth
Sat Aug 14 1999,Stenhousemuir,2-1,?,Stirling
Sat Aug 14 1999,Stranraer,0-0,?,Ross County
Sat Aug 21 1999,Clyde,0-0,?,Stranraer
Sat Aug 21 1999,Partick,1-3,?,Arbroath
Sat Aug 21 1999,Queen of Sth,1-1,?,Alloa
Sat Aug 21 1999,Ross County,0-0,?,Stenhousemuir
Sat Aug 21 1999,Stirling,2-0,?,Hamilton
Sat Aug 28 1999,Alloa,1-1,?,Hamilton
Sat Aug 28 1999,Clyde,3-0,?,Stirling
Sat Aug 28 1999,Partick,2-0,?,Queen of Sth
Sat Aug 28 1999,Ross County,2-0,?,Arbroath
Sat Aug 28 1999,Stenhousemuir,1-1,?,Stranraer
Sat Sep 4 1999,Arbroath,2-2,?,Alloa
Sat Sep 4 1999,Queen of Sth,1-1,?,Clyde
Sat Sep 4 1999,Stirling,2-1,?,Ross County
Sat Sep 4 1999,Stranraer,1-1,?,Partick
Sun Sep 5 1999,Hamilton,1-1,?,Stenhousemuir
Sat Sep 11 1999,Alloa,2-0,?,Ross County
Sat Sep 11 1999,Arbroath,2-1,?,Stirling
Sat Sep 11 1999,Clyde,2-0,?,Partick
Sat Sep 11 1999,Hamilton,2-1,?,Stranraer
Sat Sep 11 1999,Queen of Sth,0-3,?,Stenhousemuir
Sat Sep 18 1999,Partick,0-1,?,Hamilton
Sat Sep 18 1999,Ross County,2-0,?,Clyde
Sat Sep 18 1999,Stenhousemuir,1-3,?,Arbroath
Sat Sep 18 1999,Stirling,0-1,?,Alloa
Sat Sep 18 1999,Stranraer,1-0,?,Queen of Sth
Sat Sep 25 1999,Alloa,1-4,?,Stenhousemuir
Sat Sep 25 1999,Arbroath,1-2,?,Stranraer
Sat Sep 25 1999,Clyde,2-1,?,Hamilton
Sat Sep 25 1999,Partick,0-2,?,Ross County
Sat Sep 25 1999,Queen of Sth,3-3,?,Stirling
Sat Oct 2 1999,Hamilton,2-2,?,Arbroath
Sat Oct 2 1999,Ross County,1-1,?,Queen of Sth
Sat Oct 2 1999,Stenhousemuir,1-3,?,Clyde
Sat Oct 2 1999,Stirling,3-1,?,Partick
Sat Oct 2 1999,Stranraer,0-0,?,Alloa
Sat Oct 9 1999,Hamilton,1-0,?,Ross County
Fri Oct 15 1999,Clyde,0-0,?,Arbroath
Fri Oct 15 1999,Partick,2-2,?,Alloa
Fri Oct 15 1999,Queen of Sth,3-2,?,Hamilton
Fri Oct 15 1999,Ross County,1-1,?,Stranraer
Fri Oct 15 1999,Stirling,5-1,?,Stenhousemuir
Sat Oct 23 1999,Alloa,1-0,?,Clyde
Sat Oct 23 1999,Arbroath,5-2,?,Queen of Sth
Sat Oct 23 1999,Stenhousemuir,0-1,?,Partick
Sat Oct 23 1999,Stranraer,2-1,?,Stirling
Sat Oct 30 1999,Partick,0-0,?,Clyde
Sat Oct 30 1999,Ross County,1-0,?,Alloa
Sat Oct 30 1999,Stenhousemuir,2-1,?,Queen of Sth
Sat Oct 30 1999,Stirling,3-4,?,Arbroath
Sat Oct 30 1999,Stranraer,0-2,?,Hamilton
Sat Nov 6 1999,Alloa,4-4,?,Stirling
Sat Nov 6 1999,Arbroath,0-3,?,Stenhousemuir
Sat Nov 6 1999,Clyde,3-1,?,Ross County
Sat Nov 6 1999,Hamilton,0-0,?,Partick
Sat Nov 6 1999,Queen of Sth,0-5,?,Stranraer
Tue Nov 9 1999,Alloa,0-0,?,Arbroath
Tue Nov 9 1999,Clyde,3-0,?,Queen of Sth
Wed Nov 10 1999,Stenhousemuir,0-0,?,Hamilton
Fri Nov 12 1999,Ross County,1-3,?,Stirling
Sun Nov 14 1999,Partick,2-0,?,Stranraer
Tue Nov 16 1999,Hamilton,1-2,?,Alloa
Sat Nov 20 1999,Arbroath,0-1,?,Ross County
Sat Nov 20 1999,Queen of Sth,1-2,?,Partick
Sat Nov 20 1999,Stirling,1-2,?,Clyde
Sat Nov 20 1999,Stranraer,2-0,?,Stenhousemuir
Sat Nov 27 1999,Alloa,1-1,?,Stranraer
Sat Nov 27 1999,Arbroath,1-1,?,Hamilton
Sat Nov 27 1999,Clyde,1-0,?,Stenhousemuir
Sat Nov 27 1999,Partick,1-0,?,Stirling
Sat Nov 27 1999,Queen of Sth,0-2,?,Ross County
Sat Dec 4 1999,Hamilton,2-3,?,Clyde
Sat Dec 4 1999,Ross County,2-1,?,Partick
Sat Dec 4 1999,Stenhousemuir,1-3,?,Alloa
Sat Dec 4 1999,Stranraer,2-2,?,Arbroath
Sat Dec 11 1999,Stirling,3-0,?,Queen of Sth
Sat Dec 18 1999,Clyde,0-0,?,Alloa
Sat Dec 18 1999,Partick,1-0,?,Stenhousemuir
Sat Dec 18 1999,Queen of Sth,1-0,?,Arbroath
Sat Dec 18 1999,Stirling,2-5,?,Stranraer
Mon Dec 27 1999,Arbroath,0-0,?,Partick
Mon Dec 27 1999,Hamilton,0-2,?,Stirling
Mon Dec 27 1999,Stranraer,2-2,?,Clyde
Mon Jan 3 2000,Partick,2-2,?,Hamilton
Mon Jan 3 2000,Stenhousemuir,3-0,?,Arbroath
Mon Jan 3 2000,Stirling,1-1,?,Alloa
Mon Jan 3 2000,Stranraer,1-2,?,Queen of Sth
Sat Jan 15 2000,Hamilton,2-0,?,Stranraer
Sat Jan 15 2000,Queen of Sth,3-1,?,Stenhousemuir
Sat Jan 22 2000,Arbroath,1-1,?,Stranraer
Sat Jan 22 2000,Clyde,1-0,?,Hamilton
Sat Jan 22 2000,Partick,4-2,?,Ross County
Sat Jan 22 2000,Queen of Sth,2-3,?,Stirling
Sat Jan 29 2000,Ross County,0-1,?,Hamilton
Sat Feb 5 2000,Hamilton,2-2,?,Arbroath
Sat Feb 5 2000,Ross County,2-0,?,Queen of Sth
Sat Feb 5 2000,Stenhousemuir,3-4,?,Clyde
Sat Feb 5 2000,Stirling,0-2,?,Partick
Sat Feb 12 2000,Clyde,4-1,?,Stirling
Sat Feb 12 2000,Partick,5-4,?,Queen of Sth
Sat Feb 12 2000,Ross County,1-1,?,Arbroath
Sat Feb 12 2000,Stenhousemuir,1-1,?,Stranraer
Sat Feb 19 2000,Stirling,3-1,?,Ross County
Sat Feb 26 2000,Alloa,1-1,?,Partick
Sat Feb 26 2000,Arbroath,1-1,?,Clyde
Sat Feb 26 2000,Hamilton,1-1,?,Queen of Sth
Sat Feb 26 2000,Stenhousemuir,1-2,?,Stirling
Sat Feb 26 2000,Stranraer,0-2,?,Ross County
Tue Feb 29 2000,Arbroath,3-2,?,Stirling
Tue Feb 29 2000,Clyde,1-0,?,Partick
Sat Mar 4 2000,Partick,2-0,?,Arbroath
Sat Mar 4 2000,Queen of Sth,2-1,?,Alloa
Sat Mar 4 2000,Stirling,1-4,?,Hamilton
Tue Mar 7 2000,Alloa,3-1,?,Stenhousemuir
Tue Mar 7 2000,Ross County,2-2,?,Clyde
Tue Mar 7 2000,Stranraer,3-1,?,Partick
Sat Mar 11 2000,Ross County,3-4,?,Alloa
Sat Mar 11 2000,Stenhousemuir,2-0,?,Queen of Sth
Sat Mar 11 2000,Stirling,1-1,?,Arbroath
Sat Mar 11 2000,Stranraer,2-2,?,Hamilton
Tue Mar 14 2000,Alloa,1-2,?,Ross County
