Date,Team 1,FT,HT,Team 2
Sat Aug 7 1999,Clydebank,0-2,?,Airdrie
Sat Aug 7 1999,Dunfermline,4-0,?,Inverness C
Sat Aug 7 1999,Falkirk,2-4,?,Morton
Sat Aug 7 1999,Livingston,1-1,?,Raith Rvs
Sat Aug 7 1999,St Mirren,1-1,?,Ayr
Sat Aug 14 1999,Airdrie,2-2,?,Dunfermline
Sat Aug 14 1999,Ayr,1-2,?,Livingston
Sat Aug 14 1999,Inverness C,2-3,?,Falkirk
Sat Aug 14 1999,Morton,0-0,?,Clydebank
Sat Aug 14 1999,Raith Rvs,0-6,?,St Mirren
Sat Aug 21 1999,Clydebank,1-1,?,Raith Rvs
Sat Aug 21 1999,Dunfermline,2-1,?,Morton
Sat Aug 21 1999,Falkirk,2-1,?,Ayr
Sat Aug 21 1999,Livingston,3-0,?,Airdrie
Sat Aug 21 1999,St Mirren,3-2,?,Inverness C
Sat Aug 28 1999,Airdrie,1-4,?,Raith Rvs
Sat Aug 28 1999,Ayr,1-0,?,Inverness C
Sat Aug 28 1999,Dunfermline,1-1,?,Falkirk
Sat Aug 28 1999,Morton,2-2,?,Livingston
Sun Aug 29 1999,Clydebank,2-3,?,St Mirren
Sat Sep 4 1999,Falkirk,3-2,?,Clydebank
Sat Sep 4 1999,Inverness C,1-1,?,Morton
Sat Sep 4 1999,Livingston,0-1,?,Dunfermline
Sat Sep 4 1999,Raith Rvs,5-1,?,Ayr
Sat Sep 4 1999,St Mirren,5-0,?,Airdrie
Sat Sep 11 1999,Ayr,2-0,?,Airdrie
Sat Sep 11 1999,Dunfermline,1-1,?,St Mirren
Sat Sep 11 1999,Falkirk,0-2,?,Livingston
Sat Sep 11 1999,Inverness C,1-0,?,Clydebank
Sat Sep 11 1999,Morton,2-0,?,Raith Rvs
Sat Sep 18 1999,Airdrie,0-0,?,Falkirk
Sat Sep 18 1999,Clydebank,0-2,?,Ayr
Sat Sep 18 1999,Livingston,2-2,?,Inverness C
Sat Sep 18 1999,Raith Rvs,2-2,?,Dunfermline
Sat Sep 18 1999,St Mirren,3-2,?,Morton
Sat Sep 25 1999,Dunfermline,2-1,?,Ayr
Sat Sep 25 1999,Falkirk,3-1,?,St Mirren
Sat Sep 25 1999,Inverness C,0-2,?,Raith Rvs
Sat Sep 25 1999,Livingston,2-1,?,Clydebank
Sat Sep 25 1999,Morton,0-2,?,Airdrie
Sat Oct 2 1999,Airdrie,1-1,?,Inverness C
Sat Oct 2 1999,Ayr,3-0,?,Morton
Sat Oct 2 1999,Raith Rvs,2-1,?,Falkirk
Sat Oct 2 1999,St Mirren,1-1,?,Livingston
Sat Oct 9 1999,Clydebank,1-4,?,Dunfermline
Sat Oct 16 1999,Clydebank,1-3,?,Morton
Sat Oct 16 1999,Dunfermline,0-0,?,Airdrie
Sat Oct 16 1999,Falkirk,0-2,?,Inverness C
Sat Oct 16 1999,Livingston,4-1,?,Ayr
Sat Oct 16 1999,St Mirren,3-2,?,Raith Rvs
Sat Oct 23 1999,Airdrie,1-0,?,Clydebank
Sat Oct 23 1999,Ayr,0-3,?,St Mirren
Sat Oct 23 1999,Inverness C,1-1,?,Dunfermline
Sat Oct 23 1999,Morton,2-3,?,Falkirk
Sat Oct 23 1999,Raith Rvs,3-1,?,Livingston
Sat Oct 30 1999,Airdrie,2-1,?,Ayr
Sat Oct 30 1999,Clydebank,0-3,?,Inverness C
Sat Oct 30 1999,Livingston,1-1,?,Falkirk
Sat Oct 30 1999,Raith Rvs,3-1,?,Morton
Sat Oct 30 1999,St Mirren,3-1,?,Dunfermline
Sat Nov 6 1999,Ayr,0-0,?,Clydebank
Sat Nov 6 1999,Dunfermline,1-1,?,Raith Rvs
Sat Nov 6 1999,Falkirk,2-0,?,Airdrie
Sat Nov 6 1999,Inverness C,2-0,?,Livingston
Sat Nov 6 1999,Morton,1-4,?,St Mirren
Fri Nov 12 1999,Airdrie,0-2,?,St Mirren
Fri Nov 12 1999,Morton,5-1,?,Inverness C
Sun Nov 14 1999,Ayr,0-1,?,Raith Rvs
Sun Nov 14 1999,Clydebank,0-3,?,Falkirk
Sun Nov 14 1999,Dunfermline,3-0,?,Livingston
Sat Nov 20 1999,Falkirk,1-3,?,Dunfermline
Sat Nov 20 1999,Livingston,2-1,?,Morton
