Date,Team 1,FT,HT,Team 2
Sat Jul 31 1999,Ajaccio,0-1,0-1,Lorient
Sat Jul 31 1999,Chateauroux,3-3,0-2,Valence
Sat Jul 31 1999,Creteil,1-1,1-0,Niort
Sat Jul 31 1999,Guingamp,2-3,2-0,Amiens
Sat Jul 31 1999,Laval,0-1,0-1,Lille
Sat Jul 31 1999,Louhans-Cuis.,0-1,0-0,Cannes
Sat Jul 31 1999,Nice,1-1,0-0,Gueugnon
Sat Jul 31 1999,Nimes,2-1,1-0,Sochaux
Sat Jul 31 1999,Toulouse,0-1,0-1,Caen
Sat Jul 31 1999,Wasquehal,1-2,0-1,Le Mans
Thu Aug 5 1999,Lorient,1-1,1-0,Chateauroux
Sat Aug 7 1999,Amiens,1-1,0-0,Laval
Sat Aug 7 1999,Caen,0-0,0-0,Wasquehal
Sat Aug 7 1999,Cannes,0-2,0-1,Toulouse
Sat Aug 7 1999,Gueugnon,2-2,1-2,Ajaccio
Sat Aug 7 1999,Guingamp,0-2,0-1,Creteil
Sat Aug 7 1999,Le Mans,2-2,2-1,Niort
Sat Aug 7 1999,Lille,1-0,0-0,Nimes
Sat Aug 7 1999,Sochaux,2-1,1-1,Nice
Sat Aug 7 1999,Valence,3-0,0-0,Louhans-Cuis.
Fri Aug 13 1999,Ajaccio,0-2,0-0,Sochaux
Fri Aug 13 1999,Chateauroux,0-1,0-0,Gueugnon
Fri Aug 13 1999,Creteil,1-1,1-0,Le Mans
Fri Aug 13 1999,Laval,0-2,0-0,Guingamp
Fri Aug 13 1999,Louhans-Cuis.,0-1,0-1,Lorient
Fri Aug 13 1999,Nimes,2-2,1-1,Amiens
Fri Aug 13 1999,Niort,0-0,0-0,Caen
Fri Aug 13 1999,Toulouse,2-0,1-0,Valence
Fri Aug 13 1999,Wasquehal,0-2,0-1,Cannes
Sat Aug 14 1999,Nice,0-0,0-0,Lille
Tue Aug 17 1999,Amiens,4-1,2-1,Nice
Tue Aug 17 1999,Caen,1-1,1-0,Le Mans
Tue Aug 17 1999,Cannes,2-1,1-1,Niort
Tue Aug 17 1999,Gueugnon,0-1,0-0,Louhans-Cuis.
Tue Aug 17 1999,Guingamp,1-0,0-0,Nimes
Tue Aug 17 1999,Laval,1-0,0-0,Creteil
Tue Aug 17 1999,Lille,4-2,0-0,Ajaccio
Tue Aug 17 1999,Lorient,1-1,1-0,Toulouse
Tue Aug 17 1999,Sochaux,1-2,0-0,Chateauroux
Tue Aug 17 1999,Valence,1-0,1-0,Wasquehal
Fri Aug 20 1999,Nice,0-0,0-0,Guingamp
Sat Aug 21 1999,Ajaccio,1-3,0-0,Amiens
Sat Aug 21 1999,Chateauroux,2-3,0-0,Lille
Sat Aug 21 1999,Creteil,2-1,2-1,Caen
Sat Aug 21 1999,Le Mans,2-1,1-0,Cannes
Sat Aug 21 1999,Louhans-Cuis.,2-2,1-2,Sochaux
Sat Aug 21 1999,Nimes,0-0,0-0,Laval
Sat Aug 21 1999,Niort,1-1,1-1,Valence
Sat Aug 21 1999,Toulouse,2-0,1-0,Gueugnon
Sat Aug 21 1999,Wasquehal,1-0,0-0,Lorient
Fri Aug 27 1999,Amiens,1-0,0-0,Chateauroux
Fri Aug 27 1999,Cannes,1-0,1-0,Caen
Fri Aug 27 1999,Gueugnon,1-1,1-1,Wasquehal
Fri Aug 27 1999,Guingamp,1-1,0-1,Ajaccio
Fri Aug 27 1999,Laval,1-1,0-1,Nice
Fri Aug 27 1999,Lille,1-0,0-0,Louhans-Cuis.
Fri Aug 27 1999,Lorient,2-0,2-0,Niort
Fri Aug 27 1999,Nimes,2-1,1-0,Creteil
