Date,Team 1,FT,HT,Team 2
Thu Aug 12 1999,Sparta,0-2,0-2,Willem II
Fri Aug 13 1999,Den Bosch,0-4,0-2,Feyenoord
Sat Aug 14 1999,Cambuur,1-1,1-1,Vitesse
Sat Aug 14 1999,For Sittard,1-2,0-1,AZ Alkmaar
Sat Aug 14 1999,Graafschap,0-0,0-0,Roda JC
Sat Aug 14 1999,PSV Eindhoven,4-1,2-1,MVV Maastricht
Sun Aug 15 1999,Ajax,3-2,0-1,Heerenveen
Sun Aug 15 1999,Utrecht,1-0,1-0,Nijmegen
Sun Aug 15 1999,Waalwijk,1-1,0-1,Twente
Fri Aug 20 1999,MVV Maastricht,2-6,1-2,Ajax
Sat Aug 21 1999,Den Bosch,1-1,1-0,Graafschap
Sat Aug 21 1999,Heerenveen,3-1,1-0,Sparta
Sat Aug 21 1999,Roda JC,1-2,1-1,Waalwijk
Sat Aug 21 1999,Twente,4-2,1-2,Nijmegen
Sat Aug 21 1999,Willem II,2-2,0-1,For Sittard
Sun Aug 22 1999,Feyenoord,4-0,1-0,Cambuur
Sun Aug 22 1999,Vitesse,1-6,1-3,PSV Eindhoven
Fri Aug 27 1999,Cambuur,0-3,0-1,Ajax
Sat Aug 28 1999,PSV Eindhoven,2-1,1-1,For Sittard
Sat Aug 28 1999,Roda JC,4-3,2-0,Nijmegen
Sat Aug 28 1999,Vitesse,6-2,4-0,MVV Maastricht
Sat Aug 28 1999,Willem II,2-1,1-0,Den Bosch
Sun Aug 29 1999,Feyenoord,3-1,1-0,Heerenveen
Sun Aug 29 1999,Utrecht,1-0,1-0,Twente
Sun Aug 29 1999,Waalwijk,1-2,1-1,AZ Alkmaar
Fri Sep 10 1999,Ajax,2-2,1-0,Feyenoord
Fri Sep 10 1999,AZ Alkmaar,1-2,0-2,Roda JC
Sat Sep 11 1999,For Sittard,0-2,0-1,Waalwijk
Sat Sep 11 1999,Heerenveen,2-4,1-0,Willem II
Sat Sep 11 1999,MVV Maastricht,1-1,0-1,Cambuur
Sat Sep 11 1999,Twente,0-0,0-0,Vitesse
Sun Sep 12 1999,Graafschap,1-2,1-1,PSV Eindhoven
Sun Sep 12 1999,Sparta,3-0,2-0,Utrecht
Wed Sep 15 1999,AZ Alkmaar,0-1,0-1,Utrecht
Wed Sep 15 1999,Sparta,2-1,0-0,Graafschap
Fri Sep 17 1999,Cambuur,1-3,1-0,Twente
Sat Sep 18 1999,Den Bosch,1-1,0-0,MVV Maastricht
Sat Sep 18 1999,Feyenoord,1-0,0-0,For Sittard
Sat Sep 18 1999,Willem II,3-1,2-1,AZ Alkmaar
Sun Sep 19 1999,Roda JC,0-2,0-1,Heerenveen
Sun Sep 19 1999,Utrecht,2-1,1-0,Graafschap
Sun Sep 19 1999,Vitesse,2-1,1-0,Sparta
Sun Sep 19 1999,Waalwijk,1-1,0-1,Ajax
Fri Sep 24 1999,Ajax,3-1,1-1,Vitesse
Sat Sep 25 1999,Heerenveen,0-0,0-0,Twente
Sat Sep 25 1999,PSV Eindhoven,6-1,2-1,Willem II
Sat Sep 25 1999,Roda JC,3-0,1-0,For Sittard
Sun Sep 26 1999,Cambuur,2-4,2-1,AZ Alkmaar
Sun Sep 26 1999,Den Bosch,3-2,0-1,Utrecht
Sun Sep 26 1999,Feyenoord,1-2,0-0,Waalwijk
Sun Sep 26 1999,Graafschap,2-2,1-1,Nijmegen
Sun Sep 26 1999,Sparta,3-0,2-0,MVV Maastricht
