Date,Team 1,FT,HT,Team 2
Sun Sep 19 1999,Ethnikos Asteras,1-0,0-0,Kavala
Sun Sep 19 1999,Kalamata,0-0,0-0,OFI
Sun Sep 19 1999,Panionios,1-2,0-2,Paniliakos
Sun Sep 19 1999,Proodeytiki,0-3,0-2,Olympiakos
Mon Sep 20 1999,Iraklis,1-0,0-0,Apollon
Mon Sep 20 1999,Panahaiki,1-1,1-1,Ionikos
Mon Sep 20 1999,Panathinaikos,2-0,0-0,Trikala
Mon Sep 20 1999,PAOK,4-4,2-3,AEK
Mon Sep 20 1999,Xanthi,0-0,0-0,Aris
Sat Sep 25 1999,Apollon,0-0,0-0,Paniliakos
Sat Sep 25 1999,Olympiakos,5-0,3-0,Panionios
Sun Sep 26 1999,AEK,1-2,1-1,Panathinaikos
Sun Sep 26 1999,Aris,2-0,1-0,Panahaiki
Sun Sep 26 1999,Ionikos,2-0,0-0,Proodeytiki
Sun Sep 26 1999,OFI,2-1,1-1,Xanthi
Sun Sep 26 1999,PAOK,4-2,2-1,Kalamata
Sun Sep 26 1999,Trikala,1-2,1-2,Ethnikos Asteras
Mon Sep 27 1999,Kavala,3-1,1-1,Iraklis
Sun Oct 3 1999,Apollon,0-1,0-0,Olympiakos
Sun Oct 3 1999,Ethnikos Asteras,1-3,0-0,AEK
Sun Oct 3 1999,Iraklis,4-1,1-0,Trikala
Sun Oct 3 1999,Kalamata,0-0,0-0,Xanthi
Sun Oct 3 1999,Panahaiki,3-1,2-0,OFI
Sun Oct 3 1999,Panathinaikos,1-1,0-0,PAOK
Sun Oct 3 1999,Paniliakos,2-0,1-0,Kavala
Mon Oct 4 1999,Panionios,2-0,1-0,Ionikos
Mon Oct 4 1999,Proodeytiki,0-1,0-0,Aris
Fri Oct 15 1999,Kavala,0-5,0-1,Olympiakos
Sat Oct 16 1999,Aris,5-1,3-1,Panionios
Sat Oct 16 1999,Trikala,1-1,1-1,Paniliakos
Sun Oct 17 1999,Ionikos,1-0,1-0,Apollon
Sun Oct 17 1999,OFI,4-3,1-1,Proodeytiki
Sun Oct 17 1999,Panathinaikos,5-0,3-0,Kalamata
Sun Oct 17 1999,PAOK,2-0,1-0,Ethnikos Asteras
Sun Oct 17 1999,Xanthi,1-0,0-0,Panahaiki
Mon Oct 18 1999,AEK,3-2,2-2,Iraklis
Sat Oct 23 1999,Olympiakos,3-1,1-0,Trikala
Sun Oct 24 1999,Apollon,3-3,0-0,Aris
Sun Oct 24 1999,Iraklis,3-1,2-0,PAOK
Sun Oct 24 1999,Kalamata,1-1,1-0,Panahaiki
Sun Oct 24 1999,Kavala,0-0,0-0,Ionikos
Sun Oct 24 1999,Panionios,1-4,1-1,OFI
Sun Oct 24 1999,Proodeytiki,0-0,0-0,Xanthi
Mon Oct 25 1999,Ethnikos Asteras,1-2,0-1,Panathinaikos
Mon Oct 25 1999,Paniliakos,0-1,0-0,AEK
Sun Oct 31 1999,Aris,1-0,0-0,Kavala
Sun Oct 31 1999,Ethnikos Asteras,2-0,0-0,Kalamata
Sun Oct 31 1999,Panahaiki,2-0,2-0,Proodeytiki
Sun Oct 31 1999,Panathinaikos,3-0,0-0,Iraklis
Sun Oct 31 1999,PAOK,0-1,0-1,Paniliakos
Sun Oct 31 1999,Trikala,2-2,1-1,Ionikos
Sun Oct 31 1999,Xanthi,5-0,2-0,Panionios
Mon Nov 1 1999,OFI,1-0,0-0,Apollon
Sat Nov 6 1999,Ionikos,1-1,0-1,AEK
Sun Nov 7 1999,Apollon,0-0,0-0,Xanthi
Sun Nov 7 1999,Iraklis,2-0,0-0,Ethnikos Asteras
Sun Nov 7 1999,Kalamata,2-0,1-0,Proodeytiki
Sun Nov 7 1999,Kavala,0-1,0-1,OFI
Sun Nov 7 1999,Panionios,2-1,1-1,Panahaiki
Mon Nov 8 1999,Olympiakos,4-1,4-0,PAOK
Mon Nov 8 1999,Paniliakos,0-1,0-0,Panathinaikos
Mon Nov 8 1999,Trikala,0-1,0-0,Aris
Mon Nov 15 1999,AEK,0-2,0-0,Olympiakos
Sat Nov 20 1999,AEK,2-0,1-0,Aris
Sat Nov 20 1999,Xanthi,1-0,1-0,Kavala
Sun Nov 21 1999,Ethnikos Asteras,3-1,1-1,Paniliakos
Sun Nov 21 1999,Iraklis,2-1,0-0,Kalamata
Sun Nov 21 1999,OFI,2-0,1-0,Trikala
Sun Nov 21 1999,Panahaiki,1-2,1-2,Apollon
Sun Nov 21 1999,Panathinaikos,2-0,0-0,Olympiakos
Sun Nov 21 1999,PAOK,3-0,1-0,Ionikos
Sun Nov 21 1999,Proodeytiki,1-0,0-0,Panionios
Sun Nov 28 1999,AEK,1-2,0-1,OFI
Sun Nov 28 1999,Apollon,0-2,0-0,Proodeytiki
Sun Nov 28 1999,Aris,0-0,0-0,PAOK
Sun Nov 28 1999,Kalamata,1-3,1-0,Panionios
