Date,Team 1,FT,HT,Team 2
Sun Aug 29 1999,Alzano,2-1,0-1,Monza
Sun Aug 29 1999,Brescia,1-1,0-1,Savoia
Sun Aug 29 1999,Cesena,0-0,0-0,Pescara
Sun Aug 29 1999,Chievo,3-1,1-1,Salernitana
Sun Aug 29 1999,Cosenza,0-1,0-1,Atalanta
Sun Aug 29 1999,Empoli,1-0,0-0,Fermana
Sun Aug 29 1999,Genoa,2-0,0-0,Ternana
Sun Aug 29 1999,Napoli,1-1,0-1,Ravenna
Sun Aug 29 1999,Pistoiese,0-1,0-1,Sampdoria
Sun Aug 29 1999,Treviso,0-1,0-0,Vicenza
Sun Sep 5 1999,Atalanta,3-2,2-0,Treviso
Sun Sep 5 1999,Fermana,0-0,0-0,Pistoiese
Sun Sep 5 1999,Monza,0-0,0-0,Napoli
Sun Sep 5 1999,Pescara,2-1,1-0,Chievo
Sun Sep 5 1999,Ravenna,0-0,0-0,Cosenza
Sun Sep 5 1999,Salernitana,1-1,0-1,Cesena
Sun Sep 5 1999,Sampdoria,0-0,0-0,Brescia
Sun Sep 5 1999,Savoia,1-0,1-0,Empoli
Sun Sep 5 1999,Ternana,1-0,0-0,Alzano
Sun Sep 5 1999,Vicenza,1-1,0-0,Genoa
Sun Sep 12 1999,Alzano,2-1,0-1,Chievo
Sun Sep 12 1999,Brescia,4-1,4-1,Salernitana
Sun Sep 12 1999,Cosenza,2-1,1-1,Monza
Sun Sep 12 1999,Empoli,1-0,1-0,Sampdoria
Sun Sep 12 1999,Genoa,1-2,0-0,Pescara
Sun Sep 12 1999,Napoli,4-0,0-0,Fermana
Sun Sep 12 1999,Pistoiese,2-1,0-0,Savoia
Sun Sep 12 1999,Ravenna,1-3,1-1,Atalanta
Sun Sep 12 1999,Ternana,1-0,1-0,Vicenza
Sun Sep 12 1999,Treviso,2-1,1-1,Cesena
Sun Sep 19 1999,Cesena,1-0,1-0,Genoa
Sun Sep 19 1999,Chievo,0-1,0-0,Ternana
Sun Sep 19 1999,Fermana,1-2,0-1,Brescia
Sun Sep 19 1999,Monza,1-0,0-0,Empoli
Sun Sep 19 1999,Pescara,1-1,0-0,Cosenza
Sun Sep 19 1999,Salernitana,2-0,0-0,Pistoiese
Sun Sep 19 1999,Sampdoria,2-1,1-1,Ravenna
Sun Sep 19 1999,Savoia,1-0,0-0,Treviso
Sun Sep 19 1999,Vicenza,3-1,1-0,Alzano
Mon Sep 20 1999,Atalanta,1-0,0-0,Napoli
Fri Sep 24 1999,Genoa,3-0,1-0,Salernitana
Sun Sep 26 1999,Alzano,0-1,0-1,Brescia
Sun Sep 26 1999,Empoli,2-1,1-0,Cesena
Sun Sep 26 1999,Napoli,2-1,0-1,Vicenza
Sun Sep 26 1999,Pescara,4-2,1-2,Fermana
Sun Sep 26 1999,Pistoiese,2-1,0-0,Chievo
Sun Sep 26 1999,Ravenna,4-0,2-0,Savoia
Sun Sep 26 1999,Ternana,1-1,1-1,Atalanta
Sun Sep 26 1999,Treviso,3-1,2-0,Monza
Mon Sep 27 1999,Cosenza,1-2,0-0,Sampdoria
Fri Oct 1 1999,Vicenza,6-0,5-0,Empoli
Sun Oct 3 1999,Atalanta,3-1,2-0,Pescara
Sun Oct 3 1999,Brescia,2-0,1-0,Pistoiese
Sun Oct 3 1999,Cesena,1-1,1-0,Alzano
Sun Oct 3 1999,Chievo,1-0,1-0,Genoa
Sun Oct 3 1999,Fermana,1-1,0-0,Treviso
Sun Oct 3 1999,Monza,1-1,1-1,Ravenna
Sun Oct 3 1999,Sampdoria,2-2,1-1,Ternana
Sun Oct 3 1999,Savoia,2-2,1-2,Cosenza
Mon Oct 4 1999,Salernitana,1-1,0-1,Napoli
Fri Oct 8 1999,Monza,1-1,1-0,Brescia
