Date,Team 1,FT,HT,Team 2
Fri Aug 6 1999,Galatasaray,1-2,1-1,Gaziantepspor
Sat Aug 7 1999,Genclerbirligi,1-0,1-0,Besiktas
Sat Aug 7 1999,Samsunspor,2-0,1-0,Ankaragucu
Sun Aug 8 1999,Adanaspor,1-2,0-2,Trabzonspor
Sun Aug 8 1999,Antalyaspor,0-3,?,Istanbulspor
Sun Aug 8 1999,Bursaspor,1-4,1-0,Altay
Sun Aug 8 1999,Erzurumspor,0-1,0-1,Denizlispor
Sun Aug 8 1999,Fenerbahce,3-0,?,Vanspor
Sun Aug 8 1999,Goztep,0-0,0-0,Kocaelispor
Fri Aug 13 1999,Altay,0-0,0-0,Goztep
Sat Aug 14 1999,Fenerbahce,1-1,1-0,Kocaelispor
Sat Aug 14 1999,Istanbulspor,1-0,0-0,Bursaspor
Sun Aug 15 1999,Ankaragucu,0-0,0-0,Adanaspor
Sun Aug 15 1999,Besiktas,4-0,2-0,Samsunspor
Sun Aug 15 1999,Denizlispor,1-3,1-0,Genclerbirligi
Sun Aug 15 1999,Gaziantepspor,1-2,1-1,Antalyaspor
Sun Aug 15 1999,Trabzonspor,1-2,1-2,Galatasaray
Sun Aug 15 1999,Vanspor,0-2,0-0,Erzurumspor
Fri Sep 10 1999,Antalyaspor,0-2,0-0,Trabzonspor
Sat Sep 11 1999,Galatasaray,5-0,3-0,Ankaragucu
Sun Sep 12 1999,Besiktas,1-1,1-0,Denizlispor
Sun Sep 12 1999,Bursaspor,0-1,0-0,Gaziantepspor
Sun Sep 12 1999,Erzurumspor,3-3,1-0,Kocaelispor
Sun Sep 12 1999,Fenerbahce,3-1,1-0,Altay
Sun Sep 12 1999,Genclerbirligi,1-1,1-1,Vanspor
Sun Sep 12 1999,Goztep,2-0,0-0,Istanbulspor
Sun Sep 12 1999,Samsunspor,2-1,1-0,Adanaspor
Fri Sep 17 1999,Adanaspor,3-4,1-2,Galatasaray
Sat Sep 18 1999,Genclerbirligi,0-4,0-2,Kocaelispor
Sat Sep 18 1999,Trabzonspor,2-0,1-0,Bursaspor
Sun Sep 19 1999,Altay,3-0,2-0,Erzurumspor
Sun Sep 19 1999,Ankaragucu,1-3,0-2,Antalyaspor
Sun Sep 19 1999,Denizlispor,4-1,0-0,Samsunspor
Sun Sep 19 1999,Gaziantepspor,2-1,2-0,Goztep
Sun Sep 19 1999,Istanbulspor,1-4,0-2,Fenerbahce
Sun Sep 19 1999,Vanspor,0-6,0-1,Besiktas
Fri Sep 24 1999,Samsunspor,0-1,0-0,Galatasaray
Sat Sep 25 1999,Besiktas,1-0,0-0,Kocaelispor
Sun Sep 26 1999,Antalyaspor,2-2,1-0,Adanaspor
Sun Sep 26 1999,Bursaspor,3-1,1-0,Ankaragucu
Sun Sep 26 1999,Denizlispor,1-0,1-0,Vanspor
Sun Sep 26 1999,Erzurumspor,0-0,0-0,Istanbulspor
Sun Sep 26 1999,Fenerbahce,0-0,0-0,Gaziantepspor
Sun Sep 26 1999,Genclerbirligi,0-0,0-0,Altay
Sun Sep 26 1999,Goztep,1-1,1-0,Trabzonspor
Fri Oct 15 1999,Galatasaray,2-0,1-0,Antalyaspor
Sat Oct 16 1999,Ankaragucu,1-2,0-0,Goztep
Sat Oct 16 1999,Trabzonspor,2-0,1-0,Fenerbahce
Sun Oct 17 1999,Adanaspor,1-1,0-0,Bursaspor
Sun Oct 17 1999,Altay,2-2,0-1,Besiktas
Sun Oct 17 1999,Denizlispor,3-1,1-0,Kocaelispor
Sun Oct 17 1999,Gaziantepspor,6-0,4-0,Erzurumspor
Sun Oct 17 1999,Istanbulspor,3-1,1-1,Genclerbirligi
Sun Oct 17 1999,Vanspor,0-0,0-0,Samsunspor
Fri Oct 22 1999,Bursaspor,0-0,0-0,Galatasaray
Sat Oct 23 1999,Besiktas,3-0,2-0,Istanbulspor
Sun Oct 24 1999,Denizlispor,2-1,0-0,Altay
Sun Oct 24 1999,Erzurumspor,2-1,1-1,Trabzonspor
Sun Oct 24 1999,Fenerbahce,1-1,1-0,Ankaragucu
Sun Oct 24 1999,Genclerbirligi,0-1,0-1,Gaziantepspor
Sun Oct 24 1999,Goztep,0-1,0-0,Adanaspor
Sun Oct 24 1999,Samsunspor,0-1,0-1,Antalyaspor
Sun Oct 24 1999,Vanspor,5-0,2-0,Kocaelispor
Fri Oct 29 1999,Galatasaray,2-0,1-0,Goztep
Sat Oct 30 1999,Adanaspor,1-3,1-1,Fenerbahce
Sat Oct 30 1999,Ankaragucu,1-0,0-0,Erzurumspor
Sun Oct 31 1999,Altay,2-0,1-0,Vanspor
Sun Oct 31 1999,Antalyaspor,1-1,0-1,Bursaspor
Sun Oct 31 1999,Gaziantepspor,0-0,0-0,Besiktas
Sun Oct 31 1999,Istanbulspor,1-1,1-1,Denizlispor
Sun Oct 31 1999,Samsunspor,5-1,3-0,Kocaelispor
Sun Oct 31 1999,Trabzonspor,1-2,0-1,Genclerbirligi
Fri Nov 19 1999,Denizlispor,1-0,0-0,Gaziantepspor
Sat Nov 20 1999,Goztep,1-2,1-0,Antalyaspor
Sun Nov 21 1999,Altay,0-1,0-1,Kocaelispor
Sun Nov 21 1999,Besiktas,1-1,0-0,Trabzonspor
Sun Nov 21 1999,Erzurumspor,4-1,1-0,Adanaspor
Sun Nov 21 1999,Genclerbirligi,1-2,1-0,Ankaragucu
Sun Nov 21 1999,Samsunspor,1-0,0-0,Bursaspor
Sun Nov 21 1999,Vanspor,1-1,1-0,Istanbulspor
Fri Nov 26 1999,Ankaragucu,2-3,1-0,Besiktas
Sat Nov 27 1999,Adanaspor,1-2,1-1,Genclerbirligi
Sat Nov 27 1999,Antalyaspor,2-3,2-1,Fenerbahce
Sun Nov 28 1999,Altay,2-1,0-0,Samsunspor
Sun Nov 28 1999,Bursaspor,1-2,0-1,Goztep
Sun Nov 28 1999,Galatasaray,4-1,1-0,Erzurumspor
Sun Nov 28 1999,Gaziantepspor,1-3,0-1,Vanspor
Sun Nov 28 1999,Istanbulspor,4-1,2-1,Kocaelispor
Sun Nov 28 1999,Trabzonspor,1-1,0-0,Denizlispor
Fri Dec 3 1999,Genclerbirligi,1-1,0-1,Galatasaray
Sat Dec 4 1999,Besiktas,0-1,0-0,Adanaspor
Sun Dec 5 1999,Altay,0-0,0-0,Istanbulspor
Sun Dec 5 1999,Denizlispor,1-1,1-0,Ankaragucu
Sun Dec 5 1999,Erzurumspor,4-0,1-0,Antalyaspor
Sun Dec 5 1999,Fenerbahce,2-2,2-0,Bursaspor
Sun Dec 5 1999,Gaziantepspor,1-0,1-0,Kocaelispor
Sun Dec 5 1999,Samsunspor,4-0,1-0,Goztep
Sun Dec 5 1999,Vanspor,2-2,0-1,Trabzonspor
