Date,Team 1,FT,HT,Team 2
Sat Aug 7 1999,Birmingham,2-2,0-1,Fulham
Sat Aug 7 1999,Blackburn,0-0,0-0,Port Vale
Sat Aug 7 1999,Charlton,3-1,2-0,Barnsley
Sat Aug 7 1999,Crystal Palace,1-1,0-0,Crewe
Sat Aug 7 1999,Grimsby,0-1,0-0,Stockport
Sat Aug 7 1999,Ipswich,3-1,2-0,Nott'm Forest
Sat Aug 7 1999,Portsmouth,2-0,1-0,Sheffield United
Sat Aug 7 1999,QPR,3-1,2-0,Huddersfield
Sat Aug 7 1999,Tranmere,0-0,0-0,Bolton
Sat Aug 7 1999,Walsall,0-0,0-0,Swindon
Sat Aug 7 1999,West Brom,1-1,0-0,Norwich
Sun Aug 8 1999,Man City,0-1,0-1,Wolves
Fri Aug 13 1999,Huddersfield,3-2,1-0,Blackburn
Sat Aug 14 1999,Barnsley,2-3,1-1,Crystal Palace
Sat Aug 14 1999,Bolton,2-1,1-1,QPR
Sat Aug 14 1999,Fulham,0-0,0-0,Man City
Sat Aug 14 1999,Norwich,0-1,0-1,Birmingham
Sat Aug 14 1999,Nott'm Forest,2-1,1-0,Grimsby
Sat Aug 14 1999,Port Vale,1-2,1-1,West Brom
Sat Aug 14 1999,Sheffield United,1-1,1-1,Walsall
Sat Aug 14 1999,Stockport,2-1,0-1,Tranmere
Sat Aug 14 1999,Wolves,1-1,0-1,Portsmouth
Sun Aug 15 1999,Swindon,1-4,1-1,Ipswich
Fri Aug 20 1999,West Brom,1-1,0-0,Nott'm Forest
Sat Aug 21 1999,Birmingham,4-2,3-2,Port Vale
Sat Aug 21 1999,Blackburn,1-2,0-0,Barnsley
Sat Aug 21 1999,Charlton,1-0,0-0,Norwich
Sat Aug 21 1999,Crystal Palace,1-2,1-1,Swindon
Sat Aug 21 1999,Grimsby,1-1,1-1,Fulham
Sat Aug 21 1999,Ipswich,1-0,0-0,Bolton
Sat Aug 21 1999,Man City,6-0,2-0,Sheffield United
Sat Aug 21 1999,Portsmouth,2-0,0-0,Stockport
Sat Aug 21 1999,QPR,1-1,0-1,Wolves
Sat Aug 21 1999,Tranmere,1-0,1-0,Huddersfield
Sat Aug 21 1999,Walsall,1-4,1-1,Crewe
Fri Aug 27 1999,Crewe,1-1,0-0,Grimsby
Fri Aug 27 1999,Stockport,2-0,0-0,Birmingham
Sat Aug 28 1999,Barnsley,6-0,1-0,Portsmouth
