Date,Team 1,FT,HT,Team 2
Sat Aug 16 2003,Academica,1-2,0-0,Sp Lisbon
Sun Aug 17 2003,Boavista,0-0,0-0,Benfica
Sun Aug 17 2003,Gil Vicente,0-1,0-0,Alverca
Sun Aug 17 2003,Maritimo,1-0,0-0,Beira Mar
Sun Aug 17 2003,Moreirense,1-0,0-0,Rio Ave
Sun Aug 17 2003,Nacional,2-0,1-0,Pacos Ferreira
Sun Aug 17 2003,Porto,2-0,1-0,Sp Braga
Mon Aug 18 2003,Guimaraes,1-0,0-0,Leiria
Fri Aug 22 2003,Alverca,0-1,0-0,Maritimo
Sat Aug 23 2003,Benfica,2-0,1-0,Guimaraes
Sat Aug 23 2003,Leiria,0-2,0-2,Academica
Sat Aug 23 2003,Sp Lisbon,4-2,2-1,Belenenses
Sun Aug 24 2003,Est Amadora,1-1,0-0,Porto
Sun Aug 24 2003,Pacos Ferreira,1-0,0-0,Moreirense
Sun Aug 24 2003,Rio Ave,1-1,1-0,Gil Vicente
Sun Aug 24 2003,Sp Braga,1-0,1-0,Nacional
Mon Aug 25 2003,Beira Mar,0-2,0-1,Boavista
Sat Aug 30 2003,Boavista,1-0,0-0,Guimaraes
Sat Aug 30 2003,Moreirense,0-2,0-1,Sp Braga
Sun Aug 31 2003,Beira Mar,1-0,1-0,Alverca
Sun Aug 31 2003,Maritimo,1-0,1-0,Rio Ave
Sun Aug 31 2003,Nacional,4-0,1-0,Est Amadora
Mon Sep 1 2003,Belenenses,1-1,1-0,Leiria
Tue Sep 2 2003,Porto,4-1,1-0,Sp Lisbon
Wed Sep 3 2003,Gil Vicente,2-0,1-0,Pacos Ferreira
Sun Sep 7 2003,Belenenses,4-0,1-0,Est Amadora
Fri Sep 12 2003,Sp Braga,2-1,1-1,Gil Vicente
Sat Sep 13 2003,Est Amadora,1-2,1-1,Moreirense
Sat Sep 13 2003,Guimaraes,1-2,1-1,Academica
Sat Sep 13 2003,Leiria,1-3,0-1,Porto
Sat Sep 13 2003,Pacos Ferreira,0-1,0-0,Maritimo
Sun Sep 14 2003,Benfica,3-3,1-0,Belenenses
