Date,Team 1,FT,HT,Team 2
Fri Aug 8 2003,Club Brugge,1-0,0-0,Genk
Sat Aug 9 2003,Anderlecht,3-1,2-1,Antwerp
Sat Aug 9 2003,Charleroi,0-1,0-0,Lierse
Sat Aug 9 2003,Germinal,1-0,0-0,Bergen
Sat Aug 9 2003,Lokeren,0-0,0-0,St Truiden
Sat Aug 9 2003,Westerlo,0-0,0-0,Louvieroise
Sun Aug 10 2003,Beveren,2-4,2-2,Gent
Sun Aug 10 2003,Heusden Zolder,0-0,0-0,Cercle Brugge
Sun Aug 10 2003,Mouscron,2-2,1-2,Standard
Sat Aug 16 2003,Antwerp,2-1,1-0,Westerlo
Sat Aug 16 2003,Beveren,1-4,1-1,St Truiden
Sat Aug 16 2003,Genk,2-0,0-0,Charleroi
Sat Aug 16 2003,Gent,1-3,1-1,Anderlecht
Sat Aug 16 2003,Louvieroise,2-0,2-0,Heusden Zolder
Sun Aug 17 2003,Bergen,3-3,2-1,Mouscron
Sun Aug 17 2003,Cercle Brugge,0-2,0-2,Club Brugge
Sun Aug 17 2003,Standard,1-0,0-0,Lokeren
Mon Aug 18 2003,Lierse,0-0,0-0,Germinal
Fri Aug 22 2003,Heusden Zolder,0-0,0-0,Antwerp
Sat Aug 23 2003,Anderlecht,3-0,0-0,St Truiden
Sat Aug 23 2003,Club Brugge,3-3,1-1,Louvieroise
Sat Aug 23 2003,Lokeren,1-2,0-1,Beveren
Sat Aug 23 2003,Mouscron,1-1,0-0,Lierse
Sat Aug 23 2003,Standard,4-0,2-0,Bergen
Sat Aug 23 2003,Westerlo,2-2,1-1,Gent
Sun Aug 24 2003,Charleroi,0-0,0-0,Cercle Brugge
Sun Aug 24 2003,Germinal,2-2,0-1,Genk
Fri Aug 29 2003,Lierse,0-1,0-0,Standard
Sat Aug 30 2003,Anderlecht,1-0,1-0,Beveren
Sat Aug 30 2003,Antwerp,0-4,0-1,Club Brugge
Sat Aug 30 2003,Cercle Brugge,1-0,0-0,Germinal
Sat Aug 30 2003,Louvieroise,0-0,0-0,Charleroi
Sat Aug 30 2003,St Truiden,0-0,0-0,Westerlo
Sun Aug 31 2003,Bergen,1-1,0-1,Lokeren
Sun Aug 31 2003,Genk,2-0,1-0,Mouscron
Sun Aug 31 2003,Gent,2-0,1-0,Heusden Zolder
Fri Sep 12 2003,Heusden Zolder,0-1,0-1,St Truiden
Sat Sep 13 2003,Charleroi,0-1,0-1,Antwerp
Sat Sep 13 2003,Club Brugge,1-1,1-0,Gent
Sat Sep 13 2003,Germinal,0-0,0-0,Louvieroise
Sat Sep 13 2003,Lokeren,0-6,0-2,Anderlecht
Sat Sep 13 2003,Westerlo,3-2,0-2,Beveren
Sun Sep 14 2003,Bergen,1-3,0-2,Lierse
Sun Sep 14 2003,Mouscron,4-0,2-0,Cercle Brugge
Sun Sep 14 2003,Standard,0-2,0-1,Genk
Sat Sep 20 2003,Anderlecht,5-1,3-0,Westerlo
Sat Sep 20 2003,Beveren,2-0,1-0,Heusden Zolder
Sat Sep 20 2003,Cercle Brugge,2-0,1-0,Standard
Sat Sep 20 2003,Genk,0-0,0-0,Bergen
Sat Sep 20 2003,Gent,1-1,0-0,Charleroi
Sat Sep 20 2003,Louvieroise,1-2,0-1,Mouscron
Sun Sep 21 2003,Antwerp,0-4,0-3,Germinal
Sun Sep 21 2003,Lierse,2-1,0-0,Lokeren
Sun Sep 21 2003,St Truiden,3-2,1-1,Club Brugge
Fri Sep 26 2003,Germinal,0-2,0-1,Gent
Fri Sep 26 2003,Heusden Zolder,2-4,0-1,Anderlecht
Sat Sep 27 2003,Bergen,0-0,0-0,Cercle Brugge
Sat Sep 27 2003,Charleroi,1-1,1-0,St Truiden
Sat Sep 27 2003,Club Brugge,3-0,0-0,Beveren
Sat Sep 27 2003,Lierse,3-5,3-1,Genk
Sat Sep 27 2003,Mouscron,2-0,2-0,Antwerp
Sat Sep 27 2003,Standard,0-2,0-1,Louvieroise
Sun Sep 28 2003,Lokeren,1-3,0-2,Westerlo
Sat Oct 4 2003,Beveren,1-0,0-0,Charleroi
Sat Oct 4 2003,Genk,3-1,1-0,Lokeren
Sat Oct 4 2003,Gent,0-0,0-0,Mouscron
Sat Oct 4 2003,Louvieroise,1-1,0-0,Bergen
Sat Oct 4 2003,Westerlo,2-0,1-0,Heusden Zolder
Sun Oct 5 2003,Anderlecht,1-1,1-0,Club Brugge
Sun Oct 5 2003,Antwerp,0-4,0-2,Standard
Sun Oct 5 2003,Cercle Brugge,0-0,0-0,Lierse
Sun Oct 5 2003,St Truiden,0-0,0-0,Germinal
Fri Oct 17 2003,Charleroi,0-1,0-1,Anderlecht
Sat Oct 18 2003,Bergen,1-0,0-0,Antwerp
Sat Oct 18 2003,Club Brugge,4-0,3-0,Westerlo
Sat Oct 18 2003,Germinal,2-1,1-0,Beveren
Sat Oct 18 2003,Lokeren,3-0,2-0,Heusden Zolder
Sat Oct 18 2003,Mouscron,2-1,1-0,St Truiden
Sat Oct 18 2003,Standard,2-0,1-0,Gent
Sun Oct 19 2003,Genk,3-1,2-0,Cercle Brugge
Sun Oct 19 2003,Lierse,1-1,0-0,Louvieroise
Sat Oct 25 2003,Anderlecht,4-0,3-0,Germinal
Sat Oct 25 2003,Antwerp,3-1,1-0,Lierse
Sat Oct 25 2003,Beveren,0-3,0-2,Mouscron
Sat Oct 25 2003,Gent,0-0,0-0,Bergen
Sat Oct 25 2003,Louvieroise,5-2,2-1,Genk
Sun Oct 26 2003,Cercle Brugge,2-2,0-1,Lokeren
Sun Oct 26 2003,Heusden Zolder,4-2,2-1,Club Brugge
Sun Oct 26 2003,St Truiden,1-2,1-1,Standard
Sun Oct 26 2003,Westerlo,2-1,0-1,Charleroi
Fri Oct 31 2003,Lierse,0-0,0-0,Gent
Fri Oct 31 2003,Mouscron,0-1,0-1,Anderlecht
Sat Nov 1 2003,Bergen,3-4,1-1,St Truiden
Sat Nov 1 2003,Genk,3-1,2-1,Antwerp
Sat Nov 1 2003,Germinal,0-2,0-1,Westerlo
Sat Nov 1 2003,Lokeren,2-0,2-0,Club Brugge
Sat Nov 1 2003,Standard,4-0,2-0,Beveren
Sun Nov 2 2003,Cercle Brugge,2-1,0-0,Louvieroise
Sun Nov 2 2003,Charleroi,2-1,1-1,Heusden Zolder
Fri Nov 7 2003,Gent,1-1,0-1,Genk
Sat Nov 8 2003,Antwerp,2-2,1-1,Cercle Brugge
Sat Nov 8 2003,Heusden Zolder,2-0,1-0,Germinal
Sat Nov 8 2003,Louvieroise,3-2,2-2,Lokeren
Sat Nov 8 2003,St Truiden,3-2,0-1,Lierse
Sat Nov 8 2003,Westerlo,1-1,1-1,Mouscron
Sun Nov 9 2003,Anderlecht,1-4,1-2,Standard
Sun Nov 9 2003,Beveren,2-0,0-0,Bergen
Sun Nov 9 2003,Club Brugge,1-0,1-0,Charleroi
Fri Nov 21 2003,Bergen,0-2,0-2,Anderlecht
Fri Nov 21 2003,Germinal,2-0,0-0,Club Brugge
Sat Nov 22 2003,Genk,4-0,0-0,St Truiden
Sat Nov 22 2003,Lierse,1-0,1-0,Beveren
Sat Nov 22 2003,Lokeren,0-2,0-0,Charleroi
Sat Nov 22 2003,Mouscron,2-1,1-1,Heusden Zolder
Sat Nov 22 2003,Standard,3-0,1-0,Westerlo
Sun Nov 23 2003,Cercle Brugge,1-0,1-0,Gent
Sun Nov 23 2003,Louvieroise,1-1,1-0,Antwerp
Sat Nov 29 2003,Anderlecht,2-1,2-1,Lierse
Sat Nov 29 2003,Antwerp,0-3,0-2,Lokeren
Sat Nov 29 2003,Beveren,3-1,0-1,Genk
Sat Nov 29 2003,Charleroi,0-1,0-0,Germinal
Sat Nov 29 2003,Gent,3-0,0-0,Louvieroise
Sat Nov 29 2003,Westerlo,0-1,0-1,Bergen
Sun Nov 30 2003,Club Brugge,4-2,2-1,Mouscron
Sun Nov 30 2003,Heusden Zolder,1-1,0-0,Standard
Sun Nov 30 2003,St Truiden,0-0,0-0,Cercle Brugge
Fri Dec 5 2003,Standard,3-1,2-0,Club Brugge
Sat Dec 6 2003,Antwerp,0-1,0-0,Gent
Sat Dec 6 2003,Genk,0-1,0-1,Anderlecht
Sat Dec 6 2003,Lierse,0-1,0-1,Westerlo
Sat Dec 6 2003,Lokeren,0-1,0-1,Germinal
Sat Dec 6 2003,Louvieroise,0-0,0-0,St Truiden
Sat Dec 6 2003,Mouscron,3-0,0-0,Charleroi
Sun Dec 7 2003,Bergen,1-2,0-0,Heusden Zolder
Sun Dec 7 2003,Cercle Brugge,0-4,0-3,Beveren
Fri Dec 12 2003,Charleroi,0-1,0-0,Standard
Fri Dec 12 2003,Heusden Zolder,0-0,0-0,Lierse
Sat Dec 13 2003,Beveren,1-0,0-0,Louvieroise
Sat Dec 13 2003,Club Brugge,2-0,1-0,Bergen
Sat Dec 13 2003,Germinal,2-2,0-2,Mouscron
Sat Dec 13 2003,St Truiden,2-1,1-1,Antwerp
Sun Dec 14 2003,Anderlecht,3-2,2-1,Cercle Brugge
Sun Dec 14 2003,Lokeren,1-1,0-0,Gent
Sun Dec 14 2003,Westerlo,1-1,0-1,Genk
Sat Dec 20 2003,Antwerp,0-3,0-2,Beveren
Sat Dec 20 2003,Bergen,2-2,0-1,Charleroi
Sat Dec 20 2003,Genk,4-1,2-0,Heusden Zolder
Sat Dec 20 2003,Gent,0-1,0-1,St Truiden
Sat Dec 20 2003,Lierse,1-1,1-1,Club Brugge
Sat Dec 20 2003,Mouscron,3-0,2-0,Lokeren
Sun Dec 21 2003,Cercle Brugge,0-0,0-0,Westerlo
Sun Dec 21 2003,Louvieroise,1-4,0-2,Anderlecht
Sun Dec 21 2003,Standard,2-1,2-1,Germinal
Fri Jan 16 2004,Genk,1-0,0-0,Club Brugge
Sat Jan 17 2004,Bergen,3-0,1-0,Germinal
Sat Jan 17 2004,Gent,2-1,1-1,Beveren
Sat Jan 17 2004,Lierse,1-1,1-1,Charleroi
Sat Jan 17 2004,St Truiden,1-2,1-2,Lokeren
Sat Jan 17 2004,Standard,3-3,1-0,Mouscron
Sun Jan 18 2004,Antwerp,0-2,0-0,Anderlecht
