Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 8 Aug 2003 (W32),Samsunspor (1),1-3,1-0,Beşiktaş İstanbul JK (1)
?,(Sat) 9 Aug 2003 (W32),Bursaspor (1),0-0,0-0,Gaziantepspor (1)
?,(Sat) 9 Aug 2003 (W32),Galatasaray İstanbul AŞ (1),2-1,0-1,Diyarbakirspor (1)
?,(Sat) 9 Aug 2003 (W32),Gençlerbirliği Ankara SK (1),2-3,1-2,Elazığspor (1)
?,(Sat) 9 Aug 2003 (W32),Konyaspor (1),3-3,2-0,Trabzonspor AŞ (1)
?,(Sun) 10 Aug 2003 (W32),A. Sebatspor (1),0-2,0-1,Denizlispor (1)
?,(Sun) 10 Aug 2003 (W32),Adanaspor (1),0-1,0-0,Malatyaspor (1)
?,(Sun) 10 Aug 2003 (W32),Fenerbahçe İstanbul SK (1),0-3,0-2,Istanbulspor (1)
?,(Sun) 10 Aug 2003 (W32),Çaykur Rizespor (1),2-1,1-1,Ankaragucu (1)
?,(Fri) 15 Aug 2003 (W33),Trabzonspor AŞ (2),0-1,0-1,Fenerbahçe İstanbul SK (2)
?,(Sat) 16 Aug 2003 (W33),Ankaragucu (2),4-2,1-2,Samsunspor (2)
?,(Sat) 16 Aug 2003 (W33),Beşiktaş İstanbul JK (2),1-0,1-0,Bursaspor (2)
?,(Sat) 16 Aug 2003 (W33),Denizlispor (2),1-1,0-0,Çaykur Rizespor (2)
?,(Sat) 16 Aug 2003 (W33),Istanbulspor (2),1-0,1-0,Adanaspor (2)
?,(Sun) 17 Aug 2003 (W33),Diyarbakirspor (2),3-2,1-1,Gençlerbirliği Ankara SK (2)
?,(Sun) 17 Aug 2003 (W33),Elazığspor (2),0-0,0-0,Konyaspor (2)
?,(Sun) 17 Aug 2003 (W33),Gaziantepspor (2),1-2,0-0,Galatasaray İstanbul AŞ (2)
?,(Sun) 17 Aug 2003 (W33),Malatyaspor (2),3-1,1-0,A. Sebatspor (2)
?,(Sat) 23 Aug 2003 (W34),A. Sebatspor (3),1-3,0-0,Istanbulspor (3)
?,(Sat) 23 Aug 2003 (W34),Adanaspor (3),0-1,0-0,Trabzonspor AŞ (3)
?,(Sat) 23 Aug 2003 (W34),Bursaspor (3),2-2,1-0,Galatasaray İstanbul AŞ (3)
?,(Sat) 23 Aug 2003 (W34),Fenerbahçe İstanbul SK (3),7-1,3-1,Elazığspor (3)
?,(Sat) 23 Aug 2003 (W34),Çaykur Rizespor (3),2-1,0-1,Malatyaspor (3)
?,(Sun) 24 Aug 2003 (W34),Beşiktaş İstanbul JK (3),3-0,1-0,Ankaragucu (3)
?,(Sun) 24 Aug 2003 (W34),Gençlerbirliği Ankara SK (3),1-0,1-0,Gaziantepspor (3)
?,(Sun) 24 Aug 2003 (W34),Konyaspor (3),3-1,1-1,Diyarbakirspor (3)
?,(Sun) 24 Aug 2003 (W34),Samsunspor (3),2-1,1-0,Denizlispor (3)
?,(Fri) 29 Aug 2003 (W35),Denizlispor (4),2-3,0-2,Beşiktaş İstanbul JK (4)
?,(Sat) 30 Aug 2003 (W35),Diyarbakirspor (4),1-2,0-0,Fenerbahçe İstanbul SK (4)
?,(Sat) 30 Aug 2003 (W35),Elazığspor (4),3-4,1-2,Adanaspor (4)
?,(Sat) 30 Aug 2003 (W35),Gaziantepspor (4),3-1,1-1,Konyaspor (4)
?,(Sat) 30 Aug 2003 (W35),Malatyaspor (4),5-0,3-0,Samsunspor (4)
?,(Sun) 31 Aug 2003 (W35),Ankaragucu (4),2-0,1-0,Bursaspor (4)
?,(Sun) 31 Aug 2003 (W35),Galatasaray İstanbul AŞ (4),2-1,2-0,Gençlerbirliği Ankara SK (4)
?,(Sun) 31 Aug 2003 (W35),Istanbulspor (4),3-0,1-0,Çaykur Rizespor (4)
?,(Sun) 31 Aug 2003 (W35),Trabzonspor AŞ (4),2-1,1-0,A. Sebatspor (4)
?,(Fri) 12 Sep 2003 (W37),Beşiktaş İstanbul JK (5),3-1,1-1,Malatyaspor (5)
?,(Sat) 13 Sep 2003 (W37),Adanaspor (5),2-1,0-0,Diyarbakirspor (5)
?,(Sat) 13 Sep 2003 (W37),Konyaspor (5),1-0,0-0,Galatasaray İstanbul AŞ (5)
?,(Sat) 13 Sep 2003 (W37),Çaykur Rizespor (5),1-0,0-0,Trabzonspor AŞ (5)
?,(Sat) 13 Sep 2003 (W37),Samsunspor (5),3-3,1-2,Istanbulspor (5)
?,(Sun) 14 Sep 2003 (W37),A. Sebatspor (5),3-1,1-1,Elazığspor (5)
?,(Sun) 14 Sep 2003 (W37),Ankaragucu (5),1-1,1-0,Denizlispor (5)
?,(Sun) 14 Sep 2003 (W37),Bursaspor (5),0-0,0-0,Gençlerbirliği Ankara SK (5)
?,(Sun) 14 Sep 2003 (W37),Fenerbahçe İstanbul SK (5),3-1,0-0,Gaziantepspor (5)
?,(Fri) 19 Sep 2003 (W38),Trabzonspor AŞ (6),2-1,0-0,Samsunspor (6)
?,(Sat) 20 Sep 2003 (W38),Gaziantepspor (6),1-0,1-0,Adanaspor (6)
?,(Sat) 20 Sep 2003 (W38),Gençlerbirliği Ankara SK (6),4-0,3-0,Konyaspor (6)
?,(Sat) 20 Sep 2003 (W38),Istanbulspor (6),1-1,0-1,Beşiktaş İstanbul JK (6)
?,(Sat) 20 Sep 2003 (W38),Malatyaspor (6),1-0,0-0,Ankaragucu (6)
?,(Sun) 21 Sep 2003 (W38),Denizlispor (6),4-0,2-0,Bursaspor (6)
?,(Sun) 21 Sep 2003 (W38),Diyarbakirspor (6),1-0,1-0,A. Sebatspor (6)
?,(Sun) 21 Sep 2003 (W38),Elazığspor (6),1-1,0-1,Çaykur Rizespor (6)
?,(Sun) 21 Sep 2003 (W38),Galatasaray İstanbul AŞ (6),2-2,1-1,Fenerbahçe İstanbul SK (6)
?,(Fri) 26 Sep 2003 (W39),Adanaspor (7),0-2,0-2,Galatasaray İstanbul AŞ (7)
?,(Sat) 27 Sep 2003 (W39),Ankaragucu (7),2-1,0-1,Istanbulspor (7)
?,(Sat) 27 Sep 2003 (W39),Bursaspor (7),2-1,0-0,Konyaspor (7)
?,(Sat) 27 Sep 2003 (W39),Fenerbahçe İstanbul SK (7),1-0,0-0,Gençlerbirliği Ankara SK (7)
?,(Sat) 27 Sep 2003 (W39),Samsunspor (7),2-0,1-0,Elazığspor (7)
?,(Sun) 28 Sep 2003 (W39),A. Sebatspor (7),1-2,1-1,Gaziantepspor (7)
?,(Sun) 28 Sep 2003 (W39),Beşiktaş İstanbul JK (7),5-0,2-0,Trabzonspor AŞ (7)
?,(Sun) 28 Sep 2003 (W39),Denizlispor (7),1-0,0-0,Malatyaspor (7)
?,(Sun) 28 Sep 2003 (W39),Çaykur Rizespor (7),2-1,0-0,Diyarbakirspor (7)
?,(Fri) 3 Oct 2003 (W40),Konyaspor (8),2-4,1-2,Fenerbahçe İstanbul SK (8)
?,(Sat) 4 Oct 2003 (W40),Galatasaray İstanbul AŞ (8),4-3,1-0,A. Sebatspor (8)
?,(Sat) 4 Oct 2003 (W40),Gençlerbirliği Ankara SK (8),6-0,0-0,Adanaspor (8)
?,(Sat) 4 Oct 2003 (W40),Istanbulspor (8),0-3,0-2,Denizlispor (8)
?,(Sat) 4 Oct 2003 (W40),Malatyaspor (8),2-1,1-1,Bursaspor (8)
?,(Sun) 5 Oct 2003 (W40),Diyarbakirspor (8),2-2,0-1,Samsunspor (8)
?,(Sun) 5 Oct 2003 (W40),Elazığspor (8),1-5,1-2,Beşiktaş İstanbul JK (8)
?,(Sun) 5 Oct 2003 (W40),Gaziantepspor (8),2-0,1-0,Çaykur Rizespor (8)
?,(Sun) 5 Oct 2003 (W40),Trabzonspor AŞ (8),3-0,1-0,Ankaragucu (8)
?,(Fri) 17 Oct 2003 (W42),Çaykur Rizespor (9),0-1,0-1,Galatasaray İstanbul AŞ (9)
?,(Sat) 18 Oct 2003 (W42),Adanaspor (9),1-1,0-1,Konyaspor (9)
?,(Sat) 18 Oct 2003 (W42),Ankaragucu (9),1-0,1-0,Elazığspor (9)
?,(Sat) 18 Oct 2003 (W42),Beşiktaş İstanbul JK (9),1-0,1-0,Diyarbakirspor (9)
?,(Sun) 19 Oct 2003 (W42),A. Sebatspor (9),0-3,0-1,Gençlerbirliği Ankara SK (9)
?,(Sun) 19 Oct 2003 (W42),Bursaspor (9),2-2,0-1,Fenerbahçe İstanbul SK (9)
?,(Sun) 19 Oct 2003 (W42),Denizlispor (9),0-1,0-0,Trabzonspor AŞ (9)
?,(Sun) 19 Oct 2003 (W42),Malatyaspor (9),2-1,0-0,Istanbulspor (9)
?,(Sun) 19 Oct 2003 (W42),Samsunspor (9),1-2,1-0,Gaziantepspor (9)
?,(Fri) 24 Oct 2003 (W43),Fenerbahçe İstanbul SK (10),3-0,1-0,Adanaspor (10)
?,(Sat) 25 Oct 2003 (W43),Diyarbakirspor (10),1-1,1-0,Ankaragucu (10)
?,(Sat) 25 Oct 2003 (W43),Elazığspor (10),2-4,0-3,Denizlispor (10)
?,(Sat) 25 Oct 2003 (W43),Galatasaray İstanbul AŞ (10),1-0,0-0,Samsunspor (10)
?,(Sat) 25 Oct 2003 (W43),Trabzonspor AŞ (10),0-0,0-0,Malatyaspor (10)
?,(Sun) 26 Oct 2003 (W43),Gaziantepspor (10),0-3,0-2,Beşiktaş İstanbul JK (10)
?,(Sun) 26 Oct 2003 (W43),Gençlerbirliği Ankara SK (10),1-0,1-0,Çaykur Rizespor (10)
?,(Sun) 26 Oct 2003 (W43),Istanbulspor (10),3-0,2-0,Bursaspor (10)
?,(Sun) 26 Oct 2003 (W43),Konyaspor (10),0-0,0-0,A. Sebatspor (10)
?,(Fri) 31 Oct 2003 (W44),Beşiktaş İstanbul JK (11),0-0,0-0,Galatasaray İstanbul AŞ (11)
?,(Sat) 1 Nov 2003 (W44),Ankaragucu (11),1-4,1-2,Gaziantepspor (11)
?,(Sat) 1 Nov 2003 (W44),Denizlispor (11),1-2,1-1,Diyarbakirspor (11)
?,(Sat) 1 Nov 2003 (W44),Istanbulspor (11),0-2,0-0,Trabzonspor AŞ (11)
?,(Sat) 1 Nov 2003 (W44),Samsunspor (11),2-1,0-1,Gençlerbirliği Ankara SK (11)
?,(Sun) 2 Nov 2003 (W44),A. Sebatspor (11),1-1,1-1,Fenerbahçe İstanbul SK (11)
?,(Sun) 2 Nov 2003 (W44),Bursaspor (11),6-0,3-0,Adanaspor (11)
?,(Sun) 2 Nov 2003 (W44),Malatyaspor (11),3-0,0-0,Elazığspor (11)
?,(Sun) 2 Nov 2003 (W44),Çaykur Rizespor (11),1-1,1-1,Konyaspor (11)
?,(Fri) 7 Nov 2003 (W45),Trabzonspor AŞ (12),2-0,0-0,Bursaspor (12)
?,(Sat) 8 Nov 2003 (W45),Adanaspor (12),1-2,0-1,A. Sebatspor (12)
?,(Sat) 8 Nov 2003 (W45),Konyaspor (12),0-0,0-0,Samsunspor (12)
?,(Sun) 9 Nov 2003 (W45),Diyarbakirspor (12),2-0,2-0,Malatyaspor (12)
?,(Sun) 9 Nov 2003 (W45),Elazığspor (12),1-1,1-1,Istanbulspor (12)
?,(Sun) 9 Nov 2003 (W45),Galatasaray İstanbul AŞ (12),2-1,1-1,Ankaragucu (12)
?,(Sun) 9 Nov 2003 (W45),Gaziantepspor (12),1-2,1-0,Denizlispor (12)
?,(Sun) 9 Nov 2003 (W45),Gençlerbirliği Ankara SK (12),1-2,0-2,Beşiktaş İstanbul JK (12)
?,(Sat) 22 Nov 2003 (W47),Ankaragucu (13),2-3,1-2,Gençlerbirliği Ankara SK (13)
?,(Sat) 22 Nov 2003 (W47),Beşiktaş İstanbul JK (13),1-1,1-1,Konyaspor (13)
?,(Sat) 22 Nov 2003 (W47),Denizlispor (13),2-1,1-1,Galatasaray İstanbul AŞ (13)
?,(Sat) 22 Nov 2003 (W47),Malatyaspor (13),0-0,0-0,Gaziantepspor (13)
?,(Sun) 23 Nov 2003 (W47),Bursaspor (13),1-1,1-0,A. Sebatspor (13)
?,(Sun) 23 Nov 2003 (W47),Istanbulspor (13),1-3,1-3,Diyarbakirspor (13)
?,(Sun) 23 Nov 2003 (W47),Çaykur Rizespor (12),0-2,0-0,Adanaspor (13)
?,(Sun) 23 Nov 2003 (W47),Samsunspor (13),3-0,2-0,Fenerbahçe İstanbul SK (12)
?,(Sun) 23 Nov 2003 (W47),Trabzonspor AŞ (13),2-2,1-1,Elazığspor (13)
?,(Fri) 28 Nov 2003 (W48),Galatasaray İstanbul AŞ (14),2-2,1-0,Malatyaspor (14)
?,(Sat) 29 Nov 2003 (W48),A. Sebatspor (14),1-0,0-0,Çaykur Rizespor (13)
?,(Sat) 29 Nov 2003 (W48),Diyarbakirspor (14),2-2,0-1,Trabzonspor AŞ (14)
?,(Sat) 29 Nov 2003 (W48),Elazığspor (14),1-0,0-0,Bursaspor (14)
?,(Sat) 29 Nov 2003 (W48),Konyaspor (14),1-1,1-0,Ankaragucu (14)
?,(Sun) 30 Nov 2003 (W48),Adanaspor (14),2-3,1-1,Samsunspor (14)
?,(Sun) 30 Nov 2003 (W48),Fenerbahçe İstanbul SK (13),2-2,0-0,Beşiktaş İstanbul JK (14)
?,(Sun) 30 Nov 2003 (W48),Gaziantepspor (14),2-1,0-0,Istanbulspor (14)
?,(Sun) 30 Nov 2003 (W48),Gençlerbirliği Ankara SK (14),1-3,1-1,Denizlispor (14)
?,(Fri) 5 Dec 2003 (W49),Beşiktaş İstanbul JK (15),2-1,0-0,Adanaspor (15)
?,(Sat) 6 Dec 2003 (W49),Diyarbakirspor (15),2-0,1-0,Elazığspor (15)
?,(Sat) 6 Dec 2003 (W49),Istanbulspor (15),3-1,1-0,Galatasaray İstanbul AŞ (15)
?,(Sat) 6 Dec 2003 (W49),Samsunspor (15),1-1,0-1,A. Sebatspor (15)
?,(Sat) 6 Dec 2003 (W49),Trabzonspor AŞ (15),3-0,1-0,Gaziantepspor (15)
?,(Sun) 7 Dec 2003 (W49),Ankaragucu (15),1-4,0-1,Fenerbahçe İstanbul SK (14)
?,(Sun) 7 Dec 2003 (W49),Denizlispor (15),3-2,1-1,Konyaspor (15)
?,(Sun) 7 Dec 2003 (W49),Malatyaspor (15),1-1,0-1,Gençlerbirliği Ankara SK (15)
?,(Sun) 7 Dec 2003 (W49),Çaykur Rizespor (14),1-0,0-0,Bursaspor (15)
?,(Sat) 13 Dec 2003 (W50),A. Sebatspor (16),1-2,1-0,Beşiktaş İstanbul JK (16)
?,(Sat) 13 Dec 2003 (W50),Fenerbahçe İstanbul SK (15),2-0,0-0,Denizlispor (16)
