Date,Team 1,FT,HT,Team 2
Fri Aug 1 2003,Bayern Munich,3-1,3-0,Ein Frankfurt
Sat Aug 2 2003,Hamburg,0-3,0-1,Hannover
Sat Aug 2 2003,Hertha,0-3,0-2,Werder Bremen
Sat Aug 2 2003,Kaiserslautern,0-1,0-1,Munich 1860
Sat Aug 2 2003,Leverkusen,4-1,3-1,Freiburg
Sat Aug 2 2003,Schalke 04,2-2,1-0,Dortmund
Sat Aug 2 2003,Wolfsburg,3-2,2-2,Bochum
Sun Aug 3 2003,Hansa Rostock,0-2,0-0,Stuttgart
Sun Aug 3 2003,M'gladbach,1-0,0-0,FC Koln
Sat Aug 9 2003,Bochum,1-1,1-1,Hamburg
Sat Aug 9 2003,Dortmund,4-0,1-0,Wolfsburg
Sat Aug 9 2003,FC Koln,1-2,1-1,Kaiserslautern
Sat Aug 9 2003,Freiburg,2-2,0-2,Hansa Rostock
Sat Aug 9 2003,Hannover,3-3,3-1,Bayern Munich
Sat Aug 9 2003,Munich 1860,1-1,1-0,Schalke 04
Sat Aug 9 2003,Werder Bremen,1-1,0-0,M'gladbach
Sun Aug 10 2003,Ein Frankfurt,1-2,1-0,Leverkusen
Sun Aug 10 2003,Stuttgart,0-0,0-0,Hertha
Sat Aug 16 2003,Bayern Munich,2-0,2-0,Bochum
Sat Aug 16 2003,Dortmund,3-1,0-0,Munich 1860
Sat Aug 16 2003,Hansa Rostock,3-0,1-0,Ein Frankfurt
Sat Aug 16 2003,Hertha,0-0,0-0,Freiburg
Sat Aug 16 2003,Kaiserslautern,0-1,0-0,Werder Bremen
Sat Aug 16 2003,Leverkusen,4-0,2-0,Hannover
Sat Aug 16 2003,M'gladbach,0-1,0-1,Stuttgart
Sun Aug 17 2003,Schalke 04,2-1,1-0,FC Koln
Sun Aug 17 2003,Wolfsburg,5-1,0-0,Hamburg
Sat Aug 23 2003,Bochum,1-0,0-0,Leverkusen
Sat Aug 23 2003,Ein Frankfurt,0-0,0-0,Hertha
Sat Aug 23 2003,FC Koln,1-0,0-0,Dortmund
Sat Aug 23 2003,Freiburg,4-1,3-0,M'gladbach
Sat Aug 23 2003,Munich 1860,1-0,0-0,Wolfsburg
Sat Aug 23 2003,Stuttgart,2-0,2-0,Kaiserslautern
Sat Aug 23 2003,Werder Bremen,4-1,3-0,Schalke 04
Sun Aug 24 2003,Hamburg,0-2,0-1,Bayern Munich
Wed Aug 27 2003,Hannover,3-3,1-1,Hansa Rostock
Sat Sep 13 2003,Dortmund,2-1,1-1,Werder Bremen
Sat Sep 13 2003,Hansa Rostock,0-2,0-0,Bochum
Sat Sep 13 2003,Hertha,2-3,2-1,Hannover
Sat Sep 13 2003,Leverkusen,1-0,1-0,Hamburg
Sat Sep 13 2003,Munich 1860,2-1,1-0,FC Koln
Sat Sep 13 2003,Schalke 04,0-0,0-0,Stuttgart
Sat Sep 13 2003,Wolfsburg,3-2,1-0,Bayern Munich
Sun Sep 14 2003,Kaiserslautern,2-2,2-2,Freiburg
Sun Sep 14 2003,M'gladbach,0-2,0-1,Ein Frankfurt
Sat Sep 20 2003,Bayern Munich,3-3,1-2,Leverkusen
Sat Sep 20 2003,Bochum,2-2,1-1,Hertha
Sat Sep 20 2003,FC Koln,2-3,1-2,Wolfsburg
Sat Sep 20 2003,Freiburg,2-1,2-1,Schalke 04
Sat Sep 20 2003,Hannover,2-0,1-0,M'gladbach
Sat Sep 20 2003,Stuttgart,1-0,0-0,Dortmund
Sat Sep 20 2003,Werder Bremen,2-1,0-0,Munich 1860
Sun Sep 21 2003,Ein Frankfurt,1-3,0-1,Kaiserslautern
Sun Sep 21 2003,Hamburg,2-1,0-1,Hansa Rostock
Sat Sep 27 2003,Dortmund,1-0,0-0,Freiburg
Sat Sep 27 2003,FC Koln,1-4,0-2,Werder Bremen
Sat Sep 27 2003,Hansa Rostock,1-2,0-1,Bayern Munich
Sat Sep 27 2003,Kaiserslautern,1-0,0-0,Hannover
Sat Sep 27 2003,M'gladbach,2-2,1-0,Bochum
Sat Sep 27 2003,Munich 1860,0-3,0-2,Stuttgart
Sat Sep 27 2003,Wolfsburg,0-1,0-0,Leverkusen
Sun Sep 28 2003,Hertha,1-1,1-0,Hamburg
Sun Sep 28 2003,Schalke 04,1-1,1-1,Ein Frankfurt
Sat Oct 4 2003,Bayern Munich,4-1,2-0,Hertha
Sat Oct 4 2003,Bochum,4-0,0-0,Kaiserslautern
Sat Oct 4 2003,Ein Frankfurt,0-1,0-1,Dortmund
Sat Oct 4 2003,Freiburg,1-0,0-0,Munich 1860
Sat Oct 4 2003,Hamburg,2-1,0-1,M'gladbach
Sat Oct 4 2003,Hannover,1-2,1-2,Schalke 04
Sat Oct 4 2003,Stuttgart,0-0,0-0,FC Koln
Sun Oct 5 2003,Leverkusen,3-0,0-0,Hansa Rostock
Sun Oct 5 2003,Werder Bremen,5-3,3-1,Wolfsburg
Sat Oct 18 2003,Dortmund,6-2,2-0,Hannover
Sat Oct 18 2003,FC Koln,1-0,0-0,Freiburg
Sat Oct 18 2003,Hertha,1-4,0-1,Leverkusen
Sat Oct 18 2003,M'gladbach,0-0,0-0,Bayern Munich
