Date,Team 1,FT,HT,Team 2
Fri Aug 15 2003,Roda JC,2-2,2-1,PSV Eindhoven
Sat Aug 16 2003,Twente,3-1,0-1,Roosendaal
Sat Aug 16 2003,Waalwijk,1-0,0-0,Den Haag
Sat Aug 16 2003,Willem II,1-0,1-0,AZ Alkmaar
Sun Aug 17 2003,Feyenoord,2-1,0-0,Nijmegen
Sun Aug 17 2003,Groningen,1-0,1-0,NAC Breda
Sun Aug 17 2003,Utrecht,1-0,1-0,Zwolle
Sun Aug 17 2003,Vitesse,1-2,1-1,Ajax
Sun Aug 17 2003,Volendam,0-1,0-1,Heerenveen
Fri Aug 22 2003,AZ Alkmaar,3-0,1-0,Twente
Sat Aug 23 2003,Den Haag,1-1,0-1,Utrecht
Sat Aug 23 2003,Heerenveen,1-0,1-0,Feyenoord
Sat Aug 23 2003,NAC Breda,2-0,0-0,Vitesse
Sat Aug 23 2003,PSV Eindhoven,6-1,4-1,Willem II
Sat Aug 23 2003,Roosendaal,0-1,0-1,Ajax
Sun Aug 24 2003,Nijmegen,1-3,0-1,Roda JC
Sun Aug 24 2003,Volendam,3-0,2-0,Groningen
Sun Aug 24 2003,Zwolle,0-3,0-2,Waalwijk
Fri Aug 29 2003,Vitesse,1-2,0-1,AZ Alkmaar
Fri Aug 29 2003,Willem II,2-0,2-0,Heerenveen
Sat Aug 30 2003,Roda JC,0-2,0-1,Roosendaal
Sat Aug 30 2003,Twente,0-2,0-2,PSV Eindhoven
Sun Aug 31 2003,Ajax,1-0,1-0,Zwolle
Sun Aug 31 2003,Feyenoord,2-1,0-1,NAC Breda
Sun Aug 31 2003,Groningen,2-0,1-0,Den Haag
Sun Aug 31 2003,Utrecht,0-1,0-1,Nijmegen
Sun Aug 31 2003,Waalwijk,3-0,3-0,Volendam
Fri Sep 12 2003,Den Haag,1-1,1-1,Volendam
Sat Sep 13 2003,Ajax,4-1,2-0,Waalwijk
Sat Sep 13 2003,Heerenveen,1-0,1-0,Groningen
Sat Sep 13 2003,PSV Eindhoven,2-1,1-0,Utrecht
Sat Sep 13 2003,Roosendaal,1-1,0-1,Vitesse
Sat Sep 13 2003,Zwolle,0-0,0-0,Roda JC
Sun Sep 14 2003,AZ Alkmaar,2-2,2-1,Feyenoord
Sun Sep 14 2003,NAC Breda,1-1,0-1,Willem II
Sun Sep 14 2003,Nijmegen,2-1,0-1,Twente
Fri Sep 19 2003,Volendam,2-3,1-2,Nijmegen
Sat Sep 20 2003,AZ Alkmaar,3-1,2-1,Heerenveen
Sat Sep 20 2003,Den Haag,1-2,0-1,Roosendaal
Sat Sep 20 2003,Twente,2-1,1-0,Waalwijk
Sat Sep 20 2003,Vitesse,1-1,1-1,Roda JC
Sat Sep 20 2003,Willem II,2-1,1-0,Zwolle
Sun Sep 21 2003,Feyenoord,1-3,1-1,PSV Eindhoven
Sun Sep 21 2003,Groningen,1-1,1-1,Utrecht
Sun Sep 21 2003,NAC Breda,4-2,3-0,Ajax
Sat Sep 27 2003,Heerenveen,3-0,2-0,Twente
Sat Sep 27 2003,PSV Eindhoven,0-1,0-0,AZ Alkmaar
Sat Sep 27 2003,Roosendaal,1-1,0-1,Volendam
Sun Sep 28 2003,Ajax,6-0,2-0,Willem II
Sun Sep 28 2003,Nijmegen,1-2,1-0,Den Haag
Sun Sep 28 2003,Roda JC,0-0,0-0,Groningen
Sun Sep 28 2003,Utrecht,1-3,1-1,Vitesse
Sun Sep 28 2003,Waalwijk,2-0,1-0,NAC Breda
Sun Sep 28 2003,Zwolle,0-3,0-0,Feyenoord
Fri Oct 3 2003,Vitesse,3-5,2-3,Twente
Sat Oct 4 2003,AZ Alkmaar,2-0,1-0,Nijmegen
Sat Oct 4 2003,Den Haag,0-4,0-1,PSV Eindhoven
Sat Oct 4 2003,Heerenveen,1-0,1-0,Waalwijk
Sat Oct 4 2003,NAC Breda,1-2,1-0,Utrecht
Sat Oct 4 2003,Willem II,0-2,0-1,Roda JC
Sun Oct 5 2003,Feyenoord,2-0,1-0,Roosendaal
Sun Oct 5 2003,Groningen,1-3,1-1,Ajax
Sun Oct 5 2003,Volendam,2-2,1-2,Zwolle
Fri Oct 17 2003,Ajax,5-1,3-1,Volendam
Sat Oct 18 2003,PSV Eindhoven,2-0,1-0,Heerenveen
Sat Oct 18 2003,Roosendaal,0-0,0-0,Willem II
Sat Oct 18 2003,Waalwijk,2-2,1-0,Vitesse
Sun Oct 19 2003,Nijmegen,0-3,0-2,NAC Breda
Sun Oct 19 2003,Roda JC,1-1,1-1,Feyenoord
Sun Oct 19 2003,Twente,5-3,3-2,Groningen
Sun Oct 19 2003,Utrecht,0-3,0-3,AZ Alkmaar
Sun Oct 19 2003,Zwolle,1-2,1-1,Den Haag
Fri Oct 24 2003,Volendam,2-1,0-1,Roda JC
Sat Oct 25 2003,AZ Alkmaar,4-0,3-0,Zwolle
Sat Oct 25 2003,Den Haag,1-1,1-0,NAC Breda
Sat Oct 25 2003,Groningen,2-1,0-0,Vitesse
