Date,Team 1,FT,HT,Team 2
Fri Aug 1 2003,Le Havre,0-0,0-0,Nancy
Sat Aug 2 2003,Angers,0-2,0-2,Valence
Sat Aug 2 2003,Chateauroux,2-0,1-0,St Etienne
Sat Aug 2 2003,Clermont,0-0,0-0,Rouen
Sat Aug 2 2003,Grenoble,0-0,0-0,Besancon
Sat Aug 2 2003,Gueugnon,1-1,0-1,Lorient
Sat Aug 2 2003,Istres,2-0,1-0,Sedan
Sat Aug 2 2003,Laval,1-2,1-1,Amiens
Sat Aug 2 2003,Niort,3-0,1-0,Creteil
Sat Aug 2 2003,Troyes,2-2,0-1,Caen
Sat Aug 9 2003,Amiens,1-0,0-0,Angers
Sat Aug 9 2003,Besancon,0-1,0-0,Istres
Sat Aug 9 2003,Caen,1-2,0-0,Clermont
Sat Aug 9 2003,Creteil,1-1,0-0,Gueugnon
Sat Aug 9 2003,Nancy,0-1,0-0,St Etienne
Sat Aug 9 2003,Rouen,1-1,0-0,Laval
Sat Aug 9 2003,Sedan,1-1,1-1,Niort
Sat Aug 9 2003,Troyes,3-2,1-1,Grenoble
Sat Aug 9 2003,Valence,3-0,2-0,Chateauroux
Sun Aug 10 2003,Lorient,2-0,0-0,Le Havre
Fri Aug 15 2003,St Etienne,2-1,1-1,Lorient
Sat Aug 16 2003,Angers,0-0,0-0,Sedan
Sat Aug 16 2003,Chateauroux,0-0,0-0,Nancy
Sat Aug 16 2003,Clermont,0-0,0-0,Troyes
Sat Aug 16 2003,Grenoble,0-0,0-0,Rouen
Sat Aug 16 2003,Gueugnon,0-1,0-0,Amiens
Sat Aug 16 2003,Istres,3-1,1-0,Caen
Sat Aug 16 2003,Laval,1-3,0-3,Besancon
Sat Aug 16 2003,Le Havre,1-1,1-1,Creteil
Sat Aug 16 2003,Niort,1-0,0-0,Valence
Tue Aug 19 2003,Amiens,0-0,0-0,Istres
Tue Aug 19 2003,Besancon,1-1,1-0,Gueugnon
Tue Aug 19 2003,Caen,0-0,0-0,Grenoble
Tue Aug 19 2003,Clermont,0-1,0-0,Niort
Tue Aug 19 2003,Creteil,1-0,0-0,St Etienne
Tue Aug 19 2003,Lorient,2-0,0-0,Nancy
Tue Aug 19 2003,Rouen,3-1,2-0,Angers
Tue Aug 19 2003,Sedan,2-0,1-0,Chateauroux
Tue Aug 19 2003,Troyes,0-0,0-0,Laval
Tue Aug 19 2003,Valence,1-2,0-1,Le Havre
Fri Aug 22 2003,Le Havre,3-0,1-0,Sedan
Sat Aug 23 2003,Angers,2-1,1-0,Besancon
Sat Aug 23 2003,Chateauroux,2-2,2-1,Lorient
Sat Aug 23 2003,Grenoble,0-0,0-0,Clermont
Sat Aug 23 2003,Gueugnon,2-0,1-0,Valence
Sat Aug 23 2003,Istres,0-0,0-0,Rouen
Sat Aug 23 2003,Laval,1-0,0-0,Caen
Sat Aug 23 2003,Nancy,2-0,0-0,Creteil
Sat Aug 23 2003,Niort,0-0,0-0,Amiens
Sat Aug 23 2003,St Etienne,2-3,2-0,Troyes
Fri Aug 29 2003,Besancon,3-1,2-1,Chateauroux
Sat Aug 30 2003,Amiens,2-0,1-0,Le Havre
Sat Aug 30 2003,Caen,1-0,1-0,Angers
Sat Aug 30 2003,Clermont,2-1,0-1,Laval
Sat Aug 30 2003,Creteil,1-0,1-0,Lorient
Sat Aug 30 2003,Grenoble,2-2,1-0,Gueugnon
Sat Aug 30 2003,Rouen,2-1,2-1,Niort
Sat Aug 30 2003,Troyes,0-2,0-0,Istres
Sat Aug 30 2003,Valence,0-0,0-0,Nancy
Sun Aug 31 2003,Sedan,1-2,1-1,St Etienne
Thu Sep 4 2003,Laval,2-0,0-0,Grenoble
Fri Sep 5 2003,Angers,2-0,0-0,Troyes
Fri Sep 5 2003,Chateauroux,1-3,1-1,Creteil
Fri Sep 5 2003,Gueugnon,2-1,1-0,Rouen
Fri Sep 5 2003,Istres,2-0,0-0,Clermont
Fri Sep 5 2003,Le Havre,2-0,1-0,Besancon
Fri Sep 5 2003,Lorient,3-1,1-1,Amiens
Fri Sep 5 2003,Nancy,2-0,1-0,Sedan
Fri Sep 5 2003,Niort,0-3,0-1,Caen
Fri Sep 5 2003,St Etienne,1-0,0-0,Valence
Fri Sep 12 2003,Troyes,1-0,0-0,Niort
Sat Sep 13 2003,Amiens,0-0,0-0,Chateauroux
Sat Sep 13 2003,Besancon,0-1,0-0,St Etienne
Sat Sep 13 2003,Caen,2-1,0-1,Gueugnon
Sat Sep 13 2003,Clermont,4-1,1-1,Angers
Sat Sep 13 2003,Grenoble,0-1,0-1,Istres
Sat Sep 13 2003,Laval,1-1,1-0,Le Havre
Sat Sep 13 2003,Rouen,1-1,0-1,Nancy
Sat Sep 13 2003,Sedan,2-1,0-1,Lorient
Sat Sep 13 2003,Valence,2-2,2-1,Creteil
Sat Sep 20 2003,Angers,1-1,0-1,Grenoble
Sat Sep 20 2003,Chateauroux,1-1,1-1,Caen
Sat Sep 20 2003,Creteil,0-1,0-0,Sedan
Sat Sep 20 2003,Gueugnon,1-1,0-0,Troyes
Sat Sep 20 2003,Istres,2-1,1-1,Laval
Sat Sep 20 2003,Le Havre,2-0,0-0,Rouen
Sat Sep 20 2003,Lorient,3-1,1-0,Valence
Sat Sep 20 2003,Nancy,3-4,1-3,Clermont
Sat Sep 20 2003,Niort,3-0,1-0,Besancon
Sun Sep 21 2003,St Etienne,0-2,0-0,Amiens
Sat Sep 27 2003,Amiens,1-0,1-0,Creteil
Sat Sep 27 2003,Besancon,1-3,0-2,Nancy
Sat Sep 27 2003,Caen,1-0,0-0,St Etienne
Sat Sep 27 2003,Clermont,1-0,0-0,Gueugnon
Sat Sep 27 2003,Grenoble,0-1,0-0,Niort
Sat Sep 27 2003,Laval,3-3,2-0,Angers
Sat Sep 27 2003,Rouen,1-4,1-2,Chateauroux
Sat Sep 27 2003,Sedan,0-0,0-0,Valence
Sat Sep 27 2003,Troyes,2-0,2-0,Le Havre
Sun Sep 28 2003,Istres,1-0,0-0,Lorient
Fri Oct 3 2003,St Etienne,2-0,1-0,Rouen
Sat Oct 4 2003,Angers,1-0,1-0,Istres
Sat Oct 4 2003,Chateauroux,0-0,0-0,Grenoble
Sat Oct 4 2003,Creteil,5-1,3-1,Clermont
Sat Oct 4 2003,Gueugnon,0-0,0-0,Sedan
Sat Oct 4 2003,Le Havre,1-1,0-0,Caen
Sat Oct 4 2003,Nancy,3-0,1-0,Troyes
Sat Oct 4 2003,Niort,4-0,1-0,Laval
Sat Oct 4 2003,Valence,2-1,1-1,Amiens
Mon Oct 6 2003,Lorient,2-0,0-0,Besancon
Sat Oct 18 2003,Angers,0-0,0-0,Niort
Sat Oct 18 2003,Besancon,1-1,1-0,Valence
Sat Oct 18 2003,Caen,2-0,0-0,Lorient
Sat Oct 18 2003,Grenoble,2-0,2-0,Le Havre
Sat Oct 18 2003,Istres,2-0,0-0,Nancy
Sat Oct 18 2003,Laval,1-2,0-2,Gueugnon
Sat Oct 18 2003,Rouen,1-1,0-1,Creteil
Sat Oct 18 2003,Troyes,4-0,1-0,Chateauroux
Sun Oct 19 2003,Clermont,0-3,0-1,St Etienne
Mon Oct 20 2003,Amiens,1-1,0-1,Sedan
Sat Oct 25 2003,Chateauroux,2-1,1-0,Laval
Sat Oct 25 2003,Creteil,0-0,0-0,Caen
Sat Oct 25 2003,Gueugnon,1-1,0-0,Angers
Sat Oct 25 2003,Le Havre,1-1,0-0,Clermont
Sat Oct 25 2003,Lorient,4-1,2-1,Rouen
Sat Oct 25 2003,Nancy,0-0,0-0,Amiens
Sat Oct 25 2003,Sedan,2-0,1-0,Besancon
Sat Oct 25 2003,St Etienne,1-0,1-0,Grenoble
Sat Oct 25 2003,Valence,2-1,0-1,Troyes
Sun Oct 26 2003,Niort,2-1,2-1,Istres
Fri Oct 31 2003,Clermont,0-4,0-1,Lorient
Sat Nov 1 2003,Angers,2-0,2-0,Chateauroux
Sat Nov 1 2003,Besancon,0-2,0-1,Amiens
Sat Nov 1 2003,Caen,4-1,1-0,Valence
Sat Nov 1 2003,Grenoble,2-3,1-2,Nancy
Sat Nov 1 2003,Istres,2-1,1-1,Gueugnon
Sat Nov 1 2003,Laval,2-0,0-0,St Etienne
Sat Nov 1 2003,Rouen,0-1,0-1,Sedan
Sat Nov 1 2003,Troyes,0-0,0-0,Creteil
Mon Nov 3 2003,Niort,0-0,0-0,Le Havre
Fri Nov 7 2003,St Etienne,0-0,0-0,Istres
Sat Nov 8 2003,Amiens,1-1,1-0,Troyes
Sat Nov 8 2003,Chateauroux,2-2,1-0,Clermont
Sat Nov 8 2003,Creteil,1-1,0-1,Besancon
Sat Nov 8 2003,Gueugnon,1-2,0-2,Niort
Sat Nov 8 2003,Le Havre,1-0,0-0,Angers
Sat Nov 8 2003,Lorient,2-1,2-1,Grenoble
Sat Nov 8 2003,Nancy,1-1,0-1,Laval
Sat Nov 8 2003,Sedan,0-0,0-0,Caen
Sat Nov 8 2003,Valence,2-1,1-1,Rouen
Fri Nov 28 2003,Laval,2-2,0-2,Lorient
Fri Nov 28 2003,Troyes,0-0,0-0,Sedan
