Date,Team 1,FT,HT,Team 2
Sat Apr 14 2018,Cruzeiro,0-1,?,Gremio
Sat Apr 14 2018,Vitoria,2-2,?,Flamengo RJ
Sat Apr 14 2018,Santos,2-0,?,Ceara
Sun Apr 15 2018,America MG,3-0,?,Sport Recife
Sun Apr 15 2018,Corinthians,2-1,?,Fluminense
Sun Apr 15 2018,Internacional,2-0,?,Bahia
Sun Apr 15 2018,Vasco,2-1,?,Atletico-MG
Sun Apr 15 2018,Atletico-PR,5-1,?,Chapecoense-SC
Mon Apr 16 2018,Botafogo RJ,1-1,?,Palmeiras
Mon Apr 16 2018,Sao Paulo,1-0,?,Parana
Sat Apr 21 2018,Bahia,1-0,?,Santos
Sat Apr 21 2018,Flamengo RJ,2-0,?,America MG
Sun Apr 22 2018,Parana,0-4,?,Corinthians
Sun Apr 22 2018,Atletico-MG,2-1,?,Vitoria
Sun Apr 22 2018,Ceara,0-0,?,Sao Paulo
Sun Apr 22 2018,Chapecoense-SC,1-1,?,Vasco
Sun Apr 22 2018,Fluminense,1-0,?,Cruzeiro
Sun Apr 22 2018,Palmeiras,1-0,?,Internacional
Sun Apr 22 2018,Gremio,0-0,?,Atletico-PR
Mon Apr 23 2018,Sport Recife,1-1,?,Botafogo RJ
Sat Apr 28 2018,Botafogo RJ,2-1,?,Gremio
Sun Apr 29 2018,Atletico-MG,1-0,?,Corinthians
Sun Apr 29 2018,Bahia,0-0,?,Atletico-PR
Sun Apr 29 2018,Ceara,0-3,?,Flamengo RJ
Sun Apr 29 2018,Fluminense,1-1,?,Sao Paulo
Sun Apr 29 2018,Palmeiras,0-0,?,Chapecoense-SC
Sun Apr 29 2018,Parana,1-2,?,Sport Recife
Sun Apr 29 2018,Internacional,0-0,?,Cruzeiro
Mon Apr 30 2018,America MG,2-1,?,Vitoria
Sat May 5 2018,Sao Paulo,2-2,?,Atletico-MG
Sat May 5 2018,Vasco,4-1,?,America MG
Sun May 6 2018,Corinthians,1-1,?,Ceara
Sun May 6 2018,Atletico-PR,1-3,?,Palmeiras
Sun May 6 2018,Cruzeiro,1-0,?,Botafogo RJ
Sun May 6 2018,Flamengo RJ,2-0,?,Internacional
Sun May 6 2018,Vitoria,1-2,?,Fluminense
Sun May 6 2018,Gremio,5-1,?,Santos
Sun May 6 2018,Sport Recife,2-0,?,Bahia
Mon May 7 2018,Chapecoense-SC,1-1,?,Parana
Sat May 12 2018,Gremio,0-0,?,Internacional
Sun May 13 2018,Cruzeiro,2-0,?,Sport Recife
Sun May 13 2018,Atletico-PR,1-2,?,Atletico-MG
Sun May 13 2018,Bahia,2-2,?,Sao Paulo
Sun May 13 2018,Chapecoense-SC,3-2,?,Flamengo RJ
Sun May 13 2018,Corinthians,1-0,?,Palmeiras
Sun May 13 2018,Vasco,2-3,?,Vitoria
Sun May 13 2018,Santos,3-1,?,Parana
Mon May 14 2018,Botafogo RJ,2-1,?,Fluminense
Mon May 14 2018,Ceara,2-2,?,America MG
Sat May 19 2018,Atletico-MG,1-0,?,Cruzeiro
Sat May 19 2018,Flamengo RJ,1-1,?,Vasco
Sat May 19 2018,Palmeiras,3-0,?,Bahia
Sun May 20 2018,Vitoria,2-1,?,Ceara
Sun May 20 2018,America MG,1-0,?,Botafogo RJ
Sun May 20 2018,Parana,0-0,?,Gremio
Sun May 20 2018,Sao Paulo,1-0,?,Santos
Sun May 20 2018,Sport Recife,1-1,?,Corinthians
Sun May 20 2018,Fluminense,2-0,?,Atletico-PR
Mon May 21 2018,Internacional,3-0,?,Chapecoense-SC
