Date,Team 1,FT,HT,Team 2
Sun Mar 11 2018,Bodo/Glimt,3-1,?,Lillestrom
Sun Mar 11 2018,Molde,5-0,?,Sandefjord
Sun Mar 11 2018,Odd,1-2,?,Haugesund
Sun Mar 11 2018,Start,4-1,?,Tromso
Sun Mar 11 2018,Stromsgodset,2-2,?,Stabaek
Sun Mar 11 2018,Sarpsborg 08,1-0,?,Rosenborg
Mon Mar 12 2018,Kristiansund,0-1,?,Valerenga
Sat Mar 17 2018,Lillestrom,2-2,?,Sarpsborg 08
Sat Mar 17 2018,Rosenborg,2-2,?,Kristiansund
Sun Mar 18 2018,Brann,2-0,?,Bodo/Glimt
Sun Mar 18 2018,Haugesund,0-1,?,Molde
Sun Mar 18 2018,Valerenga,2-1,?,Odd
Mon Apr 2 2018,Bodo/Glimt,0-3,?,Haugesund
Mon Apr 2 2018,Kristiansund,2-1,?,Lillestrom
Mon Apr 2 2018,Molde,2-1,?,Tromso
Mon Apr 2 2018,Ranheim,4-1,?,Stabaek
Mon Apr 2 2018,Sarpsborg 08,3-0,?,Valerenga
Mon Apr 2 2018,Start,1-4,?,Sandefjord
Mon Apr 2 2018,Stromsgodset,1-1,?,Brann
Mon Apr 2 2018,Odd,1-1,?,Rosenborg
Sat Apr 7 2018,Valerenga,1-4,?,Stromsgodset
Sun Apr 8 2018,Brann,1-0,?,Kristiansund
Sun Apr 8 2018,Haugesund,1-1,?,Sarpsborg 08
Sun Apr 8 2018,Odd,1-0,?,Bodo/Glimt
Sun Apr 8 2018,Sandefjord,1-1,?,Stabaek
Sun Apr 8 2018,Tromso,4-0,?,Ranheim
Sun Apr 8 2018,Rosenborg,4-0,?,Molde
Mon Apr 9 2018,Lillestrom,1-0,?,Start
Wed Apr 11 2018,Sandefjord,1-2,?,Ranheim
Wed Apr 11 2018,Tromso,3-1,?,Stromsgodset
Sat Apr 14 2018,Start,1-6,?,Valerenga
Sun Apr 15 2018,Molde,2-1,?,Lillestrom
Sun Apr 15 2018,Ranheim,4-2,?,Haugesund
Sun Apr 15 2018,Sandefjord,3-3,?,Kristiansund
Sun Apr 15 2018,Stabaek,1-1,?,Tromso
Sun Apr 15 2018,Stromsgodset,3-0,?,Odd
Sun Apr 15 2018,Sarpsborg 08,1-2,?,Brann
Mon Apr 16 2018,Bodo/Glimt,0-1,?,Rosenborg
Sat Apr 21 2018,Brann,3-0,?,Stabaek
Sun Apr 22 2018,Haugesund,1-0,?,Stromsgodset
Sun Apr 22 2018,Kristiansund,1-1,?,Bodo/Glimt
Sun Apr 22 2018,Lillestrom,0-1,?,Ranheim
Sun Apr 22 2018,Rosenborg,2-0,?,Start
Sun Apr 22 2018,Tromso,4-1,?,Sandefjord
Sun Apr 22 2018,Valerenga,0-0,?,Molde
Mon Apr 23 2018,Odd,3-1,?,Sarpsborg 08
Wed Apr 25 2018,Ranheim,0-2,?,Brann
Wed Apr 25 2018,Stabaek,1-1,?,Start
Sat Apr 28 2018,Ranheim,2-2,?,Valerenga
Sun Apr 29 2018,Molde,0-1,?,Odd
Sun Apr 29 2018,Sandefjord,0-1,?,Brann
Sun Apr 29 2018,Sarpsborg 08,0-0,?,Bodo/Glimt
Sun Apr 29 2018,Start,0-1,?,Haugesund
Sun Apr 29 2018,Tromso,0-0,?,Kristiansund
Sun Apr 29 2018,Stromsgodset,0-1,?,Rosenborg
Mon Apr 30 2018,Stabaek,3-2,?,Lillestrom
Sat May 5 2018,Rosenborg,1-1,?,Ranheim
Sun May 6 2018,Bodo/Glimt,2-2,?,Stromsgodset
Sun May 6 2018,Kristiansund,1-0,?,Stabaek
Sun May 6 2018,Lillestrom,1-0,?,Sandefjord
Sun May 6 2018,Odd,3-0,?,Start
Sun May 6 2018,Valerenga,2-2,?,Haugesund
Sun May 6 2018,Brann,3-0,?,Tromso
Mon May 7 2018,Sarpsborg 08,2-2,?,Molde
Sat May 12 2018,Sandefjord,0-1,?,Valerenga
Sat May 12 2018,Start,0-1,?,Brann
Sun May 13 2018,Haugesund,3-2,?,Kristiansund
