Date,Team 1,FT,HT,Team 2
Sat Apr 7 2018,VPS,2-0,?,Inter Turku
Sat Apr 7 2018,SJK,0-1,?,PS Kemi
Sun Apr 8 2018,Lahti,3-2,?,TPS
Sun Apr 8 2018,HJK,3-1,?,Ilves
Sun Apr 8 2018,KuPS,1-1,?,Honka
Sun Apr 8 2018,Rovaniemi,2-0,?,Mariehamn
Sat Apr 14 2018,Mariehamn,0-1,?,HJK
Sat Apr 14 2018,VPS,0-1,?,Rovaniemi
Sun Apr 15 2018,Honka,0-0,?,Lahti
Sun Apr 15 2018,Ilves,2-1,?,KuPS
Sun Apr 15 2018,PS Kemi,2-4,?,Inter Turku
Sun Apr 15 2018,TPS,0-2,?,SJK
Wed Apr 18 2018,KuPS,0-1,?,Rovaniemi
Wed Apr 18 2018,SJK,0-1,?,HJK
Sat Apr 21 2018,HJK,1-2,?,KuPS
Sat Apr 21 2018,Inter Turku,1-2,?,TPS
Sat Apr 21 2018,Lahti,2-0,?,Ilves
Sat Apr 21 2018,SJK,2-0,?,Honka
Sun Apr 22 2018,Mariehamn,2-2,?,VPS
Sun Apr 22 2018,Rovaniemi,3-0,?,PS Kemi
Wed Apr 25 2018,Inter Turku,0-0,?,HJK
Wed Apr 25 2018,Rovaniemi,2-0,?,Lahti
Wed Apr 25 2018,VPS,1-1,?,Ilves
Wed Apr 25 2018,Mariehamn,1-4,?,KuPS
Sat Apr 28 2018,Honka,2-2,?,Inter Turku
Sat Apr 28 2018,TPS,0-0,?,Rovaniemi
Sun Apr 29 2018,Ilves,1-1,?,SJK
Sun Apr 29 2018,KuPS,1-1,?,Lahti
Sun Apr 29 2018,VPS,1-2,?,HJK
Sun Apr 29 2018,PS Kemi,2-3,?,Mariehamn
Thu May 3 2018,HJK,1-2,?,Lahti
Thu May 3 2018,Inter Turku,0-1,?,Ilves
Thu May 3 2018,Rovaniemi,1-2,?,Honka
Thu May 3 2018,SJK,1-3,?,KuPS
Thu May 3 2018,VPS,3-1,?,PS Kemi
Thu May 3 2018,Mariehamn,3-2,?,TPS
Mon May 7 2018,PS Kemi,1-2,?,HJK
Mon May 7 2018,Honka,1-1,?,Mariehamn
Mon May 7 2018,Ilves,1-0,?,Rovaniemi
Mon May 7 2018,KuPS,5-1,?,Inter Turku
Mon May 7 2018,Lahti,1-0,?,SJK
Mon May 7 2018,TPS,0-1,?,VPS
Sun May 13 2018,PS Kemi,2-2,?,TPS
Sun May 13 2018,Rovaniemi,2-0,?,KuPS
Sun May 13 2018,Mariehamn,2-0,?,Ilves
Mon May 14 2018,VPS,1-1,?,Honka
Fri May 18 2018,Honka,2-1,?,PS Kemi
Fri May 18 2018,Ilves,0-0,?,VPS
Fri May 18 2018,KuPS,2-1,?,Mariehamn
Fri May 18 2018,Lahti,0-0,?,Rovaniemi
Fri May 18 2018,TPS,0-1,?,HJK
Fri May 18 2018,SJK,0-1,?,Inter Turku
Tue May 22 2018,HJK,3-0,?,Inter Turku
Tue May 22 2018,PS Kemi,0-2,?,Ilves
Tue May 22 2018,TPS,0-0,?,Honka
Tue May 22 2018,VPS,0-2,?,KuPS
Tue May 22 2018,Mariehamn,1-2,?,Lahti
Sat May 26 2018,HJK,3-2,?,Honka
Sat May 26 2018,Ilves,2-0,?,TPS
Sat May 26 2018,Inter Turku,3-3,?,Rovaniemi
Sat May 26 2018,KuPS,2-3,?,PS Kemi
Sat May 26 2018,Lahti,1-1,?,VPS
Sat May 26 2018,SJK,1-1,?,Mariehamn
Tue May 29 2018,HJK,4-0,?,SJK
Fri Jun 1 2018,Rovaniemi,1-2,?,HJK
Fri Jun 1 2018,TPS,0-0,?,KuPS
Fri Jun 1 2018,VPS,1-1,?,SJK
Sat Jun 2 2018,Honka,4-1,?,Ilves
Sat Jun 2 2018,PS Kemi,0-0,?,Lahti
Sat Jun 2 2018,Mariehamn,2-3,?,Inter Turku
Tue Jun 12 2018,HJK,2-0,?,Mariehamn
Tue Jun 12 2018,Inter Turku,1-0,?,PS Kemi
Tue Jun 12 2018,KuPS,3-1,?,Ilves
Tue Jun 12 2018,Lahti,1-1,?,Honka
Tue Jun 12 2018,Rovaniemi,1-0,?,VPS
Tue Jun 12 2018,SJK,4-0,?,TPS
Fri Jun 15 2018,TPS,1-1,?,Lahti
Sat Jun 16 2018,Honka,2-1,?,KuPS
