Date,Team 1,FT,HT,Team 2
Sat Mar 3 2018,Toronto FC,0-2,?,Columbus Crew
Sat Mar 3 2018,Houston Dynamo,4-0,?,Atlanta Utd
Sat Mar 3 2018,Philadelphia Union,2-0,?,New England Revolution
Sat Mar 3 2018,Orlando City,1-1,?,DC United
Sat Mar 3 2018,FC Dallas,1-1,?,Real Salt Lake
Sat Mar 3 2018,San Jose Earthquakes,3-2,?,Minnesota United
Sun Mar 4 2018,Seattle Sounders,0-1,?,Los Angeles FC
Sun Mar 4 2018,Vancouver Whitecaps,2-1,?,CF Montreal
Sun Mar 4 2018,Sporting Kansas City,0-2,?,New York City
Sun Mar 4 2018,Los Angeles Galaxy,2-1,?,Portland Timbers
Sat Mar 10 2018,Columbus Crew,3-2,?,CF Montreal
Sat Mar 10 2018,New England Revolution,2-1,?,Colorado Rapids
Sat Mar 10 2018,Real Salt Lake,1-5,?,Los Angeles FC
Sat Mar 10 2018,Chicago Fire,3-4,?,Sporting Kansas City
Sat Mar 10 2018,Houston Dynamo,1-2,?,Vancouver Whitecaps
Sat Mar 10 2018,New York Red Bulls,4-0,?,Portland Timbers
Sat Mar 10 2018,Orlando City,1-2,?,Minnesota United
Sun Mar 11 2018,Atlanta Utd,3-1,?,DC United
Sun Mar 11 2018,New York City,2-1,?,Los Angeles Galaxy
Sat Mar 17 2018,DC United,2-2,?,Houston Dynamo
Sat Mar 17 2018,Minnesota United,2-1,?,Chicago Fire
Sat Mar 17 2018,Philadelphia Union,0-0,?,Columbus Crew
Sat Mar 17 2018,CF Montreal,1-0,?,Toronto FC
Sat Mar 17 2018,New York City,2-0,?,Orlando City
Sat Mar 17 2018,Atlanta Utd,4-1,?,Vancouver Whitecaps
Sat Mar 17 2018,Sporting Kansas City,3-2,?,San Jose Earthquakes
Sat Mar 17 2018,Real Salt Lake,1-0,?,New York Red Bulls
Sun Mar 18 2018,FC Dallas,3-0,?,Seattle Sounders
Sat Mar 24 2018,New England Revolution,2-2,?,New York City
Sat Mar 24 2018,FC Dallas,1-1,?,Portland Timbers
Sat Mar 24 2018,Columbus Crew,3-1,?,DC United
Sat Mar 24 2018,New York Red Bulls,3-0,?,Minnesota United
Sat Mar 24 2018,Colorado Rapids,2-2,?,Sporting Kansas City
Sat Mar 24 2018,Vancouver Whitecaps,0-0,?,Los Angeles Galaxy
Fri Mar 30 2018,Toronto FC,3-1,?,Real Salt Lake
Sat Mar 31 2018,Orlando City,4-3,?,New York Red Bulls
Sat Mar 31 2018,Columbus Crew,1-2,?,Vancouver Whitecaps
Sat Mar 31 2018,Los Angeles Galaxy,4-3,?,Los Angeles FC
Sat Mar 31 2018,Chicago Fire,2-2,?,Portland Timbers
Sat Mar 31 2018,Minnesota United,0-1,?,Atlanta Utd
Sat Mar 31 2018,San Jose Earthquakes,1-2,?,New York City
Sat Mar 31 2018,Houston Dynamo,0-2,?,New England Revolution
Sat Mar 31 2018,Sporting Kansas City,1-0,?,DC United
Sat Mar 31 2018,Colorado Rapids,3-0,?,Philadelphia Union
Sat Mar 31 2018,Seattle Sounders,0-1,?,CF Montreal
Fri Apr 6 2018,New England Revolution,4-0,?,CF Montreal
Sat Apr 7 2018,Atlanta Utd,5-0,?,Los Angeles FC
Sat Apr 7 2018,Philadelphia Union,1-1,?,San Jose Earthquakes
Sat Apr 7 2018,FC Dallas,1-1,?,Colorado Rapids
Sat Apr 7 2018,Chicago Fire,1-0,?,Columbus Crew
Sat Apr 7 2018,Real Salt Lake,2-1,?,Vancouver Whitecaps
Sun Apr 8 2018,Orlando City,3-2,?,Portland Timbers
Sun Apr 8 2018,Los Angeles Galaxy,0-2,?,Sporting Kansas City
Wed Apr 11 2018,New York City,4-0,?,Real Salt Lake
Fri Apr 13 2018,Philadelphia Union,0-2,?,Orlando City
Fri Apr 13 2018,Vancouver Whitecaps,0-2,?,Los Angeles FC
Sat Apr 14 2018,New York Red Bulls,3-1,?,CF Montreal
Sat Apr 14 2018,Colorado Rapids,2-0,?,Toronto FC
Sat Apr 14 2018,Chicago Fire,0-1,?,Los Angeles Galaxy
Sat Apr 14 2018,DC United,1-0,?,Columbus Crew
Sat Apr 14 2018,New England Revolution,0-1,?,FC Dallas
Sat Apr 14 2018,Portland Timbers,3-2,?,Minnesota United
Sat Apr 14 2018,San Jose Earthquakes,2-2,?,Houston Dynamo
Sun Apr 15 2018,Sporting Kansas City,2-2,?,Seattle Sounders
Sun Apr 15 2018,Atlanta Utd,2-2,?,New York City
Fri Apr 20 2018,Sporting Kansas City,6-0,?,Vancouver Whitecaps
Sat Apr 21 2018,CF Montreal,3-5,?,Los Angeles FC
Sat Apr 21 2018,Houston Dynamo,5-1,?,Toronto FC
Sat Apr 21 2018,New York Red Bulls,1-2,?,Chicago Fire
Sat Apr 21 2018,Columbus Crew,2-2,?,New England Revolution
Sat Apr 21 2018,Orlando City,3-2,?,San Jose Earthquakes
Sat Apr 21 2018,FC Dallas,2-0,?,Philadelphia Union
Sat Apr 21 2018,Real Salt Lake,3-0,?,Colorado Rapids
Sat Apr 21 2018,Los Angeles Galaxy,0-2,?,Atlanta Utd
Sun Apr 22 2018,Seattle Sounders,3-1,?,Minnesota United
Sun Apr 22 2018,Portland Timbers,3-0,?,New York City
Fri Apr 27 2018,Vancouver Whitecaps,2-0,?,Real Salt Lake
Sat Apr 28 2018,Atlanta Utd,4-1,?,CF Montreal
Sat Apr 28 2018,Toronto FC,2-2,?,Chicago Fire
Sat Apr 28 2018,Philadelphia Union,3-2,?,DC United
Sat Apr 28 2018,Columbus Crew,2-1,?,San Jose Earthquakes
Sat Apr 28 2018,New England Revolution,1-0,?,Sporting Kansas City
Sat Apr 28 2018,Minnesota United,2-1,?,Houston Dynamo
Sat Apr 28 2018,Los Angeles Galaxy,2-3,?,New York Red Bulls
Sun Apr 29 2018,Colorado Rapids,1-2,?,Orlando City
Sun Apr 29 2018,New York City,3-1,?,FC Dallas
Sun Apr 29 2018,Los Angeles FC,1-0,?,Seattle Sounders
Fri May 4 2018,Toronto FC,3-0,?,Philadelphia Union
Sat May 5 2018,CF Montreal,4-2,?,New England Revolution
Sat May 5 2018,New York Red Bulls,4-0,?,New York City
Sat May 5 2018,Minnesota United,1-0,?,Vancouver Whitecaps
Sat May 5 2018,Los Angeles FC,1-1,?,FC Dallas
Sat May 5 2018,Seattle Sounders,0-0,?,Columbus Crew
Sat May 5 2018,Chicago Fire,1-2,?,Atlanta Utd
Sat May 5 2018,Houston Dynamo,3-2,?,Los Angeles Galaxy
Sat May 5 2018,Sporting Kansas City,1-0,?,Colorado Rapids
Sat May 5 2018,San Jose Earthquakes,0-1,?,Portland Timbers
Sun May 6 2018,Orlando City,3-1,?,Real Salt Lake
Wed May 9 2018,Atlanta Utd,0-2,?,Sporting Kansas City
Wed May 9 2018,Columbus Crew,1-0,?,Philadelphia Union
Wed May 9 2018,Toronto FC,1-2,?,Seattle Sounders
Wed May 9 2018,Chicago Fire,1-0,?,CF Montreal
Wed May 9 2018,Los Angeles FC,2-0,?,Minnesota United
Fri May 11 2018,Vancouver Whitecaps,2-2,?,Houston Dynamo
Sat May 12 2018,Minnesota United,1-3,?,San Jose Earthquakes
Sat May 12 2018,CF Montreal,0-2,?,Philadelphia Union
Sat May 12 2018,FC Dallas,3-2,?,Los Angeles Galaxy
Sat May 12 2018,Columbus Crew,3-0,?,Chicago Fire
Sat May 12 2018,New England Revolution,3-2,?,Toronto FC
Sat May 12 2018,Colorado Rapids,1-2,?,New York Red Bulls
Sat May 12 2018,Real Salt Lake,3-2,?,DC United
Sun May 13 2018,Portland Timbers,1-0,?,Seattle Sounders
Sun May 13 2018,Orlando City,1-2,?,Atlanta Utd
Sun May 13 2018,Los Angeles FC,2-2,?,New York City
Wed May 16 2018,Vancouver Whitecaps,2-2,?,San Jose Earthquakes
Fri May 18 2018,Toronto FC,2-1,?,Orlando City
Sat May 19 2018,New York City,4-0,?,Colorado Rapids
Sat May 19 2018,Portland Timbers,2-1,?,Los Angeles FC
Sat May 19 2018,FC Dallas,2-2,?,Vancouver Whitecaps
Sat May 19 2018,New England Revolution,0-1,?,Columbus Crew
Sat May 19 2018,Philadelphia Union,4-1,?,Real Salt Lake
Sat May 19 2018,San Jose Earthquakes,1-3,?,DC United
Sun May 20 2018,Minnesota United,1-1,?,Sporting Kansas City
Sun May 20 2018,Chicago Fire,2-3,?,Houston Dynamo
Sun May 20 2018,Atlanta Utd,1-3,?,New York Red Bulls
Mon May 21 2018,CF Montreal,0-1,?,Los Angeles Galaxy
Fri May 25 2018,Toronto FC,0-1,?,FC Dallas
Fri May 25 2018,Houston Dynamo,3-1,?,New York City
Fri May 25 2018,Los Angeles Galaxy,1-0,?,San Jose Earthquakes
Sat May 26 2018,Seattle Sounders,0-1,?,Real Salt Lake
Sat May 26 2018,Vancouver Whitecaps,3-3,?,New England Revolution
Sat May 26 2018,New York Red Bulls,0-0,?,Philadelphia Union
Sat May 26 2018,Orlando City,1-2,?,Chicago Fire
Sat May 26 2018,Minnesota United,2-0,?,CF Montreal
Sat May 26 2018,Colorado Rapids,2-3,?,Portland Timbers
Sat May 26 2018,Los Angeles FC,1-1,?,DC United
Sun May 27 2018,Sporting Kansas City,0-0,?,Columbus Crew
Wed May 30 2018,New England Revolution,1-1,?,Atlanta Utd
Wed May 30 2018,Philadelphia Union,3-1,?,Chicago Fire
Wed May 30 2018,Real Salt Lake,2-1,?,Houston Dynamo
Wed May 30 2018,Los Angeles Galaxy,2-3,?,FC Dallas
Fri Jun 1 2018,Colorado Rapids,1-2,?,Vancouver Whitecaps
Sat Jun 2 2018,Portland Timbers,1-1,?,Los Angeles Galaxy
Sat Jun 2 2018,Atlanta Utd,3-1,?,Philadelphia Union
Sat Jun 2 2018,Columbus Crew,3-3,?,Toronto FC
Sat Jun 2 2018,CF Montreal,1-0,?,Houston Dynamo
Sat Jun 2 2018,New England Revolution,2-1,?,New York Red Bulls
Sat Jun 2 2018,New York City,3-0,?,Orlando City
Sat Jun 2 2018,FC Dallas,2-1,?,Los Angeles FC
Sat Jun 2 2018,Chicago Fire,2-1,?,San Jose Earthquakes
Sat Jun 2 2018,Real Salt Lake,2-0,?,Seattle Sounders
Sun Jun 3 2018,Sporting Kansas City,4-1,?,Minnesota United
Fri Jun 8 2018,Philadelphia Union,0-2,?,Toronto FC
Sat Jun 9 2018,New York City,1-1,?,Atlanta Utd
Sat Jun 9 2018,Columbus Crew,1-1,?,New York Red Bulls
Sat Jun 9 2018,Vancouver Whitecaps,5-2,?,Orlando City
Sat Jun 9 2018,FC Dallas,2-0,?,CF Montreal
Sat Jun 9 2018,Chicago Fire,1-1,?,New England Revolution
Sat Jun 9 2018,Houston Dynamo,2-0,?,Colorado Rapids
Sat Jun 9 2018,Seattle Sounders,2-1,?,DC United
Sat Jun 9 2018,Los Angeles Galaxy,3-0,?,Real Salt Lake
Sat Jun 9 2018,Portland Timbers,0-0,?,Sporting Kansas City
Sat Jun 9 2018,San Jose Earthquakes,3-4,?,Los Angeles FC
Wed Jun 13 2018,Columbus Crew,0-2,?,Atlanta Utd
Wed Jun 13 2018,CF Montreal,3-0,?,Orlando City
Wed Jun 13 2018,New York Red Bulls,2-1,?,Seattle Sounders
Wed Jun 13 2018,Toronto FC,4-4,?,DC United
Wed Jun 13 2018,Colorado Rapids,2-2,?,Chicago Fire
Wed Jun 13 2018,San Jose Earthquakes,2-2,?,New England Revolution
Sat Jun 23 2018,Philadelphia Union,4-0,?,Vancouver Whitecaps
Sat Jun 23 2018,New York Red Bulls,3-0,?,FC Dallas
Sat Jun 23 2018,Orlando City,0-2,?,CF Montreal
Sat Jun 23 2018,Sporting Kansas City,3-2,?,Houston Dynamo
Sat Jun 23 2018,Colorado Rapids,3-2,?,Minnesota United
Sat Jun 23 2018,Real Salt Lake,1-1,?,San Jose Earthquakes
Sat Jun 23 2018,Seattle Sounders,1-1,?,Chicago Fire
Sat Jun 23 2018,Los Angeles FC,2-0,?,Columbus Crew
Sun Jun 24 2018,Atlanta Utd,1-1,?,Portland Timbers
Sun Jun 24 2018,New York City,2-1,?,Toronto FC
Fri Jun 29 2018,Minnesota United,0-1,?,FC Dallas
Sat Jun 30 2018,Seattle Sounders,2-3,?,Portland Timbers
Sat Jun 30 2018,Atlanta Utd,4-0,?,Orlando City
Sat Jun 30 2018,CF Montreal,2-0,?,Sporting Kansas City
Sat Jun 30 2018,Columbus Crew,2-1,?,Real Salt Lake
Sat Jun 30 2018,New England Revolution,3-2,?,DC United
Sat Jun 30 2018,Chicago Fire,3-2,?,New York City
Sat Jun 30 2018,Los Angeles FC,4-1,?,Philadelphia Union
Sat Jun 30 2018,San Jose Earthquakes,3-3,?,Los Angeles Galaxy
Sun Jul 1 2018,Toronto FC,0-1,?,New York Red Bulls
Sun Jul 1 2018,Vancouver Whitecaps,0-1,?,Colorado Rapids
Tue Jul 3 2018,Houston Dynamo,2-2,?,Los Angeles FC
Wed Jul 4 2018,Minnesota United,4-3,?,Toronto FC
Wed Jul 4 2018,FC Dallas,3-2,?,Atlanta Utd
Wed Jul 4 2018,Colorado Rapids,1-2,?,Seattle Sounders
Wed Jul 4 2018,Real Salt Lake,4-2,?,Sporting Kansas City
Wed Jul 4 2018,Los Angeles Galaxy,2-2,?,DC United
Sat Jul 7 2018,Philadelphia Union,0-2,?,Atlanta Utd
Sat Jul 7 2018,CF Montreal,2-1,?,Colorado Rapids
Sat Jul 7 2018,New England Revolution,0-0,?,Seattle Sounders
Sat Jul 7 2018,Sporting Kansas City,2-2,?,Toronto FC
Sat Jul 7 2018,Houston Dynamo,3-0,?,Minnesota United
Sat Jul 7 2018,Real Salt Lake,2-0,?,FC Dallas
Sat Jul 7 2018,Los Angeles Galaxy,4-0,?,Columbus Crew
Sat Jul 7 2018,Vancouver Whitecaps,3-2,?,Chicago Fire
Sat Jul 7 2018,Los Angeles FC,4-1,?,Orlando City
Sat Jul 7 2018,Portland Timbers,2-1,?,San Jose Earthquakes
Sun Jul 8 2018,New York City,1-0,?,New York Red Bulls
Wed Jul 11 2018,New York City,3-0,?,CF Montreal
Wed Jul 11 2018,Chicago Fire,3-4,?,Philadelphia Union
Sat Jul 14 2018,New York City,2-0,?,Columbus Crew
Sat Jul 14 2018,New York Red Bulls,3-2,?,Sporting Kansas City
Sat Jul 14 2018,CF Montreal,2-0,?,San Jose Earthquakes
Sat Jul 14 2018,New England Revolution,2-3,?,Los Angeles Galaxy
Sat Jul 14 2018,DC United,3-1,?,Vancouver Whitecaps
Sat Jul 14 2018,FC Dallas,3-1,?,Chicago Fire
Sat Jul 14 2018,Minnesota United,3-2,?,Real Salt Lake
Sat Jul 14 2018,Orlando City,2-1,?,Toronto FC
